Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1
Sample Interval,0.01
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
6.890e+00,0.9
6.900e+00,0.9
6.910e+00,0.908
6.920e+00,0.9
6.930e+00,0.916
6.940e+00,0.908
6.950e+00,0.9
6.960e+00,0.908
6.970e+00,0.9
6.980e+00,0.908
6.990e+00,0.908
7.000e+00,0.908
7.010e+00,0.9
7.020e+00,0.892
7.030e+00,0.892
7.040e+00,0.9
7.050e+00,0.9
7.060e+00,0.908
7.070e+00,0.908
7.080e+00,0.908
7.090e+00,0.908
7.100e+00,0.9
7.110e+00,0.908
7.120e+00,0.908
7.130e+00,0.9
7.140e+00,0.908
7.150e+00,0.892
7.160e+00,0.908
7.170e+00,0.9
7.180e+00,0.908
7.190e+00,0.892
7.200e+00,0.884
7.210e+00,0.908
7.220e+00,0.908
7.230e+00,0.908
7.240e+00,0.908
7.250e+00,0.892
7.260e+00,0.9
7.270e+00,0.908
7.280e+00,0.9
7.290e+00,0.908
7.300e+00,0.908
7.310e+00,0.908
7.320e+00,0.908
7.330e+00,0.9
7.340e+00,0.892
7.350e+00,0.908
7.360e+00,0.9
7.370e+00,0.908
7.380e+00,0.908
7.390e+00,0.9
7.400e+00,0.9
7.410e+00,0.908
7.420e+00,0.9
7.430e+00,0.9
7.440e+00,0.9
7.450e+00,0.9
7.460e+00,0.9
7.470e+00,0.9
7.480e+00,0.9
7.490e+00,0.9
7.500e+00,0.908
7.510e+00,0.916
7.520e+00,0.908
7.530e+00,0.892
7.540e+00,0.9
7.550e+00,0.9
7.560e+00,0.908
7.570e+00,0.9
7.580e+00,0.908
7.590e+00,0.908
7.600e+00,0.9
7.610e+00,0.9
7.620e+00,0.908
7.630e+00,0.908
7.640e+00,0.908
7.650e+00,0.892
7.660e+00,0.9
7.670e+00,0.9
7.680e+00,0.908
7.690e+00,0.908
7.700e+00,0.908
7.710e+00,0.908
7.720e+00,0.9
7.730e+00,0.908
7.740e+00,0.9
7.750e+00,0.908
7.760e+00,0.916
7.770e+00,0.908
7.780e+00,0.908
7.790e+00,0.908
7.800e+00,0.908
7.810e+00,0.9
7.820e+00,0.908
7.830e+00,0.9
7.840e+00,0.908
7.850e+00,0.916
7.860e+00,0.9
7.870e+00,0.908
7.880e+00,0.908
7.890e+00,0.908
7.900e+00,0.908
7.910e+00,0.892
7.920e+00,0.908
7.930e+00,0.908
7.940e+00,0.9
7.950e+00,0.9
7.960e+00,0.9
7.970e+00,0.892
7.980e+00,0.892
7.990e+00,0.892
8.000e+00,0.9
8.010e+00,0.892
8.020e+00,0.916
8.030e+00,0.908
8.040e+00,0.9
8.050e+00,0.9
8.060e+00,0.908
8.070e+00,0.9
8.080e+00,0.9
8.090e+00,0.908
8.100e+00,0.908
8.110e+00,0.9
8.120e+00,0.892
8.130e+00,0.9
8.140e+00,0.908
8.150e+00,0.9
8.160e+00,0.908
8.170e+00,0.9
8.180e+00,0.9
8.190e+00,0.9
8.200e+00,0.916
8.210e+00,0.9
8.220e+00,0.892
8.230e+00,0.908
8.240e+00,0.908
8.250e+00,0.908
8.260e+00,0.9
8.270e+00,0.892
8.280e+00,0.892
8.290e+00,0.908
8.300e+00,0.892
8.310e+00,0.9
8.320e+00,0.908
8.330e+00,0.908
8.340e+00,0.9
8.350e+00,0.908
8.360e+00,0.908
8.370e+00,0.908
8.380e+00,0.892
8.390e+00,0.9
8.400e+00,0.908
8.410e+00,0.908
8.420e+00,0.9
8.430e+00,0.908
8.440e+00,0.9
8.450e+00,0.908
8.460e+00,0.9
8.470e+00,0.9
8.480e+00,0.908
8.490e+00,0.916
8.500e+00,0.892
8.510e+00,0.9
8.520e+00,0.9
8.530e+00,0.9
8.540e+00,0.9
8.550e+00,0.9
8.560e+00,0.9
8.570e+00,0.916
8.580e+00,0.9
8.590e+00,0.892
8.600e+00,0.9
8.610e+00,0.908
8.620e+00,0.9
8.630e+00,0.9
8.640e+00,0.9
8.650e+00,0.9
8.660e+00,0.908
8.670e+00,0.9
8.680e+00,0.9
8.690e+00,0.9
8.700e+00,0.892
8.710e+00,0.9
8.720e+00,0.9
8.730e+00,0.908
8.740e+00,0.908
8.750e+00,0.908
8.760e+00,0.9
8.770e+00,0.908
8.780e+00,0.908
8.790e+00,0.9
8.800e+00,0.9
8.810e+00,0.908
8.820e+00,0.908
8.830e+00,0.908
