Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,24.934950E+3,24.934950E+3,38.257800E+0,38.257800E+0,200.000000E+0
25.000000E+0,50.019900E+3,12.600000E+0,-206.109500E+0,9.845500E+0,200.000000E+0
30.000000E+0,50.003350E+3,25.750000E+0,-203.733500E+0,780.500000E-3,200.000000E+0
40.000000E+0,50.794850E+3,128.450000E+0,-876.991500E+0,270.468500E+0,200.000000E+0
50.000000E+0,49.256550E+3,193.350000E+0,-1.001112E+3,204.708000E+0,200.000000E+0
60.000000E+0,49.827000E+3,341.700000E+0,-454.435500E+0,286.152500E+0,200.000000E+0
75.000000E+0,50.183200E+3,498.600000E+0,-399.188600E+0,381.364400E+0,200.000000E+0
100.000000E+0,49.391300E+3,40.400000E+0,-1.414485E+3,6.715000E+0,200.000000E+0
120.000000E+0,50.244800E+3,28.100000E+0,-1.204900E+3,69.110000E+0,200.000000E+0
150.000000E+0,49.856550E+3,114.450000E+0,-1.261030E+3,49.600000E+0,200.000000E+0
200.000000E+0,49.869600E+3,3.200000E+0,-1.270210E+3,50.830000E+0,200.000000E+0
250.000000E+0,49.700300E+3,11.200000E+0,-1.962115E+3,4.615000E+0,200.000000E+0
300.000000E+0,49.923100E+3,36.100000E+0,-2.186305E+3,26.165000E+0,200.000000E+0
400.000000E+0,49.671350E+3,36.950000E+0,-3.114900E+3,239.650000E+0,200.000000E+0
500.000000E+0,49.860700E+3,7.700000E+0,-3.593135E+3,258.185000E+0,200.000000E+0
600.000000E+0,49.514400E+3,82.400000E+0,-4.400885E+3,12.535000E+0,200.000000E+0
750.000000E+0,49.411000E+3,145.300000E+0,-5.407830E+3,13.680000E+0,200.000000E+0
1.000000E+3,48.968900E+3,41.300000E+0,-7.190045E+3,255.000003E-3,200.000000E+0
1.200000E+3,48.367950E+3,154.050000E+0,-8.473980E+3,106.720000E+0,200.000000E+0
1.500000E+3,47.673050E+3,60.150000E+0,-10.483900E+3,16.100000E+0,200.000000E+0
2.000000E+3,45.993600E+3,30.500000E+0,-13.373800E+3,74.400000E+0,200.000000E+0
2.500000E+3,44.078050E+3,36.550000E+0,-15.997250E+3,58.550000E+0,200.000000E+0
3.000000E+3,41.845400E+3,53.000000E+0,-18.235650E+3,1.550000E+0,200.000000E+0
4.000000E+3,37.311400E+3,24.500000E+0,-21.521150E+3,6.150000E+0,200.000000E+0
5.000000E+3,32.710450E+3,70.650000E+0,-23.543900E+3,37.400000E+0,200.000000E+0
6.000000E+3,28.580350E+3,6.350000E+0,-24.504100E+3,3.700000E+0,200.000000E+0
7.500000E+3,23.008650E+3,8.950000E+0,-24.682850E+3,32.750000E+0,200.000000E+0
10.000000E+3,16.321250E+3,12.450000E+0,-23.209850E+3,6.650000E+0,200.000000E+0
12.000000E+3,12.670800E+3,20.100000E+0,-21.498600E+3,7.200000E+0,200.000000E+0
15.000000E+3,8.957110E+3,11.220000E+0,-18.940800E+3,9.100000E+0,200.000000E+0
20.000000E+3,5.518525E+3,6.615000E+0,-15.435450E+3,9.650000E+0,200.000000E+0
25.000000E+3,3.718805E+3,254.999996E-3,-12.881050E+3,2.250000E+0,200.000000E+0
30.000000E+3,2.671035E+3,2.615000E+0,-10.991050E+3,550.000022E-3,200.000000E+0
40.000000E+3,1.560150E+3,5.360000E+0,-8.462640E+3,520.000017E-3,200.000000E+0
50.000000E+3,1.024920E+3,820.000000E-3,-6.852400E+3,1.510000E+0,200.000000E+0
60.000000E+3,725.023000E+0,232.000000E-3,-5.759630E+3,4.000000E+0,200.000000E+0
75.000000E+3,479.254000E+0,214.000000E-3,-4.632505E+3,804.999999E-3,200.000000E+0
100.000000E+3,280.577500E+0,973.500000E-3,-3.494780E+3,750.000000E-3,200.000000E+0
120.000000E+3,200.296000E+0,199.000000E-3,-2.919965E+3,204.999995E-3,200.000000E+0
150.000000E+3,132.611500E+0,139.500000E-3,-2.342480E+3,130.000001E-3,200.000000E+0
200.000000E+3,79.001450E+0,53.250000E-3,-1.761215E+3,145.000000E-3,200.000000E+0
