Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-07,
Sample Interval,4e-09,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-3.280e-07,-0.04,-0.05
-3.240e-07,0.04,-0.01
-3.200e-07,-0.04,0.01
-3.160e-07,-0.12,-0.01
-3.120e-07,0.04,0.01
-3.080e-07,0.12,-0.03
-3.040e-07,-0.04,0.01
-3.000e-07,0.04,0.01
-2.960e-07,-0.04,0.01
-2.920e-07,-0.04,-0.01
-2.880e-07,-0.04,-0.01
-2.840e-07,-0.04,0.01
-2.800e-07,0.04,-0.01
-2.760e-07,0.04,0.03
-2.720e-07,0.04,0.01
-2.680e-07,0.04,0.05
-2.640e-07,0.12,-0.01
-2.600e-07,-0.04,0.01
-2.560e-07,0.04,0.03
-2.520e-07,-0.04,-0.01
-2.480e-07,0.04,-0.01
-2.440e-07,0.2,-0.03
-2.400e-07,0.04,-0.01
-2.360e-07,0.12,0.01
-2.320e-07,-0.04,0.03
-2.280e-07,-0.12,0.03
-2.240e-07,0.12,0.01
-2.200e-07,-0.12,0.03
-2.160e-07,0.12,-0.01
-2.120e-07,0.04,0.01
-2.080e-07,-0.12,-0.03
-2.040e-07,-0.04,-0.01
-2.000e-07,0.04,-0.01
-1.960e-07,0.04,-0.01
-1.920e-07,0.12,-0.01
-1.880e-07,-0.12,0.01
-1.840e-07,-0.04,-0.01
-1.800e-07,-0.04,0.03
-1.760e-07,0.04,0.01
-1.720e-07,0.04,0.01
-1.680e-07,-0.04,-0.01
-1.640e-07,-0.04,0.01
-1.600e-07,-0.12,0.03
-1.560e-07,0.04,-0.01
-1.520e-07,0.04,-0.03
-1.480e-07,0.04,0.01
-1.440e-07,-0.04,0.01
-1.400e-07,0.04,0.01
-1.360e-07,-0.04,0.01
-1.320e-07,-0.04,0.01
-1.280e-07,-0.04,-0.03
-1.240e-07,-0.04,-0.03
-1.200e-07,0.04,0.01
-1.160e-07,0.12,0.03
-1.120e-07,0.04,0.01
-1.080e-07,0.12,0.03
-1.040e-07,0.12,0.01
-1.000e-07,0.12,0.01
-9.600e-08,0.12,0.03
-9.200e-08,0.28,0.03
-8.800e-08,0.28,0.07
-8.400e-08,0.36,0.07
-8.000e-08,0.36,0.09
-7.600e-08,0.28,0.11
-7.200e-08,0.28,0.11
-6.800e-08,0.44,0.17
-6.400e-08,0.52,0.15
-6.000e-08,0.6,0.19
-5.600e-08,0.52,0.21
-5.200e-08,0.44,0.21
-4.800e-08,0.52,0.21
-4.400e-08,0.6,0.21
-4.000e-08,0.68,0.17
-3.600e-08,0.76,0.21
-3.200e-08,0.84,0.21
-2.800e-08,0.84,0.21
-2.400e-08,0.68,0.23
-2.000e-08,0.92,0.23
-1.600e-08,0.92,0.27
-1.200e-08,0.92,0.27
-8.000e-09,0.92,0.25
-4.000e-09,0.92,0.29
-5.294e-23,0.92,0.29
4.000e-09,1,0.29
8.000e-09,0.92,0.33
1.200e-08,1.16,0.33
1.600e-08,1.08,0.35
2.000e-08,1.16,0.35
2.400e-08,1.24,0.33
2.800e-08,1.24,0.33
3.200e-08,1.24,0.37
3.600e-08,1.32,0.37
4.000e-08,1.48,0.39
4.400e-08,1.4,0.43
4.800e-08,1.4,0.43
5.200e-08,1.56,0.43
5.600e-08,1.56,0.43
6.000e-08,1.48,0.43
6.400e-08,1.72,0.49
6.800e-08,1.64,0.47
7.200e-08,1.72,0.49
7.600e-08,1.8,0.51
8.000e-08,1.72,0.53
8.400e-08,1.56,0.57
8.800e-08,1.8,0.53
9.200e-08,1.8,0.57
9.600e-08,1.72,0.53
1.000e-07,1.88,0.57
1.040e-07,1.88,0.53
1.080e-07,1.96,0.55
1.120e-07,1.88,0.57
1.160e-07,1.88,0.55
1.200e-07,1.88,0.57
1.240e-07,1.88,0.55
1.280e-07,1.88,0.55
1.320e-07,1.8,0.61
1.360e-07,1.96,0.55
1.400e-07,1.8,0.59
1.440e-07,1.8,0.59
1.480e-07,1.88,0.57
1.520e-07,1.88,0.57
1.560e-07,1.88,0.57
1.600e-07,1.96,0.59
1.640e-07,1.8,0.59
1.680e-07,1.8,0.59
1.720e-07,1.96,0.57
1.760e-07,2.04,0.61
1.800e-07,1.88,0.59
1.840e-07,1.96,0.61
1.880e-07,1.96,0.59
1.920e-07,1.88,0.59
1.960e-07,1.96,0.61
2.000e-07,1.96,0.59
2.040e-07,2.12,0.57
2.080e-07,2.04,0.63
2.120e-07,1.88,0.59
2.160e-07,1.96,0.59
2.200e-07,2.04,0.59
2.240e-07,1.88,0.57
2.280e-07,2.12,0.59
2.320e-07,1.96,0.59
2.360e-07,2.04,0.59
2.400e-07,1.88,0.61
2.440e-07,1.96,0.59
2.480e-07,1.96,0.63
2.520e-07,1.96,0.61
2.560e-07,1.96,0.55
2.600e-07,1.88,0.59
2.640e-07,1.88,0.59
2.680e-07,1.96,0.59
2.720e-07,1.96,0.59
2.760e-07,1.96,0.59
2.800e-07,2.04,0.55
2.840e-07,2.04,0.59
2.880e-07,2.12,0.59
2.920e-07,2.2,0.63
2.960e-07,2.44,0.65
3.000e-07,2.44,0.65
3.040e-07,2.68,0.73
3.080e-07,2.68,0.73
3.120e-07,2.76,0.75
3.160e-07,2.92,0.81
3.200e-07,3,0.83
3.240e-07,3.08,0.87
3.280e-07,3.16,0.93
3.320e-07,3.24,0.97
3.360e-07,3.4,0.95
3.400e-07,3.4,0.99
3.440e-07,3.72,1.05
3.480e-07,4.04,1.05
3.520e-07,3.96,1.09
3.560e-07,4.12,1.13
3.600e-07,4.36,1.17
3.640e-07,4.44,1.17
3.680e-07,4.6,1.17
3.720e-07,4.6,1.17
3.760e-07,4.76,1.23
3.800e-07,4.92,1.27
3.840e-07,5.08,1.29
3.880e-07,5.16,1.31
3.920e-07,5.4,1.33
3.960e-07,5.48,1.35
4.000e-07,5.64,1.39
4.040e-07,5.88,1.43
4.080e-07,5.88,1.45
4.120e-07,6.12,1.45
4.160e-07,6.28,1.53
4.200e-07,6.44,1.55
4.240e-07,6.68,1.55
4.280e-07,6.76,1.59
4.320e-07,6.84,1.63
4.360e-07,7.08,1.63
4.400e-07,7.08,1.71
4.440e-07,7.32,1.71
4.480e-07,7.56,1.73
4.520e-07,7.64,1.77
4.560e-07,7.88,1.83
4.600e-07,7.96,1.87
4.640e-07,8.2,1.91
4.680e-07,8.36,1.95
4.720e-07,8.52,1.95
4.760e-07,8.76,1.99
4.800e-07,8.76,2.05
4.840e-07,8.84,2.09
4.880e-07,8.92,2.15
4.920e-07,9.08,2.11
4.960e-07,9.16,2.15
5.000e-07,9.16,2.17
5.040e-07,9.08,2.17
5.080e-07,9.24,2.19
5.120e-07,9.32,2.19
5.160e-07,9.4,2.19
5.200e-07,9.48,2.21
5.240e-07,9.56,2.23
5.280e-07,9.48,2.25
5.320e-07,9.48,2.21
5.360e-07,9.72,2.25
5.400e-07,9.64,2.27
5.440e-07,9.64,2.23
5.480e-07,9.72,2.25
5.520e-07,9.72,2.27
5.560e-07,9.8,2.25
5.600e-07,9.72,2.31
5.640e-07,9.72,2.25
5.680e-07,9.72,2.25
5.720e-07,9.88,2.29
5.760e-07,9.72,2.31
5.800e-07,9.96,2.31
5.840e-07,9.8,2.35
5.880e-07,9.88,2.31
5.920e-07,9.88,2.35
5.960e-07,9.96,2.33
6.000e-07,9.88,2.35
6.040e-07,9.88,2.35
6.080e-07,9.8,2.35
6.120e-07,9.88,2.37
6.160e-07,9.88,2.39
6.200e-07,9.96,2.37
6.240e-07,9.96,2.37
6.280e-07,9.96,2.39
6.320e-07,9.96,2.35
6.360e-07,10.04,2.35
6.400e-07,10.04,2.39
6.440e-07,9.96,2.35
6.480e-07,9.8,2.37
6.520e-07,10.12,2.37
6.560e-07,9.88,2.39
6.600e-07,9.96,2.37
6.640e-07,9.96,2.37
6.680e-07,9.96,2.39
6.720e-07,9.96,2.35
6.760e-07,10.12,2.39
6.800e-07,9.96,2.37
6.840e-07,9.8,2.37
6.880e-07,9.8,2.37
6.920e-07,9.8,2.35
6.960e-07,9.72,2.31
7.000e-07,9.4,2.31
7.040e-07,9.48,2.29
7.080e-07,9.32,2.25
7.120e-07,9.16,2.23
7.160e-07,9.08,2.19
7.200e-07,8.92,2.15
7.240e-07,8.92,2.13
7.280e-07,8.84,2.13
7.320e-07,8.76,2.07
7.360e-07,8.52,2.01
7.400e-07,8.36,1.95
7.440e-07,8.12,1.95
7.480e-07,8.12,1.91
7.520e-07,8.04,1.85
7.560e-07,7.96,1.87
7.600e-07,7.8,1.83
7.640e-07,7.88,1.79
7.680e-07,7.48,1.73
7.720e-07,7.24,1.71
7.760e-07,7.24,1.73
7.800e-07,7,1.65
7.840e-07,6.92,1.65
7.880e-07,6.76,1.67
7.920e-07,6.68,1.63
7.960e-07,6.44,1.55
8.000e-07,6.12,1.53
8.040e-07,5.96,1.51
8.080e-07,5.8,1.47
8.120e-07,5.72,1.45
8.160e-07,5.48,1.39
8.200e-07,5.32,1.35
8.240e-07,5.08,1.29
8.280e-07,5,1.23
8.320e-07,4.76,1.15
8.360e-07,4.68,1.13
8.400e-07,4.52,1.07
8.440e-07,4.44,0.99
8.480e-07,4.44,0.95
8.520e-07,4.2,0.87
8.560e-07,4.04,0.81
8.600e-07,3.8,0.83
8.640e-07,3.64,0.75
8.680e-07,3.4,0.75
8.720e-07,3.4,0.69
8.760e-07,3.24,0.63
8.800e-07,3.16,0.65
8.840e-07,3.08,0.57
8.880e-07,3.08,0.55
8.920e-07,2.92,0.53
8.960e-07,2.84,0.49
9.000e-07,2.68,0.51
9.040e-07,2.68,0.47
9.080e-07,2.52,0.43
9.120e-07,2.68,0.45
9.160e-07,2.44,0.41
9.200e-07,2.6,0.37
9.240e-07,2.36,0.37
9.280e-07,2.36,0.35
9.320e-07,2.28,0.35
9.360e-07,2.36,0.31
9.400e-07,2.2,0.29
9.440e-07,2.2,0.29
9.480e-07,2.04,0.27
9.520e-07,2.12,0.27
9.560e-07,2.2,0.27
9.600e-07,2.04,0.27
9.640e-07,2.28,0.27
9.680e-07,2.04,0.25
9.720e-07,2.04,0.23
9.760e-07,2.12,0.21
9.800e-07,1.96,0.23
9.840e-07,2.04,0.21
9.880e-07,2.12,0.23
9.920e-07,1.96,0.21
9.960e-07,1.88,0.21
1.000e-06,2.12,0.17
1.004e-06,1.96,0.17
1.008e-06,1.88,0.19
1.012e-06,1.96,0.17
1.016e-06,1.96,0.17
1.020e-06,1.96,0.15
1.024e-06,1.96,0.15
1.028e-06,1.88,0.21
1.032e-06,1.88,0.17
1.036e-06,1.96,0.19
1.040e-06,1.8,0.19
1.044e-06,1.88,0.15
1.048e-06,1.96,0.21
1.052e-06,1.88,0.17
1.056e-06,1.96,0.21
1.060e-06,1.96,0.21
1.064e-06,1.96,0.21
1.068e-06,2.04,0.21
1.072e-06,1.96,0.21
1.076e-06,1.96,0.21
1.080e-06,1.88,0.25
1.084e-06,1.96,0.23
1.088e-06,2.04,0.23
1.092e-06,2.04,0.21
1.096e-06,1.96,0.21
1.100e-06,2.04,0.21
1.104e-06,1.96,0.21
1.108e-06,2.04,0.25
1.112e-06,1.88,0.21
1.116e-06,2.04,0.27
1.120e-06,2.04,0.23
1.124e-06,1.96,0.25
1.128e-06,1.96,0.23
1.132e-06,1.88,0.25
1.136e-06,1.88,0.23
1.140e-06,1.96,0.23
1.144e-06,1.96,0.25
1.148e-06,1.96,0.23
1.152e-06,1.96,0.25
1.156e-06,1.96,0.23
1.160e-06,1.96,0.23
1.164e-06,1.88,0.21
1.168e-06,1.88,0.23
1.172e-06,2.04,0.25
1.176e-06,1.96,0.21
1.180e-06,1.96,0.21
1.184e-06,2.04,0.23
1.188e-06,2.04,0.17
1.192e-06,1.88,0.19
1.196e-06,1.96,0.21
1.200e-06,2.04,0.17
1.204e-06,1.96,0.19
1.208e-06,1.8,0.19
1.212e-06,1.88,0.19
1.216e-06,1.96,0.21
1.220e-06,2.04,0.21
1.224e-06,1.96,0.19
1.228e-06,1.96,0.19
1.232e-06,1.88,0.19
1.236e-06,1.88,0.21
1.240e-06,2.04,0.17
1.244e-06,1.96,0.21
