Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-5.800e-06,0.04,0.01
-5.700e-06,0.04,0.05
-5.600e-06,-0.12,0.01
-5.500e-06,-0.04,-0.03
-5.400e-06,0.12,-0.01
-5.300e-06,0.04,0.03
-5.200e-06,0.04,0.03
-5.100e-06,0.04,-0.01
-5.000e-06,0.04,0.01
-4.900e-06,-0.04,0.01
-4.800e-06,-0.04,0.01
-4.700e-06,0.04,0.01
-4.600e-06,0.12,0.03
-4.500e-06,-0.12,0.03
-4.400e-06,-0.12,-0.03
-4.300e-06,0.12,-0.01
-4.200e-06,-0.04,-0.01
-4.100e-06,0.12,0.01
-4.000e-06,-0.04,-0.05
-3.900e-06,0.12,-0.03
-3.800e-06,-0.04,-0.03
-3.700e-06,-0.12,-0.01
-3.600e-06,0.12,-0.01
-3.500e-06,0.04,-0.03
-3.400e-06,0.04,-0.01
-3.300e-06,-0.04,0.01
-3.200e-06,0.04,0.03
-3.100e-06,-0.04,-0.01
-3.000e-06,0.12,-0.01
-2.900e-06,0.12,0.03
-2.800e-06,0.12,0.01
-2.700e-06,-0.12,0.05
-2.600e-06,0.04,0.03
-2.500e-06,0.12,0.01
-2.400e-06,-0.04,0.03
-2.300e-06,0.04,0.03
-2.200e-06,-0.04,0.01
-2.100e-06,0.04,0.01
-2.000e-06,0.12,0.03
-1.900e-06,-0.04,0.01
-1.800e-06,-0.12,0.01
-1.700e-06,0.04,0.03
-1.600e-06,0.04,0.01
-1.500e-06,-0.04,0.01
-1.400e-06,-0.12,0.03
-1.300e-06,0.12,-0.01
-1.200e-06,0.12,-0.05
-1.100e-06,-0.04,-0.01
-1.000e-06,-0.04,0.03
-9.000e-07,0.12,0.03
-8.000e-07,0.12,-0.01
-7.000e-07,0.12,0.03
-6.000e-07,0.12,0.03
-5.000e-07,0.04,0.01
-4.000e-07,-0.12,-0.01
-3.000e-07,0.04,-0.01
-2.000e-07,0.04,0.01
-1.000e-07,0.12,-0.01
-8.656e-21,0.92,0.27
1.000e-07,1.88,0.53
2.000e-07,2.04,0.61
3.000e-07,2.44,0.61
4.000e-07,5.4,1.37
5.000e-07,8.92,2.15
6.000e-07,9.96,2.35
7.000e-07,9.72,2.33
8.000e-07,6.6,1.59
9.000e-07,2.84,0.49
1.000e-06,1.96,0.17
1.100e-06,1.88,0.23
1.200e-06,2.04,0.21
1.300e-06,1.88,0.23
1.400e-06,1.96,0.25
1.500e-06,2.04,0.21
1.600e-06,2.2,0.21
1.700e-06,1.96,0.25
1.800e-06,2.04,0.23
1.900e-06,1.88,0.23
2.000e-06,1.96,0.21
2.100e-06,1.88,0.25
2.200e-06,1.96,0.21
2.300e-06,1.96,0.23
2.400e-06,2.04,0.23
2.500e-06,1.96,0.23
2.600e-06,1.96,0.27
2.700e-06,1.88,0.23
2.800e-06,2.12,0.21
2.900e-06,1.88,0.21
3.000e-06,1.88,0.21
3.100e-06,2.04,0.25
3.200e-06,1.8,0.21
3.300e-06,1.88,0.25
3.400e-06,1.96,0.25
3.500e-06,2.04,0.21
3.600e-06,1.88,0.23
3.700e-06,2.04,0.21
3.800e-06,1.96,0.23
3.900e-06,2.12,0.21
4.000e-06,2.04,0.23
4.100e-06,2.04,0.23
4.200e-06,2.04,0.23
4.300e-06,2.12,0.23
4.400e-06,2.04,0.21
4.500e-06,1.96,0.23
4.600e-06,2.04,0.21
4.700e-06,2.04,0.25
4.800e-06,2.04,0.23
4.900e-06,2.12,0.21
5.000e-06,1.96,0.21
5.100e-06,1.96,0.21
5.200e-06,2.04,0.21
5.300e-06,2.2,0.21
5.400e-06,2.12,0.21
5.500e-06,2.04,0.19
5.600e-06,1.88,0.21
5.700e-06,2.12,0.21
5.800e-06,2.04,0.19
5.900e-06,1.96,0.19
6.000e-06,2.12,0.21
6.100e-06,1.96,0.21
6.200e-06,2.04,0.19
6.300e-06,1.96,0.21
6.400e-06,1.96,0.17
6.500e-06,1.96,0.21
6.600e-06,2.04,0.19
6.700e-06,1.96,0.17
6.800e-06,1.96,0.21
6.900e-06,2.04,0.21
7.000e-06,1.96,0.19
7.100e-06,1.96,0.19
7.200e-06,2.12,0.17
7.300e-06,2.04,0.19
7.400e-06,2.04,0.21
7.500e-06,2.12,0.21
7.600e-06,1.88,0.17
7.700e-06,2.04,0.23
7.800e-06,1.96,0.21
7.900e-06,1.96,0.23
8.000e-06,1.96,0.21
8.100e-06,1.88,0.21
8.200e-06,1.96,0.17
8.300e-06,2.04,0.17
8.400e-06,1.88,0.21
8.500e-06,2.12,0.17
8.600e-06,2.04,0.15
8.700e-06,1.96,0.21
8.800e-06,2.04,0.21
8.900e-06,1.96,0.15
9.000e-06,2.04,0.15
9.100e-06,1.96,0.21
9.200e-06,2.04,0.19
9.300e-06,2.04,0.17
9.400e-06,2.04,0.17
9.500e-06,2.04,0.21
9.600e-06,1.96,0.19
9.700e-06,1.88,0.17
9.800e-06,1.96,0.19
9.900e-06,1.96,0.15
1.000e-05,1.96,0.21
1.010e-05,1.96,0.17
1.020e-05,1.96,0.17
1.030e-05,2.12,0.17
1.040e-05,2.04,0.15
1.050e-05,2.04,0.19
1.060e-05,1.96,0.17
1.070e-05,1.96,0.19
1.080e-05,2.2,0.17
1.090e-05,1.96,0.15
1.100e-05,1.96,0.15
1.110e-05,2.04,0.13
1.120e-05,1.88,0.17
1.130e-05,2.04,0.15
1.140e-05,1.96,0.17
1.150e-05,2.04,0.19
1.160e-05,1.96,0.17
1.170e-05,2.04,0.15
1.180e-05,1.88,0.15
1.190e-05,2.04,0.11
1.200e-05,2.04,0.17
1.210e-05,1.96,0.15
1.220e-05,1.88,0.15
1.230e-05,1.96,0.15
1.240e-05,2.04,0.17
1.250e-05,2.12,0.15
1.260e-05,1.96,0.15
1.270e-05,1.88,0.13
1.280e-05,2.04,0.15
1.290e-05,1.96,0.13
1.300e-05,1.96,0.17
1.310e-05,2.12,0.17
1.320e-05,2.12,0.15
1.330e-05,2.04,0.15
1.340e-05,2.04,0.15
1.350e-05,2.04,0.15
1.360e-05,1.96,0.15
1.370e-05,1.88,0.17
1.380e-05,2.04,0.17
1.390e-05,1.96,0.15
1.400e-05,1.96,0.17
1.410e-05,1.96,0.15
1.420e-05,2.04,0.15
1.430e-05,2.04,0.15
1.440e-05,2.04,0.17
1.450e-05,2.12,0.17
1.460e-05,1.96,0.13
1.470e-05,1.96,0.13
1.480e-05,1.96,0.15
1.490e-05,2.04,0.19
1.500e-05,1.88,0.13
1.510e-05,1.96,0.11
1.520e-05,1.96,0.11
1.530e-05,1.96,0.17
1.540e-05,2.12,0.15
1.550e-05,2.12,0.15
1.560e-05,2.04,0.15
