Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 17 33,299.99,299.99,2,0.00175544,0.001,1.755440333,0.00175544,0.001,1.755440333
14 17 41,299.99,299.82,2,0.00175681,0.001,1.756810167,0.00175681,0.001,1.756810167
14 17 50,299.99,299.66,2,0.001758318,0.001,1.758318333,0.001758318,0.001,1.758318333
14 17 58,299.99,299.49,1,0.001759716,0.001,1.759716,0.001759716,0.001,1.759716
14 18 06,299.99,299.32,0,0.001761082,0.001,1.761082333,0.001761082,0.001,1.761082333
14 18 14,299.88,299.16,0,0.001762428,0.001,1.762428,0.001762428,0.001,1.762428
14 18 22,299.88,298.99,0,0.001763779,0.001,1.763779333,0.001763779,0.001,1.763779333
14 18 30,299.88,298.82,0,0.001765058,0.001,1.7650585,0.001765058,0.001,1.7650585
14 18 38,299.76,298.66,0,0.001766355,0.001,1.766354833,0.001766355,0.001,1.766354833
14 18 46,299.76,298.49,0,0.001767525,0.001,1.767525167,0.001767525,0.001,1.767525167
14 18 55,299.64,298.32,0,0.001768777,0.001,1.768776833,0.001768777,0.001,1.768776833
14 19 03,299.64,298.16,0,0.001769835,0.001,1.769834667,0.001769835,0.001,1.769834667
14 19 11,299.53,297.99,0,0.001770944,0.001,1.770944333,0.001770944,0.001,1.770944333
14 19 19,299.53,297.82,0,0.001772152,0.001,1.772151667,0.001772152,0.001,1.772151667
14 19 27,299.39,297.66,0,0.001773145,0.001,1.773144667,0.001773145,0.001,1.773144667
14 19 35,299.28,297.49,0,0.001774116,0.001,1.774116,0.001774116,0.001,1.774116
14 19 44,299.28,297.32,0,0.001775115,0.001,1.775115,0.001775115,0.001,1.775115
14 19 52,299.16,297.16,0,0.001776112,0.001,1.776111833,0.001776112,0.001,1.776111833
14 20 00,299.05,296.99,0,0.00177714,0.001,1.777140167,0.00177714,0.001,1.777140167
14 20 08,299.05,296.82,0,0.001778124,0.001,1.778124167,0.001778124,0.001,1.778124167
14 20 16,298.93,296.66,0,0.001779162,0.001,1.779161833,0.001779162,0.001,1.779161833
14 20 24,298.81,296.49,0,0.001780127,0.001,1.780127,0.001780127,0.001,1.780127
14 20 32,298.81,296.32,0,0.001781174,0.001,1.781174,0.001781174,0.001,1.781174
14 20 41,298.81,296.16,0,0.001782132,0.001,1.782132167,0.001782132,0.001,1.782132167
14 20 49,298.7,295.99,0,0.001782957,0.001,1.782957333,0.001782957,0.001,1.782957333
14 20 57,298.58,295.82,0,0.00178386,0.001,1.783860167,0.00178386,0.001,1.783860167
14 21 05,298.47,295.66,0,0.001784815,0.001,1.784814667,0.001784815,0.001,1.784814667
14 21 13,298.47,295.49,0,0.001785644,0.001,1.7856435,0.001785644,0.001,1.7856435
14 21 21,298.35,295.32,0,0.001786676,0.001,1.786675667,0.001786676,0.001,1.786675667
14 21 29,298.24,295,0,0.001787578,0.001,1.787578333,0.001787578,0.001,1.787578333
14 21 38,298.1,295,0,0.001788775,0.001,1.7887745,0.001788775,0.001,1.7887745
14 21 46,298.1,295,0,0.001789997,0.001,1.789997,0.001789997,0.001,1.789997
14 21 54,297.99,295,0,0.001791202,0.001,1.791202333,0.001791202,0.001,1.791202333
14 22 02,297.99,295,0,0.001792471,0.001,1.792470833,0.001792471,0.001,1.792470833
14 22 10,297.87,295,0,0.001793833,0.001,1.793833167,0.001793833,0.001,1.793833167
14 22 18,297.76,295,0,0.001795319,0.001,1.7953195,0.001795319,0.001,1.7953195
14 22 25,297.64,295,0,0.001796401,0.001,1.796401167,0.001796401,0.001,1.796401167
14 22 32,297.53,295,0,0.001797455,0.001,1.797455333,0.001797455,0.001,1.797455333
14 22 39,297.53,295,0,0.001798556,0.001,1.798555667,0.001798556,0.001,1.798555667
14 22 46,297.41,295,0,0.001799447,0.001,1.799447167,0.001799447,0.001,1.799447167
14 22 54,297.3,295,0,0.00180037,0.001,1.800370333,0.00180037,0.001,1.800370333
14 23 01,297.3,295,0,0.001801004,0.001,1.801003667,0.001801004,0.001,1.801003667
14 23 08,297.18,295,0,0.001801875,0.001,1.801875167,0.001801875,0.001,1.801875167
14 23 16,297.07,295,0,0.001802739,0.001,1.802739,0.001802739,0.001,1.802739
14 23 23,296.95,295,0,0.001803731,0.001,1.8037305,0.001803731,0.001,1.8037305
14 23 31,296.84,295,0,0.001804672,0.001,1.804672167,0.001804672,0.001,1.804672167
14 23 38,296.72,295,0,0.001805769,0.001,1.8057685,0.001805769,0.001,1.8057685
14 23 45,296.72,295,0,0.001806725,0.001,1.806724833,0.001806725,0.001,1.806724833
14 23 53,296.59,295,0,0.001807626,0.001,1.807625667,0.001807626,0.001,1.807625667
14 24 00,296.59,295,0,0.001808623,0.001,1.808622833,0.001808623,0.001,1.808622833
14 24 07,296.48,295,0,0.001809389,0.001,1.809388833,0.001809389,0.001,1.809388833
14 24 14,296.36,295,0,0.001810279,0.001,1.810278667,0.001810279,0.001,1.810278667
14 24 21,296.36,295,0,0.001810979,0.001,1.8109785,0.001810979,0.001,1.8109785
14 24 28,296.25,295,0,0.001811809,0.001,1.811809333,0.001811809,0.001,1.811809333
14 24 35,296.25,295,0,0.001812542,0.001,1.812542167,0.001812542,0.001,1.812542167
14 24 42,296.13,295,0,0.001813366,0.001,1.8133655,0.001813366,0.001,1.8133655
14 24 49,296.02,295,0,0.001814111,0.001,1.814111333,0.001814111,0.001,1.814111333
14 24 56,296.02,295,0,0.001814865,0.001,1.8148645,0.001814865,0.001,1.8148645
14 25 04,295.91,295,0,0.001815664,0.001,1.815663833,0.001815664,0.001,1.815663833
14 25 12,295.79,295,0,0.001816404,0.001,1.816404333,0.001816404,0.001,1.816404333
14 25 20,295.79,295,0,0.001817204,0.001,1.8172035,0.001817204,0.001,1.8172035
14 25 28,295.68,295.68,3,0.001817872,0.001,1.817872167,0.001817872,0.001,1.817872167
14 25 36,295.56,295.51,2,0.001818622,0.001,1.818621667,0.001818622,0.001,1.818621667
14 25 44,295.45,295.35,2,0.001819164,0.001,1.819164333,0.001819164,0.001,1.819164333
14 25 52,295.34,295.18,2,0.001819969,0.001,1.819969333,0.001819969,0.001,1.819969333
14 26 00,295.34,295.01,2,0.001820427,0.001,1.820427167,0.001820427,0.001,1.820427167
14 26 09,295.22,294.85,1,0.001821118,0.001,1.8211175,0.001821118,0.001,1.8211175
14 26 17,295.11,294.68,1,0.001821799,0.001,1.821798833,0.001821799,0.001,1.821798833
14 26 25,295.11,294.51,1,0.001822288,0.001,1.822288167,0.001822288,0.001,1.822288167
14 26 33,294.99,294.35,1,0.001822853,0.001,1.822853,0.001822853,0.001,1.822853
14 26 41,294.86,294.18,0,0.001823239,0.001,1.823238833,0.001823239,0.001,1.823238833
14 26 49,294.75,294.01,0,0.001823728,0.001,1.823728167,0.001823728,0.001,1.823728167
14 26 57,294.75,293.85,0,0.001824149,0.001,1.824148833,0.001824149,0.001,1.824148833
14 27 05,294.64,293.68,0,0.001824501,0.001,1.824501333,0.001824501,0.001,1.824501333
14 27 14,294.52,293.51,0,0.001824917,0.001,1.824917,0.001824917,0.001,1.824917
14 27 22,294.52,293.35,0,0.001825271,0.001,1.825271333,0.001825271,0.001,1.825271333
14 27 30,294.3,293.18,0,0.001825646,0.001,1.825646333,0.001825646,0.001,1.825646333
14 27 38,294.3,293.01,0,0.001826038,0.001,1.826037833,0.001826038,0.001,1.826037833
14 27 46,294.18,292.85,0,0.001826724,0.001,1.826724333,0.001826724,0.001,1.826724333
14 27 54,294.07,292.68,0,0.001827254,0.001,1.827254167,0.001827254,0.001,1.827254167
14 28 03,293.96,292.51,0,0.001827734,0.001,1.827734167,0.001827734,0.001,1.827734167
14 28 11,293.96,292.35,0,0.001828373,0.001,1.828373167,0.001828373,0.001,1.828373167
14 28 19,293.84,292.18,0,0.001828933,0.001,1.8289325,0.001828933,0.001,1.8289325
14 28 27,293.73,292.01,0,0.001829658,0.001,1.829657833,0.001829658,0.001,1.829657833
14 28 35,293.73,291.85,0,0.00183045,0.001,1.83045,0.00183045,0.001,1.83045
14 28 43,293.62,291.68,0,0.001831106,0.001,1.8311055,0.001831106,0.001,1.8311055
14 28 51,293.5,291.51,0,0.001831925,0.001,1.831925,0.001831925,0.001,1.831925
14 29 00,293.5,291.35,0,0.001832638,0.001,1.832637667,0.001832638,0.001,1.832637667
14 29 08,293.39,291.18,0,0.001833487,0.001,1.833486667,0.001833487,0.001,1.833486667
14 29 16,293.28,291.01,0,0.001834425,0.001,1.834424833,0.001834425,0.001,1.834424833
14 29 24,293.17,290.85,0,0.001835342,0.001,1.835342333,0.001835342,0.001,1.835342333
14 29 32,293.05,290.68,0,0.001836319,0.001,1.836318833,0.001836319,0.001,1.836318833
14 29 40,293.05,290.51,0,0.001837345,0.001,1.837345167,0.001837345,0.001,1.837345167
14 29 48,292.94,290.35,0,0.00183849,0.001,1.83849,0.00183849,0.001,1.83849
14 29 56,292.83,290.18,0,0.001839631,0.001,1.839630833,0.001839631,0.001,1.839630833
14 30 04,292.7,290.01,0,0.001840838,0.001,1.840838167,0.001840838,0.001,1.840838167
14 30 13,292.59,289.85,0,0.001842223,0.001,1.842223167,0.001842223,0.001,1.842223167
14 30 21,292.59,289.68,0,0.001843578,0.001,1.843578,0.001843578,0.001,1.843578
14 30 29,292.47,289.51,0,0.001844664,0.001,1.844663667,0.001844664,0.001,1.844663667
14 30 37,292.36,289.35,0,0.001846034,0.001,1.8460335,0.001846034,0.001,1.8460335
14 30 45,292.25,289.18,0,0.001847708,0.001,1.847708,0.001847708,0.001,1.847708
14 30 53,292.25,289.01,0,0.001849246,0.001,1.849245833,0.001849246,0.001,1.849245833
14 31 01,292.14,288.85,0,0.001851072,0.001,1.851071667,0.001851072,0.001,1.851071667
14 31 09,292.02,288.68,0,0.001853126,0.001,1.8531265,0.001853126,0.001,1.8531265
14 31 18,291.91,288.51,0,0.00185525,0.001,1.855249667,0.00185525,0.001,1.855249667
14 31 26,291.8,288.35,0,0.001857788,0.001,1.857787833,0.001857788,0.001,1.857787833
14 31 34,291.69,288.18,0,0.00186041,0.001,1.860409667,0.00186041,0.001,1.860409667
14 31 42,291.58,288.01,0,0.001863236,0.001,1.863236,0.001863236,0.001,1.863236
14 31 50,291.46,287.85,0,0.001866138,0.001,1.866138333,0.001866138,0.001,1.866138333
14 31 58,291.35,287.68,0,0.001869236,0.001,1.869236167,0.001869236,0.001,1.869236167
14 32 06,291.24,287.51,0,0.001872491,0.001,1.872491,0.001872491,0.001,1.872491
14 32 15,291.13,287.35,0,0.001875844,0.001,1.8758435,0.001875844,0.001,1.8758435
14 32 23,291.02,287.18,0,0.001879414,0.001,1.879414,0.001879414,0.001,1.879414
14 32 31,290.91,287.01,0,0.001883666,0.001,1.883665667,0.001883666,0.001,1.883665667
14 32 39,290.68,286.85,0,0.001887707,0.001,1.887707,0.001887707,0.001,1.887707
14 32 47,290.57,286.68,0,0.001891599,0.001,1.8915985,0.001891599,0.001,1.8915985
14 32 55,290.46,286.51,0,0.001895555,0.001,1.895555,0.001895555,0.001,1.895555
