Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-05
Sample Interval,1e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH2
-1.970e-05,-0.018
-1.960e-05,0.022
-1.950e-05,0.002
-1.940e-05,0.018
-1.930e-05,-0.018
-1.920e-05,0.026
-1.910e-05,0.002
-1.900e-05,0.03
-1.890e-05,0.006
-1.880e-05,0.01
-1.870e-05,-0.014
-1.860e-05,0.038
-1.850e-05,-0.01
-1.840e-05,0.026
-1.830e-05,-0.01
-1.820e-05,0.026
-1.810e-05,0.002
-1.800e-05,0.014
-1.790e-05,-0.014
-1.780e-05,0.006
-1.770e-05,0.01
-1.760e-05,0.006
-1.750e-05,0.002
-1.740e-05,-0.014
-1.730e-05,-0.006
-1.720e-05,-0.006
-1.710e-05,-0.002
-1.700e-05,-0.01
-1.690e-05,-0.018
-1.680e-05,-0.002
-1.670e-05,0.002
-1.660e-05,0.014
-1.650e-05,0.018
-1.640e-05,-0.01
-1.630e-05,0.01
-1.620e-05,0.002
-1.610e-05,0.018
-1.600e-05,-0.006
-1.590e-05,0.022
-1.580e-05,-0.014
-1.570e-05,0.022
-1.560e-05,0.01
-1.550e-05,0.034
-1.540e-05,-0.006
-1.530e-05,0.03
-1.520e-05,0.01
-1.510e-05,0.026
-1.500e-05,-0.01
-1.490e-05,0.014
-1.480e-05,-0.018
-1.470e-05,0.03
-1.460e-05,-0.01
-1.450e-05,0.022
-1.440e-05,-0.022
-1.430e-05,0.01
-1.420e-05,-0.01
-1.410e-05,-0.002
-1.400e-05,-0.026
-1.390e-05,0.002
-1.380e-05,0.002
-1.370e-05,0.006
-1.360e-05,-0.01
-1.350e-05,0.022
-1.340e-05,-0.01
-1.330e-05,0.022
-1.320e-05,-0.022
-1.310e-05,-0.03
-1.300e-05,-0.002
-1.290e-05,0.022
-1.280e-05,-0.006
-1.270e-05,-0.002
-1.260e-05,-0.006
-1.250e-05,-0.006
-1.240e-05,-0.014
-1.230e-05,0.014
-1.220e-05,0.006
-1.210e-05,0.014
-1.200e-05,0.006
-1.190e-05,0.01
-1.180e-05,0.014
-1.170e-05,0.006
-1.160e-05,-0.002
-1.150e-05,-0.018
-1.140e-05,0.01
-1.130e-05,-0.002
-1.120e-05,0.026
-1.110e-05,-0.006
-1.100e-05,0.03
-1.090e-05,-0.022
-1.080e-05,0.018
-1.070e-05,0.002
-1.060e-05,0.01
-1.050e-05,-0.014
-1.040e-05,0.03
-1.030e-05,-0.01
-1.020e-05,0.014
-1.010e-05,-0.018
-1.000e-05,0.01
-9.900e-06,-0.014
-9.800e-06,0.022
-9.700e-06,-0.03
-9.600e-06,0.018
-9.500e-06,-0.01
-9.400e-06,0.026
-9.300e-06,-0.01
-9.200e-06,0.014
-9.100e-06,-0.01
-9.000e-06,0.022
-8.900e-06,0.01
-8.800e-06,0.014
-8.700e-06,0.006
-8.600e-06,0.01
-8.500e-06,-0.01
-8.400e-06,0.014
-8.300e-06,-0.01
-8.200e-06,0.01
-8.100e-06,0.002
-8.000e-06,0.01
-7.900e-06,-0.014
-7.800e-06,0.006
-7.700e-06,0.006
-7.600e-06,-0.01
-7.500e-06,0.002
-7.400e-06,0.002
-7.300e-06,0.014
-7.200e-06,-0.014
-7.100e-06,0.01
-7.000e-06,-0.006
-6.900e-06,0.018
-6.800e-06,-0.002
-6.700e-06,0.01
-6.600e-06,-0.002
-6.500e-06,0.03
-6.400e-06,-0.006
-6.300e-06,0.018
-6.200e-06,-0.002
-6.100e-06,0.014
-6.000e-06,0.002
-5.900e-06,0.042
-5.800e-06,-0.018
-5.700e-06,0.022
-5.600e-06,-0.006
-5.500e-06,0.034
-5.400e-06,-0.006
-5.300e-06,0.014
-5.200e-06,-0.014
-5.100e-06,0.018
-5.000e-06,0.002
-4.900e-06,0.002
-4.800e-06,-0.022
-4.700e-06,0.002
-4.600e-06,-0.014
-4.500e-06,0.014
-4.400e-06,-0.018
-4.300e-06,0.01
-4.200e-06,-0.01
-4.100e-06,0.014
-4.000e-06,-0.002
-3.900e-06,0.006
-3.800e-06,-0.002
-3.700e-06,-0.006
-3.600e-06,0.01
-3.500e-06,0.01
-3.400e-06,0.034
-3.300e-06,0.034
-3.200e-06,0.046
-3.100e-06,0.038
-3.000e-06,0.066
-2.900e-06,0.082
-2.800e-06,0.09
-2.700e-06,0.074
-2.600e-06,0.11
-2.500e-06,0.098
-2.400e-06,0.134
-2.300e-06,0.106
-2.200e-06,0.15
-2.100e-06,0.118
-2.000e-06,0.166
-1.900e-06,0.138
-1.800e-06,0.162
-1.700e-06,0.146
-1.600e-06,0.202
-1.500e-06,0.154
-1.400e-06,0.202
-1.300e-06,0.162
-1.200e-06,0.202
-1.100e-06,0.194
-1.000e-06,0.234
-9.000e-07,0.19
-8.000e-07,0.234
-7.000e-07,0.23
-6.000e-07,0.25
-5.000e-07,0.234
-4.000e-07,0.254
-3.000e-07,0.242
-2.000e-07,0.282
-1.000e-07,0.266
4.050e-21,0.278
1.000e-07,0.286
2.000e-07,0.294
3.000e-07,0.31
4.000e-07,0.31
5.000e-07,0.302
6.000e-07,0.302
7.000e-07,0.286
8.000e-07,0.302
9.000e-07,0.286
1.000e-06,0.286
1.100e-06,0.27
1.200e-06,0.274
1.300e-06,0.298
1.400e-06,0.266
1.500e-06,0.29
1.600e-06,0.258
1.700e-06,0.274
1.800e-06,0.214
1.900e-06,0.29
2.000e-06,0.238
2.100e-06,0.25
2.200e-06,0.226
2.300e-06,0.266
2.400e-06,0.23
2.500e-06,0.25
2.600e-06,0.23
2.700e-06,0.258
2.800e-06,0.226
2.900e-06,0.266
3.000e-06,0.214
3.100e-06,0.254
3.200e-06,0.226
3.300e-06,0.254
3.400e-06,0.218
3.500e-06,0.242
3.600e-06,0.214
3.700e-06,0.258
3.800e-06,0.226
3.900e-06,0.23
4.000e-06,0.21
4.100e-06,0.234
4.200e-06,0.214
4.300e-06,0.214
4.400e-06,0.206
4.500e-06,0.218
4.600e-06,0.202
4.700e-06,0.218
4.800e-06,0.206
4.900e-06,0.206
5.000e-06,0.194
5.100e-06,0.194
5.200e-06,0.198
5.300e-06,0.194
5.400e-06,0.174
5.500e-06,0.19
5.600e-06,0.194
5.700e-06,0.194
5.800e-06,0.198
5.900e-06,0.202
6.000e-06,0.198
6.100e-06,0.19
6.200e-06,0.202
6.300e-06,0.194
6.400e-06,0.198
