Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,2e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.05
Label,,
TIME,CH1,CH2
-4.440e-05,-0.016,0.005
-4.420e-05,0,0.001
-4.400e-05,0.008,-0.025
-4.380e-05,0.008,-0.001
-4.360e-05,0,-0.019
-4.340e-05,0.008,-0.003
-4.320e-05,0,-0.013
-4.300e-05,-0.008,-0.015
-4.280e-05,-0.016,-0.027
-4.260e-05,-0.008,-0.025
-4.240e-05,-0.024,-0.037
-4.220e-05,-0.016,-0.031
-4.200e-05,-0.008,-0.019
-4.180e-05,0,-0.023
-4.160e-05,-0.008,-0.025
-4.140e-05,-0.032,-0.033
-4.120e-05,-0.016,-0.017
-4.100e-05,-0.016,-0.001
-4.080e-05,0,0.021
-4.060e-05,0,-0.011
-4.040e-05,0,-0.015
-4.020e-05,0.016,0.015
-4.000e-05,-0.008,0.019
-3.980e-05,-0.008,0.011
-3.960e-05,-0.008,0.035
-3.940e-05,0.016,-0.005
-3.920e-05,-0.008,0.005
-3.900e-05,-0.016,0.027
-3.880e-05,-0.008,0.025
-3.860e-05,-0.008,0.011
-3.840e-05,0,-0.011
-3.820e-05,-0.008,0.009
-3.800e-05,0,-0.003
-3.780e-05,0.016,0.035
-3.760e-05,-0.016,0.007
-3.740e-05,-0.008,0.045
-3.720e-05,-0.008,0.015
-3.700e-05,0.016,-0.003
-3.680e-05,0.008,-0.007
-3.660e-05,0,0.013
-3.640e-05,0.016,0.025
-3.620e-05,-0.024,-0.027
-3.600e-05,-0.032,-0.001
-3.580e-05,-0.008,-0.003
-3.560e-05,0,0.005
-3.540e-05,0,0.005
-3.520e-05,-0.008,-0.023
-3.500e-05,0.016,-0.021
-3.480e-05,-0.008,-0.007
-3.460e-05,0,-0.023
-3.440e-05,0.008,0.011
-3.420e-05,0,-0.017
-3.400e-05,0.008,-0.021
-3.380e-05,-0.008,-0.031
-3.360e-05,-0.008,-0.011
-3.340e-05,-0.016,-0.023
-3.320e-05,0,0.003
-3.300e-05,-0.016,-0.005
-3.280e-05,0.008,-0.007
-3.260e-05,-0.008,-0.031
-3.240e-05,-0.008,-0.029
-3.220e-05,0,-0.011
-3.200e-05,0,-0.003
-3.180e-05,-0.016,-0.007
-3.160e-05,-0.008,-0.007
-3.140e-05,0,-0.017
-3.120e-05,-0.008,-0.001
-3.100e-05,0.016,0.051
-3.080e-05,-0.016,0.011
-3.060e-05,-0.008,0.021
-3.040e-05,-0.016,-0.007
-3.020e-05,0,0.015
-3.000e-05,0,0.007
-2.980e-05,-0.008,0.017
-2.960e-05,0.016,0.021
-2.940e-05,-0.008,0.015
-2.920e-05,-0.016,0.011
-2.900e-05,-0.016,0.001
-2.880e-05,0.008,0.019
-2.860e-05,0.008,-0.003
-2.840e-05,0.016,0.027
-2.820e-05,0.024,0.013
-2.800e-05,0.032,0.017
-2.780e-05,0.04,0.023
-2.760e-05,0.04,0.011
-2.740e-05,0.048,0.035
