Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
30.000000E+0,7.183240E-3,112.350000E-6,-109.849000E-3,60.000000E-6,50.000000E+0
40.000000E+0,45.458800E-3,69.200000E-6,-128.123000E-3,60.000000E-6,50.000000E+0
50.000000E+0,62.821050E-3,62.350000E-6,-160.418500E-3,2.499999E-6,50.000000E+0
60.000000E+0,34.992100E-3,27.000000E-6,-215.463000E-3,133.000000E-6,50.000000E+0
75.000000E+0,53.474200E-3,25.200000E-6,-269.260500E-3,60.500000E-6,50.000000E+0
100.000000E+0,122.914500E-3,12.500000E-6,-334.834000E-3,63.000000E-6,50.000000E+0
120.000000E+0,137.919000E-3,45.000000E-6,-411.956000E-3,134.000000E-6,50.000000E+0
150.000000E+0,209.992000E-3,14.000000E-6,-488.163000E-3,4.000001E-6,50.000000E+0
200.000000E+0,193.225000E-3,349.000000E-6,-307.272500E-3,17.500000E-6,50.000000E+0
250.000000E+0,72.014400E-3,399.500000E-6,-456.158000E-3,164.000000E-6,50.000000E+0
300.000000E+0,63.062350E-3,33.350000E-6,-363.153500E-3,7.500000E-6,50.000000E+0
400.000000E+0,86.549600E-3,144.700000E-6,-341.091000E-3,230.000000E-6,50.000000E+0
500.000000E+0,54.591450E-3,145.350000E-6,-194.549000E-3,101.000000E-6,50.000000E+0
600.000000E+0,28.309950E-3,341.650000E-6,-115.478500E-3,617.500000E-6,50.000000E+0
750.000000E+0,5.205910E-3,61.890000E-6,-31.861500E-3,77.300000E-6,50.000000E+0
1.000000E+3,-21.996400E-3,46.700000E-6,-6.212600E-3,46.400000E-6,50.000000E+0
1.200000E+3,-20.790500E-3,603.400000E-6,5.512255E-3,189.715000E-6,50.000000E+0
1.500000E+3,-10.264600E-3,45.700000E-6,-14.675150E-3,116.850000E-6,50.000000E+0
2.000000E+3,-4.026780E-3,10.230000E-6,-16.883900E-3,10.300000E-6,50.000000E+0
2.500000E+3,985.259000E-6,52.661000E-6,-19.662750E-3,52.850000E-6,50.000000E+0
3.000000E+3,4.070925E-3,175.635000E-6,-19.191350E-3,62.350000E-6,50.000000E+0
4.000000E+3,3.993425E-3,280.395000E-6,-13.341850E-3,312.050000E-6,50.000000E+0
5.000000E+3,4.288650E-3,73.720000E-6,-11.932450E-3,39.750000E-6,50.000000E+0
6.000000E+3,-4.971885E-3,20.635000E-6,-7.464930E-3,11.510000E-6,50.000000E+0
7.500000E+3,-6.733105E-3,116.405000E-6,9.669955E-3,48.645000E-6,50.000000E+0
10.000000E+3,-10.657400E-3,5.800000E-6,2.911155E-3,7.805000E-6,50.000000E+0
12.000000E+3,-6.778660E-3,24.390000E-6,370.082500E-6,12.577500E-6,50.000000E+0
15.000000E+3,-3.329140E-3,19.990000E-6,1.376000E-3,30.830000E-6,50.000000E+0
20.000000E+3,-6.435755E-3,6.065000E-6,5.009030E-3,1.050000E-6,50.000000E+0
25.000000E+3,-12.277200E-3,6.400000E-6,1.626260E-3,69.100000E-6,50.000000E+0
30.000000E+3,-35.816700E-3,1.548900E-3,44.541600E-3,830.100000E-6,50.000000E+0
40.000000E+3,198.738851E-3,198.424149E-3,-25.222740E-3,32.005660E-3,50.000000E+0
50.000000E+3,-5.454565E-3,3.785000E-6,4.187055E-3,26.165000E-6,50.000000E+0
60.000000E+3,-5.657870E-3,23.150000E-6,3.856315E-3,7.565000E-6,50.000000E+0
75.000000E+3,-5.492790E-3,15.560000E-6,3.835550E-3,25.590000E-6,50.000000E+0
100.000000E+3,-5.291130E-3,27.580000E-6,3.496700E-3,40.620000E-6,50.000000E+0
120.000000E+3,-4.597540E-3,629.999998E-9,3.941835E-3,2.905000E-6,50.000000E+0
150.000000E+3,-4.502575E-3,5.705000E-6,3.883205E-3,7.195000E-6,50.000000E+0
200.000000E+3,-31.411150E-3,1.350000E-6,5.596200E-3,39.220000E-6,50.000000E+0
