Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
997.848074E+0,279.689558E+0,288.890000E+0,-320.864183E-3,0.000000E+0,319.758200E-3,-27.283880E+0,1.885804E+0,-18.063920E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.042734E+3,278.567219E+0,288.340000E+0,-372.095720E-3,0.000000E+0,314.391800E-3,-25.185900E+0,1.907154E+0,-17.974960E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.087607E+3,277.445080E+0,287.680000E+0,-450.023522E-3,0.000000E+0,313.109400E-3,-24.206620E+0,1.932578E+0,-17.947500E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.132498E+3,276.323241E+0,286.800000E+0,-550.257023E-3,0.000000E+0,325.435200E-3,-26.267680E+0,1.963106E+0,-17.831640E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.177415E+3,275.200977E+0,285.820000E+0,-670.602323E-3,0.000000E+0,406.767400E-3,-27.650840E+0,1.999158E+0,-17.414700E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.222257E+3,274.078037E+0,284.530000E+0,-837.728495E-3,0.000000E+0,334.110800E-3,-23.711520E+0,2.039474E+0,-16.940280E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.267149E+3,272.956998E+0,282.810000E+0,-1.026948E+0,0.000000E+0,341.878400E-3,-25.086140E+0,2.081796E+0,-16.906460E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.312032E+3,271.834684E+0,281.110000E+0,-1.263136E+0,0.000000E+0,410.921400E-3,-27.038840E+0,2.127188E+0,-16.999840E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.356907E+3,270.712620E+0,279.010000E+0,-1.590885E+0,0.000000E+0,356.186200E-3,-21.370060E+0,2.176428E+0,-17.240760E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.401797E+3,269.590756E+0,276.400000E+0,-1.938572E+0,0.000000E+0,347.146400E-3,-22.096240E+0,2.228074E+0,-17.412540E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.446678E+3,268.468491E+0,273.650000E+0,-2.279504E+0,0.000000E+0,372.953000E-3,-26.328160E+0,2.281916E+0,-17.548040E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.491604E+3,267.346477E+0,270.720000E+0,-2.658038E+0,6.000000E+0,459.391000E-3,-20.908700E+0,2.337210E+0,-17.775660E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.536464E+3,266.223313E+0,267.650000E+0,-3.090282E+0,34.000000E+0,367.509800E-3,-23.417340E+0,2.392614E+0,-18.128320E+0,1.060000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.581337E+3,265.101824E+0,264.360000E+0,-3.508486E+0,80.000000E+0,373.285600E-3,-25.018960E+0,2.444744E+0,-18.438820E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.626254E+3,263.979985E+0,261.780000E+0,-3.795590E+0,100.000000E+0,390.429200E-3,-22.717760E+0,2.491000E+0,-18.640680E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.671123E+3,262.857070E+0,260.930000E+0,-4.018979E+0,99.000000E+0,468.586000E-3,-17.627740E+0,2.526520E+0,-18.801420E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.716006E+3,261.735356E+0,261.210000E+0,-4.061539E+0,88.000000E+0,469.149800E-3,-17.039540E+0,2.555784E+0,-18.930360E+0,4.445000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.760890E+3,260.613267E+0,261.410000E+0,-3.489076E+0,91.000000E+0,461.272600E-3,-16.483880E+0,2.582296E+0,-19.088140E+0,3.785000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.805784E+3,259.491178E+0,260.740000E+0,-2.198556E+0,97.000000E+0,407.107000E-3,-22.455860E+0,2.608968E+0,-19.264640E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.850669E+3,258.368814E+0,259.800000E+0,-784.119403E-3,99.000000E+0,421.494400E-3,-29.783940E+0,2.634544E+0,-19.439120E+0,3.840000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.895556E+3,257.246700E+0,258.780000E+0,-124.775661E-3,100.000000E+0,422.297400E-3,-29.703160E+0,2.658692E+0,-19.579920E+0,4.280000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.940447E+3,256.124510E+0,257.750000E+0,-356.417126E-3,100.000000E+0,408.407000E-3,-26.741900E+0,2.680678E+0,-19.697500E+0,4.445000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.985334E+3,255.002246E+0,256.920000E+0,-900.021607E-3,100.000000E+0,404.128000E-3,-25.210660E+0,2.702972E+0,-19.830280E+0,4.500000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.030212E+3,253.880082E+0,256.100000E+0,-1.252000E+0,100.000000E+0,407.398600E-3,-25.325500E+0,2.720782E+0,-19.938320E+0,4.500000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.075107E+3,252.758118E+0,255.090000E+0,-1.307702E+0,100.000000E+0,429.688400E-3,-16.792380E+0,2.735336E+0,-20.034940E+0,4.500000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.119991E+3,251.635754E+0,254.000000E+0,-1.238667E+0,100.000000E+0,431.125800E-3,-17.481580E+0,2.749124E+0,-20.144640E+0,4.500000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.164873E+3,250.513639E+0,252.920000E+0,-1.189680E+0,98.000000E+0,441.472000E-3,-17.303740E+0,2.756798E+0,-20.225680E+0,4.500000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.209750E+3,249.391600E+0,252.020000E+0,-1.243135E+0,100.000000E+0,480.293600E-3,-12.283420E+0,2.765762E+0,-20.303140E+0,4.390000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.254657E+3,248.269661E+0,250.500000E+0,-1.358988E+0,98.000000E+0,479.124200E-3,-12.246880E+0,2.767370E+0,-20.332460E+0,4.390000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.299527E+3,247.146997E+0,249.810000E+0,-1.392474E+0,94.000000E+0,477.381400E-3,-12.431740E+0,2.767244E+0,-20.340620E+0,4.390000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.344425E+3,246.025258E+0,248.930000E+0,-1.463730E+0,93.000000E+0,478.913200E-3,-12.429940E+0,2.764968E+0,-20.315500E+0,4.060000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.389343E+3,244.902794E+0,247.700000E+0,-1.472587E+0,89.000000E+0,476.675200E-3,-12.325480E+0,2.758092E+0,-20.264500E+0,3.785000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.434240E+3,243.779854E+0,246.560000E+0,-1.381197E+0,81.000000E+0,476.765000E-3,-12.483960E+0,2.748086E+0,-20.252040E+0,3.510000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.479184E+3,242.657415E+0,245.530000E+0,-1.311975E+0,80.000000E+0,468.753200E-3,-19.496120E+0,2.736356E+0,-20.379520E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.524068E+3,241.533826E+0,244.500000E+0,-1.347389E+0,74.000000E+0,439.897600E-3,-23.372720E+0,2.723132E+0,-21.138120E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.568953E+3,240.411712E+0,243.400000E+0,-1.480674E+0,69.000000E+0,417.310200E-3,-25.296780E+0,2.711018E+0,-21.038960E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.613837E+3,239.289597E+0,242.380000E+0,-1.469479E+0,63.000000E+0,423.322400E-3,-30.127500E+0,2.701804E+0,-20.933500E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.658725E+3,238.167508E+0,241.290000E+0,-1.416279E+0,60.000000E+0,424.494800E-3,-29.426260E+0,2.695434E+0,-20.854620E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.703653E+3,237.045294E+0,240.110000E+0,-1.405532E+0,57.000000E+0,473.920600E-3,-21.312160E+0,2.690720E+0,-20.753580E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.748502E+3,235.922105E+0,238.950000E+0,-1.416958E+0,53.000000E+0,478.604400E-3,-17.899200E+0,2.687660E+0,-20.678340E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.793389E+3,234.800866E+0,237.870000E+0,-1.447884E+0,50.000000E+0,464.777000E-3,-13.263680E+0,2.685846E+0,-20.639380E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.838289E+3,233.678702E+0,236.650000E+0,-1.496847E+0,49.000000E+0,462.826000E-3,-13.160280E+0,2.684754E+0,-20.631220E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.883169E+3,232.556187E+0,235.440000E+0,-1.526009E+0,48.000000E+0,466.791800E-3,-14.732880E+0,2.683852E+0,-20.688020E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.928075E+3,231.434198E+0,234.310000E+0,-1.532855E+0,45.000000E+0,482.561600E-3,-19.396740E+0,2.683718E+0,-20.708180E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.972937E+3,230.311534E+0,233.260000E+0,-1.552887E+0,40.000000E+0,482.000600E-3,-19.496440E+0,2.684204E+0,-20.711320E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.017830E+3,229.189995E+0,232.160000E+0,-1.574884E+0,38.000000E+0,482.886600E-3,-19.314200E+0,2.685246E+0,-20.695600E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.062707E+3,228.067681E+0,230.970000E+0,-1.548257E+0,36.000000E+0,483.946800E-3,-19.323240E+0,2.686860E+0,-20.697400E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.107595E+3,226.945741E+0,229.810000E+0,-1.486021E+0,35.000000E+0,483.640600E-3,-19.426260E+0,2.689188E+0,-20.704600E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.152476E+3,225.823552E+0,228.650000E+0,-1.474974E+0,31.000000E+0,484.563400E-3,-19.406560E+0,2.691882E+0,-20.727560E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.197364E+3,224.701513E+0,227.640000E+0,-1.512867E+0,26.000000E+0,483.669400E-3,-19.374080E+0,2.694920E+0,-20.739960E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.242265E+3,223.579324E+0,226.720000E+0,-1.550662E+0,25.000000E+0,480.895000E-3,-19.267360E+0,2.699388E+0,-20.782040E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.287141E+3,222.456785E+0,225.440000E+0,-1.523932E+0,24.000000E+0,428.361200E-3,-29.672840E+0,2.704684E+0,-21.083360E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.332028E+3,221.334896E+0,224.230000E+0,-1.430240E+0,24.000000E+0,440.856200E-3,-21.835100E+0,2.709518E+0,-21.271400E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.376937E+3,220.212731E+0,223.030000E+0,-1.403461E+0,18.000000E+0,456.652400E-3,-11.896400E+0,2.715094E+0,-21.354400E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.421802E+3,219.089992E+0,222.000000E+0,-1.474798E+0,17.000000E+0,467.352200E-3,-14.731900E+0,2.720818E+0,-21.425120E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.466711E+3,217.968378E+0,220.830000E+0,-1.581674E+0,18.000000E+0,478.165800E-3,-18.106840E+0,2.726498E+0,-21.499220E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.511563E+3,216.845639E+0,219.660000E+0,-1.588373E+0,16.000000E+0,479.336400E-3,-17.866240E+0,2.732058E+0,-21.578860E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.556446E+3,215.724350E+0,218.570000E+0,-1.523693E+0,13.000000E+0,495.425600E-3,-23.454840E+0,2.738116E+0,-21.649600E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.601323E+3,214.602260E+0,217.500000E+0,-1.508305E+0,11.000000E+0,454.630800E-3,-26.592340E+0,2.744262E+0,-21.723480E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.646208E+3,213.480346E+0,216.350000E+0,-1.515207E+0,9.000000E+0,415.506600E-3,-29.378700E+0,2.750698E+0,-21.812700E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.691096E+3,212.358232E+0,215.290000E+0,-1.506371E+0,6.000000E+0,415.185200E-3,-29.409020E+0,2.757228E+0,-21.888880E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.735980E+3,211.236018E+0,214.260000E+0,-1.479633E+0,6.000000E+0,417.020200E-3,-29.157400E+0,2.763728E+0,-21.977600E+0,1.600000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.780882E+3,210.113929E+0,213.130000E+0,-1.468281E+0,4.000000E+0,417.188000E-3,-29.091020E+0,2.771364E+0,-22.022180E+0,1.420000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.825755E+3,208.991365E+0,212.110000E+0,-1.452622E+0,2.000000E+0,450.938600E-3,-23.941860E+0,2.780780E+0,-22.151800E+0,1.300000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.870640E+3,207.869550E+0,211.090000E+0,-1.439119E+0,0.000000E+0,472.614600E-3,-14.935580E+0,2.794552E+0,-22.332520E+0,1.060000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.915526E+3,206.747411E+0,210.000000E+0,-1.425741E+0,0.000000E+0,459.127600E-3,-10.655420E+0,2.813666E+0,-22.532740E+0,820.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.960411E+3,205.625272E+0,208.990000E+0,-1.414673E+0,0.000000E+0,462.816800E-3,-11.634180E+0,2.836082E+0,-22.792080E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.005294E+3,204.503158E+0,207.930000E+0,-1.403614E+0,0.000000E+0,483.682800E-3,-17.401000E+0,2.862110E+0,-23.093140E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.050183E+3,203.381069E+0,206.800000E+0,-1.392501E+0,0.000000E+0,430.406800E-3,-29.344480E+0,2.886580E+0,-23.463120E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.095064E+3,202.258854E+0,205.620000E+0,-1.399134E+0,0.000000E+0,458.321200E-3,-26.924600E+0,2.906106E+0,-23.901600E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.139964E+3,201.136815E+0,204.330000E+0,-1.416952E+0,0.000000E+0,499.651600E-3,-20.151700E+0,2.915562E+0,-24.409060E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.184854E+3,200.014326E+0,202.920000E+0,-1.463738E+0,1.000000E+0,468.033200E-3,-13.238260E+0,2.904462E+0,-25.005900E+0,700.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.229747E+3,198.892062E+0,201.330000E+0,-1.552777E+0,3.000000E+0,437.110200E-3,-16.842580E+0,2.865914E+0,-25.708560E+0,760.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.274636E+3,197.769748E+0,199.780000E+0,-1.666277E+0,11.000000E+0,381.867000E-3,-21.281840E+0,2.795156E+0,-26.501660E+0,940.000000E-3,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.319533E+3,196.647508E+0,198.060000E+0,-1.819906E+0,28.000000E+0,440.782200E-3,-16.594780E+0,2.718864E+0,-27.382300E+0,1.540000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.364425E+3,195.525094E+0,196.420000E+0,-1.969150E+0,38.000000E+0,431.248400E-3,-9.197680E+0,2.630072E+0,-28.281720E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.409315E+3,194.402805E+0,195.170000E+0,-2.096145E+0,42.000000E+0,391.862000E-3,-15.453980E+0,2.555204E+0,-29.105340E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.454200E+3,193.280541E+0,194.340000E+0,-2.176297E+0,41.000000E+0,337.114600E-3,-23.053880E+0,2.479808E+0,-29.896240E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.499098E+3,192.158427E+0,193.630000E+0,-2.120607E+0,41.000000E+0,338.548600E-3,-27.174820E+0,2.403158E+0,-30.654100E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.543982E+3,191.035963E+0,192.810000E+0,-1.855589E+0,45.000000E+0,316.240000E-3,-24.542260E+0,2.327402E+0,-31.024360E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.588875E+3,189.913873E+0,191.770000E+0,-1.450209E+0,44.000000E+0,286.357200E-3,-17.922720E+0,2.267030E+0,-31.787760E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.633766E+3,188.791534E+0,190.690000E+0,-1.147254E+0,47.000000E+0,284.029400E-3,-21.702740E+0,2.211122E+0,-32.545420E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.678664E+3,187.669270E+0,189.660000E+0,-1.098233E+0,50.000000E+0,284.105400E-3,-27.023140E+0,2.146576E+0,-33.366820E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.723552E+3,186.546831E+0,188.600000E+0,-1.227428E+0,50.000000E+0,208.600000E-3,-50.845880E+0,2.085764E+0,-34.237560E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.768443E+3,185.424617E+0,187.530000E+0,-1.356598E+0,51.000000E+0,224.165400E-3,-57.315040E+0,2.031344E+0,-35.059500E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.813343E+3,184.302352E+0,186.480000E+0,-1.407790E+0,52.000000E+0,188.330200E-3,-55.857780E+0,1.981650E+0,-35.924760E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.858235E+3,183.179838E+0,185.400000E+0,-1.410044E+0,51.000000E+0,149.809200E-3,-55.111700E+0,1.930470E+0,-36.783840E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.903140E+3,182.057549E+0,184.220000E+0,-1.412255E+0,55.000000E+0,164.261000E-3,-63.088560E+0,1.896210E+0,-38.362540E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.948010E+3,180.934910E+0,183.140000E+0,-1.421134E+0,57.000000E+0,177.224000E-3,-68.329400E+0,1.862162E+0,-39.150220E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.992901E+3,179.813171E+0,182.040000E+0,-1.449993E+0,52.000000E+0,189.445600E-3,-72.445600E+0,1.833700E+0,-39.912200E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.037797E+3,178.690906E+0,180.990000E+0,-1.481266E+0,56.000000E+0,199.103400E-3,-75.762760E+0,1.808798E+0,-40.674400E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.082677E+3,177.568492E+0,179.760000E+0,-1.492576E+0,55.000000E+0,191.002600E-3,-78.500880E+0,1.777024E+0,-41.451760E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.127559E+3,176.446503E+0,178.690000E+0,-1.468130E+0,55.000000E+0,170.469000E-3,-81.868780E+0,1.749658E+0,-42.038120E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.172455E+3,175.324439E+0,177.580000E+0,-1.472580E+0,55.000000E+0,132.642200E-3,-85.165920E+0,1.728108E+0,-42.610160E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.217375E+3,174.202050E+0,176.480000E+0,-1.499306E+0,54.000000E+0,135.905400E-3,-85.796220E+0,1.695046E+0,-43.341700E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.262229E+3,173.079035E+0,175.400000E+0,-1.506037E+0,54.000000E+0,226.160600E-3,-84.956300E+0,567.401800E-3,-42.468380E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.307119E+3,171.957696E+0,174.280000E+0,-1.490224E+0,56.000000E+0,227.304600E-3,-84.951600E+0,407.637200E-3,-43.543040E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.351996E+3,170.835457E+0,173.170000E+0,-1.463421E+0,53.000000E+0,228.441400E-3,-84.949280E+0,348.606400E-3,-45.113140E+0,2.650000E+0,200.000000E+0,300.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
