Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
741.389405E+0,290.000000E+0,287.460000E+0,-965.368077E-3,47.000000E+0,389.465600E-3,-6.908872E+0,1.984786E+0,-18.330540E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
786.275972E+0,290.000000E+0,287.350000E+0,-1.139172E+0,56.000000E+0,523.920400E-3,-11.555460E+0,1.998116E+0,-17.839220E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
831.173541E+0,290.000000E+0,287.790000E+0,-1.138706E+0,57.000000E+0,591.962600E-3,-7.266532E+0,2.009294E+0,-17.761260E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
876.098110E+0,290.000000E+0,288.450000E+0,-889.001817E-3,56.000000E+0,587.600800E-3,-6.872046E+0,2.018394E+0,-17.736280E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
920.943675E+0,290.000000E+0,289.130000E+0,-392.118059E-3,54.000000E+0,594.115000E-3,-5.684140E+0,2.026780E+0,-17.644720E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
965.848244E+0,290.000000E+0,289.570000E+0,171.366416E-3,57.000000E+0,621.822200E-3,-4.875684E+0,2.035224E+0,-17.587080E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.010729E+3,290.000000E+0,289.910000E+0,616.978397E-3,60.000000E+0,597.063800E-3,-4.948866E+0,2.044218E+0,-17.661840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.055627E+3,290.000000E+0,290.020000E+0,793.050553E-3,63.000000E+0,614.218000E-3,-5.826546E+0,2.052404E+0,-17.539800E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.100519E+3,290.000000E+0,290.020000E+0,721.870207E-3,65.000000E+0,656.990200E-3,-5.697446E+0,2.060458E+0,-17.471940E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.145427E+3,290.000000E+0,290.130000E+0,523.575948E-3,66.000000E+0,678.126400E-3,-4.423154E+0,2.068426E+0,-17.424920E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.190811E+3,290.000000E+0,290.130000E+0,298.495725E-3,69.000000E+0,701.817800E-3,-3.786518E+0,2.076832E+0,-17.374800E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.235664E+3,290.000000E+0,290.240000E+0,149.246709E-3,70.000000E+0,727.493400E-3,-2.623026E+0,2.084198E+0,-17.319300E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.668791E+3,289.448686E+0,290.570000E+0,73.366048E-3,86.000000E+0,897.735600E-3,-1.934172E+0,2.137626E+0,-16.952080E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.713631E+3,289.448686E+0,290.570000E+0,73.244670E-3,77.000000E+0,911.020800E-3,-1.119264E+0,2.142158E+0,-16.937840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.758523E+3,288.327697E+0,290.460000E+0,41.215188E-3,86.000000E+0,925.076200E-3,-878.674600E-3,2.145588E+0,-16.933920E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.803422E+3,287.205408E+0,290.020000E+0,11.202133E-3,72.000000E+0,920.493600E-3,-1.115356E+0,2.150786E+0,-16.944280E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.848316E+3,286.082918E+0,289.570000E+0,-37.695756E-3,66.000000E+0,922.972000E-3,-1.165393E+0,2.157718E+0,-16.954840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.893207E+3,284.960579E+0,288.560000E+0,-152.671921E-3,65.000000E+0,920.269600E-3,-1.189401E+0,2.167312E+0,-16.902440E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.938097E+3,283.838290E+0,287.350000E+0,-345.257630E-3,62.000000E+0,939.833200E-3,441.701200E-3,2.178018E+0,-16.844880E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.982972E+3,282.716051E+0,286.040000E+0,-645.960813E-3,62.000000E+0,945.263000E-3,76.988400E-3,2.189132E+0,-16.864720E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.027864E+3,281.594162E+0,284.640000E+0,-1.017990E+0,66.000000E+0,947.927000E-3,655.920600E-3,2.199926E+0,-16.852220E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.072754E+3,280.471872E+0,283.240000E+0,-1.381222E+0,66.000000E+0,966.457600E-3,-389.007800E-3,2.209944E+0,-16.837600E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.117643E+3,279.349633E+0,282.060000E+0,-1.659786E+0,69.000000E+0,974.677000E-3,-839.772000E-3,2.219716E+0,-16.835460E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.162526E+3,278.227394E+0,280.900000E+0,-1.788989E+0,65.000000E+0,980.338200E-3,-1.162598E+0,2.228282E+0,-16.830600E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.207415E+3,277.105330E+0,279.940000E+0,-1.802267E+0,60.000000E+0,973.279600E-3,654.763600E-3,2.237138E+0,-16.857800E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.252294E+3,275.983091E+0,279.010000E+0,-1.719803E+0,61.000000E+0,965.642600E-3,1.003399E+0,2.246856E+0,-16.865240E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.297172E+3,274.861127E+0,277.740000E+0,-1.568371E+0,60.000000E+0,968.131600E-3,1.117154E+0,2.256270E+0,-16.871340E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.342058E+3,273.739162E+0,276.500000E+0,-1.414712E+0,65.000000E+0,968.719200E-3,875.344000E-3,2.266158E+0,-16.881860E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.386924E+3,272.617023E+0,275.270000E+0,-1.383603E+0,61.000000E+0,966.946400E-3,893.485200E-3,2.275202E+0,-16.879740E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.431806E+3,271.495384E+0,274.150000E+0,-1.470540E+0,60.000000E+0,976.344400E-3,749.972000E-3,2.284560E+0,-16.871880E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.476689E+3,270.373320E+0,273.130000E+0,-1.599866E+0,60.000000E+0,983.680600E-3,855.732000E-3,2.293596E+0,-16.873240E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.521581E+3,269.251256E+0,272.040000E+0,-1.633342E+0,58.000000E+0,978.665600E-3,1.147937E+0,2.302140E+0,-16.897020E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.566469E+3,268.128941E+0,270.930000E+0,-1.550898E+0,58.000000E+0,975.903200E-3,858.735200E-3,2.311780E+0,-16.918040E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.611351E+3,267.006752E+0,269.830000E+0,-1.470551E+0,56.000000E+0,964.576600E-3,594.641600E-3,2.320612E+0,-16.933200E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.656234E+3,265.884688E+0,268.750000E+0,-1.436949E+0,59.000000E+0,964.534000E-3,222.046460E-3,2.329644E+0,-16.960600E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.701113E+3,264.762624E+0,267.470000E+0,-1.452518E+0,57.000000E+0,962.855800E-3,98.893400E-3,2.338476E+0,-16.985720E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.745994E+3,263.640635E+0,266.300000E+0,-1.468167E+0,58.000000E+0,975.041800E-3,-320.601220E-3,2.346934E+0,-17.005480E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.790891E+3,262.518621E+0,265.140000E+0,-1.503915E+0,55.000000E+0,973.005200E-3,-115.556718E-3,2.355646E+0,-17.022840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.835799E+3,261.396206E+0,264.160000E+0,-1.557446E+0,52.000000E+0,973.331400E-3,-412.620000E-3,2.364320E+0,-17.051160E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.880702E+3,260.273492E+0,263.210000E+0,-1.590797E+0,51.000000E+0,975.213600E-3,-456.927400E-3,2.373378E+0,-17.064160E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.925560E+3,259.150928E+0,262.060000E+0,-1.541550E+0,49.000000E+0,985.051400E-3,-409.665800E-3,2.382946E+0,-17.101980E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.970445E+3,258.029464E+0,260.740000E+0,-1.425441E+0,51.000000E+0,965.784600E-3,-796.347400E-3,2.392202E+0,-17.138780E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.015337E+3,256.907350E+0,259.620000E+0,-1.374287E+0,51.000000E+0,954.781400E-3,-1.170281E+0,2.401672E+0,-17.180400E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.060218E+3,255.785035E+0,258.490000E+0,-1.448159E+0,48.000000E+0,941.453600E-3,-1.450332E+0,2.410314E+0,-17.217840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.105107E+3,254.663021E+0,257.380000E+0,-1.561937E+0,47.000000E+0,934.790000E-3,-1.605202E+0,2.419218E+0,-17.262960E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.149988E+3,253.540807E+0,256.280000E+0,-1.595292E+0,47.000000E+0,909.430400E-3,1.174229E+0,2.428498E+0,-17.310940E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.194864E+3,252.418768E+0,255.180000E+0,-1.543890E+0,45.000000E+0,890.710800E-3,3.010236E+0,2.437290E+0,-17.361700E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.239756E+3,251.296879E+0,254.000000E+0,-1.492690E+0,45.000000E+0,880.913400E-3,2.842576E+0,2.446280E+0,-17.408360E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.284649E+3,250.174565E+0,252.920000E+0,-1.481638E+0,43.000000E+0,889.046200E-3,2.665320E+0,2.455694E+0,-17.451680E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.329535E+3,249.052250E+0,251.840000E+0,-1.490556E+0,42.000000E+0,876.395200E-3,2.135898E+0,2.465956E+0,-17.492000E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.374410E+3,247.930086E+0,250.600000E+0,-1.501611E+0,41.000000E+0,866.843800E-3,1.853512E+0,2.475472E+0,-17.528880E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.419300E+3,246.808222E+0,249.530000E+0,-1.492580E+0,41.000000E+0,854.768000E-3,1.519818E+0,2.484912E+0,-17.575420E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.464170E+3,245.685983E+0,248.390000E+0,-1.501532E+0,45.000000E+0,845.121600E-3,1.156617E+0,2.493664E+0,-17.626700E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.509059E+3,244.564219E+0,246.990000E+0,-1.512791E+0,42.000000E+0,839.849600E-3,849.869400E-3,2.501682E+0,-17.665860E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.553938E+3,243.442004E+0,246.050000E+0,-1.524033E+0,40.000000E+0,831.337000E-3,693.243000E-3,2.510314E+0,-17.713040E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.598854E+3,242.320015E+0,245.100000E+0,-1.573065E+0,37.000000E+0,825.134200E-3,131.005200E-3,2.518314E+0,-17.756940E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.643723E+3,241.197126E+0,243.980000E+0,-1.579726E+0,36.000000E+0,823.047200E-3,-502.604000E-3,2.527064E+0,-17.809460E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.688599E+3,240.075387E+0,242.890000E+0,-1.508260E+0,34.000000E+0,844.314800E-3,-807.770600E-3,2.535358E+0,-17.857340E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.733490E+3,238.953498E+0,241.870000E+0,-1.403402E+0,32.000000E+0,821.183400E-3,-1.329875E+0,2.545148E+0,-17.908860E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.778408E+3,237.831234E+0,240.620000E+0,-1.374565E+0,33.000000E+0,796.883800E-3,90.524000E-3,2.554698E+0,-17.959440E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.823272E+3,236.708269E+0,239.450000E+0,-1.423717E+0,32.000000E+0,792.990400E-3,120.277000E-3,2.564712E+0,-18.061060E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.868149E+3,235.586680E+0,238.280000E+0,-1.468133E+0,31.000000E+0,812.267800E-3,-2.904576E+0,2.573908E+0,-18.127240E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.913030E+3,234.464741E+0,237.140000E+0,-1.514710E+0,30.000000E+0,842.466600E-3,-3.796618E+0,2.582870E+0,-18.182360E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.957918E+3,233.342727E+0,236.010000E+0,-1.566099E+0,31.000000E+0,820.270200E-3,-4.144216E+0,2.592238E+0,-18.227540E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.002797E+3,232.220513E+0,234.880000E+0,-1.575299E+0,28.000000E+0,790.926600E-3,-5.006190E+0,2.601332E+0,-18.291100E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.047676E+3,231.098548E+0,233.750000E+0,-1.541958E+0,28.000000E+0,772.764200E-3,-7.089978E+0,2.610164E+0,-18.353900E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.092567E+3,229.976584E+0,232.550000E+0,-1.523983E+0,28.000000E+0,783.958800E-3,-8.183038E+0,2.619460E+0,-18.414840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.137453E+3,228.854295E+0,231.450000E+0,-1.512848E+0,28.000000E+0,796.967000E-3,-7.609972E+0,2.628596E+0,-18.476220E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.182355E+3,227.732156E+0,230.350000E+0,-1.526210E+0,28.000000E+0,801.991000E-3,-7.562510E+0,2.637666E+0,-18.529820E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.227241E+3,226.609592E+0,229.180000E+0,-1.535065E+0,27.000000E+0,782.684600E-3,-7.293394E+0,2.646660E+0,-18.593240E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.272135E+3,225.487452E+0,228.100000E+0,-1.521526E+0,21.000000E+0,760.156400E-3,-7.272930E+0,2.655388E+0,-18.649840E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.317025E+3,224.365088E+0,227.250000E+0,-1.508057E+0,19.000000E+0,734.860400E-3,-7.562668E+0,2.664886E+0,-18.730780E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.361955E+3,223.242849E+0,226.110000E+0,-1.496902E+0,19.000000E+0,732.564400E-3,-7.436272E+0,2.676664E+0,-18.799340E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.406810E+3,222.119585E+0,224.830000E+0,-1.436779E+0,20.000000E+0,743.176400E-3,-7.199542E+0,2.686814E+0,-18.882400E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.451706E+3,220.998221E+0,223.630000E+0,-1.374252E+0,20.000000E+0,730.171800E-3,-7.253504E+0,2.698102E+0,-18.948580E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.496594E+3,219.875832E+0,222.450000E+0,-1.412093E+0,20.000000E+0,707.522400E-3,-7.368004E+0,2.708722E+0,-19.028700E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.541481E+3,218.753617E+0,221.340000E+0,-1.534818E+0,17.000000E+0,681.909000E-3,-8.140056E+0,2.719170E+0,-19.113320E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.586359E+3,217.631453E+0,220.320000E+0,-1.621871E+0,16.000000E+0,647.838400E-3,-10.168474E+0,2.729680E+0,-19.185400E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.631248E+3,216.509489E+0,219.070000E+0,-1.592969E+0,15.000000E+0,681.488600E-3,-11.754522E+0,2.740310E+0,-19.280480E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.676126E+3,215.387275E+0,218.070000E+0,-1.514896E+0,15.000000E+0,691.486200E-3,-12.103580E+0,2.750922E+0,-19.354580E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.721014E+3,214.265311E+0,216.930000E+0,-1.490488E+0,13.000000E+0,668.541800E-3,-15.937840E+0,2.761456E+0,-19.454020E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.765903E+3,213.143121E+0,215.870000E+0,-1.481622E+0,12.000000E+0,637.013400E-3,-17.764780E+0,2.771986E+0,-19.555180E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.810789E+3,212.020907E+0,214.740000E+0,-1.483845E+0,11.000000E+0,628.830400E-3,-17.774180E+0,2.782380E+0,-19.651240E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.855712E+3,210.898743E+0,213.690000E+0,-1.468200E+0,9.000000E+0,644.626800E-3,-16.713200E+0,2.793044E+0,-19.749060E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.900605E+3,209.775679E+0,212.520000E+0,-1.454788E+0,8.000000E+0,610.996200E-3,-17.720240E+0,2.803472E+0,-19.875500E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.945480E+3,208.653340E+0,211.420000E+0,-1.463468E+0,7.000000E+0,562.219400E-3,-12.388872E+0,2.814556E+0,-20.012460E+0,1.720000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.990366E+3,207.531475E+0,210.340000E+0,-1.467703E+0,6.000000E+0,552.154600E-3,-10.210960E+0,2.826182E+0,-20.120500E+0,1.600000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.035246E+3,206.409311E+0,209.250000E+0,-1.485565E+0,5.000000E+0,549.638200E-3,-11.018920E+0,2.839412E+0,-20.252480E+0,1.480000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.080129E+3,205.287322E+0,208.130000E+0,-1.485824E+0,4.000000E+0,533.862400E-3,-12.250280E+0,2.855460E+0,-20.430600E+0,1.360000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.125017E+3,204.165258E+0,206.990000E+0,-1.474960E+0,4.000000E+0,515.122400E-3,-14.089260E+0,2.875538E+0,-20.647140E+0,1.240000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.169892E+3,203.043044E+0,205.820000E+0,-1.461625E+0,4.000000E+0,512.124800E-3,-15.301620E+0,2.898754E+0,-20.879660E+0,1.180000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.214781E+3,201.921180E+0,204.580000E+0,-1.479394E+0,4.000000E+0,495.025400E-3,-17.306900E+0,2.924752E+0,-21.181700E+0,1.180000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.259664E+3,200.798940E+0,203.310000E+0,-1.510603E+0,6.000000E+0,474.650400E-3,-18.952460E+0,2.953344E+0,-21.518840E+0,1.180000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.304559E+3,199.676876E+0,202.030000E+0,-1.555153E+0,8.000000E+0,470.988200E-3,-18.108240E+0,2.985304E+0,-21.921460E+0,1.300000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.349432E+3,198.554487E+0,200.710000E+0,-1.610844E+0,12.000000E+0,487.878000E-3,-21.561220E+0,3.019346E+0,-22.350660E+0,1.540000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.394331E+3,197.432673E+0,199.410000E+0,-1.664223E+0,16.000000E+0,493.217800E-3,-11.463010E+0,3.055192E+0,-22.810200E+0,2.650000E+0,200.000000E+0,150.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
