Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
5.114989E+3,91.065439E+0,87.930000E+0,348.957957E-3,6.000000E+0,3.766470E+0,14.020140E+0,19.479440E+0,-113.191000E+0,1.831000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.159466E+3,92.556958E+0,89.450000E+0,1.009651E+0,1.000000E+0,3.765902E+0,11.592698E+0,17.980140E+0,-110.660200E+0,2.180500E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.204009E+3,94.039543E+0,91.760000E+0,1.290651E+0,12.000000E+0,3.603792E+0,9.816406E+0,17.284900E+0,-109.427200E+0,1.772750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.248539E+3,95.524295E+0,92.680000E+0,1.249682E+0,7.000000E+0,3.550752E+0,11.716964E+0,16.352420E+0,-107.650800E+0,2.122250E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.293061E+3,97.008646E+0,94.430000E+0,1.447681E+0,7.000000E+0,3.698712E+0,14.048840E+0,15.327600E+0,-105.561400E+0,2.471750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.337620E+3,98.492698E+0,96.130000E+0,1.892822E+0,14.000000E+0,3.694662E+0,12.286998E+0,14.747380E+0,-104.283800E+0,2.180500E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.382130E+3,100.000000E+0,97.300000E+0,2.185376E+0,11.000000E+0,3.791718E+0,9.574326E+0,13.928680E+0,-102.382400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.426693E+3,100.000000E+0,99.050000E+0,2.099471E+0,14.000000E+0,3.741382E+0,11.956980E+0,13.228120E+0,-100.622400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.471216E+3,100.000000E+0,100.470000E+0,2.018668E+0,1.000000E+0,3.740038E+0,12.114080E+0,12.943980E+0,-99.873940E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.515752E+3,100.000000E+0,100.760000E+0,2.074660E+0,35.000000E+0,3.712398E+0,12.503560E+0,13.189820E+0,-100.556000E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.560304E+3,100.000000E+0,99.900000E+0,2.011756E+0,16.000000E+0,3.736176E+0,9.714346E+0,13.140800E+0,-100.399400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.604786E+3,100.000000E+0,100.180000E+0,1.751327E+0,14.000000E+0,3.744026E+0,10.867826E+0,13.074340E+0,-100.244200E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.649312E+3,100.000000E+0,100.230000E+0,967.722567E-3,21.000000E+0,3.647102E+0,9.176838E+0,13.094900E+0,-100.282800E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.694343E+3,100.000000E+0,100.070000E+0,125.762827E-3,14.000000E+0,3.770938E+0,12.494680E+0,13.028440E+0,-100.125600E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.738836E+3,100.000000E+0,100.220000E+0,-184.101297E-3,19.000000E+0,3.633768E+0,10.967796E+0,13.046500E+0,-100.194200E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.402711E+3,101.663118E+0,100.180000E+0,-80.703399E-3,15.000000E+0,3.736662E+0,12.454540E+0,12.689600E+0,-99.196620E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.447210E+3,101.663118E+0,100.180000E+0,47.351200E-3,0.000000E+0,3.677512E+0,12.169340E+0,12.192740E+0,-97.802320E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.491741E+3,103.146403E+0,102.200000E+0,-29.702999E-3,0.000000E+0,3.612354E+0,10.871222E+0,11.416240E+0,-95.451360E+0,2.238750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.536287E+3,104.630788E+0,103.810000E+0,-4.081797E-3,22.000000E+0,3.737626E+0,9.707080E+0,11.561320E+0,-95.905700E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.580810E+3,106.115640E+0,102.950000E+0,451.931392E-3,0.000000E+0,3.668458E+0,9.466742E+0,11.314380E+0,-95.138260E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.625343E+3,107.599758E+0,104.510000E+0,1.269859E+0,3.000000E+0,3.683838E+0,8.695164E+0,10.578740E+0,-92.650360E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.669887E+3,109.084176E+0,106.260000E+0,1.437212E+0,3.000000E+0,3.668154E+0,9.258984E+0,10.181780E+0,-91.204580E+0,1.539750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.714419E+3,110.568994E+0,107.600000E+0,1.140637E+0,4.000000E+0,3.693212E+0,9.531852E+0,9.635134E+0,-88.852560E+0,1.714500E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.758941E+3,112.053379E+0,109.460000E+0,1.068789E+0,9.000000E+0,3.710466E+0,9.066738E+0,9.211320E+0,-87.063240E+0,1.772750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.803828E+3,113.537464E+0,110.810000E+0,1.594170E+0,6.000000E+0,3.679560E+0,8.648624E+0,8.793894E+0,-85.140460E+0,2.122250E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.848714E+3,115.033683E+0,112.550000E+0,2.155630E+0,10.000000E+0,3.669422E+0,7.847414E+0,8.397638E+0,-83.193540E+0,2.238750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.893653E+3,116.529869E+0,113.970000E+0,2.130501E+0,9.000000E+0,3.700270E+0,7.940054E+0,8.078208E+0,-81.499460E+0,2.297000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.938495E+3,118.027854E+0,115.590000E+0,2.125122E+0,12.000000E+0,3.684614E+0,7.458774E+0,7.716210E+0,-79.442940E+0,2.471750E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.983385E+3,120.000000E+0,117.060000E+0,2.110046E+0,11.000000E+0,3.674496E+0,7.621480E+0,7.430806E+0,-77.691740E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.028268E+3,120.000000E+0,118.630000E+0,2.069201E+0,10.000000E+0,3.681920E+0,7.674996E+0,7.075258E+0,-75.304520E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.073155E+3,120.000000E+0,120.660000E+0,2.069508E+0,5.000000E+0,3.673454E+0,7.349662E+0,6.872286E+0,-73.868520E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.118044E+3,120.000000E+0,121.150000E+0,2.043182E+0,65.000000E+0,3.683328E+0,7.664900E+0,7.062892E+0,-75.257200E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.162929E+3,120.000000E+0,119.690000E+0,2.168028E+0,21.000000E+0,3.664698E+0,6.944480E+0,7.021572E+0,-74.951660E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.207813E+3,120.000000E+0,120.360000E+0,2.040708E+0,27.000000E+0,3.662694E+0,7.585126E+0,6.970028E+0,-74.571840E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.252702E+3,120.000000E+0,120.410000E+0,1.147347E+0,44.000000E+0,3.708560E+0,8.252960E+0,7.010870E+0,-74.860740E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.297584E+3,120.000000E+0,119.960000E+0,169.291489E-3,24.000000E+0,3.627340E+0,8.979774E+0,6.966700E+0,-74.560120E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.342503E+3,120.000000E+0,120.390000E+0,-231.698800E-3,35.000000E+0,3.669072E+0,8.996120E+0,6.996620E+0,-74.766080E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.387359E+3,120.000000E+0,120.190000E+0,-104.716427E-3,34.000000E+0,3.556440E+0,6.455502E+0,6.984106E+0,-74.694080E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.432281E+3,120.000000E+0,120.160000E+0,66.836330E-3,29.000000E+0,3.683070E+0,7.945660E+0,6.950676E+0,-74.443180E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.477631E+3,120.000000E+0,120.310000E+0,-42.330660E-3,35.000000E+0,3.589288E+0,7.192244E+0,6.957366E+0,-74.501500E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.522486E+3,120.000000E+0,120.190000E+0,-4.452574E-3,31.000000E+0,3.591656E+0,6.903720E+0,6.936750E+0,-74.352560E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.175305E+3,121.725152E+0,120.230000E+0,26.587981E-3,30.000000E+0,3.655020E+0,6.782138E+0,6.877338E+0,-73.918680E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.220191E+3,121.725152E+0,120.230000E+0,-17.999647E-3,27.000000E+0,3.635690E+0,6.407808E+0,6.707214E+0,-72.621880E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.265079E+3,123.221338E+0,121.730000E+0,34.726255E-3,0.000000E+0,3.636386E+0,6.267644E+0,6.419498E+0,-70.353060E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.309961E+3,124.717623E+0,123.410000E+0,7.395724E-3,55.000000E+0,3.627960E+0,6.955962E+0,6.455712E+0,-70.633100E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.354842E+3,126.213676E+0,122.920000E+0,334.916194E-3,13.000000E+0,3.625270E+0,6.988954E+0,6.239496E+0,-68.791060E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.399742E+3,127.709728E+0,125.140000E+0,1.041904E+0,14.000000E+0,3.649242E+0,6.381102E+0,5.969214E+0,-66.298220E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.444637E+3,129.206380E+0,127.030000E+0,1.307790E+0,32.000000E+0,3.632156E+0,6.310664E+0,5.846102E+0,-65.079360E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.489499E+3,130.702866E+0,127.950000E+0,1.359000E+0,17.000000E+0,3.639382E+0,6.110656E+0,5.661754E+0,-63.161080E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.534389E+3,132.198285E+0,130.010000E+0,1.565951E+0,30.000000E+0,3.581562E+0,6.230702E+0,5.506148E+0,-61.465000E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.579271E+3,133.694603E+0,131.250000E+0,1.926943E+0,26.000000E+0,3.610556E+0,5.811910E+0,5.385900E+0,-60.052180E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.624157E+3,135.190689E+0,132.780000E+0,2.205612E+0,25.000000E+0,3.619450E+0,5.527152E+0,5.228570E+0,-58.095500E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.669052E+3,136.686875E+0,134.490000E+0,2.025380E+0,34.000000E+0,3.580700E+0,6.273524E+0,5.140678E+0,-56.971560E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.713967E+3,138.183394E+0,135.750000E+0,2.016391E+0,31.000000E+0,3.629166E+0,4.068716E+0,5.008054E+0,-55.149760E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.758829E+3,140.000000E+0,137.310000E+0,2.074095E+0,36.000000E+0,3.651064E+0,6.122506E+0,4.905818E+0,-53.689420E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.803721E+3,140.000000E+0,138.830000E+0,2.000296E+0,41.000000E+0,3.526070E+0,5.476152E+0,4.792010E+0,-51.995640E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.848637E+3,140.000000E+0,140.540000E+0,2.011380E+0,22.000000E+0,3.612686E+0,6.368430E+0,4.732862E+0,-51.071040E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.893489E+3,140.000000E+0,141.260000E+0,1.975944E+0,74.000000E+0,3.634900E+0,3.679776E+0,4.767482E+0,-51.605300E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.938387E+3,140.000000E+0,139.940000E+0,2.033860E+0,48.000000E+0,3.568260E+0,4.978226E+0,4.782150E+0,-51.856120E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.983280E+3,140.000000E+0,140.300000E+0,1.947025E+0,40.000000E+0,3.620060E+0,5.445210E+0,4.750992E+0,-51.396640E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.028188E+3,140.000000E+0,140.610000E+0,1.127001E+0,60.000000E+0,3.589012E+0,5.425800E+0,4.780162E+0,-51.817240E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.073061E+3,140.000000E+0,140.140000E+0,193.860682E-3,49.000000E+0,3.588264E+0,5.519764E+0,4.762680E+0,-51.546660E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.117947E+3,140.000000E+0,140.340000E+0,-198.315505E-3,46.000000E+0,3.553708E+0,5.283508E+0,4.746874E+0,-51.292200E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.162836E+3,140.000000E+0,140.410000E+0,-100.253597E-3,54.000000E+0,3.559130E+0,5.717018E+0,4.753216E+0,-51.365940E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.208230E+3,140.000000E+0,140.240000E+0,53.414966E-3,47.000000E+0,3.558436E+0,5.209868E+0,4.749966E+0,-51.332180E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.253096E+3,140.000000E+0,140.370000E+0,-35.653351E-3,48.000000E+0,3.575606E+0,5.067312E+0,4.753762E+0,-51.387740E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
21.905875E+3,141.835519E+0,140.340000E+0,-22.163247E-3,48.000000E+0,3.542324E+0,5.406064E+0,4.721606E+0,-50.889400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
21.950728E+3,141.835519E+0,140.300000E+0,29.134493E-3,82.000000E+0,3.526846E+0,3.462522E+0,4.686126E+0,-50.319520E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
21.995601E+3,143.330604E+0,141.400000E+0,-32.952041E-3,11.000000E+0,3.610024E+0,3.964022E+0,4.572628E+0,-48.409140E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.040545E+3,144.826390E+0,143.450000E+0,-9.444160E-3,71.000000E+0,3.465984E+0,5.731626E+0,4.560742E+0,-48.219720E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.085384E+3,146.324509E+0,143.240000E+0,235.693642E-3,49.000000E+0,3.638486E+0,4.762640E+0,4.494248E+0,-47.084300E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.130271E+3,147.819161E+0,145.150000E+0,939.055053E-3,29.000000E+0,3.582584E+0,4.988410E+0,4.397622E+0,-45.305840E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.175157E+3,149.315380E+0,147.440000E+0,1.347576E+0,53.000000E+0,3.458180E+0,4.629348E+0,4.341136E+0,-44.252200E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.220049E+3,150.811599E+0,148.330000E+0,1.490233E+0,55.000000E+0,3.607226E+0,4.343360E+0,4.297990E+0,-43.390240E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.264940E+3,152.307985E+0,149.740000E+0,1.724499E+0,39.000000E+0,3.528506E+0,6.485668E+0,4.210220E+0,-41.650500E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.309830E+3,153.804370E+0,151.720000E+0,2.023036E+0,52.000000E+0,3.434206E+0,6.105106E+0,4.160598E+0,-40.616980E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.354731E+3,155.300689E+0,153.040000E+0,2.156451E+0,61.000000E+0,3.433974E+0,3.173652E+0,4.109768E+0,-39.528260E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.399613E+3,156.797375E+0,154.290000E+0,1.975928E+0,53.000000E+0,3.524718E+0,2.933454E+0,4.059754E+0,-38.477820E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.444513E+3,158.293460E+0,156.050000E+0,2.002563E+0,55.000000E+0,3.424390E+0,4.835054E+0,4.018492E+0,-37.567740E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.489395E+3,160.000000E+0,157.550000E+0,2.062708E+0,64.000000E+0,3.494928E+0,2.916874E+0,3.971638E+0,-36.519820E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.534288E+3,160.000000E+0,158.860000E+0,1.978050E+0,70.000000E+0,3.424066E+0,5.890092E+0,3.929372E+0,-35.576580E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.579183E+3,160.000000E+0,160.480000E+0,1.969205E+0,40.000000E+0,3.472732E+0,2.863188E+0,3.894288E+0,-34.795920E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.624075E+3,160.000000E+0,161.410000E+0,2.022723E+0,81.000000E+0,3.380552E+0,4.013154E+0,3.913616E+0,-35.219400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.668995E+3,160.000000E+0,160.270000E+0,2.004858E+0,77.000000E+0,3.428702E+0,2.671144E+0,3.916014E+0,-35.274540E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.713862E+3,160.000000E+0,160.230000E+0,1.846666E+0,57.000000E+0,3.430052E+0,4.506200E+0,3.906170E+0,-35.050180E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.758788E+3,160.000000E+0,160.740000E+0,1.173893E+0,72.000000E+0,3.460974E+0,5.945836E+0,3.909426E+0,-35.127080E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.804141E+3,160.000000E+0,160.350000E+0,258.401408E-3,70.000000E+0,3.413388E+0,4.429462E+0,3.916774E+0,-35.282140E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.848996E+3,160.000000E+0,160.320000E+0,-204.923631E-3,63.000000E+0,3.417114E+0,5.875856E+0,3.906768E+0,-35.076000E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.894388E+3,160.000000E+0,160.480000E+0,-131.574622E-3,68.000000E+0,3.359162E+0,5.857154E+0,3.904300E+0,-35.029940E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
22.939244E+3,160.000000E+0,160.350000E+0,38.151308E-3,69.000000E+0,3.432888E+0,5.742868E+0,3.910026E+0,-35.143120E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.595055E+3,161.845186E+0,160.350000E+0,-37.723984E-3,65.000000E+0,3.473136E+0,4.179384E+0,3.894520E+0,-34.808380E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.639957E+3,161.845186E+0,160.400000E+0,-57.659857E-3,100.000000E+0,3.497870E+0,5.197784E+0,3.889084E+0,-34.690880E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.684841E+3,163.341904E+0,161.070000E+0,38.088317E-3,39.000000E+0,3.462046E+0,2.690786E+0,3.844948E+0,-33.660720E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.729727E+3,164.838057E+0,163.170000E+0,8.266880E-3,70.000000E+0,3.380906E+0,5.638932E+0,3.819922E+0,-33.114580E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.774629E+3,166.334242E+0,163.860000E+0,161.999655E-3,92.000000E+0,3.389410E+0,5.720916E+0,3.800098E+0,-32.630640E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.819533E+3,167.830961E+0,164.950000E+0,776.501191E-3,73.000000E+0,3.415512E+0,2.625324E+0,3.758636E+0,-31.711100E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.864385E+3,169.327780E+0,166.950000E+0,1.398983E+0,65.000000E+0,3.424002E+0,2.876784E+0,3.718894E+0,-30.780280E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.909306E+3,170.822832E+0,168.730000E+0,1.635011E+0,76.000000E+0,3.424500E+0,2.849938E+0,3.690906E+0,-30.147420E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.954161E+3,172.320218E+0,170.110000E+0,1.706412E+0,81.000000E+0,3.351962E+0,2.508090E+0,3.665476E+0,-29.574560E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
27.999051E+3,173.815370E+0,171.460000E+0,1.927065E+0,88.000000E+0,3.299992E+0,3.911694E+0,3.635426E+0,-28.925760E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
28.043947E+3,175.311722E+0,172.890000E+0,2.234628E+0,94.000000E+0,3.308756E+0,4.703656E+0,3.612418E+0,-28.462560E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
28.088840E+3,176.808241E+0,174.420000E+0,2.154486E+0,91.000000E+0,3.235690E+0,4.672762E+0,3.584392E+0,-27.955380E+0,2.805500E+0,100.000000E+0,0.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
