Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,552.138250E-3,28.744558E-3,-79.382050E-3,4.113356E-3,200.000000E+0
30.000000E+0,588.835250E-3,28.648168E-3,-115.491750E-3,5.664293E-3,200.000000E+0
40.000000E+0,553.600500E-3,2.303428E-3,-279.409000E-3,5.852080E-3,200.000000E+0
50.000000E+0,760.381250E-3,3.504667E-3,-448.946750E-3,7.687938E-3,200.000000E+0
60.000000E+0,721.458000E-3,5.512456E-3,-384.332750E-3,4.848477E-3,200.000000E+0
75.000000E+0,732.870000E-3,68.238914E-3,-491.136250E-3,18.255051E-3,200.000000E+0
100.000000E+0,782.492500E-3,5.025249E-3,-827.158250E-3,1.826686E-3,200.000000E+0
120.000000E+0,800.226750E-3,99.893347E-3,-663.968000E-3,231.115771E-3,200.000000E+0
150.000000E+0,924.796500E-3,7.485302E-3,-725.734250E-3,6.915664E-3,200.000000E+0
200.000000E+0,900.924250E-3,1.565149E-3,-395.721500E-3,17.063786E-3,200.000000E+0
250.000000E+0,878.098500E-3,115.938848E-3,312.891750E-3,11.863209E-3,200.000000E+0
300.000000E+0,1.067472E+0,7.054939E-3,-1.003637E+0,9.535321E-3,200.000000E+0
400.000000E+0,2.621225E+0,10.327712E-3,69.657950E-3,4.809588E-3,200.000000E+0
500.000000E+0,2.254810E+0,1.939085E-3,85.916125E-3,1.193151E-3,200.000000E+0
600.000000E+0,1.855408E+0,9.655240E-3,-1.631810E+0,6.830062E-3,200.000000E+0
750.000000E+0,3.250755E+0,5.273474E-3,-841.131250E-3,3.751156E-3,200.000000E+0
1.000000E+3,2.691208E+0,5.445500E-3,167.226750E-3,6.557795E-3,200.000000E+0
1.200000E+3,2.690717E+0,8.707590E-3,139.865000E-3,3.500439E-3,200.000000E+0
1.500000E+3,2.699260E+0,4.066762E-3,54.348350E-3,2.946661E-3,200.000000E+0
2.000000E+3,2.751365E+0,15.295010E-3,-74.905750E-3,7.329200E-3,200.000000E+0
2.500000E+3,2.663600E+0,3.295004E-3,-181.774500E-3,7.289127E-3,200.000000E+0
3.000000E+3,2.268232E+0,3.910188E-3,-233.844250E-3,9.460288E-3,200.000000E+0
4.000000E+3,2.546173E+0,576.774435E-6,-386.514000E-3,1.981997E-3,200.000000E+0
5.000000E+3,3.461300E+0,4.614288E-3,-587.794000E-3,2.635963E-3,200.000000E+0
6.000000E+3,3.823417E+0,3.338940E-3,-766.315000E-3,4.461095E-3,200.000000E+0
7.500000E+3,3.889628E+0,1.491281E-3,-951.248500E-3,1.558746E-3,200.000000E+0
10.000000E+3,3.872657E+0,1.171097E-3,-1.257592E+0,1.862785E-3,200.000000E+0
12.000000E+3,3.842687E+0,1.479719E-3,-1.509592E+0,2.169036E-3,200.000000E+0
15.000000E+3,3.805435E+0,6.483720E-3,-1.880005E+0,1.109921E-3,200.000000E+0
20.000000E+3,3.731762E+0,1.051175E-3,-2.484107E+0,1.882809E-3,200.000000E+0
25.000000E+3,3.609763E+0,1.307658E-3,-3.088145E+0,5.416523E-3,200.000000E+0
30.000000E+3,3.481165E+0,2.021491E-3,-3.687858E+0,6.642896E-3,200.000000E+0
40.000000E+3,3.196382E+0,13.247829E-3,-4.878340E+0,8.491340E-3,200.000000E+0
50.000000E+3,2.788242E+0,3.841916E-3,-5.987407E+0,9.819683E-3,200.000000E+0
60.000000E+3,2.335460E+0,4.169946E-3,-7.067970E+0,6.988376E-3,200.000000E+0
75.000000E+3,1.526595E+0,4.833604E-3,-8.614217E+0,10.481062E-3,200.000000E+0
100.000000E+3,-122.904750E-3,7.826524E-3,-10.946300E+0,12.513393E-3,200.000000E+0
120.000000E+3,-1.611570E+0,12.556636E-3,-12.508175E+0,9.554678E-3,200.000000E+0
150.000000E+3,-4.017240E+0,12.369452E-3,-14.389200E+0,9.374700E-3,200.000000E+0
200.000000E+3,-5.678390E+0,3.079278E-3,-15.228850E+0,6.419307E-3,200.000000E+0
