Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.257488E+6,1.898562E+6,-5.141190E+6,3.564374E+6,200.000000E+0
25.000000E+0,1.367008E+6,1.994317E+6,-12.544030E+6,2.289488E+6,200.000000E+0
30.000000E+0,-284.975750E+3,1.471208E+6,-7.132380E+6,2.317327E+6,200.000000E+0
40.000000E+0,1.384733E+6,901.492870E+3,1.986376E+6,940.630110E+3,200.000000E+0
50.000000E+0,979.948575E+3,1.008406E+6,-913.145000E+3,1.029867E+6,200.000000E+0
60.000000E+0,1.494968E+6,3.076739E+6,-1.618579E+6,444.680861E+3,200.000000E+0
75.000000E+0,-541.647500E+3,2.161502E+6,-3.908112E+6,1.541573E+6,200.000000E+0
100.000000E+0,1.409738E+6,178.914311E+3,-1.469280E+6,525.583668E+3,200.000000E+0
120.000000E+0,1.138179E+6,129.222331E+3,-1.634638E+6,114.754645E+3,200.000000E+0
150.000000E+0,-370.055400E+3,634.390430E+3,-2.169635E+6,205.475988E+3,200.000000E+0
200.000000E+0,71.695275E+3,118.607164E+3,-1.755922E+6,138.092688E+3,200.000000E+0
250.000000E+0,-96.395459E+3,105.176766E+3,-1.282628E+6,94.129486E+3,200.000000E+0
300.000000E+0,18.948375E+3,45.047518E+3,-1.139710E+6,70.748988E+3,200.000000E+0
400.000000E+0,31.549950E+3,59.908038E+3,-873.945000E+3,46.905925E+3,200.000000E+0
500.000000E+0,-7.404840E+3,21.959469E+3,-692.523500E+3,23.756862E+3,200.000000E+0
600.000000E+0,5.079233E+3,12.153078E+3,-555.237750E+3,9.064840E+3,200.000000E+0
750.000000E+0,10.123881E+3,9.893408E+3,-445.105250E+3,17.187288E+3,200.000000E+0
1.000000E+3,4.487466E+3,2.958227E+3,-335.664250E+3,4.555673E+3,200.000000E+0
1.200000E+3,7.390873E+3,3.657768E+3,-287.012750E+3,3.017579E+3,200.000000E+0
1.500000E+3,2.890881E+3,2.153887E+3,-225.939750E+3,2.500775E+3,200.000000E+0
2.000000E+3,1.407322E+3,1.544950E+3,-172.787250E+3,1.605706E+3,200.000000E+0
2.500000E+3,269.804500E+0,1.504250E+3,-136.128250E+3,1.554113E+3,200.000000E+0
3.000000E+3,1.193348E+3,547.686722E+0,-114.236500E+3,468.959753E+0,200.000000E+0
4.000000E+3,1.102721E+3,446.443527E+0,-86.252825E+3,167.317563E+0,200.000000E+0
5.000000E+3,390.771750E+0,326.607534E+0,-68.609525E+3,204.338266E+0,200.000000E+0
6.000000E+3,461.066250E+0,135.277352E+0,-57.275200E+3,238.035649E+0,200.000000E+0
7.500000E+3,332.851000E+0,156.726572E+0,-45.826175E+3,131.614482E+0,200.000000E+0
10.000000E+3,390.192975E+0,289.198824E+0,-34.445950E+3,290.790513E+0,200.000000E+0
12.000000E+3,302.558500E+0,155.217238E+0,-28.707200E+3,269.353300E+0,200.000000E+0
15.000000E+3,196.908745E+0,305.279093E+0,-22.960750E+3,155.482837E+0,200.000000E+0
20.000000E+3,129.144925E+0,76.460634E+0,-17.323750E+3,72.087360E+0,200.000000E+0
25.000000E+3,115.202075E+0,37.735222E+0,-13.871600E+3,13.889924E+0,200.000000E+0
30.000000E+3,111.132200E+0,33.006058E+0,-11.596225E+3,48.692524E+0,200.000000E+0
40.000000E+3,78.050900E+0,13.219180E+0,-8.684000E+3,14.389647E+0,200.000000E+0
50.000000E+3,50.453425E+0,22.492155E+0,-6.965140E+3,36.930179E+0,200.000000E+0
60.000000E+3,37.270875E+0,8.654145E+0,-5.808507E+3,9.327257E+0,200.000000E+0
75.000000E+3,38.148975E+0,2.989683E+0,-4.648457E+3,3.190677E+0,200.000000E+0
100.000000E+3,25.775350E+0,4.120027E+0,-3.497350E+3,4.031774E+0,200.000000E+0
120.000000E+3,22.459350E+0,1.729797E+0,-2.914983E+3,2.893669E+0,200.000000E+0
150.000000E+3,17.124975E+0,849.465898E-3,-2.333390E+3,1.746768E+0,200.000000E+0
200.000000E+3,11.872000E+0,726.711129E-3,-1.752117E+3,596.756861E-3,200.000000E+0
