Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,10,
Sample Interval,0.1,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-1.030e+01,0.01,0.004
-1.020e+01,-0.01,-0.008
-1.010e+01,-0.03,-0.006
-1.000e+01,0.01,0.004
-9.900e+00,0.03,-0.002
-9.800e+00,-0.01,-0.012
-9.700e+00,-0.01,-0.02
-9.600e+00,-0.01,-0.012
-9.500e+00,-0.03,0.002
-9.400e+00,0.03,0.002
-9.300e+00,-0.01,-0.01
-9.200e+00,-0.03,0.002
-9.100e+00,0.01,-0.016
-9.000e+00,-0.01,-0.008
-8.900e+00,0.01,-0.006
-8.800e+00,-0.01,0
-8.700e+00,0.01,0.01
-8.600e+00,-0.01,0.006
-8.500e+00,0.01,-0.008
-8.400e+00,-0.01,0.01
-8.300e+00,0.01,-0.012
-8.200e+00,-0.01,-0.01
-8.100e+00,-0.01,0
-8.000e+00,0.01,-0.002
-7.900e+00,0.01,-0.006
-7.800e+00,-0.07,-0.012
-7.700e+00,0.01,-0.03
-7.600e+00,0.01,0.006
-7.500e+00,0.01,0.002
-7.400e+00,-0.03,0.018
-7.300e+00,0.01,0
-7.200e+00,0.05,0
-7.100e+00,0.03,0.004
-7.000e+00,-0.01,0.004
-6.900e+00,0.01,-0.008
-6.800e+00,0.05,-0.014
-6.700e+00,0.03,0
-6.600e+00,0.01,0
-6.500e+00,0.03,-0.024
-6.400e+00,0.01,0
-6.300e+00,-0.01,-0.004
-6.200e+00,-0.01,0
-6.100e+00,-0.01,0.008
-6.000e+00,-0.01,-0.002
-5.900e+00,-0.01,-0.004
-5.800e+00,0.01,-0.002
-5.700e+00,0.01,-0.01
-5.600e+00,0.01,0
-5.500e+00,0.05,0.002
-5.400e+00,-0.03,-0.03
-5.300e+00,0.03,0.016
-5.200e+00,0.03,0.008
-5.100e+00,-0.01,0.002
-5.000e+00,0.01,0.006
-4.900e+00,-0.01,-0.014
-4.800e+00,-0.05,-0.05
-4.700e+00,0.01,0.008
-4.600e+00,-0.03,-0.02
-4.500e+00,0.03,-0.006
-4.400e+00,0.01,-0.01
-4.300e+00,-0.01,0.002
-4.200e+00,0.01,-0.004
-4.100e+00,0.01,0.004
-4.000e+00,-0.01,0
-3.900e+00,-0.03,-0.004
-3.800e+00,-0.01,-0.008
-3.700e+00,-0.03,-0.026
-3.600e+00,-0.03,0
-3.500e+00,-0.03,0
-3.400e+00,0.01,-0.006
-3.300e+00,-0.01,-0.04
-3.200e+00,-0.01,-0.01
-3.100e+00,-0.01,0
-3.000e+00,0.01,0.01
-2.900e+00,0.01,0.01
-2.800e+00,-0.03,-0.028
-2.700e+00,-0.01,-0.062
-2.600e+00,0.03,0.006
-2.500e+00,0.01,0.002
-2.400e+00,0.01,-0.002
-2.300e+00,-0.01,-0.002
-2.200e+00,0.03,0
-2.100e+00,0.01,-0.018
-2.000e+00,0.03,-0.004
-1.900e+00,0.01,-0.002
-1.800e+00,0.03,-0.002
-1.700e+00,0.01,-0.006
-1.600e+00,0.01,-0.002
-1.500e+00,0.01,0
-1.400e+00,-0.01,-0.002
-1.300e+00,-0.01,-0.004
-1.200e+00,-0.01,0.004
-1.100e+00,0.09,0.058
-1.000e+00,-0.01,0.01
-9.000e-01,-0.01,-0.01
-8.000e-01,-0.05,0.002
-7.000e-01,0.01,-0.004
-6.000e-01,0.01,0.008
-5.000e-01,-0.03,0.012
-4.000e-01,-0.01,-0.018
-3.000e-01,0.01,0.006
-2.000e-01,0.03,0
-1.000e-01,0.01,-0.01
-1.701e-14,0.53,0.114
1.000e-01,2.23,0.404
2.000e-01,4.03,0.404
3.000e-01,4.03,0.404
4.000e-01,4.03,0.404
5.000e-01,4.03,0.404
6.000e-01,4.03,0.404
7.000e-01,4.03,0.404
8.000e-01,4.03,0.404
9.000e-01,4.03,0.404
1.000e-00,4.03,0.404
1.100e+00,4.03,0.404
1.200e+00,4.03,0.404
1.300e+00,4.03,0.404
1.400e+00,4.03,0.404
1.500e+00,4.03,0.404
1.600e+00,4.03,0.404
1.700e+00,4.03,0.404
1.800e+00,4.03,0.404
1.900e+00,4.03,0.404
2.000e+00,4.03,0.404
2.100e+00,4.03,0.404
2.200e+00,4.03,0.404
2.300e+00,4.03,0.404
2.400e+00,4.03,0.404
2.500e+00,4.03,0.404
2.600e+00,4.03,0.404
2.700e+00,4.03,0.404
2.800e+00,4.03,0.404
2.900e+00,4.03,0.404
3.000e+00,4.03,0.404
3.100e+00,4.03,0.404
3.200e+00,4.03,0.404
3.300e+00,4.03,0.404
3.400e+00,4.03,0.404
3.500e+00,4.03,0.404
3.600e+00,4.03,0.404
3.700e+00,4.03,0.404
3.800e+00,4.03,0.404
3.900e+00,4.03,0.404
4.000e+00,4.03,0.404
4.100e+00,4.03,0.404
4.200e+00,4.03,0.404
4.300e+00,4.03,0.404
4.400e+00,4.03,0.404
4.500e+00,4.03,0.404
4.600e+00,4.03,0.404
4.700e+00,4.03,0.404
4.800e+00,4.03,0.404
4.900e+00,4.03,0.404
5.000e+00,4.03,0.404
5.100e+00,4.03,0.404
5.200e+00,4.03,0.404
5.300e+00,4.03,0.404
5.400e+00,4.03,0.404
5.500e+00,4.03,0.404
5.600e+00,4.03,0.404
5.700e+00,4.03,0.404
5.800e+00,4.03,0.404
5.900e+00,4.03,0.404
6.000e+00,4.03,0.404
6.100e+00,4.03,0.404
6.200e+00,4.03,0.404
6.300e+00,4.03,0.404
6.400e+00,4.03,0.404
6.500e+00,4.03,0.404
6.600e+00,4.03,0.404
6.700e+00,4.03,0.404
6.800e+00,4.03,0.404
6.900e+00,4.03,0.404
7.000e+00,4.03,0.404
7.100e+00,4.03,0.404
7.200e+00,4.03,0.404
7.300e+00,4.03,0.404
7.400e+00,4.03,0.404
7.500e+00,4.03,0.404
7.600e+00,4.03,0.404
7.700e+00,4.03,0.404
7.800e+00,4.03,0.404
7.900e+00,4.03,0.404
8.000e+00,4.03,0.404
8.100e+00,4.03,0.404
8.200e+00,4.03,0.404
8.300e+00,4.03,0.404
8.400e+00,4.03,0.404
8.500e+00,4.03,0.404
8.600e+00,4.01,0.404
8.700e+00,3.49,0.404
8.800e+00,2.99,0.404
8.900e+00,2.45,0.404
9.000e+00,1.91,0.404
9.100e+00,1.41,0.308
9.200e+00,1.45,0.314
9.300e+00,1.45,0.292
9.400e+00,1.43,0.312
9.500e+00,1.39,0.316
9.600e+00,1.45,0.282
9.700e+00,1.43,0.282
9.800e+00,1.41,0.3
9.900e+00,1.43,0.298
1.000e+01,1.43,0.306
1.010e+01,1.43,0.294
1.020e+01,1.43,0.282
1.030e+01,1.45,0.288
1.040e+01,1.47,0.274
1.050e+01,1.41,0.298
1.060e+01,1.43,0.278
1.070e+01,1.45,0.286
1.080e+01,1.41,0.308
1.090e+01,1.43,0.292
1.100e+01,1.41,0.26
1.110e+01,1.41,0.278
1.120e+01,1.43,0.298
1.130e+01,1.47,0.29
1.140e+01,1.43,0.294
1.150e+01,1.45,0.286
1.160e+01,1.43,0.296
1.170e+01,1.43,0.288
