axis_index,artist_type,label,x,y
0,line,x(t),0.0,0.1
0,line,x(t),0.01,0.1000149809156543
0,line,x(t),0.02,0.10005990826978843
0,line,x(t),0.03,0.10013475233211463
0,line,x(t),0.04,0.1002394915414235
0,line,x(t),0.05,0.10037409308702984
0,line,x(t),0.06,0.10053852927589911
0,line,x(t),0.07,0.10073277917747485
0,line,x(t),0.08,0.10095681820191948
0,line,x(t),0.09,0.10121062471954485
0,line,x(t),0.1,0.1014941769414717
0,line,x(t),0.11,0.10180745407847291
0,line,x(t),0.12,0.1021504364865396
0,line,x(t),0.13,0.10252310557901519
0,line,x(t),0.14,0.10292544369344223
0,line,x(t),0.15,0.10335743427371327
0,line,x(t),0.16,0.10381906137148195
0,line,x(t),0.17,0.10431031034235115
0,line,x(t),0.18,0.10483116783035834
0,line,x(t),0.19,0.10538162068539128
0,line,x(t),0.2,0.10596165678811893
0,line,x(t),0.21,0.10657126559619619
0,line,x(t),0.22,0.10721043770597628
0,line,x(t),0.23,0.10787916485069492
0,line,x(t),0.24,0.10857743897312698
0,line,x(t),0.25,0.10930525265979549
0,line,x(t),0.26,0.11006259999118666
0,line,x(t),0.27,0.1108494760253685
0,line,x(t),0.28,0.11166587679799081
0,line,x(t),0.29,0.11251179936952241
0,line,x(t),0.3,0.11338724182380551
0,line,x(t),0.31,0.11429220319468972
0,line,x(t),0.32,0.11522668350350418
0,line,x(t),0.33,0.1161906837591392
0,line,x(t),0.34,0.11718420598149619
0,line,x(t),0.35000000000000003,0.11820725339134106
0,line,x(t),0.36,0.11925982998301018
0,line,x(t),0.37,0.12034194083929943
0,line,x(t),0.38,0.12145359203902327
0,line,x(t),0.39,0.12259479075012458
0,line,x(t),0.4,0.12376554532426666
0,line,x(t),0.41000000000000003,0.12496586499006704
0,line,x(t),0.42,0.12619575999891722
0,line,x(t),0.43,0.12745524163662753
0,line,x(t),0.44,0.12874432222780952
0,line,x(t),0.45,0.1300630151402584
0,line,x(t),0.46,0.13141133478933562
0,line,x(t),0.47000000000000003,0.13278929664235117
0,line,x(t),0.48,0.1341969172944422
0,line,x(t),0.49,0.13563421472140785
0,line,x(t),0.5,0.13710120779680668
0,line,x(t),0.51,0.13859791646159778
0,line,x(t),0.52,0.1401243617641346
0,line,x(t),0.53,0.14168056586659683
