axis_index,artist_type,label,x,y
0,line,line1,2.015968601488267,-0.1925482122575868
0,line,line1,2.0194796291657218,-0.15829383927632995
0,line,line1,2.021569879313032,-0.1153654331642641
0,line,line1,2.0213692193029242,-0.08988687399527204
0,line,line1,2.020582470000774,-0.07324504440421396
0,line,line1,2.0193212443204875,-0.05707449423240305
0,line,line1,2.0177374857327535,-0.041559408560543576
0,line,line1,2.0169105120279895,-0.034088534392428774
0,line,line1,2.016123717627503,-0.026806918570003613
0,line,line1,2.015431854658426,-0.019680631630427846
0,line,line1,2.0150850933175355,-0.015443694979765799
0,line,line1,2.0148891524826524,-0.012609927378648852
0,line,line1,2.014688789947722,-0.00900665107303341
0,line,line1,2.014594105747648,-0.006761264098319378
0,line,line1,2.014542120369188,-0.005188472561992745
0,line,line1,2.014499248837995,-0.0034982786277318475
0,line,line1,2.014465572308895,-0.00156993648081089
0,line,line1,2.014452147193803,-0.00042613482556338653
0,line,line1,2.014440887487922,0.0009577163894830426
0,line,line1,2.014431476565214,0.002822091131464216
0,line,line1,2.014426291293876,0.004421413753966087
0,line,line1,2.014422597235831,0.00588826017596176
0,line,line1,2.014416476271956,0.008623269550081027
0,line,line1,2.014410338218719,0.011225815212955728
0,line,line1,2.0144034976591407,0.013762100592939303
0,line,line1,2.014391445867438,0.017500195089222258
0,line,line1,2.014366005462663,0.023641632444497913
0,line,line1,2.0143406240775965,0.02851454679435212
0,line,line1,2.0142940291506233,0.035789736525924876
0,line,line1,2.0141934866277595,0.0478672489222661
0,line,line1,2.014064238397382,0.059912422280828964
0,line,line1,2.01390622074017,0.07193703532869034
0,line,line1,2.013503660548414,0.09593862033163976
0,line,line1,2.012985332233516,0.11988027889206447
0,line,line1,2.012350662714905,0.1437571493767537
0,line,line1,2.011178994168355,0.1794319708576442
0,line,line1,2.008633337317865,0.23843174833440753
0,line,line1,2.006054111923559,0.28512633721775077
0,line,line1,2.001258744259321,0.35413779835705517
0,line,line1,1.990708783827269,0.4657907346685709
0,line,line2,2.1754820572168296,-0.18538708318297012
0,line,line2,2.1763527892605627,-0.15175897048588002
0,line,line2,2.1758003418657217,-0.11103396222544766
0,line,line2,2.1748639178747307,-0.08748969404165835
0,line,line2,2.1741197345001257,-0.07219639191036781
0,line,line2,2.173366694203119,-0.05721278119160279
0,line,line2,2.172680832624424,-0.04249770976223279
0,line,line2,2.1723854433546514,-0.03521638361718695
0,line,line2,2.1721322978881816,-0.027962266280322296
0,line,line2,2.1719280551670375,-0.02069965081865894
0,line,line2,2.171831288505699,-0.016306249177481327
0,line,line2,2.1717781168823245,-0.013338880702958111
0,line,line2,2.171724800267805,-0.00953551476258117
0,line,line2,2.1716999433267907,-0.007149760049752417
0,line,line2,2.171686364182895,-0.005471698626451607
0,line,line2,2.171675162867088,-0.0036616822310337046
0,line,line2,2.171666261098068,-0.001587190059436035
0,line,line2,2.1716625912806244,-0.00035141628616469406
0,line,line2,2.1716593026025026,0.0011491507320958278
0,line,line2,2.17165603499023,0.0031793717009798023
0,line,line2,2.1716536107688396,0.004927181911246985
0,line,line2,2.1716513267071567,0.006533788668366345
0,line,line2,2.1716463551808483,0.00953517777571127
0,line,line2,2.1716404074156745,0.012395308356173508
0,line,line2,2.171633307267287,0.015184754169186805
0,line,line2,2.1716203741982696,0.019298114879435002
0,line,line2,2.1715925804919185,0.026058857772847614
0,line,line2,2.1715646732780676,0.03142426373967255
0,line,line2,2.171513313288013,0.039435333589568584
0,line,line2,2.1714023000441998,0.0527341514721362
0,line,line2,2.1712594086459873,0.06599531924338108
0,line,line2,2.1710844994381446,0.079230618444016
0,line,line2,2.17063794638045,0.10563550298453593
0,line,line2,2.1700610105990275,0.13195156345705883
0,line,line2,2.1693516390469467,0.15816773088515557
0,line,line2,2.168033793652695,0.19727209856050587
0,line,line2,2.1651353540577163,0.26172704992290674
0,line,line2,2.1621528801215333,0.3125031589399075
0,line,line2,2.1564978084128734,0.38708196090012525
0,line,line2,2.1436391467574145,0.5063232010826243
0,line,line3,2.3229775518747178,-0.2115179811309813
0,line,line3,2.327391693466627,-0.17568921602373763
0,line,line3,2.331471957788788,-0.13047111404691092
0,line,line3,2.33299099351788,-0.1030887921912424
0,line,line3,2.3334951759541505,-0.08473877469676572
0,line,line3,2.3334613107368813,-0.06636560038023266
0,line,line3,2.332725720366784,-0.04812666671391058
0,line,line3,2.332049585649615,-0.03916705677726772
0,line,line3,2.3311767681002205,-0.030411300742304918
0,line,line3,2.3301730350438503,-0.02193893284540282
0,line,line3,2.329565185327942,-0.017001785993108753
0,line,line3,2.3291848671872577,-0.01375357775678845
0,line,line3,2.3287651129955464,-0.00968407264148532
0,line,line3,2.328555022912912,-0.007174136079174815
0,line,line3,2.3284363113165982,-0.005421008072804743
0,line,line3,2.32833660843062,-0.003533874042684676
0,line,line3,2.328257251819561,-0.0013647861779151782
0,line,line3,2.328225482640887,-6.438139134108353e-05
0,line,line3,2.3281989839427295,0.0015262322618307673
0,line,line3,2.328177425072156,0.0036991732257468123
0,line,line3,2.328166329690346,0.005586065517078553
0,line,line3,2.328159142517188,0.007330175654504174
0,line,line3,2.3281487745827842,0.010604423084217584
0,line,line3,2.32813963133842,0.01373608564141831
0,line,line3,2.328130056979454,0.016796450625970533
0,line,line3,2.3281137417493976,0.02131563842181462
0,line,line3,2.328079942400561,0.02875220051119222
0,line,line3,2.3280464493252233,0.034658195235089166
0,line,line3,2.3279851179431637,0.04348047186389544
0,line,line3,2.3278529678455424,0.05813301904492858
0,line,line3,2.3276832150129816,0.07275105166445046
0,line,line3,2.327475782978146,0.08734730295926645
0,line,line3,2.3269477526969093,0.116489814222972
0,line,line3,2.3262686873462206,0.1455699413120625
0,line,line3,2.3254384161068264,0.17458291260368378
0,line,line3,2.3239090771937354,0.21795691343765508
0,line,line3,2.320601136878917,0.2897719115762638
0,line,line3,2.3172693066974683,0.3466987345681299
0,line,line3,2.3111237575188546,0.43101266106129066
0,line,line3,2.2978019062357036,0.5679901852227206
0,line,line4,2.5072270840649575,-0.2366539156044332
0,line,line4,2.509948620962106,-0.19572069395952416
0,line,line4,2.512033566766488,-0.14405667875393222
0,line,line4,2.5122795827742945,-0.11273142258745372
0,line,line4,2.5117976046278505,-0.09172815918752349
0,line,line4,2.5105557369675258,-0.07073489862964817
0,line,line4,2.508258791388534,-0.050061511151923345
0,line,line4,2.5066386158944773,-0.040057361353188006
0,line,line4,2.504727690447058,-0.03046307047846244
0,line,line4,2.5026530923699037,-0.021439489154421384
0,line,line4,2.5014360509054954,-0.016334989596954858
0,line,line4,2.5006857956048267,-0.013043822407296743
0,line,line4,2.4998662373485,-0.008986580020025205
0,line,line4,2.4994590719544583,-0.006506857630589509
0,line,line4,2.499229856429894,-0.004774463659332235
0,line,line4,2.499037842727881,-0.0028976096470086565
0,line,line4,2.49888543714165,-0.0007068600262241116
0,line,line4,2.498824629896047,0.0006317986264406752
0,line,line4,2.4987741700695247,0.0022991145826855054
0,line,line4,2.498733702864488,0.00462715777380203
0,line,line4,2.4987135833960155,0.0066861449753312695
0,line,line4,2.4987012239633652,0.00861104307457315
0,line,line4,2.4986849715085033,0.012260089199939761
0,line,line4,2.498672107533368,0.015775459484649444
0,line,line4,2.4986594554489345,0.019224037234579754
0,line,line4,2.498638677676257,0.02433011986931735
0,line,line4,2.4985965692055023,0.03275116012912719
0,line,line4,2.4985551799212393,0.039447817010011876
0,line,line4,2.4984796169831784,0.04945913944509134
0,line,line4,2.498317068991047,0.06609915460571054
0,line,line4,2.4981084201160533,0.08271080395170828
0,line,line4,2.497853557470059,0.0993070043062216
0,line,line4,2.497205115996985,0.1324713784307697
0,line,line4,2.4963717964702643,0.16560891279119347
0,line,line4,2.4953537995828174,0.19872291021494495
0,line,line4,2.493481147306313,0.24834826270378743
0,line,line4,2.4894413396356643,0.3309164736097612
0,line,line4,2.4853867367078153,0.39681845077712613
0,line,line4,2.4779442232053825,0.4953585661978663
0,line,line4,2.4619598545159853,0.6585456681852838
0,line,line5,3.022538183108997,-0.28986480898387
0,line,line5,3.0249191310833656,-0.241546623565506
0,line,line5,3.0272875471808183,-0.18108384121850854
0,line,line5,3.0283840755146008,-0.14476258227626612
0,line,line5,3.02897974818837,-0.1205207209876111
0,line,line5,3.0294670446300738,-0.09624210194421091
0,line,line5,3.029845782216096,-0.0718943357157648
0,line,line5,3.0299942908757895,-0.05966991327771768
0,line,line5,3.030115317079437,-0.04737880627458314
0,line,line5,3.030208246350916,-0.03495488817258667
0,line,line5,3.0302497124524823,-0.027367973018714825
0,line,line5,3.030270596701654,-0.022199652086290128
0,line,line5,3.03028678679959,-0.015491052525728282
0,line,line5,3.030288113142188,-0.011201324973999014
0,line,line5,3.030282307304921,-0.008121229211406534
0,line,line5,3.0302655891687578,-0.004711129174222253
0,line,line5,3.030223013123971,-0.000642483550799723
0,line,line5,3.030178259335161,0.0018841349300672363
0,line,line5,3.0300953536542625,0.005063853708976705
0,line,line5,3.0299188752065715,0.009538967244333774
0,line,line5,3.0296994956661343,0.013502732733741845
