Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,100.000000E+0
25.000000E+0,205.519000E+0,0.000000E+0,236.992000E-3,0.000000E+0,100.000000E+0
30.000000E+0,205.456000E+0,0.000000E+0,14.587400E-3,0.000000E+0,100.000000E+0
40.000000E+0,205.585000E+0,0.000000E+0,147.629000E-3,0.000000E+0,100.000000E+0
50.000000E+0,205.579000E+0,0.000000E+0,118.240000E-3,0.000000E+0,100.000000E+0
60.000000E+0,205.305000E+0,0.000000E+0,278.816000E-3,0.000000E+0,100.000000E+0
75.000000E+0,205.537000E+0,0.000000E+0,-59.772500E-3,0.000000E+0,100.000000E+0
100.000000E+0,205.547000E+0,0.000000E+0,65.044400E-3,0.000000E+0,100.000000E+0
120.000000E+0,205.794000E+0,0.000000E+0,-1.525880E-3,0.000000E+0,100.000000E+0
150.000000E+0,205.687000E+0,0.000000E+0,16.243000E-3,0.000000E+0,100.000000E+0
200.000000E+0,205.677000E+0,0.000000E+0,47.763800E-3,0.000000E+0,100.000000E+0
250.000000E+0,205.445000E+0,0.000000E+0,37.727400E-3,0.000000E+0,100.000000E+0
300.000000E+0,205.652000E+0,0.000000E+0,90.186100E-3,0.000000E+0,100.000000E+0
400.000000E+0,205.698000E+0,0.000000E+0,34.149200E-3,0.000000E+0,100.000000E+0
500.000000E+0,205.441000E+0,0.000000E+0,-44.052100E-3,0.000000E+0,100.000000E+0
600.000000E+0,205.703000E+0,0.000000E+0,29.853800E-3,0.000000E+0,100.000000E+0
750.000000E+0,205.718000E+0,0.000000E+0,1.907350E-3,0.000000E+0,100.000000E+0
1.000000E+3,205.688000E+0,0.000000E+0,-67.688000E-3,0.000000E+0,100.000000E+0
1.200000E+3,205.595000E+0,0.000000E+0,-47.720900E-3,0.000000E+0,100.000000E+0
1.500000E+3,205.767000E+0,0.000000E+0,-19.456000E-3,0.000000E+0,100.000000E+0
2.000000E+3,205.736000E+0,0.000000E+0,-46.833000E-3,0.000000E+0,100.000000E+0
2.500000E+3,205.758000E+0,0.000000E+0,-84.587100E-3,0.000000E+0,100.000000E+0
3.000000E+3,205.751000E+0,0.000000E+0,-139.641000E-3,0.000000E+0,100.000000E+0
4.000000E+3,205.755000E+0,0.000000E+0,-226.059000E-3,0.000000E+0,100.000000E+0
5.000000E+3,205.767000E+0,0.000000E+0,-219.028000E-3,0.000000E+0,100.000000E+0
6.000000E+3,205.725000E+0,0.000000E+0,-353.825000E-3,0.000000E+0,100.000000E+0
7.500000E+3,205.726000E+0,0.000000E+0,-449.303000E-3,0.000000E+0,100.000000E+0
10.000000E+3,205.795000E+0,0.000000E+0,-581.204000E-3,0.000000E+0,100.000000E+0
12.000000E+3,205.800000E+0,0.000000E+0,-738.472000E-3,0.000000E+0,100.000000E+0
15.000000E+3,205.812000E+0,0.000000E+0,-939.642000E-3,0.000000E+0,100.000000E+0
20.000000E+3,205.818000E+0,0.000000E+0,-1.298730E+0,0.000000E+0,100.000000E+0
25.000000E+3,205.796000E+0,0.000000E+0,-1.657000E+0,0.000000E+0,100.000000E+0
30.000000E+3,205.776000E+0,0.000000E+0,-2.006270E+0,0.000000E+0,100.000000E+0
40.000000E+3,205.756000E+0,0.000000E+0,-2.709680E+0,0.000000E+0,100.000000E+0
50.000000E+3,205.748000E+0,0.000000E+0,-3.430450E+0,0.000000E+0,100.000000E+0
60.000000E+3,205.730000E+0,0.000000E+0,-4.134040E+0,0.000000E+0,100.000000E+0
75.000000E+3,205.605000E+0,0.000000E+0,-5.217360E+0,0.000000E+0,100.000000E+0
100.000000E+3,205.453000E+0,0.000000E+0,-6.890430E+0,0.000000E+0,100.000000E+0
120.000000E+3,205.254000E+0,0.000000E+0,-8.268680E+0,0.000000E+0,100.000000E+0
150.000000E+3,205.075000E+0,0.000000E+0,-10.396100E+0,0.000000E+0,100.000000E+0
200.000000E+3,52.646100E+0,0.000000E+0,-65.018700E+0,0.000000E+0,100.000000E+0
