Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,100.000000E+0
25.000000E+0,309.819000E+0,0.000000E+0,-5.302430E-3,0.000000E+0,100.000000E+0
30.000000E+0,309.606000E+0,0.000000E+0,-52.482600E-3,0.000000E+0,100.000000E+0
40.000000E+0,309.891000E+0,0.000000E+0,166.344000E-3,0.000000E+0,100.000000E+0
50.000000E+0,309.765000E+0,0.000000E+0,26.084900E-3,0.000000E+0,100.000000E+0
60.000000E+0,309.899000E+0,0.000000E+0,216.202000E-3,0.000000E+0,100.000000E+0
75.000000E+0,309.384000E+0,0.000000E+0,-289.948000E-3,0.000000E+0,100.000000E+0
100.000000E+0,309.907000E+0,0.000000E+0,149.071000E-3,0.000000E+0,100.000000E+0
120.000000E+0,309.436000E+0,0.000000E+0,-73.150600E-3,0.000000E+0,100.000000E+0
150.000000E+0,309.302000E+0,0.000000E+0,26.809700E-3,0.000000E+0,100.000000E+0
200.000000E+0,309.037000E+0,0.000000E+0,-58.696700E-3,0.000000E+0,100.000000E+0
250.000000E+0,310.023000E+0,0.000000E+0,-39.077800E-3,0.000000E+0,100.000000E+0
300.000000E+0,309.562000E+0,0.000000E+0,-40.777900E-3,0.000000E+0,100.000000E+0
400.000000E+0,309.847000E+0,0.000000E+0,-123.795000E-3,0.000000E+0,100.000000E+0
500.000000E+0,309.648000E+0,0.000000E+0,-194.077000E-3,0.000000E+0,100.000000E+0
600.000000E+0,309.258000E+0,0.000000E+0,-47.348000E-3,0.000000E+0,100.000000E+0
750.000000E+0,308.820000E+0,0.000000E+0,-210.953000E-3,0.000000E+0,100.000000E+0
1.000000E+3,308.445000E+0,0.000000E+0,-230.943000E-3,0.000000E+0,100.000000E+0
1.200000E+3,309.784000E+0,0.000000E+0,-168.950000E-3,0.000000E+0,100.000000E+0
1.500000E+3,309.760000E+0,0.000000E+0,-269.458000E-3,0.000000E+0,100.000000E+0
2.000000E+3,309.796000E+0,0.000000E+0,-375.130000E-3,0.000000E+0,100.000000E+0
2.500000E+3,309.775000E+0,0.000000E+0,-486.198000E-3,0.000000E+0,100.000000E+0
3.000000E+3,309.401000E+0,0.000000E+0,-586.746000E-3,0.000000E+0,100.000000E+0
4.000000E+3,309.343000E+0,0.000000E+0,-778.838000E-3,0.000000E+0,100.000000E+0
5.000000E+3,309.650000E+0,0.000000E+0,-925.991000E-3,0.000000E+0,100.000000E+0
6.000000E+3,309.713000E+0,0.000000E+0,-1.138410E+0,0.000000E+0,100.000000E+0
7.500000E+3,309.787000E+0,0.000000E+0,-1.416470E+0,0.000000E+0,100.000000E+0
10.000000E+3,309.301000E+0,0.000000E+0,-1.845450E+0,0.000000E+0,100.000000E+0
12.000000E+3,309.475000E+0,0.000000E+0,-2.282290E+0,0.000000E+0,100.000000E+0
15.000000E+3,309.108000E+0,0.000000E+0,-2.841740E+0,0.000000E+0,100.000000E+0
20.000000E+3,309.425000E+0,0.000000E+0,-3.724700E+0,0.000000E+0,100.000000E+0
25.000000E+3,309.000000E+0,0.000000E+0,-4.745070E+0,0.000000E+0,100.000000E+0
30.000000E+3,309.292000E+0,0.000000E+0,-5.660100E+0,0.000000E+0,100.000000E+0
40.000000E+3,309.378000E+0,0.000000E+0,-7.437700E+0,0.000000E+0,100.000000E+0
50.000000E+3,309.099000E+0,0.000000E+0,-9.401060E+0,0.000000E+0,100.000000E+0
60.000000E+3,309.290000E+0,0.000000E+0,-11.307600E+0,0.000000E+0,100.000000E+0
75.000000E+3,308.667000E+0,0.000000E+0,-14.121800E+0,0.000000E+0,100.000000E+0
100.000000E+3,308.376000E+0,0.000000E+0,-18.777900E+0,0.000000E+0,100.000000E+0
120.000000E+3,308.020000E+0,0.000000E+0,-22.461300E+0,0.000000E+0,100.000000E+0
150.000000E+3,306.800000E+0,0.000000E+0,-27.978000E+0,0.000000E+0,100.000000E+0
200.000000E+3,48.211200E+0,0.000000E+0,-76.546300E+0,0.000000E+0,100.000000E+0
