Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,1
Label,,
TIME,CH1,CH2
-2.620e-06,-0.2,-0.02
-2.600e-06,0,-0.02
-2.580e-06,0,0.02
-2.560e-06,0.4,-0.06
-2.540e-06,0.2,-0.06
-2.520e-06,0.2,-0.02
-2.500e-06,0.2,-0.02
-2.480e-06,0,-0.02
-2.460e-06,0,0.02
-2.440e-06,0,0.02
-2.420e-06,0.2,0.1
-2.400e-06,0,0.02
-2.380e-06,0.2,-0.02
-2.360e-06,0.4,-0.06
-2.340e-06,-0.4,-0.02
-2.320e-06,0.2,0.02
-2.300e-06,0.2,-0.02
-2.280e-06,-0.2,-0.02
-2.260e-06,0.2,0.1
-2.240e-06,0.6,0.1
-2.220e-06,0,0.1
-2.200e-06,0.4,-0.02
-2.180e-06,0.2,0.06
-2.160e-06,-0.2,0.06
-2.140e-06,0.4,0.02
-2.120e-06,0.4,0.06
-2.100e-06,0,0.06
-2.080e-06,0.6,0.1
-2.060e-06,0.4,-0.02
-2.040e-06,0.4,0.06
-2.020e-06,0.4,0.1
-2.000e-06,0.4,0.06
-1.980e-06,0.2,0.18
-1.960e-06,0.4,0.1
-1.940e-06,0.2,0.06
-1.920e-06,0,0.22
-1.900e-06,0.6,0.06
-1.880e-06,0.4,0.1
-1.860e-06,0.4,0.18
-1.840e-06,0.8,0.18
-1.820e-06,0.6,0.14
-1.800e-06,0.4,0.14
-1.780e-06,0.6,0.1
-1.760e-06,0.6,0.18
-1.740e-06,0.6,0.18
-1.720e-06,0.8,0.22
-1.700e-06,0.6,0.22
-1.680e-06,0.6,0.26
-1.660e-06,0.8,0.3
-1.640e-06,0.8,0.26
-1.620e-06,1,0.38
-1.600e-06,1.2,0.38
-1.580e-06,1,0.38
-1.560e-06,1,0.38
-1.540e-06,1.2,0.38
-1.520e-06,1.4,0.38
-1.500e-06,1.6,0.42
-1.480e-06,1.4,0.46
-1.460e-06,1.4,0.42
-1.440e-06,1.4,0.5
-1.420e-06,1.6,0.5
-1.400e-06,1.4,0.54
-1.380e-06,1,0.5
-1.360e-06,1.8,0.54
-1.340e-06,1.6,0.54
-1.320e-06,1.4,0.54
-1.300e-06,1.4,0.5
-1.280e-06,1.6,0.5
-1.260e-06,1.6,0.54
-1.240e-06,1.8,0.62
-1.220e-06,1.4,0.54
-1.200e-06,1.4,0.58
-1.180e-06,2,0.5
-1.160e-06,1.8,0.54
-1.140e-06,1.8,0.58
-1.120e-06,1.6,0.62
-1.100e-06,2,0.54
-1.080e-06,1.8,0.54
-1.060e-06,1.8,0.54
-1.040e-06,1.6,0.62
-1.020e-06,2,0.62
-1.000e-06,1.6,0.62
-9.800e-07,1.8,0.5
-9.600e-07,1.6,0.54
-9.400e-07,1.6,0.54
-9.200e-07,2,0.5
-9.000e-07,1.6,0.5
-8.800e-07,2,0.54
-8.600e-07,1.6,0.54
-8.400e-07,2,0.62
-8.200e-07,2,0.54
-8.000e-07,1.6,0.62
-7.800e-07,1.8,0.54
-7.600e-07,1.8,0.54
-7.400e-07,2,0.5
-7.200e-07,1.8,0.5
-7.000e-07,1.8,0.54
-6.800e-07,1.6,0.58
-6.600e-07,1.6,0.46
-6.400e-07,1.8,0.46
-6.200e-07,1.8,0.58
-6.000e-07,1.6,0.58
-5.800e-07,1.8,0.5
-5.600e-07,1.6,0.5
-5.400e-07,1.8,0.5
-5.200e-07,1.6,0.54
-5.000e-07,2,0.54
-4.800e-07,2.2,0.62
-4.600e-07,2,0.62
-4.400e-07,2.2,0.66
-4.200e-07,2.2,0.74
-4.000e-07,2.8,0.78
-3.800e-07,3,0.86
-3.600e-07,3.6,0.94
-3.400e-07,3.6,1.14
-3.200e-07,3.6,1.3
-3.000e-07,3.8,1.46
-2.800e-07,4.6,1.5
-2.600e-07,4.4,1.62
-2.400e-07,5,1.7
-2.200e-07,5.4,1.78
-2.000e-07,5.6,1.98
-1.800e-07,5.6,2.06
-1.600e-07,6.2,2.14
-1.400e-07,6.6,2.3
-1.200e-07,6.8,2.42
-1.000e-07,7.4,2.5
-8.000e-08,7.2,2.54
-6.000e-08,8,2.7
-4.000e-08,8,2.86
-2.000e-08,8.4,2.98
-5.393e-21,8.6,3.1
2.000e-08,9,3.18
4.000e-08,9.4,3.34
6.000e-08,9.6,3.42
8.000e-08,10.2,3.5
1.000e-07,10.2,3.66
1.200e-07,10.6,3.82
1.400e-07,11.2,3.9
1.600e-07,11.4,3.98
1.800e-07,11.4,4.1
2.000e-07,12,4.22
2.200e-07,12.2,4.38
2.400e-07,12.4,4.46
2.600e-07,13,4.58
2.800e-07,13.4,4.66
3.000e-07,13.4,4.9
3.200e-07,13.8,4.94
3.400e-07,14,5.06
3.600e-07,14.4,5.3
3.800e-07,14.8,5.42
4.000e-07,15.2,5.42
4.200e-07,15.4,5.58
4.400e-07,15.6,5.66
4.600e-07,16,5.7
4.800e-07,16,5.9
5.000e-07,16,5.94
5.200e-07,16.4,5.86
5.400e-07,16.6,6.06
5.600e-07,16.4,6.06
5.800e-07,16.4,6.14
6.000e-07,16,6.18
6.200e-07,16.6,6.18
6.400e-07,16.6,6.22
6.600e-07,16.8,6.18
6.800e-07,16.6,6.22
7.000e-07,17,6.3
7.200e-07,16.4,6.26
7.400e-07,16.6,6.26
7.600e-07,16.8,6.3
7.800e-07,16.8,6.3
8.000e-07,17,6.38
8.200e-07,17.2,6.38
8.400e-07,17,6.38
8.600e-07,16.8,6.42
8.800e-07,17,6.34
9.000e-07,17,6.42
9.200e-07,17,6.42
9.400e-07,17,6.38
9.600e-07,17,6.46
9.800e-07,17.4,6.46
1.000e-06,17,6.38
1.020e-06,16.8,6.42
1.040e-06,17,6.46
1.060e-06,17,6.5
1.080e-06,17,6.42
1.100e-06,17,6.54
1.120e-06,17,6.5
1.140e-06,16.6,6.5
1.160e-06,16.8,6.5
1.180e-06,17,6.58
1.200e-06,16.4,6.54
1.220e-06,17,6.5
1.240e-06,17.2,6.54
1.260e-06,16.6,6.58
1.280e-06,16.8,6.54
1.300e-06,16.4,6.5
1.320e-06,16.6,6.54
1.340e-06,17,6.62
1.360e-06,16.8,6.58
1.380e-06,16.6,6.62
1.400e-06,16.8,6.54
1.420e-06,17,6.54
1.440e-06,16.6,6.62
1.460e-06,16.8,6.54
1.480e-06,16.8,6.62
1.500e-06,16.6,6.54
1.520e-06,16.6,6.62
1.540e-06,16.4,6.58
1.560e-06,16.4,6.54
1.580e-06,16.2,6.42
1.600e-06,16.2,6.3
1.620e-06,15.8,6.38
1.640e-06,15.8,6.26
1.660e-06,15.4,6.26
1.680e-06,15.2,6.06
1.700e-06,15.4,5.94
1.720e-06,14.8,5.86
1.740e-06,14.4,5.7
1.760e-06,14.2,5.54
1.780e-06,14.2,5.5
1.800e-06,13.6,5.38
1.820e-06,13.2,5.26
1.840e-06,12.6,5.18
1.860e-06,12.6,4.98
1.880e-06,12.2,4.82
1.900e-06,12,4.78
1.920e-06,11.4,4.5
1.940e-06,11.2,4.38
1.960e-06,10.6,4.26
1.980e-06,10.4,4.14
2.000e-06,10.2,3.86
2.020e-06,10,3.78
2.040e-06,9.2,3.62
2.060e-06,9,3.54
2.080e-06,9,3.3
2.100e-06,8.2,3.26
2.120e-06,8,3.1
2.140e-06,7.8,3.02
2.160e-06,7.4,2.94
2.180e-06,7,2.7
