Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
12.825964E+3,54.524792E+0,55.910000E+0,-939.601598E-3,19.000000E+0,3.888568E+0,32.736640E+0,103.866400E+0,-135.406000E+0,2.422500E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.871534E+3,53.765632E+0,54.980000E+0,-1.072248E+0,48.000000E+0,3.541904E+0,37.586660E+0,112.565800E+0,-134.844000E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.917083E+3,53.006122E+0,54.020000E+0,-1.130621E+0,68.000000E+0,3.631284E+0,40.409340E+0,119.470200E+0,-134.030600E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.962632E+3,52.246978E+0,53.220000E+0,-1.121811E+0,53.000000E+0,3.609142E+0,40.224940E+0,125.172000E+0,-133.375200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.008200E+3,51.487818E+0,52.430000E+0,-1.174398E+0,67.000000E+0,3.892092E+0,39.836100E+0,129.973600E+0,-132.790800E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.053749E+3,50.728358E+0,51.700000E+0,-1.196320E+0,45.000000E+0,3.755498E+0,40.791060E+0,134.225000E+0,-132.259200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.099296E+3,49.969215E+0,50.970000E+0,-1.150238E+0,54.000000E+0,3.696752E+0,44.855840E+0,138.002000E+0,-131.705000E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.144853E+3,49.210088E+0,50.260000E+0,-1.069037E+0,47.000000E+0,3.805652E+0,41.574140E+0,142.302200E+0,-131.429400E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.190399E+3,48.450811E+0,49.640000E+0,-1.003181E+0,18.000000E+0,3.706072E+0,43.406620E+0,145.886600E+0,-130.812800E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.235952E+3,47.691701E+0,48.980000E+0,-970.301589E-3,18.000000E+0,3.829024E+0,45.877720E+0,150.925000E+0,-130.148200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.281498E+3,46.932491E+0,48.230000E+0,-928.638268E-3,5.000000E+0,3.827274E+0,46.139020E+0,155.694000E+0,-129.527200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.327041E+3,46.173398E+0,47.630000E+0,-889.110354E-3,0.000000E+0,3.727230E+0,47.792000E+0,160.418000E+0,-128.882600E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.372593E+3,45.414338E+0,47.010000E+0,-882.544877E-3,0.000000E+0,3.949480E+0,45.540420E+0,164.763000E+0,-128.214200E+0,2.162500E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.418157E+3,44.655144E+0,46.510000E+0,-886.981053E-3,0.000000E+0,3.991112E+0,46.675120E+0,171.381000E+0,-127.223400E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.463684E+3,43.895734E+0,46.000000E+0,-873.820364E-3,0.000000E+0,3.966298E+0,52.233880E+0,186.365000E+0,-124.846600E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.509227E+3,43.136957E+0,45.430000E+0,-810.104236E-3,0.000000E+0,3.910068E+0,56.471260E+0,212.656800E+0,-120.459200E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.554784E+3,42.377914E+0,44.670000E+0,-735.447275E-3,0.000000E+0,3.788088E+0,58.562120E+0,248.485400E+0,-113.584200E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.600335E+3,41.618621E+0,43.730000E+0,-704.777901E-3,0.000000E+0,4.413350E+0,59.685340E+0,292.708400E+0,-104.047400E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.645893E+3,40.859444E+0,42.600000E+0,-750.924157E-3,34.000000E+0,4.766850E+0,70.551120E+0,341.565800E+0,-88.987200E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.691441E+3,40.100150E+0,41.390000E+0,-902.351013E-3,70.000000E+0,5.733138E+0,78.223120E+0,355.801200E+0,-71.043660E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.736996E+3,39.341007E+0,40.380000E+0,-1.119573E+0,81.000000E+0,5.221392E+0,80.021420E+0,325.368000E+0,-54.690940E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.782544E+3,38.581764E+0,39.540000E+0,-1.341273E+0,82.000000E+0,4.874542E+0,74.731160E+0,308.990000E+0,-48.454240E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.828102E+3,37.822620E+0,38.940000E+0,-1.455450E+0,76.000000E+0,4.057050E+0,71.594580E+0,292.816800E+0,-43.306660E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.873653E+3,37.063327E+0,38.080000E+0,-1.407178E+0,73.000000E+0,5.138358E+0,84.803320E+0,276.893600E+0,-39.656760E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.919202E+3,36.304150E+0,37.480000E+0,-1.209607E+0,63.000000E+0,5.136824E+0,80.557960E+0,261.650600E+0,-36.227500E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.964748E+3,35.544990E+0,36.620000E+0,-1.042745E+0,57.000000E+0,4.885374E+0,79.472280E+0,250.868400E+0,-33.433720E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.010298E+3,34.785896E+0,36.010000E+0,-957.138720E-3,47.000000E+0,4.845710E+0,87.565000E+0,237.168600E+0,-30.967360E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.055841E+3,34.026720E+0,35.180000E+0,-961.567904E-3,39.000000E+0,5.086102E+0,95.470440E+0,227.782000E+0,-28.216640E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.101417E+3,33.267676E+0,34.540000E+0,-963.805606E-3,30.000000E+0,4.908916E+0,89.206020E+0,216.543200E+0,-26.319880E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.146966E+3,32.508083E+0,33.790000E+0,-959.439132E-3,17.000000E+0,5.499392E+0,92.114040E+0,206.614400E+0,-24.583400E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.192490E+3,31.748923E+0,33.150000E+0,-961.553167E-3,2.000000E+0,5.140088E+0,93.230160E+0,197.465200E+0,-23.541080E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.238049E+3,30.990196E+0,32.540000E+0,-943.892194E-3,0.000000E+0,5.302422E+0,83.071000E+0,189.570800E+0,-22.740860E+0,2.617500E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.283600E+3,30.230869E+0,32.130000E+0,-932.981451E-3,0.000000E+0,6.030588E+0,96.332860E+0,183.844400E+0,-21.824480E+0,2.065000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.329148E+3,29.471692E+0,31.740000E+0,-884.797969E-3,0.000000E+0,11.136170E+0,98.832820E+0,180.423800E+0,-18.823580E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.375414E+3,28.712566E+0,31.390000E+0,-803.627883E-3,0.000000E+0,7.567502E+0,59.919920E+0,163.087800E+0,-17.824020E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.421795E+3,27.941455E+0,30.880000E+0,-674.013573E-3,0.000000E+0,6.543316E+0,20.591940E+0,145.431400E+0,-14.876800E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.468882E+3,27.168444E+0,30.080000E+0,-560.734294E-3,0.000000E+0,11.150132E+0,39.479920E+0,127.324200E+0,-13.368400E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.516858E+3,26.383666E+0,29.050000E+0,-522.479956E-3,0.000000E+0,10.597732E+0,99.781820E+0,111.364400E+0,-13.103240E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.565823E+3,25.584053E+0,27.760000E+0,-627.157130E-3,10.000000E+0,10.818028E+0,-3.092922E+0,98.562260E+0,-13.190340E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.612888E+3,24.767973E+0,26.490000E+0,-850.968176E-3,29.000000E+0,20.688016E+0,48.568680E+0,89.090940E+0,-13.419140E+0,2.325000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.661236E+3,23.983562E+0,25.430000E+0,-1.143957E+0,37.000000E+0,11.725608E+0,10.921440E+0,81.748420E+0,-13.398340E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.708059E+3,23.177766E+0,24.620000E+0,-1.396815E+0,36.000000E+0,18.904280E+0,154.042800E+0,77.219660E+0,-15.829600E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.753597E+3,22.397371E+0,23.830000E+0,-1.500214E+0,31.000000E+0,19.699040E+0,158.204000E+0,74.510840E+0,-16.392680E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.799179E+3,21.638411E+0,23.070000E+0,-1.414550E+0,23.000000E+0,22.083460E+0,153.518000E+0,72.249040E+0,-16.674680E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.844731E+3,20.878701E+0,22.300000E+0,-1.227846E+0,14.000000E+0,21.795980E+0,156.891800E+0,69.960000E+0,-17.194720E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.890285E+3,20.119508E+0,21.560000E+0,-1.079650E+0,0.000000E+0,23.677000E+0,156.287000E+0,68.291260E+0,-17.670720E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.935841E+3,19.360281E+0,20.950000E+0,-1.022444E+0,0.000000E+0,25.872380E+0,156.619000E+0,67.188240E+0,-17.747180E+0,2.455000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
14.981391E+3,18.601004E+0,20.590000E+0,-1.007463E+0,0.000000E+0,17.263502E+0,86.303500E+0,65.568560E+0,-15.449640E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.027844E+3,17.841844E+0,20.350000E+0,-963.597795E-3,0.000000E+0,10.896592E+0,69.559760E+0,24.780020E+0,65.087530E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.079457E+3,17.067633E+0,19.870000E+0,-840.767553E-3,0.000000E+0,20.990800E+0,35.702580E+0,60.219980E+0,-18.245980E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.127492E+3,16.207400E+0,19.110000E+0,-639.714248E-3,0.000000E+0,16.452740E+0,105.390360E+0,56.564740E+0,-19.287480E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.175570E+3,15.406821E+0,18.110000E+0,-490.208828E-3,0.000000E+0,25.342352E+0,122.041740E+0,53.504460E+0,-21.175720E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.222359E+3,14.605525E+0,17.060000E+0,-526.144843E-3,0.000000E+0,17.493698E+0,28.301300E+0,51.008080E+0,-23.301940E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.272012E+3,13.825714E+0,15.880000E+0,-761.950760E-3,0.000000E+0,33.750980E+0,84.813060E+0,48.474760E+0,-24.649340E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.318950E+3,12.998167E+0,14.990000E+0,-1.047298E+0,0.000000E+0,31.557680E+0,128.226840E+0,46.603960E+0,-25.924500E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.365946E+3,12.215855E+0,14.240000E+0,-1.260881E+0,0.000000E+0,26.251864E+0,14.653620E+0,45.465120E+0,-27.217600E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.414520E+3,11.432594E+0,13.520000E+0,-1.323252E+0,0.000000E+0,21.330240E+0,84.573364E+0,44.173900E+0,-28.276980E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.462263E+3,10.623031E+0,12.980000E+0,-1.240245E+0,0.000000E+0,34.604732E+0,139.625900E+0,43.888700E+0,-29.613660E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.510328E+3,10.000000E+0,12.470000E+0,-1.085419E+0,0.000000E+0,32.809680E+0,52.081360E+0,42.892640E+0,-30.010600E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.558773E+3,10.000000E+0,12.060000E+0,-918.444263E-3,0.000000E+0,24.880780E+0,78.250200E+0,41.962380E+0,-31.105820E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.606108E+3,10.000000E+0,11.710000E+0,-788.451588E-3,0.000000E+0,31.583740E+0,235.180000E-3,41.480300E+0,-31.920900E+0,2.000000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.652663E+3,10.000000E+0,11.400000E+0,-671.476720E-3,0.000000E+0,18.952680E+0,-9.493496E+0,41.006740E+0,-32.679880E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.702101E+3,10.000000E+0,11.090000E+0,-568.539923E-3,0.000000E+0,43.643580E+0,167.458200E+0,41.790420E+0,-34.223620E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.748996E+3,10.000000E+0,10.870000E+0,-489.942142E-3,0.000000E+0,41.986560E+0,161.813000E+0,41.573780E+0,-34.601000E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.794890E+3,10.000000E+0,10.760000E+0,-428.462802E-3,0.000000E+0,51.890040E+0,153.228400E+0,41.531060E+0,-34.697860E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.840801E+3,10.000000E+0,10.690000E+0,-379.800466E-3,0.000000E+0,45.528100E+0,165.426000E+0,41.530140E+0,-35.029780E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.886769E+3,10.000000E+0,10.630000E+0,-310.339854E-3,0.000000E+0,39.837820E+0,147.377800E+0,41.098580E+0,-34.828000E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.932726E+3,10.000000E+0,10.580000E+0,-220.377871E-3,0.000000E+0,47.910520E+0,159.757600E+0,41.362240E+0,-34.953020E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
15.978635E+3,10.000000E+0,10.530000E+0,-138.640646E-3,0.000000E+0,42.782600E+0,159.210200E+0,41.159440E+0,-35.121700E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.024544E+3,10.000000E+0,10.480000E+0,-91.444247E-3,0.000000E+0,51.118540E+0,149.537400E+0,41.338840E+0,-35.094160E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.070599E+3,10.000000E+0,10.430000E+0,-74.001584E-3,0.000000E+0,45.525980E+0,163.423800E+0,41.220200E+0,-35.337840E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.116507E+3,10.000000E+0,10.390000E+0,-67.485665E-3,0.000000E+0,47.414720E+0,159.346800E+0,40.939780E+0,-35.122520E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.162472E+3,10.000000E+0,10.350000E+0,-65.300758E-3,0.000000E+0,43.757240E+0,155.938800E+0,41.085400E+0,-35.566980E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.208377E+3,10.000000E+0,10.310000E+0,-63.103012E-3,0.000000E+0,47.368280E+0,98.841600E+0,40.819940E+0,-35.296640E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.254344E+3,10.000000E+0,10.270000E+0,-58.735910E-3,0.000000E+0,42.663660E+0,147.158200E+0,40.963380E+0,-35.800420E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.300234E+3,10.000000E+0,10.240000E+0,-54.404196E-3,0.000000E+0,45.879780E+0,164.743000E+0,40.863420E+0,-35.596200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.346146E+3,10.000000E+0,10.200000E+0,-52.246838E-3,0.000000E+0,47.131860E+0,29.416000E+0,40.767860E+0,-35.747100E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.392201E+3,10.000000E+0,10.170000E+0,-50.072580E-3,0.000000E+0,55.098700E+0,147.245200E+0,40.725820E+0,-35.734760E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.438114E+3,10.000000E+0,10.140000E+0,-47.906886E-3,0.000000E+0,54.616840E+0,166.832800E+0,40.502620E+0,-36.098620E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.484077E+3,10.000000E+0,10.100000E+0,-45.714184E-3,0.000000E+0,46.386780E+0,163.244600E+0,40.576840E+0,-36.053820E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.529988E+3,10.000000E+0,10.070000E+0,-43.521125E-3,0.000000E+0,51.040860E+0,146.145600E+0,40.494760E+0,-36.023980E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.575900E+3,10.000000E+0,10.050000E+0,-43.508841E-3,0.000000E+0,49.332940E+0,172.835800E+0,40.658900E+0,-36.112660E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.621810E+3,10.000000E+0,10.020000E+0,-43.524086E-3,1.000000E+0,43.301680E+0,156.572400E+0,40.648280E+0,-36.311380E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.667778E+3,10.000000E+0,10.000000E+0,-41.366594E-3,1.000000E+0,49.590260E+0,166.814400E+0,40.534320E+0,-36.023700E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.714191E+3,10.000000E+0,10.000000E+0,-37.019432E-3,2.000000E+0,50.342140E+0,163.951400E+0,40.357540E+0,-36.439560E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
16.760199E+3,10.000000E+0,10.000000E+0,-32.665181E-3,3.000000E+0,47.321160E+0,150.557200E+0,40.261920E+0,-36.327220E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.041842E+3,10.776794E+0,10.010000E+0,-26.104574E-3,3.000000E+0,46.147020E+0,161.267200E+0,40.321560E+0,-36.646880E+0,2.162500E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.087723E+3,10.776794E+0,10.010000E+0,-15.213850E-3,8.000000E+0,52.075820E+0,119.186060E+0,39.195040E+0,-35.338760E+0,2.195000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.134529E+3,11.541488E+0,10.830000E+0,-4.342651E-3,24.000000E+0,29.896960E+0,-45.331380E+0,39.134160E+0,-35.574240E+0,2.357500E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.181711E+3,12.321582E+0,10.830000E+0,-25.538541E-6,27.000000E+0,24.398952E+0,79.050260E+0,39.352220E+0,-35.670340E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.229187E+3,13.107944E+0,11.520000E+0,176.913478E-3,40.000000E+0,17.829640E+0,89.935780E+0,38.875360E+0,-34.834900E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.274836E+3,13.899222E+0,12.210000E+0,351.417767E-3,66.000000E+0,18.365086E+0,96.694500E+0,38.831580E+0,-34.781980E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.321359E+3,14.660033E+0,12.940000E+0,497.217893E-3,100.000000E+0,22.920180E+0,97.044260E+0,39.330740E+0,-34.135720E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.366998E+3,15.435410E+0,13.750000E+0,616.653677E-3,100.000000E+0,20.394640E+0,92.309440E+0,39.397940E+0,-33.906160E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.413452E+3,16.196070E+0,14.050000E+0,750.284194E-3,100.000000E+0,18.163580E+0,100.152420E+0,39.253060E+0,-33.922700E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.459053E+3,16.970298E+0,14.140000E+0,938.689990E-3,100.000000E+0,39.912020E+0,5.753120E+0,40.405800E+0,-34.123520E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.508348E+3,17.730308E+0,14.360000E+0,883.375156E-3,100.000000E+0,26.312560E+0,60.196520E+0,40.546640E+0,-33.286480E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.555572E+3,18.551905E+0,14.820000E+0,659.985749E-3,100.000000E+0,40.722520E+0,110.043920E+0,41.138900E+0,-32.298660E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.603214E+3,19.338967E+0,15.430000E+0,391.126985E-3,100.000000E+0,31.938606E+0,-37.727480E+0,42.086440E+0,-30.678080E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.651692E+3,20.132996E+0,16.140000E+0,290.971157E-3,100.000000E+0,26.909280E+0,-25.587360E+0,43.322700E+0,-28.960540E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.699524E+3,20.940959E+0,16.990000E+0,431.821238E-3,100.000000E+0,32.930480E+0,18.897460E+0,45.298980E+0,-27.031800E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.747507E+3,21.738171E+0,17.990000E+0,641.144965E-3,100.000000E+0,31.114960E+0,26.655185E+0,48.467340E+0,-24.093900E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.793600E+3,22.537883E+0,19.020000E+0,824.193013E-3,100.000000E+0,40.924860E+0,-18.154980E+0,51.995080E+0,-21.757660E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.841146E+3,23.306094E+0,20.360000E+0,984.769197E-3,100.000000E+0,20.937840E+0,76.709320E+0,57.243600E+0,-19.201240E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.889696E+3,24.098539E+0,21.740000E+0,1.141680E+0,86.000000E+0,28.520020E+0,96.025200E+0,62.859000E+0,-17.002500E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.937755E+3,24.907702E+0,23.030000E+0,1.323925E+0,75.000000E+0,14.315360E+0,28.097260E+0,69.802520E+0,-15.084780E+0,2.980000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
17.984504E+3,25.708681E+0,23.870000E+0,1.503864E+0,73.000000E+0,14.451302E+0,156.663000E+0,75.808100E+0,-14.146560E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.032057E+3,26.487826E+0,24.690000E+0,1.625041E+0,77.000000E+0,9.345414E+0,122.521800E+0,79.312200E+0,-12.019200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.077282E+3,27.280388E+0,25.460000E+0,1.568176E+0,87.000000E+0,11.552080E+0,108.746600E+0,82.391040E+0,-11.725260E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.123322E+3,28.034131E+0,26.210000E+0,1.354137E+0,98.000000E+0,6.564020E+0,113.580300E+0,84.478760E+0,-12.144820E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.169756E+3,28.801458E+0,26.940000E+0,1.144143E+0,100.000000E+0,8.293544E+0,118.572300E+0,86.288300E+0,-12.250020E+0,2.925000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.215801E+3,29.575369E+0,27.540000E+0,1.027910E+0,100.000000E+0,12.886782E+0,122.325980E+0,90.346900E+0,-13.005960E+0,3.640000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
18.263358E+3,30.342780E+0,27.870000E+0,995.940283E-3,100.000000E+0,16.519860E+0,49.578520E+0,95.696800E+0,-12.589980E+0,3.750000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
