Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,347.735250E-3,200.769340E-3,-20.819635E-3,17.890376E-3,100.000000E+0
25.000000E+0,434.873000E-3,14.593675E-3,-52.816475E-3,12.061697E-3,100.000000E+0
30.000000E+0,477.889000E-3,6.086808E-3,-104.018250E-3,18.407824E-3,100.000000E+0
40.000000E+0,414.987250E-3,25.887360E-3,-149.803500E-3,5.218441E-3,100.000000E+0
50.000000E+0,530.513750E-3,55.057484E-3,-167.529750E-3,5.181256E-3,100.000000E+0
60.000000E+0,479.651500E-3,11.035321E-3,-164.032750E-3,6.503320E-3,100.000000E+0
75.000000E+0,403.540250E-3,29.327710E-3,-240.077000E-3,43.247533E-3,100.000000E+0
100.000000E+0,509.055000E-3,40.358205E-3,-400.709000E-3,18.373171E-3,100.000000E+0
120.000000E+0,652.809500E-3,55.967652E-3,-202.199750E-3,20.624760E-3,100.000000E+0
150.000000E+0,619.718000E-3,8.607943E-3,-459.337500E-3,5.320677E-3,100.000000E+0
200.000000E+0,611.000000E-3,47.988577E-3,-163.883000E-3,65.840728E-3,100.000000E+0
250.000000E+0,277.194750E-3,5.836295E-3,-87.318325E-3,7.147018E-3,100.000000E+0
300.000000E+0,275.069250E-3,5.190756E-3,-6.384697E-3,4.226610E-3,100.000000E+0
400.000000E+0,288.136000E-3,935.015775E-6,-7.546713E-3,572.212237E-6,100.000000E+0
500.000000E+0,260.754250E-3,2.182118E-3,99.811750E-3,2.447824E-3,100.000000E+0
600.000000E+0,242.777750E-3,521.449602E-6,145.666250E-3,2.406010E-3,100.000000E+0
750.000000E+0,226.469500E-3,1.575697E-3,137.946750E-3,524.700569E-6,100.000000E+0
1.000000E+3,322.332250E-3,1.144278E-3,-30.499075E-3,814.926535E-6,100.000000E+0
1.200000E+3,320.207250E-3,1.163020E-3,-14.141700E-3,306.506941E-6,100.000000E+0
1.500000E+3,290.668000E-3,1.641294E-3,-17.855425E-3,528.884167E-6,100.000000E+0
2.000000E+3,295.583750E-3,1.907407E-3,-59.594000E-3,1.600855E-3,100.000000E+0
2.500000E+3,315.428500E-3,213.810079E-6,-86.052575E-3,95.508779E-6,100.000000E+0
3.000000E+3,306.583500E-3,50.102395E-6,-110.078000E-3,53.995370E-6,100.000000E+0
4.000000E+3,320.000250E-3,5.620853E-3,-127.233250E-3,7.137716E-3,100.000000E+0
5.000000E+3,327.921750E-3,537.845877E-6,-101.831250E-3,519.108551E-6,100.000000E+0
6.000000E+3,312.909500E-3,213.149595E-6,-84.894250E-3,96.909352E-6,100.000000E+0
7.500000E+3,358.852000E-3,2.250978E-3,-81.864675E-3,1.137056E-3,100.000000E+0
10.000000E+3,471.431250E-3,534.190217E-6,-43.228400E-3,3.171203E-3,100.000000E+0
12.000000E+3,515.001500E-3,539.878922E-6,-77.304625E-3,3.995067E-3,100.000000E+0
15.000000E+3,591.492250E-3,1.099228E-3,-136.667000E-3,3.065243E-3,100.000000E+0
20.000000E+3,1.255837E+0,1.272151E-3,-78.329075E-3,3.683641E-3,100.000000E+0
25.000000E+3,4.005072E+0,2.475534E-3,584.454250E-3,23.818359E-3,100.000000E+0
30.000000E+3,3.298517E+0,17.565145E-3,98.184325E-3,44.443140E-3,100.000000E+0
40.000000E+3,2.876962E+0,3.374629E-3,-160.454750E-3,3.173353E-3,100.000000E+0
50.000000E+3,2.844225E+0,5.628679E-3,-180.913750E-3,1.584739E-3,100.000000E+0
60.000000E+3,2.815635E+0,2.626647E-3,-224.928750E-3,327.363998E-6,100.000000E+0
75.000000E+3,2.832008E+0,779.499039E-6,-314.715500E-3,459.412941E-6,100.000000E+0
100.000000E+3,2.873420E+0,552.765774E-6,-491.091000E-3,655.622986E-6,100.000000E+0
120.000000E+3,2.898020E+0,2.038553E-3,-620.403500E-3,2.051240E-3,100.000000E+0
150.000000E+3,2.917032E+0,1.092643E-3,-811.275750E-3,802.279370E-6,100.000000E+0
200.000000E+3,2.923820E+0,1.087106E-3,-1.122078E+0,1.600084E-3,100.000000E+0
