Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,358.255500E+3,358.255500E+3,21.172950E+3,21.172950E+3,200.000000E+0
25.000000E+0,734.410500E+3,4.673500E+3,-37.375550E+3,3.716750E+3,200.000000E+0
30.000000E+0,763.188500E+3,7.992500E+3,12.982365E+3,5.790835E+3,200.000000E+0
40.000000E+0,569.372000E+3,7.564000E+3,-157.816000E+3,10.046000E+3,200.000000E+0
50.000000E+0,1.135615E+6,43.125000E+3,-3.137500E+3,106.494500E+3,200.000000E+0
60.000000E+0,757.539500E+3,79.084500E+3,-155.698550E+3,117.442450E+3,200.000000E+0
75.000000E+0,765.456000E+3,120.048000E+3,-106.536350E+3,64.380650E+3,200.000000E+0
100.000000E+0,912.808500E+3,51.802500E+3,-310.331000E+3,30.635000E+3,200.000000E+0
120.000000E+0,624.648500E+3,6.363500E+3,-161.906000E+3,5.224000E+3,200.000000E+0
150.000000E+0,725.852000E+3,13.309000E+3,-225.507000E+3,1.332000E+3,200.000000E+0
200.000000E+0,624.476500E+3,7.487500E+3,-255.162000E+3,14.121000E+3,200.000000E+0
250.000000E+0,573.842500E+3,1.500500E+3,-307.804000E+3,5.569000E+3,200.000000E+0
300.000000E+0,516.604000E+3,16.957000E+3,-358.877000E+3,9.823000E+3,200.000000E+0
400.000000E+0,435.600500E+3,12.310500E+3,-351.797500E+3,3.232500E+3,200.000000E+0
500.000000E+0,357.585500E+3,173.500000E+0,-364.458500E+3,16.285500E+3,200.000000E+0
600.000000E+0,280.118500E+3,5.485500E+3,-382.475000E+3,8.539000E+3,200.000000E+0
750.000000E+0,213.176000E+3,43.000000E+0,-332.757000E+3,6.242000E+3,200.000000E+0
1.000000E+3,139.837000E+3,3.066000E+3,-284.830500E+3,609.500000E+0,200.000000E+0
1.200000E+3,98.769650E+3,3.377350E+3,-252.506000E+3,11.203000E+3,200.000000E+0
1.500000E+3,68.895650E+3,313.950000E+0,-214.496000E+3,240.000000E+0,200.000000E+0
2.000000E+3,40.650450E+3,1.170550E+3,-169.119500E+3,885.500000E+0,200.000000E+0
2.500000E+3,25.859500E+3,1.537500E+3,-137.299500E+3,1.975500E+3,200.000000E+0
3.000000E+3,19.895050E+3,173.850000E+0,-115.455500E+3,469.500000E+0,200.000000E+0
4.000000E+3,11.094650E+3,102.950000E+0,-87.053900E+3,515.400000E+0,200.000000E+0
5.000000E+3,7.435795E+3,155.805000E+0,-71.049650E+3,193.450000E+0,200.000000E+0
6.000000E+3,5.296845E+3,227.225000E+0,-59.377750E+3,163.450000E+0,200.000000E+0
7.500000E+3,3.141700E+3,33.230000E+0,-47.109750E+3,82.450000E+0,200.000000E+0
10.000000E+3,1.980955E+3,65.175000E+0,-35.597000E+3,101.800000E+0,200.000000E+0
12.000000E+3,1.279045E+3,24.335000E+0,-29.791100E+3,25.600000E+0,200.000000E+0
15.000000E+3,836.744500E+0,100.901500E+0,-23.824700E+3,67.900000E+0,200.000000E+0
20.000000E+3,490.764000E+0,27.119000E+0,-17.909050E+3,9.650000E+0,200.000000E+0
25.000000E+3,367.631000E+0,14.264000E+0,-14.358000E+3,32.000000E+0,200.000000E+0
30.000000E+3,239.141500E+0,22.675500E+0,-11.925450E+3,10.650000E+0,200.000000E+0
40.000000E+3,125.619000E+0,20.777000E+0,-8.985835E+3,24.545000E+0,200.000000E+0
50.000000E+3,142.691000E+0,17.505000E+0,-7.199250E+3,5.520000E+0,200.000000E+0
60.000000E+3,103.724000E+0,14.785000E+0,-5.964000E+3,6.960000E+0,200.000000E+0
75.000000E+3,56.847150E+0,2.115450E+0,-4.798640E+3,2.690000E+0,200.000000E+0
100.000000E+3,39.287100E+0,873.500000E-3,-3.607330E+3,2.880000E+0,200.000000E+0
120.000000E+3,27.661350E+0,151.550000E-3,-3.005775E+3,1.435000E+0,200.000000E+0
150.000000E+3,17.473600E+0,1.321700E+0,-2.404785E+3,2.985000E+0,200.000000E+0
200.000000E+3,13.216200E+0,242.000000E-3,-1.806960E+3,1.120000E+0,200.000000E+0
