Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
240.781772E+0	293.566046E+0	295.790000E+0	589.581082E-3	0.000000E+0	1.581762E+3	313.800244E+39				
244.503985E+0	293.441105E+0	295.790000E+0	589.581082E-3	0.000000E+0	1.572653E+3	311.893170E+39				
248.264200E+0	293.317032E+0	295.790000E+0	294.889295E-3	0.000000E+0	1.579258E+3	312.508869E+39				
251.985413E+0	293.191691E+0	295.680000E+0	0.000000E+0	0.000000E+0	1.561933E+3	310.133317E+39				
255.711626E+0	293.067651E+0	295.680000E+0	0.000000E+0	0.000000E+0	1.582676E+3	314.428492E+39				
259.430839E+0	292.943443E+0	295.680000E+0	-294.810267E-3	0.000000E+0	1.582049E+3	313.480615E+39				
263.152051E+0	292.819470E+0	295.680000E+0	-589.739111E-3	0.000000E+0	1.569413E+3	311.568595E+39				
266.882265E+0	292.695429E+0	295.680000E+0	-589.739111E-3	0.000000E+0	1.581109E+3	313.313120E+39				
270.604478E+0	292.571089E+0	295.680000E+0	-294.928843E-3	0.000000E+0	1.584481E+3	314.402556E+39				
274.361693E+0	292.447015E+0	295.680000E+0	0.000000E+0	0.000000E+0	1.580935E+3	313.642334E+39				
278.085906E+0	292.321775E+0	295.680000E+0	NaN	0.000000E+0	1.574467E+3	312.127950E+39				
281.805119E+0	292.197634E+0	295.680000E+0	NaN	0.000000E+0	1.580361E+3	313.083477E+39				
285.534332E+0	292.073660E+0	295.560000E+0	NaN	0.000000E+0	1.595062E+3	315.989516E+39				
289.254545E+0	291.949353E+0	295.560000E+0	NaN	0.000000E+0	1.593422E+3	315.544800E+39				
292.982758E+0	291.825346E+0	295.560000E+0	NaN	0.000000E+0	1.581552E+3	313.526237E+39				
296.702971E+0	291.701072E+0	295.560000E+0	NaN	0.000000E+0	1.587933E+3	314.363659E+39				
300.426184E+0	291.577065E+0	295.560000E+0	-Inf	0.000000E+0	1.592017E+3	315.449380E+39				
304.176398E+0	291.452958E+0	295.560000E+0	-Inf	0.000000E+0	1.576563E+3	312.468469E+39				
307.894611E+0	291.327951E+0	295.560000E+0	0.000000E+0	0.000000E+0	1.590167E+3	315.594040E+39				
311.620824E+0	291.204011E+0	295.560000E+0	0.000000E+0	0.000000E+0	1.579506E+3	312.845282E+39				
315.347037E+0	291.079804E+0	295.450000E+0	0.000000E+0	0.000000E+0	1.582783E+3	313.851923E+39				
319.062250E+0	290.955596E+0	295.450000E+0	0.000000E+0	0.000000E+0	1.581012E+3	313.494499E+39				
322.791463E+0	290.831756E+0	295.450000E+0	-277.376643E-3	0.000000E+0	1.579014E+3	313.418155E+39				
326.502675E+0	290.707449E+0	295.450000E+0	-573.337120E-3	0.000000E+0	1.581095E+3	313.191328E+39				
330.223888E+0	290.583742E+0	295.450000E+0	-573.337120E-3	0.000000E+0	1.582749E+3	313.644319E+39				
333.948101E+0	290.459701E+0	295.450000E+0	-295.960478E-3	0.000000E+0	1.578272E+3	312.426110E+39				
337.666314E+0	290.335561E+0	295.450000E+0	0.000000E+0	0.000000E+0	1.592643E+3	315.447372E+39				
341.386527E+0	290.211621E+0	295.450000E+0	0.000000E+0	0.000000E+0	1.569398E+3	311.852929E+39				
345.104739E+0	290.087613E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.583393E+3	313.840989E+39				
348.829952E+0	289.963673E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.573887E+3	312.381793E+39				
352.554165E+0	289.839499E+0	295.340000E+0	-295.205885E-3	0.000000E+0	1.581992E+3	313.224985E+39				
356.280378E+0	289.715359E+0	295.340000E+0	-591.724839E-3	0.000000E+0	1.578530E+3	313.171533E+39				
360.002591E+0	289.591152E+0	295.340000E+0	-591.724839E-3	0.000000E+0	1.582442E+3	313.665166E+39				
363.726804E+0	289.467078E+0	295.340000E+0	-296.518954E-3	0.000000E+0	1.574181E+3	312.277451E+39				
367.527021E+0	289.342938E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.594929E+3	316.058045E+39				
371.272236E+0	289.216264E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.585399E+3	314.000095E+39				
375.002449E+0	289.091423E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.593370E+3	315.540781E+39				
378.725662E+0	288.967083E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.593170E+3	315.324918E+39				
382.449875E+0	288.842976E+0	295.340000E+0	0.000000E+0	0.000000E+0	1.581667E+3	313.254688E+39				
386.171088E+0	288.718835E+0	295.220000E+0	0.000000E+0	0.000000E+0	1.583548E+3	313.176482E+39				
389.893301E+0	288.594795E+0	295.220000E+0	0.000000E+0	0.000000E+0	1.566295E+3	310.514244E+39				
393.619514E+0	288.470721E+0	295.220000E+0	-322.172487E-3	0.000000E+0	1.591124E+3	314.970140E+39				
397.344727E+0	288.346514E+0	295.220000E+0	-644.604672E-3	0.000000E+0	1.582589E+3	313.964282E+39				
401.064940E+0	288.222340E+0	295.220000E+0	-644.604672E-3	0.000000E+0	1.583358E+3	313.871803E+39				
404.786153E+0	288.098333E+0	295.220000E+0	-322.432185E-3	0.000000E+0	1.598253E+3	316.666028E+39				
408.504365E+0	287.974293E+0	295.220000E+0	0.000000E+0	0.000000E+0	1.574550E+3	312.363085E+39				
412.226578E+0	287.850352E+0	295.110000E+0	0.000000E+0	0.000000E+0	1.575057E+3	312.657749E+39				
415.951791E+0	287.726278E+0	295.110000E+0	0.000000E+0	0.000000E+0	1.579338E+3	312.918382E+39				
419.677004E+0	287.602105E+0	295.110000E+0	-294.889295E-3	0.000000E+0	1.586430E+3	314.078713E+39				
423.399217E+0	287.477931E+0	295.110000E+0	-590.055557E-3	0.000000E+0	1.582273E+3	313.550045E+39				
427.123430E+0	287.353857E+0	295.110000E+0	-590.055557E-3	0.000000E+0	1.572188E+3	312.025743E+39				
430.845643E+0	287.229717E+0	295.110000E+0	-295.166262E-3	0.000000E+0	1.595633E+3	315.623189E+39				
434.574856E+0	287.105643E+0	295.110000E+0	0.000000E+0	0.000000E+0	1.583191E+3	313.606603E+39				
438.298069E+0	286.981336E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.586793E+3	314.628145E+39				
442.022283E+0	286.857229E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.592224E+3	315.787126E+39				
445.748496E+0	286.733088E+0	294.990000E+0	-321.266775E-3	0.000000E+0	1.578444E+3	313.066663E+39				
449.473709E+0	286.608881E+0	294.990000E+0	-642.018271E-3	0.000000E+0	1.592389E+3	314.881070E+39				
453.194921E+0	286.484707E+0	294.990000E+0	-642.018271E-3	0.000000E+0	1.577960E+3	312.989540E+39				
456.917134E+0	286.360667E+0	294.990000E+0	-320.751496E-3	0.000000E+0	1.586453E+3	313.989151E+39				
460.645348E+0	286.236593E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.588428E+3	314.713074E+39				
464.374561E+0	286.112319E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.586288E+3	314.824051E+39				
468.099774E+0	285.988012E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.566548E+3	311.074699E+39				
471.820987E+0	285.863839E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.565139E+3	310.074124E+39				
475.546200E+0	285.739798E+0	294.990000E+0	0.000000E+0	0.000000E+0	1.587946E+3	314.586197E+39				
479.266413E+0	285.615624E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.612323E+3	318.759187E+39				
482.987626E+0	285.491617E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.590632E+3	315.471472E+39				
486.706838E+0	285.367577E+0	294.860000E+0	-349.067049E-3	0.000000E+0	1.592501E+3	315.804233E+39				
490.440052E+0	285.243603E+0	294.860000E+0	-698.087220E-3	0.000000E+0	1.602374E+3	318.201376E+39				
494.169265E+0	285.119163E+0	294.860000E+0	-698.087220E-3	0.000000E+0	1.592130E+3	315.755934E+39				
497.893478E+0	284.994856E+0	294.860000E+0	-349.020171E-3	0.000000E+0	1.613200E+3	318.614685E+39				
501.614691E+0	284.870715E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.595676E+3	316.497134E+39				
505.335904E+0	284.746675E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.590938E+3	315.589015E+39				
509.059117E+0	284.622634E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.590642E+3	315.013192E+39				
512.784330E+0	284.498527E+0	294.860000E+0	0.000000E+0	0.000000E+0	1.573893E+3	312.132866E+39				
516.507543E+0	284.374353E+0	294.750000E+0	0.000000E+0	0.000000E+0	1.591096E+3	315.437331E+39				
520.243756E+0	284.250246E+0	294.750000E+0	0.000000E+0	0.000000E+0	1.619301E+3	320.881242E+39				
523.955969E+0	284.125706E+0	294.750000E+0	-295.523118E-3	0.000000E+0	1.602281E+3	317.788118E+39				
527.703183E+0	284.001965E+0	294.750000E+0	-591.205136E-3	0.000000E+0	1.590587E+3	316.164929E+39				
531.457398E+0	283.877058E+0	294.750000E+0	-591.205136E-3	0.000000E+0	1.567224E+3	311.546067E+39				
535.187611E+0	283.751918E+0	294.750000E+0	-295.682019E-3	0.000000E+0	1.591977E+3	315.548819E+39				
538.906824E+0	283.627577E+0	294.750000E+0	0.000000E+0	0.000000E+0	1.591161E+3	314.946116E+39				
542.626037E+0	283.503604E+0	294.640000E+0	0.000000E+0	0.000000E+0	1.591266E+3	315.439339E+39				
546.367250E+0	283.379630E+0	294.640000E+0	0.000000E+0	0.000000E+0	1.589514E+3	314.966136E+39				
550.119465E+0	283.254923E+0	294.640000E+0	-295.562837E-3	0.000000E+0	1.595807E+3	317.126089E+39				
553.843678E+0	283.129849E+0	294.640000E+0	-590.887597E-3	0.000000E+0	1.593096E+3	315.915981E+39				
557.563891E+0	283.005708E+0	294.640000E+0	-590.887597E-3	0.000000E+0	1.588994E+3	314.115548E+39				
561.285104E+0	282.881701E+0	294.640000E+0	-295.324760E-3	0.000000E+0	1.601340E+3	317.474556E+39				
565.007317E+0	282.757661E+0	294.640000E+0	0.000000E+0	0.000000E+0	1.594750E+3	316.471866E+39				
568.727530E+0	282.633587E+0	294.640000E+0	0.000000E+0	0.000000E+0	1.592702E+3	315.559872E+39				
572.452743E+0	282.509580E+0	294.640000E+0	0.000000E+0	0.000000E+0	1.593119E+3	315.819330E+39				
576.174955E+0	282.385406E+0	294.520000E+0	0.000000E+0	0.000000E+0	1.592026E+3	315.274760E+39				
579.900168E+0	282.261332E+0	294.520000E+0	0.000000E+0	0.000000E+0	1.596182E+3	316.711569E+39				
583.624382E+0	282.137159E+0	294.520000E+0	-322.258999E-3	0.000000E+0	1.552591E+3	309.356875E+39				
587.361595E+0	282.013018E+0	294.520000E+0	-644.604579E-3	0.000000E+0	1.607403E+3	317.862527E+39				
591.096809E+0	281.888444E+0	294.520000E+0	-644.604579E-3	0.000000E+0	1.649378E+3	324.698728E+39				
594.821022E+0	281.763937E+0	294.520000E+0	-322.345579E-3	0.000000E+0	1.598268E+3	316.992189E+39				
598.548235E+0	281.639797E+0	294.410000E+0	0.000000E+0	0.000000E+0	1.561151E+3	309.581082E+39				
602.291450E+0	281.515556E+0	294.410000E+0	0.000000E+0	0.000000E+0	1.596837E+3	316.132654E+39				
606.107667E+0	281.390783E+0	294.410000E+0	-295.642268E-3	0.000000E+0	1.622206E+3	320.789836E+39				
609.884883E+0	281.263575E+0	294.410000E+0	-591.364029E-3	0.000000E+0	1.587263E+3	315.409220E+39				
613.620097E+0	281.137668E+0	294.410000E+0	-591.364029E-3	0.000000E+0	1.560815E+3	310.658307E+39				
617.338310E+0	281.013161E+0	294.410000E+0	-295.721761E-3	0.000000E+0	1.598458E+3	317.347475E+39				
621.061523E+0	280.889221E+0	294.410000E+0	0.000000E+0	0.000000E+0	1.574140E+3	312.450736E+39				
624.783736E+0	280.765114E+0	294.410000E+0	0.000000E+0	0.000000E+0	1.575027E+3	312.777152E+39				
628.504949E+0	280.641040E+0	294.410000E+0	0.000000E+0	0.000000E+0	1.619607E+3	320.525260E+39				
632.228161E+0	280.516999E+0	294.300000E+0	0.000000E+0	0.000000E+0	1.588173E+3	315.160458E+39				
635.952374E+0	280.392892E+0	294.300000E+0	0.000000E+0	0.000000E+0	1.601339E+3	316.960759E+39				
639.676588E+0	280.268752E+0	294.300000E+0	-295.205866E-3	0.000000E+0	1.627093E+3	321.544452E+39				
643.433803E+0	280.144611E+0	294.300000E+0	-590.609930E-3	0.000000E+0	1.629177E+3	322.599547E+39				
647.158016E+0	280.019371E+0	294.300000E+0	-590.609930E-3	0.000000E+0	1.600786E+3	316.314284E+39				
650.871228E+0	279.895230E+0	294.300000E+0	-295.404064E-3	0.000000E+0	1.628311E+3	322.627904E+39				
654.594441E+0	279.771457E+0	294.180000E+0	0.000000E+0	0.000000E+0	1.605467E+3	318.643370E+39				
658.321654E+0	279.647350E+0	294.180000E+0	0.000000E+0	0.000000E+0	1.602434E+3	317.507105E+39				
662.041867E+0	279.523109E+0	294.180000E+0	-322.129227E-3	0.000000E+0	1.643003E+3	325.930019E+39				
665.747079E+0	279.399102E+0	294.180000E+0	-643.956064E-3	0.000000E+0	1.592968E+3	316.854349E+39				
669.483293E+0	279.275595E+0	294.180000E+0	-643.956064E-3	0.000000E+0	1.635444E+3	323.937723E+39				
673.210505E+0	279.151055E+0	294.180000E+0	-321.826837E-3	0.000000E+0	1.604926E+3	319.059884E+39				
676.936719E+0	279.026814E+0	294.180000E+0	0.000000E+0	0.000000E+0	1.555034E+3	310.012044E+39				
680.676933E+0	278.902607E+0	294.070000E+0	0.000000E+0	0.000000E+0	1.606534E+3	318.103321E+39				
684.397145E+0	278.777933E+0	294.070000E+0	0.000000E+0	0.000000E+0	1.605433E+3	318.406873E+39				
688.133359E+0	278.653926E+0	294.070000E+0	-295.682019E-3	0.000000E+0	1.619387E+3	319.785734E+39				
691.859572E+0	278.529386E+0	294.070000E+0	-590.887904E-3	0.000000E+0	1.656722E+3	327.589228E+39				
695.578785E+0	278.405179E+0	294.070000E+0	-590.887904E-3	0.000000E+0	1.596326E+3	316.974952E+39				
699.309999E+0	278.281205E+0	294.070000E+0	-295.205885E-3	0.000000E+0	1.605022E+3	317.956352E+39				
703.035212E+0	278.156831E+0	293.960000E+0	0.000000E+0	0.000000E+0	1.616821E+3	320.344977E+39				
706.758424E+0	278.032657E+0	293.960000E+0	0.000000E+0	0.000000E+0	1.623867E+3	321.850429E+39				
710.488638E+0	277.908550E+0	293.960000E+0	-295.523118E-3	0.000000E+0	1.610130E+3	319.396145E+39				
714.205851E+0	277.784210E+0	293.960000E+0	-590.887525E-3	0.000000E+0	1.624795E+3	321.918387E+39				
717.929063E+0	277.660303E+0	293.840000E+0	-590.887525E-3	0.000000E+0	1.610382E+3	319.037286E+39				
721.673277E+0	277.536196E+0	293.840000E+0	-295.364407E-3	0.000000E+0	1.613056E+3	320.470325E+39				
725.412491E+0	277.411388E+0	293.840000E+0	-322.215717E-3	0.000000E+0	1.630674E+3	323.134963E+39				
729.152705E+0	277.286748E+0	293.840000E+0	-643.956252E-3	0.000000E+0	1.612400E+3	319.220214E+39				
732.876918E+0	277.162074E+0	293.840000E+0	-643.956252E-3	0.000000E+0	1.613865E+3	319.714547E+39				
736.598131E+0	277.037934E+0	293.730000E+0	-321.740536E-3	0.000000E+0	1.616426E+3	320.837610E+39				
740.323344E+0	276.913893E+0	293.730000E+0	0.000000E+0	0.000000E+0	1.615179E+3	319.936465E+39				
744.042557E+0	276.789720E+0	293.730000E+0	-295.761514E-3	0.000000E+0	1.601003E+3	317.712725E+39				
747.769770E+0	276.665746E+0	293.730000E+0	-590.650828E-3	0.000000E+0	1.620780E+3	321.979050E+39				
751.491983E+0	276.541505E+0	293.730000E+0	-590.650828E-3	0.000000E+0	1.617343E+3	320.942554E+39				
755.215196E+0	276.417432E+0	293.620000E+0	-294.889314E-3	0.000000E+0	1.620641E+3	321.056928E+39				
758.956410E+0	276.293324E+0	293.620000E+0	0.000000E+0	0.000000E+0	1.629527E+3	322.198885E+39				
762.680623E+0	276.168617E+0	293.620000E+0	-295.642268E-3	0.000000E+0	1.592950E+3	316.019746E+39				
766.405836E+0	276.044477E+0	293.620000E+0	-591.205104E-3	0.000000E+0	1.631110E+3	323.124427E+39				
770.128049E+0	275.920303E+0	293.620000E+0	-591.205104E-3	0.000000E+0	1.626555E+3	322.041830E+39				
773.880264E+0	275.796229E+0	293.620000E+0	-295.562837E-3	0.000000E+0	1.624178E+3	322.324640E+39				
777.628478E+0	275.671156E+0	293.500000E+0	0.000000E+0	0.000000E+0	1.620417E+3	320.589548E+39				
781.369692E+0	275.546215E+0	293.500000E+0	0.000000E+0	0.000000E+0	1.635635E+3	323.710222E+39				
785.097905E+0	275.421508E+0	293.500000E+0	-322.172466E-3	0.000000E+0	1.622843E+3	321.538192E+39				
788.820118E+0	275.297234E+0	293.500000E+0	-643.826767E-3	0.000000E+0	1.622577E+3	321.942440E+39				
792.546331E+0	275.173160E+0	293.500000E+0	-643.826767E-3	0.000000E+0	1.635418E+3	324.152820E+39				
796.265544E+0	275.048953E+0	293.390000E+0	-321.654301E-3	0.000000E+0	1.622664E+3	321.386991E+39				
799.988757E+0	274.924980E+0	293.390000E+0	0.000000E+0	0.000000E+0	1.610385E+3	319.325132E+39				
803.711970E+0	274.800872E+0	293.390000E+0	-294.494525E-3	0.000000E+0	1.622893E+3	321.966497E+39				
807.441183E+0	274.676765E+0	293.390000E+0	-585.521680E-3	0.000000E+0	1.626100E+3	322.170604E+39				
811.160396E+0	274.552458E+0	293.280000E+0	-585.521680E-3	0.000000E+0	1.620285E+3	321.429730E+39				
814.877608E+0	274.428484E+0	293.280000E+0	-291.027155E-3	0.000000E+0	1.614878E+3	320.697444E+39				
818.600821E+0	274.304577E+0	293.280000E+0	-295.166262E-3	0.000000E+0	1.635036E+3	323.708107E+39				
822.320034E+0	274.180470E+0	293.280000E+0	-590.808530E-3	0.000000E+0	1.633207E+3	323.391202E+39				
826.078249E+0	274.056497E+0	293.170000E+0	-590.808530E-3	0.000000E+0	1.627821E+3	322.550197E+39				
829.802462E+0	273.931223E+0	293.170000E+0	-295.642268E-3	0.000000E+0	1.615600E+3	320.635188E+39				
833.523675E+0	273.807082E+0	293.170000E+0	-295.523137E-3	0.000000E+0	1.618841E+3	321.143283E+39				
837.244888E+0	273.683042E+0	293.170000E+0	-590.927220E-3	0.000000E+0	1.629970E+3	322.969626E+39				
840.971101E+0	273.559001E+0	293.170000E+0	-590.927220E-3	0.000000E+0	1.626757E+3	322.114056E+39				
844.692314E+0	273.434794E+0	293.170000E+0	-295.404083E-3	0.000000E+0	1.622188E+3	322.252319E+39				
848.418527E+0	273.310754E+0	293.050000E+0	0.000000E+0	0.000000E+0	1.633892E+3	324.252518E+39				
852.147740E+0	273.186547E+0	293.050000E+0	0.000000E+0	0.000000E+0	1.632900E+3	323.725026E+39				
855.872953E+0	273.062240E+0	293.050000E+0	-322.735714E-3	0.000000E+0	1.634390E+3	323.741947E+39				
859.597167E+0	272.938066E+0	293.050000E+0	-644.864941E-3	0.000000E+0	1.622069E+3	321.429730E+39				
863.320379E+0	272.813925E+0	292.940000E+0	-644.864941E-3	0.000000E+0	1.644610E+3	324.779602E+39				
867.048593E+0	272.689818E+0	292.940000E+0	-322.129227E-3	0.000000E+0	1.644237E+3	325.204853E+39				
870.780806E+0	272.565545E+0	292.940000E+0	-295.642268E-3	0.000000E+0	1.640783E+3	325.515701E+39				
874.502019E+0	272.441137E+0	292.830000E+0	-590.413038E-3	0.000000E+0	1.637258E+3	324.361832E+39				
878.228232E+0	272.317097E+0	292.830000E+0	-590.413038E-3	0.000000E+0	1.625918E+3	322.540749E+39				
881.947445E+0	272.192890E+0	292.830000E+0	-589.423072E-3	0.000000E+0	1.640395E+3	325.165372E+39				
885.666657E+0	272.068916E+0	292.830000E+0	-589.541616E-3	0.000000E+0	1.638229E+3	324.983029E+39				
889.388870E+0	271.944942E+0	292.700000E+0	-589.541616E-3	0.000000E+0	1.640927E+3	325.420567E+39				
893.111083E+0	271.820869E+0	292.700000E+0	-294.889314E-3	0.000000E+0	1.650833E+3	327.018456E+39				
896.827296E+0	271.696795E+0	292.700000E+0	-349.207689E-3	0.000000E+0	1.657218E+3	327.778844E+39				
900.548509E+0	271.572921E+0	292.700000E+0	-698.181018E-3	0.000000E+0	1.641513E+3	325.282776E+39				
904.273722E+0	271.448881E+0	292.590000E+0	-698.181018E-3	0.000000E+0	1.637017E+3	324.547729E+39				
908.002935E+0	271.324707E+0	292.590000E+0	-348.973329E-3	0.000000E+0	1.653311E+3	326.797386E+39				
911.728148E+0	271.200400E+0	292.470000E+0	-295.166262E-3	0.000000E+0	1.645589E+3	326.377636E+39				
915.449361E+0	271.076226E+0	292.470000E+0	-590.570326E-3	0.000000E+0	1.643525E+3	325.369283E+39				
919.171574E+0	270.952186E+0	292.470000E+0	-913.132528E-3	0.000000E+0	1.638700E+3	324.913772E+39				
922.896787E+0	270.828112E+0	292.470000E+0	-939.362119E-3	0.000000E+0	1.646511E+3	326.371187E+39				
926.619000E+0	270.703938E+0	292.470000E+0	-643.958055E-3	0.000000E+0	1.638780E+3	325.131234E+39				
930.342213E+0	270.579864E+0	292.360000E+0	-321.395853E-3	0.000000E+0	1.653340E+3	327.980619E+39				
934.067426E+0	270.455757E+0	292.360000E+0	0.000000E+0	0.000000E+0	1.658462E+3	327.874276E+39				
937.787639E+0	270.331583E+0	292.250000E+0	-295.483429E-3	0.000000E+0	1.645152E+3	326.598139E+39				
941.510851E+0	270.207576E+0	292.250000E+0	-590.927179E-3	0.000000E+0	1.654973E+3	327.976277E+39				
945.233065E+0	270.083469E+0	292.250000E+0	-886.450297E-3	0.000000E+0	1.653003E+3	327.467988E+39				
948.960278E+0	269.959396E+0	292.250000E+0	-886.410619E-3	0.000000E+0	1.646888E+3	326.772601E+39				
952.680490E+0	269.835155E+0	292.140000E+0	-590.966868E-3	0.000000E+0	1.667400E+3	330.458908E+39				
956.407703E+0	269.711148E+0	292.140000E+0	-295.443750E-3	0.000000E+0	1.643602E+3	325.905366E+39				
960.128916E+0	269.586908E+0	292.140000E+0	-294.731264E-3	0.000000E+0	1.657089E+3	328.408857E+39				
963.889132E+0	269.462867E+0	292.020000E+0	-589.423051E-3	0.000000E+0	1.657932E+3	328.930991E+39				
967.609344E+0	269.337527E+0	292.020000E+0	-589.423051E-3	0.000000E+0	1.648559E+3	326.568004E+39				
971.335557E+0	269.213520E+0	291.910000E+0	-616.950786E-3	0.000000E+0	1.659779E+3	328.678982E+39				
975.060771E+0	269.089312E+0	291.910000E+0	-643.353817E-3	0.000000E+0	1.651854E+3	327.541587E+39				
978.785984E+0	268.965139E+0	291.800000E+0	-936.670367E-3	0.000000E+0	1.660487E+3	328.930991E+39				
982.509197E+0	268.840965E+0	291.800000E+0	-908.158765E-3	0.000000E+0	1.678124E+3	332.657500E+39				
986.234409E+0	268.716858E+0	291.800000E+0	-881.597915E-3	0.000000E+0	1.665473E+3	330.149550E+39				
989.961623E+0	268.592684E+0	291.800000E+0	-883.566490E-3	0.000000E+0	1.665147E+3	329.827598E+39				
