time, Ch1, Ch2, Rm, I=Ch2/1000, V=Ch1-Ch2
-1.72000e-05, 8.64000, 4.50000, 920.000, 0.00450000, 4.14000
-1.71600e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.71200e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.70800e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.70400e-05, 8.80000, 4.58000, 921.397, 0.00458000, 4.22000
-1.70000e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.69600e-05, 8.64000, 4.58000, 886.463, 0.00458000, 4.06000
-1.69200e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.68800e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.68400e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.68000e-05, 8.80000, 4.58000, 921.397, 0.00458000, 4.22000
-1.67600e-05, 8.88000, 4.66000, 905.580, 0.00466000, 4.22000
-1.67200e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.66800e-05, 8.56000, 4.74000, 805.907, 0.00474000, 3.82000
-1.66400e-05, 8.80000, 4.58000, 921.397, 0.00458000, 4.22000
-1.66000e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.65600e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.65200e-05, 8.56000, 4.58000, 868.996, 0.00458000, 3.98000
-1.64800e-05, 8.88000, 4.62000, 922.078, 0.00462000, 4.26000
-1.64400e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.64000e-05, 8.64000, 4.70000, 838.298, 0.00470000, 3.94000
-1.63600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.63200e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.62800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.62400e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.62000e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.61600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.61200e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.60800e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.60400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.60000e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.59600e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.59200e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.58800e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.58400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.58000e-05, 8.80000, 4.54000, 938.326, 0.00454000, 4.26000
-1.57600e-05, 8.80000, 4.54000, 938.326, 0.00454000, 4.26000
-1.57200e-05, 8.80000, 4.54000, 938.326, 0.00454000, 4.26000
-1.56800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.56400e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.56000e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.55600e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.55200e-05, 8.56000, 4.66000, 836.910, 0.00466000, 3.90000
-1.54800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.54400e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.54000e-05, 8.64000, 4.70000, 838.298, 0.00470000, 3.94000
-1.53600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.53200e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.52800e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.52400e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.52000e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.51600e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.51200e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.50800e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.50400e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.50000e-05, 8.80000, 4.74000, 856.540, 0.00474000, 4.06000
-1.49600e-05, 8.64000, 4.82000, 792.531, 0.00482000, 3.82000
-1.49200e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.48800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.48400e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.48000e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.47600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.47200e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.46800e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.46400e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.46000e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.45600e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.45200e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.44800e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.44400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.44000e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.43600e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.43200e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.42800e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.42400e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.42000e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.41600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.41200e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.40800e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.40400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.40000e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.39600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.39200e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.38800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.38400e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.38000e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.37600e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.37200e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.36800e-05, 8.96000, 4.62000, 939.394, 0.00462000, 4.34000
-1.36400e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.36000e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.35600e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.35200e-05, 8.64000, 4.62000, 870.130, 0.00462000, 4.02000
-1.34800e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.34400e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.34000e-05, 8.88000, 4.66000, 905.580, 0.00466000, 4.22000
-1.33600e-05, 8.72000, 4.58000, 903.930, 0.00458000, 4.14000
-1.33200e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.32800e-05, 8.80000, 4.62000, 904.762, 0.00462000, 4.18000
-1.32400e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.32000e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.31600e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.31200e-05, 8.64000, 4.70000, 838.298, 0.00470000, 3.94000
-1.30800e-05, 8.80000, 4.74000, 856.540, 0.00474000, 4.06000
-1.30400e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.30000e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.29600e-05, 8.72000, 4.62000, 887.446, 0.00462000, 4.10000
-1.29200e-05, 8.72000, 4.70000, 855.319, 0.00470000, 4.02000
-1.28800e-05, 8.72000, 4.54000, 920.705, 0.00454000, 4.18000
-1.28400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.28000e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.27600e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
-1.27200e-05, 8.80000, 4.66000, 888.412, 0.00466000, 4.14000
-1.26800e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.26400e-05, 8.80000, 4.74000, 856.540, 0.00474000, 4.06000
-1.26000e-05, 8.80000, 4.58000, 921.397, 0.00458000, 4.22000
-1.25600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.25200e-05, 8.88000, 4.66000, 905.580, 0.00466000, 4.22000
-1.24800e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.24400e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.24000e-05, 8.80000, 4.70000, 872.341, 0.00470000, 4.10000
-1.23600e-05, 8.72000, 4.66000, 871.245, 0.00466000, 4.06000
-1.23200e-05, 8.80000, 4.74000, 856.540, 0.00474000, 4.06000
-1.22800e-05, 8.64000, 4.66000, 854.077, 0.00466000, 3.98000
