lnI, lnV, sqrt_V, S5_I, S5_V, lnS5_I, lnS5_V, sqrt_S5V, S10_I, S10_V, lnS10_I, lnS10_V, sqrt_S10V, S20_I, S20_V, lnS20_I, lnS20_V, sqrt_S20V, S50_I, S50_V, lnS50_I, lnS50_V, sqrt_S50V,
-9.90349, -2.65926, 0.264575, 9.00000e-05, 0.0620000, -9.31570, -2.78062, 0.248998, 8.63636e-05, 0.0845455, -9.35694, -2.47047, 0.290767, 0.000126190, 0.108095, -8.97772, -2.22474, 0.328778, 0.000210784, 0.177451, -8.46467, -1.72906, 0.421249
-8.29405, -3.50656, 0.173205, 0.000130000, 0.0700000, -8.94798, -2.65926, 0.264575, 0.000104545, 0.0881818, -9.16589, -2.42835, 0.296954, 0.000135714, 0.110000, -8.90496, -2.20727, 0.331662, 0.000222549, 0.184510, -8.41036, -1.69005, 0.429546
-9.90349, -2.65926, 0.264575, 0.000130000, 0.102000, -8.94798, -2.28278, 0.319374, 0.000131818, 0.0972727, -8.93409, -2.33024, 0.311886, 0.000154762, 0.121429, -8.77362, -2.10843, 0.348466, 0.000234314, 0.191569, -8.35885, -1.65251, 0.437686
-8.29405, -2.20727, 0.331662, 0.000130000, 0.102000, -8.94798, -2.28278, 0.319374, 0.000150000, 0.108182, -8.80488, -2.22394, 0.328910, 0.000169048, 0.126190, -8.68533, -2.06996, 0.355233, 0.000250000, 0.197843, -8.29405, -1.62028, 0.444796
-9.90349, -1.46968, 0.479583, 0.000130000, 0.118000, -8.94798, -2.13707, 0.343511, 0.000177273, 0.117273, -8.63782, -2.14325, 0.342451, 0.000188095, 0.137619, -8.57856, -1.98327, 0.370970, 0.000263725, 0.207647, -8.24060, -1.57192, 0.455683
-9.90349, -2.65926, 0.264575, 0.000190000, 0.138000, -8.56849, -1.98050, 0.371484, 0.000195455, 0.142727, -8.54018, -1.94682, 0.377793, 0.000211905, 0.148095, -8.45937, -1.90990, 0.384831, 0.000277451, 0.219020, -8.18987, -1.51859, 0.467995
-8.29405, -2.20727, 0.331662, 0.000190000, 0.154000, -8.56849, -1.87080, 0.392428, 0.000213636, 0.146364, -8.45123, -1.92166, 0.382575, 0.000226190, 0.164286, -8.39413, -1.80615, 0.405322, 0.000291176, 0.230392, -8.14158, -1.46797, 0.479992
-7.95758, -1.77196, 0.412311, 0.000250000, 0.142000, -8.29405, -1.95193, 0.376829, 0.000231818, 0.171818, -8.36956, -1.76132, 0.414510, 0.000245238, 0.175714, -8.31328, -1.73890, 0.419183, 0.000306863, 0.241373, -8.08911, -1.42141, 0.491297
-8.29405, -1.66073, 0.435890, 0.000290000, 0.198000, -8.14563, -1.61949, 0.444972, 0.000259091, 0.180909, -8.25833, -1.70976, 0.425334, 0.000278571, 0.191905, -8.18584, -1.65076, 0.438069, 0.000324510, 0.253529, -8.03319, -1.37228, 0.503517
-7.95758, -1.77196, 0.412311, 0.000290000, 0.198000, -8.14563, -1.61949, 0.444972, 0.000277273, 0.199091, -8.19051, -1.61399, 0.446196, 0.000297619, 0.207143, -8.11970, -1.57435, 0.455130, 0.000338235, 0.266471, -7.99177, -1.32249, 0.516208
