time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
-1.72000e-06, 0.100000, -0.0200000, -12000.0, -1.00000e-05, 0.120000
-1.68000e-06, 0.0600000, 0.00000, Inf, 0.00000, 0.0600000
-1.64000e-06, 0.140000, -0.0200000, -16000.0, -1.00000e-05, 0.160000
-1.60000e-06, 0.300000, 0.0800000, 5500.00, 4.00000e-05, 0.220000
-1.56000e-06, 0.300000, 0.140000, 2285.71, 7.00000e-05, 0.160000
-1.52000e-06, 0.500000, 0.160000, 4250.00, 8.00000e-05, 0.340000
-1.48000e-06, 0.540000, 0.240000, 2500.00, 0.000120000, 0.300000
-1.44000e-06, 0.700000, 0.300000, 2666.67, 0.000150000, 0.400000
-1.40000e-06, 0.780000, 0.280000, 3571.43, 0.000140000, 0.500000
-1.36000e-06, 0.860000, 0.400000, 2300.00, 0.000200000, 0.460000
-1.32000e-06, 0.940000, 0.360000, 3222.22, 0.000180000, 0.580000
-1.28000e-06, 1.02000, 0.480000, 2250.00, 0.000240000, 0.540000
-1.24000e-06, 1.14000, 0.540000, 2222.22, 0.000270000, 0.600000
-1.20000e-06, 1.14000, 0.580000, 1931.03, 0.000290000, 0.560000
-1.16000e-06, 1.38000, 0.660000, 2181.82, 0.000330000, 0.720000
-1.12000e-06, 1.38000, 0.740000, 1729.73, 0.000370000, 0.640000
-1.08000e-06, 1.58000, 0.720000, 2388.89, 0.000360000, 0.860000
-1.04000e-06, 1.66000, 0.820000, 2048.78, 0.000410000, 0.840000
-1.00000e-06, 1.70000, 0.900000, 1777.78, 0.000450000, 0.800000
-9.60000e-07, 1.82000, 0.920000, 1956.52, 0.000460000, 0.900000
-9.20000e-07, 1.82000, 1.04000, 1500.00, 0.000520000, 0.780000
-8.80000e-07, 1.98000, 1.06000, 1735.85, 0.000530000, 0.920000
-8.40000e-07, 2.14000, 1.14000, 1754.39, 0.000570000, 1.00000
-8.00000e-07, 2.22000, 1.22000, 1639.34, 0.000610000, 1.00000
-7.60000e-07, 2.26000, 1.26000, 1587.30, 0.000630000, 1.00000
-7.20000e-07, 2.34000, 1.36000, 1441.18, 0.000680000, 0.980000
-6.80000e-07, 2.54000, 1.38000, 1681.16, 0.000690000, 1.16000
-6.40000e-07, 2.50000, 1.44000, 1472.22, 0.000720000, 1.06000
-6.00000e-07, 2.66000, 1.56000, 1410.26, 0.000780000, 1.10000
-5.60000e-07, 2.74000, 1.56000, 1512.82, 0.000780000, 1.18000
-5.20000e-07, 2.90000, 1.66000, 1493.98, 0.000830000, 1.24000
