time, Ch1, Ch2, Rm, I=Ch2/100, V=Ch1-Ch2
-2.00400e-05, 0.160000, 0.0200000, 700.000, 0.000200000, 0.140000
-2.00000e-05, 0.400000, 0.0360000, 1011.11, 0.000360000, 0.364000
-1.99600e-05, 0.400000, 0.0200000, 1900.00, 0.000200000, 0.380000
-1.99200e-05, 0.560000, 0.0840000, 566.667, 0.000840000, 0.476000
-1.98800e-05, 0.720000, 0.100000, 620.000, 0.00100000, 0.620000
-1.98400e-05, 0.720000, 0.108000, 566.667, 0.00108000, 0.612000
-1.98000e-05, 0.880000, 0.100000, 780.000, 0.00100000, 0.780000
-1.97600e-05, 0.960000, 0.132000, 627.273, 0.00132000, 0.828000
-1.97200e-05, 1.20000, 0.116000, 934.483, 0.00116000, 1.08400
-1.96800e-05, 1.44000, 0.132000, 990.909, 0.00132000, 1.30800
-1.96400e-05, 1.20000, 0.164000, 631.707, 0.00164000, 1.03600
-1.96000e-05, 1.52000, 0.132000, 1051.52, 0.00132000, 1.38800
-1.95600e-05, 1.60000, 0.196000, 716.327, 0.00196000, 1.40400
-1.95200e-05, 1.76000, 0.188000, 836.170, 0.00188000, 1.57200
-1.94800e-05, 1.84000, 0.212000, 767.925, 0.00212000, 1.62800
-1.94400e-05, 2.08000, 0.204000, 919.608, 0.00204000, 1.87600
-1.94000e-05, 2.16000, 0.228000, 847.368, 0.00228000, 1.93200
-1.93600e-05, 2.16000, 0.228000, 847.368, 0.00228000, 1.93200
-1.93200e-05, 2.32000, 0.284000, 716.901, 0.00284000, 2.03600
-1.92800e-05, 2.56000, 0.268000, 855.224, 0.00268000, 2.29200
-1.92400e-05, 2.72000, 0.284000, 857.747, 0.00284000, 2.43600
-1.92000e-05, 2.72000, 0.308000, 783.117, 0.00308000, 2.41200
-1.91600e-05, 2.72000, 0.284000, 857.747, 0.00284000, 2.43600
-1.91200e-05, 2.88000, 0.324000, 788.889, 0.00324000, 2.55600
-1.90800e-05, 3.20000, 0.332000, 863.855, 0.00332000, 2.86800
-1.90400e-05, 3.28000, 0.364000, 801.099, 0.00364000, 2.91600
-1.90000e-05, 3.20000, 0.364000, 779.121, 0.00364000, 2.83600
-1.89600e-05, 3.36000, 0.364000, 823.077, 0.00364000, 2.99600
-1.89200e-05, 3.84000, 0.356000, 978.652, 0.00356000, 3.48400
-1.88800e-05, 3.84000, 0.428000, 797.196, 0.00428000, 3.41200
-1.88400e-05, 3.84000, 0.388000, 889.691, 0.00388000, 3.45200
-1.88000e-05, 4.16000, 0.428000, 871.963, 0.00428000, 3.73200
-1.87600e-05, 3.92000, 0.436000, 799.083, 0.00436000, 3.48400
-1.87200e-05, 4.32000, 0.436000, 890.826, 0.00436000, 3.88400
-1.86800e-05, 4.40000, 0.476000, 824.370, 0.00476000, 3.92400
-1.86400e-05, 4.48000, 0.460000, 873.913, 0.00460000, 4.02000
-1.86000e-05, 4.56000, 0.500000, 812.000, 0.00500000, 4.06000
