time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
-2.00400e-05, 0.100000, 0.0200000, 8000.00, 1.00000e-05, 0.0800000
-2.00000e-05, 0.140000, 0.0600000, 2666.67, 3.00000e-05, 0.0800000
-1.99600e-05, 0.220000, 0.120000, 1666.67, 6.00000e-05, 0.100000
-1.99200e-05, 0.340000, 0.140000, 2857.14, 7.00000e-05, 0.200000
-1.98800e-05, 0.420000, 0.120000, 5000.00, 6.00000e-05, 0.300000
-1.98400e-05, 0.460000, 0.200000, 2600.00, 0.000100000, 0.260000
-1.98000e-05, 0.460000, 0.220000, 2181.82, 0.000110000, 0.240000
-1.97600e-05, 0.580000, 0.240000, 2833.33, 0.000120000, 0.340000
-1.97200e-05, 0.540000, 0.220000, 2909.09, 0.000110000, 0.320000
-1.96800e-05, 0.580000, 0.240000, 2833.33, 0.000120000, 0.340000
-1.96400e-05, 0.660000, 0.280000, 2714.29, 0.000140000, 0.380000
-1.96000e-05, 0.620000, 0.340000, 1647.06, 0.000170000, 0.280000
-1.95600e-05, 0.740000, 0.360000, 2111.11, 0.000180000, 0.380000
-1.95200e-05, 0.820000, 0.380000, 2315.79, 0.000190000, 0.440000
-1.94800e-05, 0.900000, 0.440000, 2090.91, 0.000220000, 0.460000
-1.94400e-05, 0.900000, 0.420000, 2285.71, 0.000210000, 0.480000
-1.94000e-05, 0.940000, 0.500000, 1760.00, 0.000250000, 0.440000
-1.93600e-05, 1.02000, 0.540000, 1777.78, 0.000270000, 0.480000
-1.93200e-05, 1.02000, 0.540000, 1777.78, 0.000270000, 0.480000
-1.92800e-05, 1.06000, 0.600000, 1533.33, 0.000300000, 0.460000
-1.92400e-05, 1.06000, 0.620000, 1419.35, 0.000310000, 0.440000
-1.92000e-05, 1.26000, 0.640000, 1937.50, 0.000320000, 0.620000
-1.91600e-05, 1.22000, 0.660000, 1696.97, 0.000330000, 0.560000
-1.91200e-05, 1.34000, 0.680000, 1941.18, 0.000340000, 0.660000
-1.90800e-05, 1.46000, 0.740000, 1945.95, 0.000370000, 0.720000
-1.90400e-05, 1.50000, 0.800000, 1750.00, 0.000400000, 0.700000
-1.90000e-05, 1.58000, 0.780000, 2051.28, 0.000390000, 0.800000
-1.89600e-05, 1.54000, 0.880000, 1500.00, 0.000440000, 0.660000
-1.89200e-05, 1.50000, 0.880000, 1409.09, 0.000440000, 0.620000
-1.88800e-05, 1.74000, 0.880000, 1954.55, 0.000440000, 0.860000
-1.88400e-05, 1.62000, 0.940000, 1446.81, 0.000470000, 0.680000
-1.88000e-05, 1.74000, 1.02000, 1411.76, 0.000510000, 0.720000
-1.87600e-05, 1.78000, 1.08000, 1296.30, 0.000540000, 0.700000
-1.87200e-05, 1.82000, 1.04000, 1500.00, 0.000520000, 0.780000
-1.86800e-05, 1.86000, 1.12000, 1321.43, 0.000560000, 0.740000
-1.86400e-05, 1.90000, 1.14000, 1333.33, 0.000570000, 0.760000
-1.86000e-05, 2.02000, 1.20000, 1366.67, 0.000600000, 0.820000
-1.85600e-05, 1.98000, 1.24000, 1193.55, 0.000620000, 0.740000
-1.85200e-05, 2.06000, 1.24000, 1322.58, 0.000620000, 0.820000
-1.84800e-05, 2.18000, 1.26000, 1460.32, 0.000630000, 0.920000
-1.84400e-05, 2.26000, 1.26000, 1587.30, 0.000630000, 1.00000
-1.84000e-05, 2.22000, 1.38000, 1217.39, 0.000690000, 0.840000
-1.83600e-05, 2.22000, 1.34000, 1313.43, 0.000670000, 0.880000
-1.83200e-05, 2.38000, 1.38000, 1449.28, 0.000690000, 1.00000
-1.82800e-05, 2.46000, 1.42000, 1464.79, 0.000710000, 1.04000
-1.82400e-05, 2.42000, 1.44000, 1361.11, 0.000720000, 0.980000
-1.82000e-05, 2.54000, 1.48000, 1432.43, 0.000740000, 1.06000
-1.81600e-05, 2.54000, 1.56000, 1256.41, 0.000780000, 0.980000
-1.81200e-05, 2.58000, 1.52000, 1394.74, 0.000760000, 1.06000
