Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.051727E-2	1.804800E+2	-1.500000E+3	-1.499761E+0	-7.710000E-2	1.945215E+4	-1.111306E+4	-3.600000E-3	4.000700E-2	3.370000E-4	-7.710000E-2	-4.370947E+0	-2.033333E+2	-3.600000E-3	7.320000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.241852E-2	1.804800E+2	-1.450000E+3	-1.450564E+0	-7.490000E-2	1.936668E+4	-2.102251E+3	-1.910000E-2	4.015300E-2	3.600000E-4	-7.490000E-2	-4.806409E+0	-1.874346E+1	-1.910000E-2	3.580000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.511982E-2	1.804800E+2	-1.400000E+3	-1.399709E+0	-6.740000E-2	2.076720E+4	-1.365258E+3	-2.910000E-2	3.972900E-2	1.530000E-4	-6.740000E-2	-2.270030E+0	-2.343643E+1	-2.910000E-2	6.820000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.685439E-2	1.804800E+2	-1.350000E+3	-1.349965E+0	-4.730000E-2	2.854049E+4	-2.556456E+3	-1.580000E-2	4.039200E-2	7.820000E-4	-4.730000E-2	-1.653277E+1	-2.443038E+1	-1.580000E-2	3.860000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.933902E-2	1.804800E+2	-1.300000E+3	-1.299695E+0	-6.400000E-2	2.030773E+4	-1.845963E+3	-2.180000E-2	4.024200E-2	3.550000E-4	-6.400000E-2	-5.546875E+0	-2.986239E+1	-2.180000E-2	6.510000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.210569E-1	1.804800E+2	-1.250000E+3	-1.250356E+0	-5.560000E-2	2.248842E+4	-1.474686E+3	-2.710000E-2	3.996400E-2	7.530000E-4	-5.560000E-2	-1.354317E+1	-3.601476E+1	-2.710000E-2	9.760000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.435915E-1	1.804800E+2	-1.200000E+3	-1.199970E+0	-3.630000E-2	3.305702E+4	-6.927069E+3	-5.800000E-3	4.017700E-2	3.120000E-4	-3.630000E-2	-8.595041E+0	-1.136207E+2	-5.800000E-3	6.590000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.653095E-1	1.804800E+2	-1.150000E+3	-1.150104E+0	-5.260000E-2	2.186510E+4	-2.162649E+3	-1.850000E-2	4.000900E-2	4.280000E-4	-5.260000E-2	-8.136882E+0	-3.751351E+1	-1.850000E-2	6.940000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.877941E-1	1.804800E+2	-1.100000E+3	-1.099918E+0	-3.270000E-2	3.363664E+4	-3.418291E+3	-1.170000E-2	3.999400E-2	1.068000E-3	-3.270000E-2	-3.266055E+1	-2.068376E+1	-1.170000E-2	2.420000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.094453E-1	1.804800E+2	-1.050000E+3	-1.050304E+0	-3.430000E-2	3.062111E+4	-3.832736E+3	-1.060000E-2	4.062700E-2	9.480000E-4	-3.430000E-2	-2.763848E+1	-7.603774E+1	-1.060000E-2	8.060000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
