Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
4.580262E+0	300.000000E+0	300.220000E+0	NaN	34.000000E+0	38.834744E+0	2.069838E+0				
8.395480E+0	300.000000E+0	300.220000E+0	NaN	33.000000E+0	38.480364E+0	1.689124E+0				
12.717727E+0	300.000000E+0	300.220000E+0	NaN	34.000000E+0	38.394617E+0	1.928488E+0				
16.553946E+0	300.000000E+0	300.220000E+0	NaN	33.000000E+0	38.260036E+0	1.671936E+0				
20.391166E+0	300.000000E+0	300.220000E+0	NaN	34.000000E+0	38.424906E+0	1.752884E+0				
24.224385E+0	300.000000E+0	300.220000E+0	NaN	34.000000E+0	38.242199E+0	1.661418E+0				
28.056604E+0	300.000000E+0	300.220000E+0	NaN	35.000000E+0	38.547271E+0	1.755380E+0				
31.891824E+0	300.000000E+0	300.340000E+0	0.000000E+0	35.000000E+0	38.488221E+0	1.727610E+0				
35.725043E+0	300.000000E+0	300.340000E+0	0.000000E+0	35.000000E+0	38.469961E+0	1.715411E+0				
39.558262E+0	300.000000E+0	300.340000E+0	313.011966E-3	36.000000E+0	38.406548E+0	1.618784E+0				
43.387482E+0	300.000000E+0	300.340000E+0	625.983097E-3	35.000000E+0	38.634608E+0	1.588451E+0				
47.249702E+0	300.000000E+0	300.340000E+0	625.983097E-3	36.000000E+0	38.503741E+0	1.581302E+0				
51.587951E+0	300.000000E+0	300.340000E+0	312.971131E-3	37.000000E+0	38.478752E+0	1.738074E+0				
55.418169E+0	300.000000E+0	300.340000E+0	0.000000E+0	37.000000E+0	38.301328E+0	1.759799E+0				
59.252389E+0	300.000000E+0	300.340000E+0	0.000000E+0	38.000000E+0	38.709521E+0	1.789376E+0				
63.079608E+0	300.000000E+0	300.340000E+0	0.000000E+0	38.000000E+0	38.340640E+0	1.782262E+0				
66.926828E+0	300.000000E+0	300.340000E+0	0.000000E+0	38.000000E+0	38.628612E+0	1.655056E+0				
70.807050E+0	300.000000E+0	300.220000E+0	0.000000E+0	39.000000E+0	38.362639E+0	1.579068E+0				
74.655270E+0	300.000000E+0	300.220000E+0	0.000000E+0	39.000000E+0	38.561209E+0	1.655323E+0				
78.490489E+0	300.000000E+0	300.220000E+0	-310.581440E-3	39.000000E+0	38.539519E+0	1.664193E+0				
82.321708E+0	300.000000E+0	300.220000E+0	-621.122677E-3	40.000000E+0	38.158183E+0	1.676372E+0				
86.149928E+0	300.000000E+0	300.340000E+0	-621.122677E-3	40.000000E+0	38.413413E+0	1.492839E+0				
90.480175E+0	300.000000E+0	300.340000E+0	-310.541237E-3	41.000000E+0	38.503387E+0	1.552455E+0				
94.301394E+0	300.000000E+0	300.340000E+0	313.338911E-3	40.000000E+0	38.408804E+0	1.602478E+0				
98.130612E+0	300.000000E+0	300.340000E+0	607.511830E-3	41.000000E+0	37.914381E+0	1.670359E+0				
101.954832E+0	300.000000E+0	300.340000E+0	607.511830E-3	41.000000E+0	38.372115E+0	1.736564E+0				
106.284079E+0	300.000000E+0	300.340000E+0	294.172919E-3	41.000000E+0	38.022622E+0	1.799865E+0				
110.152300E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.435120E+0	1.835223E+0				
113.987520E+0	300.000000E+0	300.340000E+0	0.000000E+0	41.000000E+0	38.325665E+0	1.723128E+0				
117.823739E+0	300.000000E+0	300.340000E+0	0.000000E+0	41.000000E+0	38.215975E+0	1.614355E+0				
121.657959E+0	300.000000E+0	300.340000E+0	0.000000E+0	41.000000E+0	38.303231E+0	1.694087E+0				
125.476177E+0	300.000000E+0	300.340000E+0	0.000000E+0	41.000000E+0	38.332584E+0	1.718483E+0				
129.302396E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.138402E+0	1.639047E+0				
133.129614E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.273370E+0	1.761945E+0				
137.030838E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.151774E+0	1.827487E+0				
140.855056E+0	300.000000E+0	300.340000E+0	0.000000E+0	43.000000E+0	38.180900E+0	1.633015E+0				
144.678275E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.143295E+0	1.678183E+0				
148.501494E+0	300.000000E+0	300.340000E+0	0.000000E+0	42.000000E+0	38.063903E+0	1.682199E+0				
152.329712E+0	300.000000E+0	300.340000E+0	0.000000E+0	43.000000E+0	38.201118E+0	1.818599E+0				
156.156931E+0	300.000000E+0	300.340000E+0	0.000000E+0	43.000000E+0	38.290393E+0	1.557141E+0				
159.985150E+0	300.000000E+0	300.460000E+0	0.000000E+0	42.000000E+0	38.190964E+0	1.623886E+0				
163.811369E+0	300.000000E+0	300.460000E+0	0.000000E+0	42.000000E+0	38.319147E+0	1.667802E+0				
331.509961E+0	300.442459E+0	300.570000E+0	313.502639E-3	48.000000E+0	37.636278E+0	1.775376E+0				
335.318179E+0	300.442459E+0	300.570000E+0	313.502639E-3	51.000000E+0	37.457363E+0	1.728859E+0				
339.139398E+0	300.315519E+0	300.570000E+0	313.502639E-3	55.000000E+0	37.401047E+0	1.638199E+0				
342.954616E+0	300.188145E+0	300.570000E+0	313.502639E-3	53.000000E+0	37.222730E+0	1.790012E+0				
346.783835E+0	300.060971E+0	300.570000E+0	313.502639E-3	51.000000E+0	37.449138E+0	1.816954E+0				
350.611054E+0	299.933330E+0	300.690000E+0	313.502639E-3	49.000000E+0	37.652522E+0	1.779503E+0				
354.448273E+0	299.805756E+0	300.690000E+0	313.502639E-3	43.000000E+0	37.435753E+0	1.610261E+0				
358.267492E+0	299.677849E+0	300.690000E+0	312.889533E-3	42.000000E+0	37.578122E+0	1.836570E+0				
362.096711E+0	299.550542E+0	300.690000E+0	625.983180E-3	40.000000E+0	37.240549E+0	1.702132E+0				
365.928930E+0	299.422901E+0	300.690000E+0	625.983180E-3	38.000000E+0	37.425646E+0	1.573726E+0				
369.751148E+0	299.295160E+0	300.690000E+0	313.093648E-3	36.000000E+0	37.596415E+0	1.672288E+0				
373.582367E+0	299.167753E+0	300.690000E+0	0.000000E+0	33.000000E+0	37.302232E+0	1.912576E+0				
377.447589E+0	299.040046E+0	300.690000E+0	0.000000E+0	30.000000E+0	37.590081E+0	1.809594E+0				
381.275807E+0	298.911205E+0	300.690000E+0	0.000000E+0	29.000000E+0	37.444930E+0	1.718284E+0				
385.106027E+0	298.783598E+0	300.690000E+0	0.000000E+0	26.000000E+0	37.246408E+0	1.851350E+0				
388.926245E+0	298.655924E+0	300.690000E+0	0.000000E+0	24.000000E+0	37.310426E+0	1.586547E+0				
392.749464E+0	298.528583E+0	300.690000E+0	0.000000E+0	22.000000E+0	37.284804E+0	1.752310E+0				
396.574683E+0	298.401143E+0	300.690000E+0	0.000000E+0	21.000000E+0	37.494853E+0	1.634727E+0				
400.401902E+0	298.273635E+0	300.690000E+0	0.000000E+0	20.000000E+0	37.620654E+0	1.821138E+0				
404.229121E+0	298.146061E+0	300.690000E+0	0.000000E+0	18.000000E+0	37.262099E+0	1.805394E+0				
408.065340E+0	298.018487E+0	300.690000E+0	0.000000E+0	16.000000E+0	37.533905E+0	1.763508E+0				
411.891559E+0	297.890613E+0	300.570000E+0	0.000000E+0	16.000000E+0	37.374171E+0	1.605192E+0				
415.720778E+0	297.763073E+0	300.570000E+0	0.000000E+0	15.000000E+0	37.598176E+0	1.840122E+0				
419.558997E+0	297.635432E+0	300.460000E+0	-313.338911E-3	13.000000E+0	37.580959E+0	1.599910E+0				
423.383216E+0	297.507491E+0	300.460000E+0	-607.511830E-3	12.000000E+0	37.557502E+0	1.716400E+0				
427.210435E+0	297.380018E+0	300.340000E+0	-877.401937E-3	11.000000E+0	37.384197E+0	1.820232E+0				
431.037654E+0	297.252444E+0	300.340000E+0	-851.628285E-3	12.000000E+0	37.325807E+0	1.731686E+0				
434.866873E+0	297.124870E+0	300.220000E+0	-871.039924E-3	10.000000E+0	37.625753E+0	1.669187E+0				
438.690092E+0	296.997229E+0	300.110000E+0	-895.503138E-3	10.000000E+0	37.616970E+0	1.744301E+0				
442.521311E+0	296.869788E+0	300.110000E+0	-900.711181E-3	10.000000E+0	37.255340E+0	1.646125E+0				
446.342529E+0	296.742081E+0	299.990000E+0	-1.184262E+0	9.000000E+0	37.373643E+0	1.845462E+0				
450.171748E+0	296.614707E+0	299.880000E+0	-1.176687E+0	9.000000E+0	37.477452E+0	1.685457E+0				
453.997967E+0	296.487066E+0	299.760000E+0	-1.196803E+0	9.000000E+0	37.599533E+0	1.647121E+0				
457.819186E+0	296.359526E+0	299.640000E+0	-1.200783E+0	9.000000E+0	37.379145E+0	1.793285E+0				
461.645404E+0	296.232152E+0	299.530000E+0	-1.515750E+0	8.000000E+0	37.252907E+0	1.695817E+0				
465.480624E+0	296.104611E+0	299.390000E+0	-1.830030E+0	7.000000E+0	37.705289E+0	1.613101E+0				
469.305842E+0	295.976771E+0	299.160000E+0	-1.824118E+0	7.000000E+0	37.479179E+0	1.839756E+0				
473.133061E+0	295.849263E+0	299.050000E+0	-1.869585E+0	8.000000E+0	37.460940E+0	1.801683E+0				
476.961280E+0	295.721689E+0	298.810000E+0	-2.210061E+0	8.000000E+0	37.425315E+0	1.611983E+0				
480.791500E+0	295.594082E+0	298.700000E+0	-2.504160E+0	7.000000E+0	37.661984E+0	1.805197E+0				
484.616718E+0	295.466408E+0	298.580000E+0	-2.771808E+0	7.000000E+0	37.681378E+0	1.766344E+0				
488.445938E+0	295.338901E+0	298.470000E+0	-2.718547E+0	8.000000E+0	37.408674E+0	1.701329E+0				
492.274157E+0	295.211260E+0	298.240000E+0	-2.430124E+0	8.000000E+0	37.589586E+0	1.824646E+0				
496.100375E+0	295.083653E+0	298.100000E+0	-2.116221E+0	8.000000E+0	37.410421E+0	1.819133E+0				
499.936594E+0	294.956112E+0	297.870000E+0	-1.158082E+0	7.000000E+0	37.627664E+0	1.822559E+0				
503.763813E+0	294.828238E+0	297.760000E+0	-509.589852E-3	8.000000E+0	37.787191E+0	1.644196E+0				
507.587032E+0	294.700664E+0	297.640000E+0	-878.558764E-3	8.000000E+0	37.686968E+0	1.718317E+0				
511.409251E+0	294.573224E+0	297.410000E+0	-1.812783E+0	8.000000E+0	37.415456E+0	1.878444E+0				
515.238470E+0	294.445816E+0	297.300000E+0	-2.462140E+0	8.000000E+0	37.528827E+0	1.829943E+0				
519.062689E+0	294.318176E+0	297.070000E+0	-2.406476E+0	8.000000E+0	37.758513E+0	1.760251E+0				
522.888907E+0	294.190702E+0	296.950000E+0	-2.403222E+0	9.000000E+0	37.726276E+0	1.803617E+0				
526.709126E+0	294.063161E+0	296.720000E+0	-2.689619E+0	9.000000E+0	37.426532E+0	1.587376E+0				
530.535345E+0	293.935821E+0	296.480000E+0	-2.690575E+0	10.000000E+0	37.889783E+0	1.744340E+0				
534.362564E+0	293.808280E+0	296.360000E+0	-2.717028E+0	9.000000E+0	37.444512E+0	1.742762E+0				
538.189783E+0	293.680706E+0	296.130000E+0	-3.056932E+0	8.000000E+0	37.772116E+0	1.747582E+0				
542.028002E+0	293.553132E+0	296.020000E+0	-3.082466E+0	10.000000E+0	37.501530E+0	1.636519E+0				
545.851221E+0	293.425191E+0	295.790000E+0	-3.078311E+0	10.000000E+0	37.787192E+0	1.706878E+0				
549.678440E+0	293.297751E+0	295.680000E+0	-2.734135E+0	11.000000E+0	37.782825E+0	1.788592E+0				
553.505659E+0	293.170177E+0	295.450000E+0	-2.681291E+0	10.000000E+0	37.704548E+0	1.691871E+0				
557.365880E+0	293.042603E+0	295.340000E+0	-2.660617E+0	9.000000E+0	37.540875E+0	1.766155E+0				
561.192098E+0	292.913929E+0	295.110000E+0	-2.666400E+0	10.000000E+0	37.541016E+0	1.712094E+0				
565.045319E+0	292.786388E+0	294.990000E+0	-2.667561E+0	11.000000E+0	37.797900E+0	1.738301E+0				
568.873538E+0	292.657947E+0	294.750000E+0	-2.667328E+0	10.000000E+0	37.640386E+0	1.848298E+0				
572.695756E+0	292.530340E+0	294.640000E+0	-2.692178E+0	11.000000E+0	37.629055E+0	1.920204E+0				
576.541976E+0	292.402933E+0	294.410000E+0	-2.742634E+0	11.000000E+0	37.601744E+0	1.717202E+0				
580.372195E+0	292.274726E+0	294.300000E+0	-2.767576E+0	11.000000E+0	37.666868E+0	1.921113E+0				
584.196414E+0	292.147052E+0	294.180000E+0	-2.741331E+0	12.000000E+0	37.890285E+0	1.966090E+0				
588.057635E+0	292.019578E+0	293.960000E+0	-2.688672E+0	12.000000E+0	37.697728E+0	1.808201E+0				
591.884854E+0	291.890870E+0	293.840000E+0	-2.375456E+0	12.000000E+0	37.601882E+0	1.729882E+0				
595.709073E+0	291.763296E+0	293.730000E+0	-2.375920E+0	11.000000E+0	37.814658E+0	1.615204E+0				
599.542292E+0	291.635822E+0	293.500000E+0	-2.377427E+0	12.000000E+0	37.647225E+0	1.813226E+0				
603.365510E+0	291.508048E+0	293.390000E+0	-2.377897E+0	13.000000E+0	37.707976E+0	1.745775E+0				
607.188729E+0	291.380608E+0	293.170000E+0	-2.377781E+0	12.000000E+0	37.911921E+0	1.709272E+0				
611.008947E+0	291.253167E+0	293.050000E+0	-2.377781E+0	12.000000E+0	37.839576E+0	1.758418E+0				
614.834167E+0	291.125826E+0	292.940000E+0	-2.639450E+0	13.000000E+0	37.596077E+0	1.795634E+0				
618.662385E+0	290.998319E+0	292.700000E+0	-2.639682E+0	12.000000E+0	37.909691E+0	1.812434E+0				
622.491604E+0	290.870712E+0	292.590000E+0	-2.352188E+0	13.000000E+0	37.670640E+0	1.701218E+0				
626.319823E+0	290.743071E+0	292.470000E+0	-2.405057E+0	12.000000E+0	37.923729E+0	1.682620E+0				
630.166043E+0	290.615464E+0	292.360000E+0	-2.431559E+0	13.000000E+0	37.915768E+0	1.676316E+0				
633.991262E+0	290.487257E+0	292.140000E+0	-2.431088E+0	13.000000E+0	37.777673E+0	1.754469E+0				
637.817481E+0	290.359749E+0	292.020000E+0	-2.116237E+0	14.000000E+0	37.730973E+0	1.822315E+0				
641.678702E+0	290.232209E+0	291.910000E+0	-2.063368E+0	14.000000E+0	37.864594E+0	1.660744E+0				
645.505921E+0	290.103501E+0	291.800000E+0	-2.351216E+0	14.000000E+0	37.946538E+0	1.796566E+0				
649.332139E+0	289.975927E+0	291.580000E+0	-2.351372E+0	14.000000E+0	37.863499E+0	1.733448E+0				
653.153358E+0	289.848387E+0	291.460000E+0	-2.063657E+0	13.000000E+0	37.761980E+0	1.817528E+0				
656.975577E+0	289.721013E+0	291.350000E+0	-2.037644E+0	14.000000E+0	37.741396E+0	1.908480E+0				
660.803796E+0	289.593606E+0	291.240000E+0	-2.325025E+0	14.000000E+0	38.053829E+0	1.708768E+0				
664.624014E+0	289.465998E+0	291.020000E+0	-2.351229E+0	14.000000E+0	38.020833E+0	1.663245E+0				
668.448233E+0	289.338658E+0	290.910000E+0	-2.063214E+0	14.000000E+0	37.990152E+0	1.746663E+0				
672.273452E+0	289.211184E+0	290.800000E+0	-2.036421E+0	14.000000E+0	38.098503E+0	1.737897E+0				
676.139673E+0	289.083676E+0	290.680000E+0	-2.298158E+0	12.000000E+0	37.673760E+0	1.769452E+0				
679.960891E+0	288.954802E+0	290.460000E+0	-2.299435E+0	12.000000E+0	37.748557E+0	1.670608E+0				
683.807111E+0	288.827428E+0	290.350000E+0	-2.039397E+0	14.000000E+0	37.877801E+0	1.858199E+0				
687.635330E+0	288.699221E+0	290.240000E+0	-2.065190E+0	14.000000E+0	37.982512E+0	1.846795E+0				
691.464550E+0	288.571614E+0	290.130000E+0	-2.352380E+0	14.000000E+0	37.881880E+0	1.935141E+0				
695.322770E+0	288.443973E+0	289.910000E+0	-2.326617E+0	14.000000E+0	37.780068E+0	1.990962E+0				
699.138988E+0	288.315366E+0	289.790000E+0	-2.013559E+0	14.000000E+0	37.820598E+0	2.017755E+0				
702.951206E+0	288.188158E+0	289.680000E+0	-2.013220E+0	14.000000E+0	37.913012E+0	1.700987E+0				
706.781425E+0	288.061085E+0	289.570000E+0	-2.326162E+0	14.000000E+0	37.764536E+0	1.827316E+0				
710.606644E+0	287.933411E+0	289.460000E+0	-2.350827E+0	14.000000E+0	38.056892E+0	1.770265E+0				
714.432863E+0	287.805903E+0	289.240000E+0	-2.062774E+0	14.000000E+0	37.851365E+0	1.669899E+0				
718.256082E+0	287.678363E+0	289.130000E+0	-1.749531E+0	15.000000E+0	37.913790E+0	1.766450E+0				
722.077300E+0	287.550922E+0	289.020000E+0	-2.011680E+0	14.000000E+0	37.911666E+0	1.880144E+0				
725.902519E+0	287.423548E+0	288.890000E+0	-2.295919E+0	14.000000E+0	38.218413E+0	1.842035E+0				
729.731738E+0	287.296041E+0	288.670000E+0	-2.293225E+0	14.000000E+0	37.889033E+0	1.886650E+0				
733.553957E+0	287.168400E+0	288.670000E+0	-2.056026E+0	14.000000E+0	37.938395E+0	1.708518E+0				
737.431179E+0	287.040993E+0	288.450000E+0	-2.108770E+0	14.000000E+0	38.018778E+0	1.819992E+0				
741.258398E+0	286.911752E+0	288.340000E+0	-2.111464E+0	15.000000E+0	38.215414E+0	1.793534E+0				
745.089617E+0	286.784178E+0	288.340000E+0	-2.060198E+0	14.000000E+0	38.026443E+0	1.898710E+0				
748.920835E+0	286.656471E+0	288.120000E+0	-2.008685E+0	13.000000E+0	38.211056E+0	1.831533E+0				
752.745054E+0	286.528764E+0	288.010000E+0	-1.720969E+0	13.000000E+0	37.945537E+0	1.638471E+0				
756.575274E+0	286.401290E+0	287.900000E+0	-1.719700E+0	13.000000E+0	38.108880E+0	1.997716E+0				
760.407493E+0	286.273616E+0	287.790000E+0	-1.718358E+0	14.000000E+0	37.777799E+0	1.860518E+0				
764.229712E+0	286.145875E+0	287.680000E+0	-2.005998E+0	14.000000E+0	37.953423E+0	1.877672E+0				
768.049930E+0	286.018468E+0	287.570000E+0	-2.008092E+0	13.000000E+0	38.233046E+0	1.781858E+0				
771.916151E+0	285.891127E+0	287.460000E+0	-1.724340E+0	12.000000E+0	37.918863E+0	1.938043E+0				
775.742370E+0	285.762253E+0	287.350000E+0	-1.724716E+0	12.000000E+0	37.785931E+0	1.932842E+0				
779.567589E+0	285.634712E+0	287.240000E+0	-1.725768E+0	13.000000E+0	38.050854E+0	1.815531E+0				
783.397808E+0	285.507205E+0	287.130000E+0	-1.726595E+0	13.000000E+0	37.956425E+0	1.734843E+0				
787.223026E+0	285.379531E+0	287.020000E+0	-1.726069E+0	12.000000E+0	38.063930E+0	1.854843E+0				
791.042245E+0	285.252024E+0	286.800000E+0	-1.725016E+0	11.000000E+0	37.969996E+0	2.026784E+0				
794.869464E+0	285.124717E+0	286.800000E+0	-1.724114E+0	11.000000E+0	37.944492E+0	1.912475E+0				
798.693683E+0	284.997143E+0	286.580000E+0	-2.009207E+0	11.000000E+0	38.083210E+0	1.741410E+0				
802.513901E+0	284.869669E+0	286.470000E+0	-2.008158E+0	11.000000E+0	38.093289E+0	1.887295E+0				
806.331120E+0	284.742328E+0	286.470000E+0	-2.008609E+0	10.000000E+0	38.089480E+0	1.854726E+0				
810.153338E+0	284.615087E+0	286.260000E+0	-2.007155E+0	10.000000E+0	38.266443E+0	1.679981E+0				
813.979557E+0	284.487680E+0	286.260000E+0	-1.719742E+0	9.000000E+0	38.082705E+0	1.914635E+0				
817.801775E+0	284.360140E+0	286.040000E+0	-1.693460E+0	9.000000E+0	38.133793E+0	1.778383E+0				
821.626994E+0	284.232732E+0	286.040000E+0	-1.384120E+0	8.000000E+0	38.202957E+0	1.650639E+0				
825.465214E+0	284.105225E+0	285.930000E+0	-1.673634E+0	8.000000E+0	37.960442E+0	1.840818E+0				
829.290432E+0	283.977284E+0	285.820000E+0	-1.699991E+0	8.000000E+0	37.951693E+0	1.802024E+0				
833.118651E+0	283.849777E+0	285.710000E+0	-1.438428E+0	7.000000E+0	38.092827E+0	1.671618E+0				
836.941870E+0	283.722170E+0	285.600000E+0	-1.438353E+0	6.000000E+0	38.086215E+0	1.792091E+0				
840.767089E+0	283.594729E+0	285.490000E+0	-1.438428E+0	6.000000E+0	38.082953E+0	1.903250E+0				
844.594308E+0	283.467222E+0	285.490000E+0	-1.722852E+0	6.000000E+0	38.046295E+0	1.735569E+0				
848.421527E+0	283.339648E+0	285.380000E+0	-1.719632E+0	6.000000E+0	37.845620E+0	1.817734E+0				
852.246746E+0	283.212074E+0	285.270000E+0	-1.431354E+0	6.000000E+0	37.941112E+0	1.898716E+0				
856.069964E+0	283.084567E+0	285.170000E+0	-1.145956E+0	6.000000E+0	38.041689E+0	1.948416E+0				
859.926185E+0	282.957126E+0	285.060000E+0	-1.148198E+0	5.000000E+0	38.203930E+0	1.858069E+0				
863.757404E+0	282.828585E+0	284.950000E+0	-1.407616E+0	5.000000E+0	38.076693E+0	1.820215E+0				
867.591623E+0	282.700878E+0	284.840000E+0	-1.668222E+0	5.000000E+0	38.045395E+0	1.867475E+0				
871.440844E+0	282.573071E+0	284.750000E+0	-1.670406E+0	5.000000E+0	38.078091E+0	1.632314E+0				
875.263062E+0	282.444763E+0	284.640000E+0	-1.699793E+0	5.000000E+0	38.079552E+0	1.846951E+0				
879.085281E+0	282.317356E+0	284.530000E+0	-1.675026E+0	5.000000E+0	37.852410E+0	1.840601E+0				
882.935501E+0	282.189949E+0	284.430000E+0	-1.621015E+0	4.000000E+0	38.214963E+0	1.756243E+0				
886.766720E+0	282.061608E+0	284.210000E+0	-1.620488E+0	5.000000E+0	38.037468E+0	1.791720E+0				
890.590939E+0	281.933901E+0	284.100000E+0	-1.647402E+0	5.000000E+0	38.192665E+0	1.704654E+0				
894.415157E+0	281.806427E+0	283.890000E+0	-1.961616E+0	4.000000E+0	38.285364E+0	1.804981E+0				
898.239376E+0	281.678953E+0	283.780000E+0	-2.248655E+0	5.000000E+0	38.093065E+0	2.015707E+0				
902.060595E+0	281.551479E+0	283.560000E+0	-2.535680E+0	5.000000E+0	37.921812E+0	1.955652E+0				
905.883813E+0	281.424105E+0	283.450000E+0	-2.529918E+0	5.000000E+0	38.160008E+0	1.615370E+0				
909.714033E+0	281.296664E+0	283.350000E+0	-2.524322E+0	5.000000E+0	37.930217E+0	1.806201E+0				
913.540251E+0	281.168990E+0	283.240000E+0	-2.549673E+0	4.000000E+0	38.108196E+0	1.705240E+0				
917.392472E+0	281.041450E+0	283.130000E+0	-2.266572E+0	5.000000E+0	38.052434E+0	1.880245E+0				
921.223691E+0	280.913042E+0	282.920000E+0	-1.958553E+0	4.000000E+0	37.888447E+0	1.972445E+0				
925.051910E+0	280.785335E+0	282.810000E+0	-1.671588E+0	5.000000E+0	38.216280E+0	1.792135E+0				
928.877129E+0	280.657728E+0	282.590000E+0	-1.958703E+0	5.000000E+0	38.075147E+0	1.853555E+0				
932.702347E+0	280.530220E+0	282.490000E+0	-2.246189E+0	5.000000E+0	38.135512E+0	1.947061E+0				
936.527566E+0	280.402713E+0	282.380000E+0	-2.534958E+0	5.000000E+0	38.437987E+0	1.783408E+0				
940.348785E+0	280.275206E+0	282.160000E+0	-2.532350E+0	4.000000E+0	38.318204E+0	1.786825E+0				
944.183004E+0	280.147832E+0	282.060000E+0	-2.242225E+0	5.000000E+0	37.991154E+0	1.916583E+0				
948.013223E+0	280.020025E+0	281.950000E+0	-2.241209E+0	4.000000E+0	38.120790E+0	1.868478E+0				
951.835442E+0	279.892351E+0	281.840000E+0	-2.244581E+0	4.000000E+0	38.093515E+0	1.888014E+0				
955.673661E+0	279.764943E+0	281.740000E+0	-2.247220E+0	4.000000E+0	38.229526E+0	1.763239E+0				
959.494880E+0	279.637003E+0	281.630000E+0	-1.960219E+0	4.000000E+0	38.083065E+0	1.884885E+0				
963.320098E+0	279.509629E+0	281.420000E+0	-1.673487E+0	4.000000E+0	38.244920E+0	1.812091E+0				
967.184319E+0	279.382121E+0	281.310000E+0	-1.673774E+0	3.000000E+0	38.112051E+0	1.931917E+0				
971.012538E+0	279.253314E+0	281.220000E+0	-1.935402E+0	3.000000E+0	38.384556E+0	1.864195E+0				
974.835757E+0	279.125707E+0	281.110000E+0	-2.224104E+0	4.000000E+0	38.345224E+0	1.816615E+0				
978.661976E+0	278.998266E+0	281.010000E+0	-2.198786E+0	3.000000E+0	38.228971E+0	1.825114E+0				
982.484195E+0	278.870726E+0	280.900000E+0	-1.884559E+0	3.000000E+0	38.347136E+0	2.019276E+0				
986.378417E+0	278.743318E+0	280.690000E+0	-1.595713E+0	3.000000E+0	38.239000E+0	1.874582E+0				
990.207636E+0	278.613511E+0	280.580000E+0	-1.621318E+0	3.000000E+0	38.544573E+0	1.805525E+0				
994.037856E+0	278.485870E+0	280.470000E+0	-1.933470E+0	3.000000E+0	38.469071E+0	1.875978E+0				
997.901077E+0	278.358196E+0	280.370000E+0	-2.219472E+0	3.000000E+0	38.439688E+0	1.746733E+0				
1.001728E+3	278.229422E+0	280.260000E+0	-2.245174E+0	3.000000E+0	38.319208E+0	1.821529E+0				
1.005556E+3	278.101848E+0	280.050000E+0	-1.958956E+0	3.000000E+0	38.372763E+0	1.801741E+0				
1.009377E+3	277.974274E+0	279.940000E+0	-1.672953E+0	4.000000E+0	38.157744E+0	1.824309E+0				
1.013204E+3	277.846900E+0	279.840000E+0	-1.934383E+0	3.000000E+0	38.658663E+0	1.830582E+0				
1.017029E+3	277.719326E+0	279.620000E+0	-2.221583E+0	3.000000E+0	38.693114E+0	1.813032E+0				
1.020851E+3	277.591819E+0	279.520000E+0	-2.221296E+0	3.000000E+0	38.189078E+0	1.947660E+0				
1.024674E+3	277.464412E+0	279.310000E+0	-2.221733E+0	3.000000E+0	38.252836E+0	1.929060E+0				
1.028503E+3	277.337004E+0	279.200000E+0	-2.219011E+0	4.000000E+0	38.478911E+0	2.037345E+0				
1.032355E+3	277.209364E+0	279.010000E+0	-2.476677E+0	4.000000E+0	38.629728E+0	1.840520E+0				
1.036181E+3	277.080956E+0	278.800000E+0	-2.474821E+0	4.000000E+0	38.304721E+0	1.809664E+0				
1.040005E+3	276.953416E+0	278.590000E+0	-2.422327E+0	4.000000E+0	38.179701E+0	1.868222E+0				
1.043853E+3	276.825942E+0	278.480000E+0	-2.658646E+0	4.000000E+0	38.568432E+0	1.969898E+0				
1.047679E+3	276.697701E+0	278.270000E+0	-2.922568E+0	4.000000E+0	38.426575E+0	1.873811E+0				
1.051543E+3	276.570161E+0	278.160000E+0	-2.975822E+0	5.000000E+0	38.511492E+0	1.919254E+0				
1.055360E+3	276.441353E+0	277.950000E+0	-2.766170E+0	4.000000E+0	38.600859E+0	1.681864E+0				
1.059188E+3	276.314113E+0	277.850000E+0	-2.503339E+0	5.000000E+0	38.470817E+0	1.806416E+0				
1.063011E+3	276.186539E+0	277.640000E+0	-2.505957E+0	5.000000E+0	38.517425E+0	1.904597E+0				
1.066839E+3	276.059098E+0	277.550000E+0	-2.483402E+0	5.000000E+0	38.521726E+0	2.012250E+0				
1.070667E+3	275.931491E+0	277.450000E+0	-2.458336E+0	5.000000E+0	38.642084E+0	1.822512E+0				
1.074495E+3	275.803883E+0	277.340000E+0	-2.406449E+0	5.000000E+0	38.484738E+0	1.832652E+0				
1.078338E+3	275.676276E+0	277.240000E+0	-2.092335E+0	6.000000E+0	38.336526E+0	1.875120E+0				
1.082160E+3	275.548202E+0	277.030000E+0	-1.829951E+0	5.000000E+0	38.488632E+0	2.001390E+0				
1.085984E+3	275.420795E+0	276.920000E+0	-1.592053E+0	5.000000E+0	38.472109E+0	1.902657E+0				
1.089810E+3	275.293321E+0	276.710000E+0	-1.902474E+0	6.000000E+0	38.735480E+0	1.770947E+0				
