Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.053394E-2	2.406900E+2	-1.500000E+3	-1.500039E+0	-3.692510E+1	4.062383E+1	4.290590E+1	9.288000E-1	3.985100E-2	-8.838600E-2	-3.692510E+1	2.393656E+0	2.783161E+0	9.288000E-1	2.585000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.230185E-2	2.406900E+2	-1.450000E+3	-1.450475E+0	-3.573700E+1	4.058749E+1	4.304031E+1	9.328000E-1	4.014800E-2	-8.531500E-2	-3.573700E+1	2.387302E+0	2.640437E+0	9.328000E-1	2.463000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.476981E-2	2.406900E+2	-1.400000E+3	-1.400476E+0	-3.445770E+1	4.064334E+1	4.268272E+1	9.427000E-1	4.023700E-2	-8.212400E-2	-3.445770E+1	2.383328E+0	2.376154E+0	9.427000E-1	2.240000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.643770E-2	2.406900E+2	-1.350000E+3	-1.349942E+0	-3.315700E+1	4.071364E+1	4.276392E+1	9.378000E-1	4.010400E-2	-7.906800E-2	-3.315700E+1	2.384655E+0	2.654084E+0	9.378000E-1	2.489000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.892233E-2	2.406900E+2	-1.300000E+3	-1.299783E+0	-3.188140E+1	4.076932E+1	4.306070E+1	9.292000E-1	4.001200E-2	-7.599000E-2	-3.188140E+1	2.383521E+0	2.742144E+0	9.292000E-1	2.548000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.206069E-1	2.406900E+2	-1.250000E+3	-1.249738E+0	-3.060790E+1	4.083057E+1	4.291153E+1	9.325000E-1	4.001500E-2	-7.276400E-2	-3.060790E+1	2.377295E+0	2.623056E+0	9.325000E-1	2.446000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.430749E-1	2.406900E+2	-1.200000E+3	-1.199468E+0	-2.932840E+1	4.089783E+1	4.255757E+1	9.466000E-1	4.028500E-2	-6.960200E-2	-2.932840E+1	2.373195E+0	2.909360E+0	9.466000E-1	2.754000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.649261E-1	2.406900E+2	-1.150000E+3	-1.149821E+0	-2.806450E+1	4.097066E+1	4.302737E+1	9.391000E-1	4.040700E-2	-6.710500E-2	-2.806450E+1	2.391099E+0	2.913428E+0	9.391000E-1	2.736000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.866440E-1	2.406900E+2	-1.100000E+3	-1.099725E+0	-2.679470E+1	4.104263E+1	4.330067E+1	9.186000E-1	3.977600E-2	-6.331200E-2	-2.679470E+1	2.362855E+0	2.462443E+0	9.186000E-1	2.262000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.083619E-1	2.406900E+2	-1.050000E+3	-1.049944E+0	-2.554140E+1	4.110754E+1	4.252670E+1	9.364000E-1	3.982200E-2	-6.102900E-2	-2.554140E+1	2.389415E+0	2.251175E+0	9.364000E-1	2.108000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
