Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.056727E-2	2.302800E+2	-1.500000E+3	-1.500660E+0	-2.775320E+1	5.407160E+1	5.433048E+1	7.371000E-1	4.004700E-2	-7.107900E-2	-2.775320E+1	2.561110E+0	2.888346E+0	7.371000E-1	2.129000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.265187E-2	2.302800E+2	-1.450000E+3	-1.449960E+0	-2.620870E+1	5.532361E+1	5.834825E+1	6.817000E-1	3.977600E-2	-6.464000E-2	-2.620870E+1	2.466357E+0	2.753411E+0	6.817000E-1	1.877000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.443645E-2	2.302800E+2	-1.400000E+3	-1.400074E+0	-2.305450E+1	6.072888E+1	6.525229E+1	6.104000E-1	3.983000E-2	-5.939300E-2	-2.305450E+1	2.576200E+0	3.140564E+0	6.104000E-1	1.917000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.625436E-2	2.302800E+2	-1.350000E+3	-1.350298E+0	-1.475200E+1	9.153322E+1	2.987953E+2	1.353000E-1	4.042700E-2	-3.768200E-2	-1.475200E+1	2.554366E+0	3.089431E+0	1.353000E-1	4.180000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.808894E-2	2.302800E+2	-1.300000E+3	-1.299369E+0	-1.202360E+1	1.080682E+2	2.507833E+2	1.583000E-1	3.969900E-2	-3.042600E-2	-1.202360E+1	2.530523E+0	3.866077E+0	1.583000E-1	6.120000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.213403E-1	2.302800E+2	-1.250000E+3	-1.250324E+0	-9.253900E+0	1.351132E+2	2.965678E+2	1.349000E-1	4.000700E-2	-2.397900E-2	-9.253900E+0	2.591232E+0	2.587102E+0	1.349000E-1	3.490000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.428748E-1	2.302800E+2	-1.200000E+3	-1.200167E+0	-6.679000E+0	1.796926E+2	5.340426E+2	7.520000E-2	4.016000E-2	-1.659900E-2	-6.679000E+0	2.485252E+0	5.664894E+0	7.520000E-2	4.260000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.647261E-1	2.302800E+2	-1.150000E+3	-1.149689E+0	-3.739700E+0	3.074281E+2	6.807850E+2	5.860000E-2	3.989400E-2	-9.505000E-3	-3.739700E+0	2.541648E+0	3.976109E+0	5.860000E-2	2.330000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.864940E-1	2.302800E+2	-1.100000E+3	-1.099519E+0	-2.297000E+0	4.786761E+2	2.123158E+3	1.900000E-2	4.034000E-2	-5.659000E-3	-2.297000E+0	2.463648E+0	-6.736842E+0	1.900000E-2	-1.280000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.080452E-1	2.302800E+2	-1.050000E+3	-1.050072E+0	-2.138600E+0	4.910091E+2	1.803559E+3	2.220000E-2	4.003900E-2	-5.654000E-3	-2.138600E+0	2.643786E+0	6.396396E+0	2.220000E-2	1.420000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
