Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.045059E-2	1.902900E+2	-1.500000E+3	-1.499975E+0	-2.312710E+1	6.485789E+1	6.862039E+1	5.777000E-1	3.964200E-2	-6.982000E-2	-2.312710E+1	3.018969E+0	3.725117E+0	5.777000E-1	2.152000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.205183E-2	1.902900E+2	-1.450000E+3	-1.450259E+0	-2.183030E+1	6.643331E+1	7.021481E+1	5.726000E-1	4.020500E-2	-6.571500E-2	-2.183030E+1	3.010266E+0	3.035278E+0	5.726000E-1	1.738000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.441978E-2	1.902900E+2	-1.400000E+3	-1.400039E+0	-1.887720E+1	7.416561E+1	8.037985E+1	4.923000E-1	3.957100E-2	-5.608700E-2	-1.887720E+1	2.971150E+0	3.239894E+0	4.923000E-1	1.595000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.592101E-2	1.902900E+2	-1.350000E+3	-1.350344E+0	-1.520290E+1	8.882147E+1	1.016455E+2	3.944000E-1	4.008900E-2	-4.766200E-2	-1.520290E+1	3.135060E+0	4.401623E+0	3.944000E-1	1.736000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.738890E-2	1.902900E+2	-1.300000E+3	-1.299115E+0	-1.275200E+1	1.018754E+2	9.382684E+1	4.262000E-1	3.998900E-2	-3.820600E-2	-1.275200E+1	2.996079E+0	4.192867E+0	4.262000E-1	1.787000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.189068E-1	1.902900E+2	-1.250000E+3	-1.250061E+0	-1.063650E+1	1.175256E+2	9.700218E+1	4.123000E-1	3.999400E-2	-3.057500E-2	-1.063650E+1	2.874536E+0	4.780500E+0	4.123000E-1	1.971000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.403414E-1	1.902900E+2	-1.200000E+3	-1.198877E+0	-1.063910E+1	1.126859E+2	8.482291E+1	4.715000E-1	3.999400E-2	-3.145400E-2	-1.063910E+1	2.956453E+0	3.395546E+0	4.715000E-1	1.601000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.618426E-1	1.902900E+2	-1.150000E+3	-1.149655E+0	-1.553510E+1	7.400371E+1	7.028983E+1	5.693000E-1	4.001600E-2	-4.665500E-2	-1.553510E+1	3.003199E+0	3.065168E+0	5.693000E-1	1.745000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.836938E-1	1.902900E+2	-1.100000E+3	-1.100184E+0	-8.850000E-2	1.243146E+4	-2.721633E+3	-1.470000E-2	4.000800E-2	1.310000E-4	-8.850000E-2	-1.480226E+0	-6.054422E+0	-1.470000E-2	8.900000E-5	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.052117E-1	1.902900E+2	-1.050000E+3	-1.050831E+0	-8.400000E-2	1.250989E+4	-1.680726E+3	-2.340000E-2	3.932900E-2	3.430000E-4	-8.400000E-2	-4.083333E+0	-1.833333E+1	-2.340000E-2	4.290000E-4	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
