Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.051726E-2	3.004600E+2	-1.500000E+3	-1.499860E+0	-3.780980E+1	3.966855E+1	3.916798E+1	1.013200E+0	3.968500E-2	-7.027400E-2	-3.780980E+1	1.858619E+0	1.986775E+0	1.013200E+0	2.013000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.258520E-2	3.004600E+2	-1.450000E+3	-1.450710E+0	-3.674680E+1	3.947854E+1	3.861191E+1	1.041000E+0	4.019500E-2	-6.896500E-2	-3.674680E+1	1.876762E+0	2.253602E+0	1.041000E+0	2.346000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.435311E-2	3.004600E+2	-1.400000E+3	-1.400452E+0	-3.557470E+1	3.936652E+1	3.890117E+1	1.040200E+0	4.046500E-2	-6.637600E-2	-3.557470E+1	1.865820E+0	1.679485E+0	1.040200E+0	1.747000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.610435E-2	3.004600E+2	-1.350000E+3	-1.350130E+0	-3.437380E+1	3.927788E+1	3.920619E+1	1.007800E+0	3.951200E-2	-6.459500E-2	-3.437380E+1	1.879193E+0	1.911093E+0	1.007800E+0	1.926000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.778892E-2	3.004600E+2	-1.300000E+3	-1.300342E+0	-3.316650E+1	3.920649E+1	3.912326E+1	1.017400E+0	3.980400E-2	-6.245700E-2	-3.316650E+1	1.883135E+0	2.169255E+0	1.017400E+0	2.207000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.205902E-1	3.004600E+2	-1.250000E+3	-1.250181E+0	-3.194810E+1	3.913162E+1	3.878881E+1	1.046900E+0	4.060800E-2	-5.996400E-2	-3.194810E+1	1.876919E+0	1.612379E+0	1.046900E+0	1.688000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.420581E-1	3.004600E+2	-1.200000E+3	-1.199866E+0	-3.074290E+1	3.902904E+1	3.872577E+1	1.026500E+0	3.975200E-2	-5.799400E-2	-3.074290E+1	1.886419E+0	2.048709E+0	1.026500E+0	2.103000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.640260E-1	3.004600E+2	-1.150000E+3	-1.150052E+0	-2.952530E+1	3.895141E+1	3.883596E+1	1.022300E+0	3.970200E-2	-5.497800E-2	-2.952530E+1	1.862064E+0	2.011151E+0	1.022300E+0	2.056000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.855773E-1	3.004600E+2	-1.100000E+3	-1.099887E+0	-2.829980E+1	3.886554E+1	3.921293E+1	1.030400E+0	4.040500E-2	-5.278800E-2	-2.829980E+1	1.865314E+0	2.015722E+0	1.030400E+0	2.077000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.076952E-1	3.004600E+2	-1.050000E+3	-1.049681E+0	-2.705030E+1	3.880478E+1	3.883988E+1	1.011100E+0	3.927100E-2	-5.065800E-2	-2.705030E+1	1.872733E+0	1.694194E+0	1.011100E+0	1.713000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
