[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1717101380.959000 5/30/2024, 5:36:20 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, SIO1
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: MdeT1000GZFC_FCC_SIO.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1717102636.154,,1.000000e+003,4.917447e+001,1.632576e-004,2.513788e-008,-1.592417e-001,9.105194e-004,3,9.900420e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.838898e-001,0,,0,
1717102648.629,,1.000000e+003,4.955625e+001,1.632929e-004,3.797950e-008,-1.591968e-001,8.498912e-005,3,9.900496e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.813797e-001,0,,0,
1717102660.844,,1.000000e+003,4.994631e+001,1.632820e-004,1.115410e-008,-1.589013e-001,8.818174e-005,3,9.902912e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.996101e-001,0,,0,
1717102673.799,,1.000000e+003,5.035076e+001,1.633156e-004,1.235697e-007,-1.590690e-001,9.985642e-005,3,9.902085e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.373680e-001,0,,0,
1717102685.929,,1.000000e+003,5.075396e+001,1.633724e-004,8.588861e-008,-1.593260e-001,4.347869e-004,3,9.901391e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.356018e-001,0,,0,
1717102697.059,,1.000000e+003,5.111228e+001,1.633931e-004,5.160314e-008,-1.593418e-001,3.264589e-004,3,9.902254e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.258591e-001,0,,0,
1717102708.969,,1.000000e+003,5.148054e+001,1.634623e-004,1.019716e-008,-1.590242e-001,2.867882e-004,3,9.900554e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.012619e-001,0,,0,
1717102721.039,,1.000000e+003,5.187408e+001,1.633907e-004,4.353597e-008,-1.589392e-001,4.080131e-004,3,9.901127e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.356018e-001,0,,0,
1717102732.584,,1.000000e+003,5.227969e+001,1.634903e-004,7.120513e-009,-1.588431e-001,2.653250e-004,3,9.902678e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.797508e-001,0,,0,
1717102744.789,,1.000000e+003,5.266193e+001,1.634789e-004,9.867878e-008,-1.589062e-001,1.314033e-004,3,9.901802e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.011093e-001,0,,0,
1717102756.674,,1.000000e+003,5.304017e+001,1.635294e-004,1.366480e-008,-1.589134e-001,2.281409e-004,3,9.897903e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.482704e-001,0,,0,
1717102768.304,,1.000000e+003,5.341371e+001,1.635604e-004,3.010783e-008,-1.589611e-001,6.563740e-004,3,9.898822e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.087692e-001,0,,0,
1717102779.734,,1.000000e+003,5.380680e+001,1.636024e-004,6.842697e-009,-1.589813e-001,1.189911e-004,3,9.902704e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.465919e-001,0,,0,
1717102792.114,,1.000000e+003,5.420501e+001,1.636281e-004,2.587874e-008,-1.587223e-001,6.817253e-005,3,9.902093e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.940598e-001,0,,0,
1717102804.814,,1.000000e+003,5.460140e+001,1.637383e-004,5.052282e-009,-1.588572e-001,3.434968e-005,3,9.903747e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.883110e-001,0,,0,
1717102817.444,,1.000000e+003,5.500280e+001,1.638015e-004,3.567459e-008,-1.587975e-001,6.661309e-005,3,9.900850e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.948608e-001,0,,0,
1717102828.904,,1.000000e+003,5.538576e+001,1.413742e-004,3.169069e-005,-5.951115e-002,1.408256e-001,3,6.770832e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.022423e-001,0,,0,
1717102840.784,,1.000000e+003,5.574990e+001,1.638287e-004,9.121870e-008,-1.587163e-001,4.374316e-004,3,9.904208e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.005409e-001,0,,0,
1717102852.449,,1.000000e+003,5.614149e+001,1.638855e-004,6.846805e-008,-1.589880e-001,4.722555e-005,3,9.899027e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.955475e-001,0,,0,
1717102863.329,,1.000000e+003,5.648289e+001,1.639129e-004,4.360799e-008,-1.588612e-001,4.549752e-005,3,9.899490e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.955017e-001,0,,0,
1717102875.509,,1.000000e+003,5.687439e+001,1.640202e-004,6.088450e-008,-1.584211e-001,2.049917e-004,3,9.902195e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.377380e-001,0,,0,
1717102887.994,,1.000000e+003,5.731509e+001,1.641218e-004,7.665877e-009,-1.584046e-001,1.447639e-004,3,9.901752e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.052902e-001,0,,0,
1717102899.199,,1.000000e+003,5.768213e+001,1.641642e-004,6.564866e-008,-1.585125e-001,3.454883e-004,3,9.902382e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.018723e-001,0,,0,
1717102911.079,,1.000000e+003,5.806760e+001,1.641451e-004,3.260824e-008,-1.589231e-001,2.764833e-005,3,9.901578e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.358192e-001,0,,0,
1717102923.724,,1.000000e+003,5.851013e+001,1.643008e-004,1.062932e-008,-1.582803e-001,3.299255e-004,3,9.900355e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.042336e-001,0,,0,
1717102935.394,,1.000000e+003,5.887564e+001,1.643438e-004,3.880268e-008,-1.582308e-001,3.302627e-004,3,9.899853e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.231506e-001,0,,0,
1717102948.344,,1.000000e+003,5.928289e+001,1.643896e-004,5.505030e-009,-1.579376e-001,3.494290e-004,3,9.897836e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.291702e-001,0,,0,
1717102959.724,,1.000000e+003,5.965999e+001,1.644833e-004,5.556470e-009,-1.579786e-001,4.403608e-004,3,9.901415e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.306122e-001,0,,0,
1717102972.354,,1.000000e+003,6.010171e+001,1.645725e-004,1.090714e-008,-1.582596e-001,1.710846e-004,3,9.900830e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.341179e-001,0,,0,
1717102984.539,,1.000000e+003,6.046159e+001,1.646293e-004,7.136976e-008,-1.582014e-001,3.576055e-004,3,9.898638e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.232613e-001,0,,0,
1717102996.939,,1.000000e+003,6.088376e+001,1.646866e-004,3.323592e-008,-1.579589e-001,4.034507e-005,3,9.902838e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.278809e-001,0,,0,
1717103009.069,,1.000000e+003,6.127923e+001,1.648036e-004,7.079354e-009,-1.580508e-001,8.154361e-005,3,9.902031e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.946625e-001,0,,0,
1717103020.199,,1.000000e+003,6.165035e+001,1.648972e-004,2.304906e-008,-1.578119e-001,1.358183e-005,3,9.902780e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.333397e-001,0,,0,
1717103032.079,,1.000000e+003,6.203889e+001,1.650003e-004,1.962257e-008,-1.575834e-001,9.484094e-005,3,9.898152e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.302498e-001,0,,0,
1717103043.959,,1.000000e+003,6.243233e+001,1.650573e-004,2.039430e-008,-1.577592e-001,3.858544e-005,3,9.901721e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.960091e-001,0,,0,
1717103055.114,,1.000000e+003,6.282064e+001,1.651589e-004,3.605531e-008,-1.574508e-001,4.497279e-004,3,9.902230e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.951393e-001,0,,0,
1717103067.744,,1.000000e+003,6.321682e+001,1.652535e-004,6.112116e-009,-1.576331e-001,1.367876e-004,3,9.901520e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.267403e-001,0,,0,
1717103080.374,,1.000000e+003,6.363924e+001,1.653544e-004,1.304741e-008,-1.576136e-001,2.381297e-006,3,9.899573e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.372803e-001,0,,0,
1717103092.309,,1.000000e+003,6.405142e+001,1.654260e-004,8.916075e-008,-1.574466e-001,1.157036e-004,3,9.900717e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.933731e-001,0,,0,
1717103103.689,,1.000000e+003,6.441774e+001,1.655804e-004,1.771896e-008,-1.573275e-001,1.800408e-004,3,9.902630e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.660065e-001,0,,0,
1717103115.319,,1.000000e+003,6.478484e+001,1.656420e-004,4.146773e-008,-1.569325e-001,6.995323e-005,3,9.898986e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.706299e-001,0,,0,
1717103127.449,,1.000000e+003,6.515185e+001,1.657277e-004,3.405925e-009,-1.569497e-001,3.161435e-004,3,9.900542e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.799835e-001,0,,0,
1717103138.829,,1.000000e+003,6.550443e+001,1.658048e-004,8.062025e-008,-1.569261e-001,1.846770e-004,3,9.901838e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.687531e-001,0,,0,
1717103151.819,,1.000000e+003,6.591526e+001,1.658735e-004,3.147637e-008,-1.568108e-001,6.967928e-005,3,9.903936e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.737503e-001,0,,0,
1717103162.769,,1.000000e+003,6.627666e+001,1.659812e-004,7.377756e-008,-1.571653e-001,2.987685e-004,3,9.902678e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.221436e-001,0,,0,
1717103174.149,,1.000000e+003,6.664201e+001,1.660986e-004,1.968431e-008,-1.568476e-001,1.068317e-004,3,9.905968e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.223343e-001,0,,0,
1717103185.029,,1.000000e+003,6.699774e+001,1.662014e-004,6.256173e-008,-1.567962e-001,6.785853e-004,3,9.900458e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.208313e-001,0,,0,
1717103197.714,,1.000000e+003,6.741712e+001,1.662756e-004,6.035972e-008,-1.566305e-001,1.679025e-004,3,9.903450e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.249664e-001,0,,0,
1717103209.344,,1.000000e+003,6.780276e+001,1.664095e-004,1.815113e-008,-1.568108e-001,2.619216e-004,3,9.903527e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.845612e-001,0,,0,
1717103221.724,,1.000000e+003,6.822631e+001,1.665080e-004,3.123970e-008,-1.564116e-001,1.767112e-004,3,9.900607e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.847061e-001,0,,0,
1717103233.604,,1.000000e+003,6.859232e+001,1.666197e-004,5.182951e-008,-1.567276e-001,2.735857e-004,3,9.901758e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.154907e-001,0,,0,
1717103245.484,,1.000000e+003,6.898631e+001,1.667334e-004,4.763129e-008,-1.561759e-001,3.884359e-004,3,9.901803e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.806244e-001,0,,0,
1717103257.114,,1.000000e+003,6.936993e+001,1.668826e-004,1.921098e-008,-1.563068e-001,1.930326e-004,3,9.901056e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.227539e-001,0,,0,
1717103269.269,,1.000000e+003,6.976978e+001,1.669511e-004,6.129608e-008,-1.560593e-001,1.436997e-004,3,9.900087e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.190918e-001,0,,0,
1717103281.169,,1.000000e+003,7.016103e+001,1.670698e-004,5.296139e-008,-1.559482e-001,6.945274e-004,3,9.901437e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.226242e-001,0,,0,
1717103292.984,,1.000000e+003,7.054242e+001,1.671790e-004,6.441388e-009,-1.560534e-001,1.489259e-004,3,9.903725e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.188553e-001,0,,0,
1717103305.614,,1.000000e+003,7.097472e+001,1.672789e-004,2.002387e-008,-1.561018e-001,5.375830e-005,3,9.901682e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.098068e-001,0,,0,
1717103317.444,,1.000000e+003,7.132275e+001,1.673946e-004,2.336804e-008,-1.558607e-001,4.072439e-004,3,9.899278e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.127441e-001,0,,0,
1717103329.689,,1.000000e+003,7.174277e+001,1.675215e-004,2.565237e-008,-1.556237e-001,3.298729e-004,3,9.900522e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.106003e-001,0,,0,
1717103340.744,,1.000000e+003,7.209976e+001,1.675872e-004,7.666898e-008,-1.557848e-001,2.671373e-004,3,9.900641e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.443451e-001,0,,0,
1717103354.124,,1.000000e+003,7.253809e+001,1.677561e-004,5.145908e-008,-1.556355e-001,1.140704e-004,3,9.897929e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.388977e-001,0,,0,
1717103366.754,,1.000000e+003,7.294739e+001,1.678852e-004,6.071829e-010,-1.552723e-001,5.275100e-004,3,9.897624e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.053513e-001,0,,0,
1717103379.894,,1.000000e+003,7.336872e+001,1.680299e-004,1.030005e-007,-1.554315e-001,2.089114e-004,3,9.906101e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.010635e-001,0,,0,
1717103391.024,,1.000000e+003,7.369989e+001,1.680331e-004,4.814578e-008,-1.550367e-001,2.659571e-004,3,9.901228e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.997437e-001,0,,0,
1717103402.904,,1.000000e+003,7.409306e+001,1.681160e-004,2.140270e-009,-1.553171e-001,2.529232e-004,3,9.900273e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.371506e-001,0,,0,
1717103417.784,,1.000000e+003,7.455157e+001,1.683041e-004,7.259424e-008,-1.550296e-001,2.404688e-004,3,9.903221e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.983093e-001,0,,0,
1717103429.184,,1.000000e+003,7.492848e+001,1.684036e-004,1.191554e-008,-1.549555e-001,5.408494e-005,3,9.901037e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.385010e-001,0,,0,
1717103440.104,,1.000000e+003,7.528253e+001,1.685571e-004,6.619401e-008,-1.547353e-001,1.339005e-004,3,9.902090e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.979126e-001,0,,0,
1717103460.804,,1.000000e+003,7.575735e+001,1.686893e-004,1.283030e-007,-1.547083e-001,2.470754e-004,3,9.899689e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,5.926743e-001,0,,0,
1717103472.989,,1.000000e+003,7.630332e+001,1.689228e-004,2.093966e-008,-1.545901e-001,1.760895e-004,3,9.897578e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.973328e-001,0,,0,
1717103485.869,,1.000000e+003,7.670009e+001,1.690486e-004,2.217443e-008,-1.545172e-001,2.193111e-004,3,9.901739e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.003998e-001,0,,0,
1717103498.249,,1.000000e+003,7.711246e+001,1.691814e-004,5.921756e-008,-1.541676e-001,1.406019e-004,3,9.902040e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.364105e-001,0,,0,
1717103510.314,,1.000000e+003,7.748283e+001,1.692984e-004,3.272143e-008,-1.542008e-001,1.618439e-005,3,9.902822e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.330307e-001,0,,0,
1717103521.599,,1.000000e+003,7.784948e+001,1.694532e-004,2.162907e-008,-1.542755e-001,4.108791e-004,3,9.898762e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.916718e-001,0,,0,
1717103533.979,,1.000000e+003,7.824414e+001,1.696129e-004,5.062561e-009,-1.540414e-001,2.262232e-005,3,9.900812e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.928467e-001,0,,0,
1717103546.359,,1.000000e+003,7.863238e+001,1.697402e-004,7.745101e-008,-1.539774e-001,1.765321e-004,3,9.901732e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.383484e-001,0,,0,
1717103559.264,,1.000000e+003,7.904036e+001,1.699009e-004,1.381915e-008,-1.536244e-001,1.190122e-004,3,9.899710e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.487015e-001,0,,0,
1717103570.409,,1.000000e+003,7.943341e+001,1.700076e-004,1.052848e-007,-1.537145e-001,8.850838e-007,3,9.903245e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.104401e-001,0,,0,
1717103581.794,,1.000000e+003,7.981169e+001,1.701623e-004,1.201638e-007,-1.534135e-001,2.836483e-005,3,9.904057e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.110504e-001,0,,0,
1717103593.924,,1.000000e+003,8.017999e+001,1.703438e-004,7.881955e-009,-1.534517e-001,2.909924e-004,3,9.900675e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.140411e-001,0,,0,
1717103605.804,,1.000000e+003,8.061128e+001,1.705179e-004,8.196821e-008,-1.534408e-001,2.019993e-004,3,9.898359e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.196335e-001,0,,0,
1717103618.184,,1.000000e+003,8.101105e+001,1.706716e-004,5.350674e-008,-1.535092e-001,2.950806e-004,3,9.900818e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.060532e-001,0,,0,
1717103630.384,,1.000000e+003,8.142027e+001,1.708062e-004,9.904921e-008,-1.532757e-001,1.431834e-004,3,9.902289e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.140106e-001,0,,0,
1717103642.764,,1.000000e+003,8.183242e+001,1.709451e-004,3.970818e-008,-1.529715e-001,2.013566e-004,3,9.901841e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.465729e-001,0,,0,
1717103655.144,,1.000000e+003,8.226047e+001,1.711450e-004,5.379485e-008,-1.528053e-001,2.799605e-005,3,9.902444e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.129501e-001,0,,0,
1717103666.834,,1.000000e+003,8.264603e+001,1.951383e-004,3.366945e-005,-1.997563e-001,6.594619e-002,3,7.937123e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.535233e-001,0,,0,
1717103678.464,,1.000000e+003,8.303827e+001,1.713876e-004,2.563179e-008,-1.526612e-001,2.791597e-004,3,9.897838e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.062820e-001,0,,0,
1717103690.599,,1.000000e+003,8.342599e+001,1.716372e-004,7.468307e-008,-1.525978e-001,7.385181e-005,3,9.899270e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.039322e-001,0,,0,
1717103702.109,,1.000000e+003,8.379865e+001,1.717663e-004,4.993620e-008,-1.527475e-001,1.271782e-005,3,9.900688e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.247147e-001,0,,0,
1717103713.789,,1.000000e+003,8.419413e+001,1.719266e-004,3.995513e-008,-1.524263e-001,2.326611e-004,3,9.899120e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.303452e-001,0,,0,
1717103726.189,,1.000000e+003,8.459791e+001,1.720844e-004,9.158914e-008,-1.523735e-001,3.353203e-004,3,9.900035e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.020401e-001,0,,0,
1717103738.069,,1.000000e+003,8.498574e+001,1.722684e-004,5.099604e-008,-1.523084e-001,1.844557e-004,3,9.899636e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.523941e-001,0,,0,
1717103750.004,,1.000000e+003,8.536369e+001,1.724152e-004,1.624753e-008,-1.521226e-001,3.313164e-004,3,9.900315e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.395386e-001,0,,0,
1717103762.884,,1.000000e+003,8.580103e+001,1.726565e-004,7.966331e-008,-1.520179e-001,3.139308e-004,3,9.898733e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.348999e-001,0,,0,
1717103775.514,,1.000000e+003,8.619579e+001,1.542426e-004,2.646339e-005,-1.930784e-001,5.440661e-002,3,6.952250e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.270569e-001,0,,0,
1717103788.144,,1.000000e+003,8.662929e+001,1.732355e-004,8.570854e-007,-1.499492e-001,5.795318e-003,3,9.682387e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.385849e-001,0,,0,
1717103800.274,,1.000000e+003,8.703444e+001,1.732187e-004,1.354132e-008,-1.518326e-001,2.067830e-004,3,9.899138e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.084793e-001,0,,0,
1717103811.404,,1.000000e+003,8.740067e+001,1.732228e-004,5.144879e-009,-1.516092e-001,2.503839e-004,3,9.898766e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.082657e-001,0,,0,
1717103824.034,,1.000000e+003,8.780176e+001,1.734784e-004,2.793669e-008,-1.514899e-001,2.137688e-004,3,9.901066e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,2.998199e-001,0,,0,
1717103836.979,,1.000000e+003,8.822890e+001,1.736240e-004,9.641509e-009,-1.515895e-001,3.683635e-005,3,9.901773e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.405991e-001,0,,0,
1717103848.799,,1.000000e+003,8.862808e+001,1.737730e-004,2.509672e-008,-1.512772e-001,1.390214e-004,3,9.904876e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.023148e-001,0,,0,
1717103861.359,,1.000000e+003,8.904034e+001,1.738999e-004,1.670028e-008,-1.512911e-001,4.588738e-005,3,9.902619e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,1,2,3.341446e-001,0,,0,
