[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1717111006.244000 5/30/2024, 8:16:46 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, SIO1
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: MdeT1000GZFC_FCC_SIO.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1717112734.134,,1.000000e+003,2.344202e+002,-4.144416e-005,2.809361e-008,-1.171591e-002,6.924135e-005,3,9.809177e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.097046e-001,0,,0,
1717112751.979,,1.000000e+003,2.338401e+002,-4.129191e-005,6.719212e-008,-1.186989e-002,2.644978e-005,3,9.808229e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.422058e-001,0,,0,
1717112771.464,,1.000000e+003,2.332077e+002,-4.110927e-005,9.497446e-008,-1.174894e-002,2.209009e-004,3,9.805188e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.155029e-001,0,,0,
1717112789.224,,1.000000e+003,2.326330e+002,-4.092220e-005,7.086556e-008,-1.167646e-002,1.056292e-004,3,9.804812e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.063934e-001,0,,0,
1717112808.009,,1.000000e+003,2.320203e+002,-4.072320e-005,7.557827e-008,-1.150126e-002,2.121811e-004,3,9.805228e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.985962e-001,0,,0,
1717112826.004,,1.000000e+003,2.314355e+002,-4.052627e-005,9.359564e-008,-1.151850e-002,6.225221e-005,3,9.805541e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.108032e-001,0,,0,
1717112845.994,,1.000000e+003,2.308281e+002,-4.025855e-005,9.653336e-008,-1.134597e-002,2.978880e-004,3,9.802778e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.079041e-001,0,,0,
1717112863.984,,1.000000e+003,2.301973e+002,-3.998590e-005,6.630977e-008,-1.133480e-002,2.688100e-004,3,9.795372e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.148010e-001,0,,0,
1717112882.264,,1.000000e+003,2.296196e+002,-3.970679e-005,1.138433e-007,-1.098662e-002,1.346454e-004,3,9.798278e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.169983e-001,0,,0,
1717112900.054,,1.000000e+003,2.290497e+002,-3.939186e-005,1.005515e-007,-1.051264e-002,1.353507e-005,3,9.795130e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.576019e-001,0,,0,
1717112920.339,,1.000000e+003,2.283824e+002,-3.903749e-005,1.357888e-007,-1.078015e-002,4.447810e-006,3,9.798234e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.207977e-001,0,,0,
1717112938.869,,1.000000e+003,2.277808e+002,-3.863611e-005,1.039651e-007,-1.036014e-002,1.003635e-004,3,9.795867e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.511932e-001,0,,0,
1717112956.444,,1.000000e+003,2.272096e+002,-3.823811e-005,1.232096e-007,-1.005468e-002,4.134540e-005,3,9.791999e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.106049e-001,0,,0,
1717112974.494,,1.000000e+003,2.266451e+002,-3.778937e-005,1.621177e-007,-9.726380e-003,2.852077e-004,3,9.790495e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.500946e-001,0,,0,
1717112993.734,,1.000000e+003,2.260003e+002,-3.724263e-005,1.843976e-007,-9.694809e-003,2.278044e-004,3,9.792441e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.048065e-001,0,,0,
1717113011.479,,1.000000e+003,2.254245e+002,-3.666099e-005,1.970592e-007,-9.401975e-003,3.510299e-004,3,9.787275e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.162964e-001,0,,0,
1717113029.229,,1.000000e+003,2.248471e+002,-3.600505e-005,2.170136e-007,-8.836268e-003,5.263477e-004,3,9.785992e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.457916e-001,0,,0,
1717113046.719,,1.000000e+003,2.242740e+002,-3.528436e-005,2.544915e-007,-8.514710e-003,2.137267e-004,3,9.778341e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.614014e-001,0,,0,
1717113065.734,,1.000000e+003,2.236523e+002,-3.441038e-005,3.111031e-007,-7.962065e-003,4.631356e-004,3,9.774304e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.581970e-001,0,,0,
1717113084.009,,1.000000e+003,2.230638e+002,-3.344097e-005,3.634085e-007,-7.377783e-003,7.372702e-005,3,9.772586e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.186005e-001,0,,0,
1717113102.754,,1.000000e+003,2.224684e+002,-3.229159e-005,4.187391e-007,-6.512051e-003,8.769573e-005,3,9.764295e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.563965e-001,0,,0,
1717113120.304,,1.000000e+003,2.218638e+002,-3.100059e-005,4.506477e-007,-5.409121e-003,7.547710e-005,3,9.754906e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.352936e-001,0,,0,
1717113139.069,,1.000000e+003,2.212661e+002,-2.950976e-005,4.975368e-007,-4.661079e-003,2.969410e-005,3,9.747728e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.741974e-001,0,,0,
1717113157.354,,1.000000e+003,2.206784e+002,-2.782177e-005,5.769557e-007,-2.960712e-003,5.893381e-004,3,9.735427e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,6.006012e-001,0,,0,
1717113175.844,,1.000000e+003,2.200662e+002,-2.590209e-005,6.857056e-007,-1.598314e-003,7.264537e-004,3,9.711258e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.350952e-001,0,,0,
1717113194.839,,1.000000e+003,2.194422e+002,-2.370428e-005,7.394361e-007,7.114265e-004,7.495974e-004,3,9.702055e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.671997e-001,0,,0,
1717113214.099,,1.000000e+003,2.188000e+002,-2.123447e-005,8.065305e-007,3.799378e-003,1.536350e-003,3,9.666741e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.287933e-001,0,,0,
1717113246.084,,1.000000e+003,2.177477e+002,-1.624805e-005,8.056469e-007,1.402761e-002,2.576716e-003,3,9.570500e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.276947e-001,0,,0,
1717113275.944,,1.000000e+003,2.167798e+002,-1.153548e-005,8.738860e-007,3.060043e-002,5.140484e-003,3,9.412746e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.229034e-001,0,,0,
1717113294.229,,1.000000e+003,2.161836e+002,-8.528162e-006,1.023450e-006,5.311713e-002,1.083609e-002,3,9.181972e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.943085e-001,0,,0,
1717113313.219,,1.000000e+003,2.155802e+002,-5.186927e-006,1.128777e-006,1.144957e-001,3.274470e-002,3,8.729446e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.745941e-001,0,,0,
1717113330.989,,1.000000e+003,2.150076e+002,-2.177399e-006,6.321982e-007,5.334263e-001,3.139735e-001,3,7.707881e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.476990e-001,0,,0,
1717113348.484,,1.000000e+003,2.144120e+002,2.552862e-006,1.202717e-006,-2.945054e-001,1.365385e-001,3,6.554848e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.236969e-001,0,,0,
1717113368.564,,1.000000e+003,2.137668e+002,6.974792e-006,1.398724e-006,-1.149254e-001,1.766125e-002,3,8.917782e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.287933e-001,0,,0,
1717113387.309,,1.000000e+003,2.131669e+002,1.161640e-005,1.569643e-006,-8.032534e-002,7.770804e-003,3,9.362940e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.842987e-001,0,,0,
1717113404.799,,1.000000e+003,2.126077e+002,1.641818e-005,1.626114e-006,-6.559415e-002,3.043182e-003,3,9.555542e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.599060e-001,0,,0,
1717113423.594,,1.000000e+003,2.120054e+002,2.182109e-005,1.734772e-006,-5.673483e-002,1.653919e-003,3,9.652245e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.236969e-001,0,,0,
1717113443.339,,1.000000e+003,2.113640e+002,2.790596e-005,1.924484e-006,-5.043066e-002,1.457694e-003,3,9.724997e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.246124e-001,0,,0,
1717113460.879,,1.000000e+003,2.107943e+002,3.378497e-005,1.923956e-006,-4.714308e-002,1.035069e-003,3,9.770882e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.052948e-001,0,,0,
1717113479.379,,1.000000e+003,2.102198e+002,3.998767e-005,2.127351e-006,-4.445183e-002,8.482001e-004,3,9.795709e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.703979e-001,0,,0,
1717113497.124,,1.000000e+003,2.096546e+002,4.623501e-005,2.054368e-006,-4.269307e-002,3.143259e-004,3,9.819854e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.237122e-001,0,,0,
1717113516.869,,1.000000e+003,2.090150e+002,5.317137e-005,2.101454e-006,-4.086247e-002,2.449259e-004,3,9.832090e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.204010e-001,0,,0,
1717113534.659,,1.000000e+003,2.084535e+002,5.942612e-005,2.061995e-006,-3.976499e-002,3.657425e-004,3,9.847132e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.531006e-001,0,,0,
1717113553.159,,1.000000e+003,2.078686e+002,6.579322e-005,2.063035e-006,-3.885352e-002,4.392755e-004,3,9.858787e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.711914e-001,0,,0,
1717113571.404,,1.000000e+003,2.072921e+002,7.204496e-005,2.063668e-006,-3.794783e-002,2.859427e-004,3,9.860625e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.193939e-001,0,,0,
1717113590.654,,1.000000e+003,2.066741e+002,7.839785e-005,1.969053e-006,-3.737324e-002,3.048192e-004,3,9.864656e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.588074e-001,0,,0,
1717113609.434,,1.000000e+003,2.060936e+002,8.440480e-005,1.888418e-006,-3.672017e-002,1.770431e-005,3,9.871475e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.043945e-001,0,,0,
1717113626.929,,1.000000e+003,2.055285e+002,8.997566e-005,1.791900e-006,-3.639963e-002,1.101113e-004,3,9.873919e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.869995e-001,0,,0,
1717113645.919,,1.000000e+003,2.049472e+002,9.556441e-005,1.743281e-006,-3.597120e-002,5.066051e-005,3,9.877785e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.689941e-001,0,,0,
1717113665.714,,1.000000e+003,2.043097e+002,1.011465e-004,1.675775e-006,-3.550556e-002,2.424339e-004,3,9.877442e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.077057e-001,0,,0,
1717113683.004,,1.000000e+003,2.037796e+002,1.058611e-004,1.530195e-006,-3.531775e-002,5.743562e-005,3,9.880984e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.164948e-001,0,,0,
1717113700.814,,1.000000e+003,2.032131e+002,1.104286e-004,1.510516e-006,-3.500840e-002,1.206822e-004,3,9.882982e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.171051e-001,0,,0,
1717113719.064,,1.000000e+003,2.026292e+002,1.148656e-004,1.355007e-006,-3.457815e-002,1.475008e-004,3,9.885180e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.730988e-001,0,,0,
1717113738.049,,1.000000e+003,2.020432e+002,1.191705e-004,1.289085e-006,-3.446489e-002,1.229661e-004,3,9.885346e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.629974e-001,0,,0,
1717113756.534,,1.000000e+003,2.014543e+002,1.231214e-004,1.288082e-006,-3.419676e-002,1.039368e-004,3,9.887527e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.153961e-001,0,,0,
1717113773.809,,1.000000e+003,2.009045e+002,1.267074e-004,1.131441e-006,-3.396841e-002,6.711359e-005,3,9.887096e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.162048e-001,0,,0,
1717113791.589,,1.000000e+003,2.003513e+002,1.301257e-004,1.070979e-006,-3.390222e-002,9.488309e-006,3,9.887542e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.133057e-001,0,,0,
1717113810.849,,1.000000e+003,1.997425e+002,1.336366e-004,1.040963e-006,-3.361951e-002,1.616279e-004,3,9.888753e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.211029e-001,0,,0,
1717113828.339,,1.000000e+003,1.991878e+002,1.367197e-004,9.866334e-007,-3.340936e-002,1.388607e-004,3,9.890987e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.289001e-001,0,,0,
1717113847.084,,1.000000e+003,1.986093e+002,1.398234e-004,9.274571e-007,-3.345498e-002,7.740532e-005,3,9.889666e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.292053e-001,0,,0,
1717113865.369,,1.000000e+003,1.980139e+002,1.427030e-004,9.304205e-007,-3.314817e-002,5.365030e-005,3,9.888570e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.906006e-001,0,,0,
1717113884.619,,1.000000e+003,1.974062e+002,1.456616e-004,9.033482e-007,-3.286871e-002,1.246045e-004,3,9.889604e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.876099e-001,0,,0,
1717113902.409,,1.000000e+003,1.968409e+002,1.483069e-004,8.091557e-007,-3.272517e-002,8.574250e-005,3,9.889715e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.987030e-001,0,,0,
1717113921.594,,1.000000e+003,1.962309e+002,1.509740e-004,8.308671e-007,-3.250773e-002,4.097727e-005,3,9.892406e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.408936e-001,0,,0,
1717113939.204,,1.000000e+003,1.956525e+002,1.534000e-004,7.453901e-007,-3.247425e-002,6.642870e-005,3,9.891627e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.480957e-001,0,,0,
1717113957.709,,1.000000e+003,1.950474e+002,1.557827e-004,7.595590e-007,-3.228872e-002,1.535278e-004,3,9.893013e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.308075e-001,0,,0,
1717113975.944,,1.000000e+003,1.944451e+002,1.580750e-004,7.123703e-007,-3.210418e-002,7.581164e-005,3,9.893982e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.036011e-001,0,,0,
1717113993.494,,1.000000e+003,1.938808e+002,1.601854e-004,6.911528e-007,-3.200781e-002,9.612116e-005,3,9.893491e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.039978e-001,0,,0,
1717114012.244,,1.000000e+003,1.932776e+002,1.623248e-004,6.931593e-007,-3.175188e-002,2.340204e-005,3,9.893247e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.379944e-001,0,,0,
1717114031.919,,1.000000e+003,1.926621e+002,1.644465e-004,6.562705e-007,-3.163917e-002,1.243332e-005,3,9.894171e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.411987e-001,0,,0,
1717114049.209,,1.000000e+003,1.920966e+002,1.663028e-004,6.002427e-007,-3.147394e-002,1.924267e-005,3,9.895739e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.413971e-001,0,,0,
1717114068.119,,1.000000e+003,1.914879e+002,1.681695e-004,5.815463e-007,-3.125654e-002,3.251761e-005,3,9.895277e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.481964e-001,0,,0,
1717114085.604,,1.000000e+003,1.909368e+002,1.698617e-004,5.054021e-007,-3.104234e-002,3.739216e-005,3,9.894800e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.644073e-001,0,,0,
1717114105.044,,1.000000e+003,1.903291e+002,1.715989e-004,5.236252e-007,-3.092350e-002,3.176819e-006,3,9.895335e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.246124e-001,0,,0,
1717114122.184,,1.000000e+003,1.897839e+002,1.731294e-004,5.097855e-007,-3.085137e-002,5.434309e-006,3,9.895388e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.378876e-001,0,,0,
1717114140.429,,1.000000e+003,1.892022e+002,1.746347e-004,4.722793e-007,-3.058861e-002,9.346722e-005,3,9.893714e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.214996e-001,0,,0,
1717114158.679,,1.000000e+003,1.886475e+002,1.760615e-004,4.408750e-007,-3.054705e-002,6.259071e-005,3,9.895576e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.893951e-001,0,,0,
1717114178.229,,1.000000e+003,1.880009e+002,1.774981e-004,4.270250e-007,-3.022538e-002,1.918024e-004,3,9.893796e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.924011e-001,0,,0,
1717114196.224,,1.000000e+003,1.874336e+002,1.787984e-004,3.958264e-007,-3.016867e-002,6.551991e-005,3,9.894304e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.957123e-001,0,,0,
1717114214.474,,1.000000e+003,1.868712e+002,1.800210e-004,4.135968e-007,-2.989296e-002,2.364530e-004,3,9.894907e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.053101e-001,0,,0,
1717114233.014,,1.000000e+003,1.862802e+002,1.812029e-004,3.601004e-007,-2.983160e-002,3.854461e-005,3,9.893246e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.302887e-001,0,,0,
1717114253.264,,1.000000e+003,1.856431e+002,1.823231e-004,3.363207e-007,-2.976454e-002,7.081461e-005,3,9.893705e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.924011e-001,0,,0,
1717114271.869,,1.000000e+003,1.850468e+002,1.833229e-004,2.975489e-007,-2.943252e-002,2.523924e-004,3,9.893937e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.449066e-001,0,,0,
1717114289.709,,1.000000e+003,1.845081e+002,1.842078e-004,2.696740e-007,-2.941148e-002,5.062495e-005,3,9.895331e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.924011e-001,0,,0,
1717114308.709,,1.000000e+003,1.838917e+002,1.850923e-004,2.657536e-007,-2.908630e-002,1.387290e-005,3,9.895779e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.011902e-001,0,,0,
1717114327.459,,1.000000e+003,1.832840e+002,1.859191e-004,2.443097e-007,-2.894286e-002,6.053736e-005,3,9.896806e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.978943e-001,0,,0,
1717114346.789,,1.000000e+003,1.826755e+002,1.866798e-004,2.547847e-007,-2.874683e-002,6.555020e-005,3,9.895972e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.889069e-001,0,,0,
1717114364.289,,1.000000e+003,1.821373e+002,1.873569e-004,1.871810e-007,-2.852920e-002,1.119802e-004,3,9.895697e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.094910e-001,0,,0,
1717114382.744,,1.000000e+003,1.815540e+002,1.880074e-004,2.146341e-007,-2.848629e-002,7.372274e-005,3,9.897368e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.092010e-001,0,,0,
1717114402.589,,1.000000e+003,1.809265e+002,1.886772e-004,2.170316e-007,-2.828463e-002,3.896081e-005,3,9.895624e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.352020e-001,0,,0,
1717114420.339,,1.000000e+003,1.803546e+002,1.892196e-004,1.213265e-007,-2.811824e-002,6.835956e-005,3,9.897121e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.141907e-001,0,,0,
1717114438.629,,1.000000e+003,1.797740e+002,1.897298e-004,1.648625e-007,-2.789545e-002,7.358972e-005,3,9.896396e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.605927e-001,0,,0,
1717114457.649,,1.000000e+003,1.791639e+002,1.902011e-004,1.578758e-007,-2.770704e-002,9.711424e-005,3,9.898126e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.478973e-001,0,,0,
1717114476.669,,1.000000e+003,1.785478e+002,1.906956e-004,1.466188e-007,-2.755309e-002,3.760816e-005,3,9.895946e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.182953e-001,0,,0,
1717114494.404,,1.000000e+003,1.779602e+002,1.911070e-004,1.302169e-007,-2.741718e-002,3.532301e-005,3,9.894510e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.119019e-001,0,,0,
1717114513.139,,1.000000e+003,1.773723e+002,1.914937e-004,1.186100e-007,-2.722185e-002,1.685084e-005,3,9.895554e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.886932e-001,0,,0,
1717114532.839,,1.000000e+003,1.767652e+002,1.918796e-004,1.140517e-007,-2.695832e-002,2.367112e-004,3,9.895301e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.700073e-001,0,,0,
1717114552.679,,1.000000e+003,1.761046e+002,1.921981e-004,1.279943e-007,-2.679386e-002,4.816594e-005,3,9.897672e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.321960e-001,0,,0,
1717114570.709,,1.000000e+003,1.755089e+002,1.925252e-004,8.196821e-008,-2.670768e-002,1.111887e-005,3,9.894140e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.672913e-001,0,,0,
1717114590.219,,1.000000e+003,1.748826e+002,1.928057e-004,9.402780e-008,-2.647868e-002,3.114916e-006,3,9.896179e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.300903e-001,0,,0,
1717114608.219,,1.000000e+003,1.743020e+002,1.930326e-004,6.808732e-008,-2.638042e-002,6.728349e-005,3,9.895637e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.045929e-001,0,,0,
1717114627.969,,1.000000e+003,1.736558e+002,1.932633e-004,5.977320e-008,-2.621677e-002,5.669278e-005,3,9.897014e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.955139e-001,0,,0,
