Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,383.223500E+3,383.223500E+3,-28.945150E+3,28.945150E+3,200.000000E+0
25.000000E+0,753.514000E+3,1.000000E+0,-31.014400E+3,135.500000E+0,200.000000E+0
30.000000E+0,723.984500E+3,5.337500E+3,-37.999450E+3,713.850000E+0,200.000000E+0
40.000000E+0,908.490000E+3,23.904000E+3,-286.341500E+3,3.357500E+3,200.000000E+0
50.000000E+0,757.338500E+3,13.013500E+3,-392.422000E+3,19.296000E+3,200.000000E+0
60.000000E+0,735.843500E+3,86.903500E+3,-147.380500E+3,130.717500E+3,200.000000E+0
75.000000E+0,696.498500E+3,71.506500E+3,-153.327500E+3,32.997500E+3,200.000000E+0
100.000000E+0,589.416500E+3,17.478500E+3,-102.587550E+3,8.685450E+3,200.000000E+0
120.000000E+0,746.612500E+3,9.940500E+3,-212.369000E+3,9.437000E+3,200.000000E+0
150.000000E+0,655.876500E+3,10.724500E+3,-164.232500E+3,24.020500E+3,200.000000E+0
200.000000E+0,625.835500E+3,4.688500E+3,-271.174000E+3,4.973000E+3,200.000000E+0
250.000000E+0,556.420500E+3,7.016500E+3,-265.089500E+3,681.500000E+0,200.000000E+0
300.000000E+0,541.787000E+3,5.222000E+3,-346.214000E+3,433.000000E+0,200.000000E+0
400.000000E+0,407.604500E+3,20.467500E+3,-340.248000E+3,32.415000E+3,200.000000E+0
500.000000E+0,351.424000E+3,488.000000E+0,-367.275000E+3,18.840000E+3,200.000000E+0
600.000000E+0,277.288500E+3,4.610500E+3,-382.774500E+3,2.519500E+3,200.000000E+0
750.000000E+0,213.693500E+3,12.897500E+3,-344.473500E+3,1.646500E+3,200.000000E+0
1.000000E+3,139.909000E+3,2.140000E+3,-297.461000E+3,1.824000E+3,200.000000E+0
1.200000E+3,110.560500E+3,3.931500E+3,-251.581500E+3,1.638500E+3,200.000000E+0
1.500000E+3,69.945450E+3,1.169950E+3,-213.846500E+3,1.071500E+3,200.000000E+0
2.000000E+3,41.740300E+3,713.300000E+0,-170.783000E+3,1.889000E+3,200.000000E+0
2.500000E+3,26.980900E+3,494.500000E+0,-138.030000E+3,1.215000E+3,200.000000E+0
3.000000E+3,18.222900E+3,488.800000E+0,-116.231000E+3,514.000000E+0,200.000000E+0
4.000000E+3,10.636500E+3,201.900000E+0,-87.673050E+3,873.750000E+0,200.000000E+0
5.000000E+3,6.856600E+3,12.950000E+0,-70.619500E+3,127.300000E+0,200.000000E+0
6.000000E+3,5.202540E+3,190.900000E+0,-58.888400E+3,302.800000E+0,200.000000E+0
7.500000E+3,3.067965E+3,176.015000E+0,-47.537250E+3,96.050000E+0,200.000000E+0
10.000000E+3,1.850645E+3,46.805000E+0,-35.798000E+3,129.500000E+0,200.000000E+0
12.000000E+3,1.197755E+3,174.385000E+0,-29.722200E+3,12.900000E+0,200.000000E+0
15.000000E+3,990.669000E+0,16.441000E+0,-23.840300E+3,39.100000E+0,200.000000E+0
20.000000E+3,491.359500E+0,1.321500E+0,-17.924050E+3,8.550000E+0,200.000000E+0
25.000000E+3,379.581500E+0,36.998500E+0,-14.327050E+3,26.850000E+0,200.000000E+0
30.000000E+3,296.888000E+0,12.579000E+0,-11.958650E+3,5.850000E+0,200.000000E+0
40.000000E+3,41.896950E+0,23.602550E+0,-8.953705E+3,22.855000E+0,200.000000E+0
50.000000E+3,112.476000E+0,2.955000E+0,-7.204005E+3,8.705000E+0,200.000000E+0
60.000000E+3,80.407850E+0,77.750000E-3,-6.008415E+3,3.025000E+0,200.000000E+0
75.000000E+3,61.394650E+0,187.350000E-3,-4.809740E+3,70.000034E-3,200.000000E+0
100.000000E+3,38.348300E+0,924.500000E-3,-3.610295E+3,815.000001E-3,200.000000E+0
120.000000E+3,27.467900E+0,3.021600E+0,-3.007160E+3,970.000001E-3,200.000000E+0
150.000000E+3,20.562650E+0,3.274350E+0,-2.409960E+3,1.610000E+0,200.000000E+0
200.000000E+3,13.560750E+0,288.850000E-3,-1.808360E+3,640.000000E-3,200.000000E+0
