Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,17.760300E+3,17.760300E+3,-5.754900E+0,5.754900E+0,200.000000E+0
25.000000E+0,35.529550E+3,44.550000E+0,-71.932600E+0,12.233400E+0,200.000000E+0
30.000000E+0,35.658700E+3,113.700000E+0,74.440500E+0,30.481500E+0,200.000000E+0
40.000000E+0,35.157850E+3,40.550000E+0,-82.041900E+0,172.032100E+0,200.000000E+0
50.000000E+0,36.212850E+3,211.050000E+0,-567.165000E+0,227.296000E+0,200.000000E+0
60.000000E+0,35.806100E+3,195.400000E+0,-134.667750E+0,123.064250E+0,200.000000E+0
75.000000E+0,35.905000E+3,206.600000E+0,-352.298000E+0,183.991000E+0,200.000000E+0
100.000000E+0,36.686000E+3,44.000000E+0,-426.369000E+0,41.402000E+0,200.000000E+0
120.000000E+0,36.173950E+3,4.150000E+0,-511.493500E+0,52.145500E+0,200.000000E+0
150.000000E+0,35.862400E+3,39.800000E+0,-445.206000E+0,10.517000E+0,200.000000E+0
200.000000E+0,36.102950E+3,39.850000E+0,-853.369000E+0,9.385000E+0,200.000000E+0
250.000000E+0,36.066550E+3,38.750000E+0,-989.003000E+0,59.177000E+0,200.000000E+0
300.000000E+0,36.027750E+3,15.350000E+0,-1.040795E+3,11.075000E+0,200.000000E+0
400.000000E+0,36.030600E+3,100.500000E+0,-1.545075E+3,145.965000E+0,200.000000E+0
500.000000E+0,36.115900E+3,7.400000E+0,-1.926125E+3,49.245000E+0,200.000000E+0
600.000000E+0,36.125950E+3,22.950000E+0,-2.390810E+3,6.120000E+0,200.000000E+0
750.000000E+0,35.950350E+3,46.150000E+0,-2.917030E+3,46.110000E+0,200.000000E+0
1.000000E+3,35.934650E+3,47.650000E+0,-3.882295E+3,3.625000E+0,200.000000E+0
1.200000E+3,35.704550E+3,47.950000E+0,-4.639315E+3,79.465000E+0,200.000000E+0
1.500000E+3,35.406600E+3,243.500000E+0,-6.031990E+3,51.550000E+0,200.000000E+0
2.000000E+3,34.659600E+3,7.300000E+0,-7.434295E+3,324.999994E-3,200.000000E+0
2.500000E+3,33.720700E+3,28.600000E+0,-9.087115E+3,18.425000E+0,200.000000E+0
3.000000E+3,32.894400E+3,70.600000E+0,-10.619750E+3,37.650000E+0,200.000000E+0
4.000000E+3,30.548600E+3,37.200000E+0,-13.022800E+3,25.300000E+0,200.000000E+0
5.000000E+3,28.129050E+3,18.150000E+0,-15.010550E+3,20.850000E+0,200.000000E+0
6.000000E+3,25.652450E+3,57.950000E+0,-16.308850E+3,11.450000E+0,200.000000E+0
7.500000E+3,22.054900E+3,106.600000E+0,-17.584500E+3,11.400000E+0,200.000000E+0
10.000000E+3,17.077350E+3,61.650000E+0,-17.885300E+3,63.200000E+0,200.000000E+0
12.000000E+3,13.909450E+3,34.850000E+0,-17.455550E+3,17.150000E+0,200.000000E+0
15.000000E+3,10.407350E+3,1.950000E+0,-16.205000E+3,6.900000E+0,200.000000E+0
20.000000E+3,6.726665E+3,7.055000E+0,-13.929350E+3,12.950000E+0,200.000000E+0
25.000000E+3,4.670340E+3,3.000000E+0,-11.948500E+3,2.400000E+0,200.000000E+0
30.000000E+3,3.384670E+3,20.640000E+0,-10.384150E+3,7.450000E+0,200.000000E+0
40.000000E+3,2.029685E+3,2.055000E+0,-8.131465E+3,3.625000E+0,200.000000E+0
50.000000E+3,1.339650E+3,840.000000E-3,-6.649565E+3,3.645000E+0,200.000000E+0
60.000000E+3,954.531500E+0,551.500000E-3,-5.614950E+3,2.620000E+0,200.000000E+0
75.000000E+3,628.090000E+0,2.428000E+0,-4.543800E+3,2.720000E+0,200.000000E+0
100.000000E+3,367.441000E+0,614.000000E-3,-3.439515E+3,295.000000E-3,200.000000E+0
120.000000E+3,261.181500E+0,697.500000E-3,-2.878680E+3,750.000000E-3,200.000000E+0
150.000000E+3,173.414500E+0,365.500000E-3,-2.312290E+3,20.000006E-3,200.000000E+0
200.000000E+3,101.817500E+0,7.500000E-3,-1.740495E+3,1.595000E+0,200.000000E+0
