Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
13.014744E+0	293.500000E+0	293.500000E+0	NaN	36.000000E+0	22.081421E+3	2.197388E+42				
16.821962E+0	293.500000E+0	293.390000E+0	NaN	26.000000E+0	24.286535E+3	2.444192E+42				
20.592178E+0	293.626907E+0	293.390000E+0	NaN	19.000000E+0	24.191642E+3	2.440093E+42				
24.371394E+0	295.000000E+0	293.390000E+0	NaN	17.000000E+0	25.279187E+3	2.467003E+42				
28.172611E+0	295.000000E+0	293.500000E+0	NaN	22.000000E+0	24.817586E+3	2.429731E+42				
31.946827E+0	295.000000E+0	293.620000E+0	NaN	41.000000E+0	24.149847E+3	2.403199E+42				
35.733044E+0	295.000000E+0	293.500000E+0	NaN	46.000000E+0	25.266353E+3	2.455401E+42				
39.521261E+0	295.000000E+0	293.390000E+0	897.446870E-3	46.000000E+0	24.307287E+3	2.439295E+42				
43.313478E+0	295.000000E+0	293.170000E+0	897.446870E-3	37.000000E+0	24.022897E+3	2.400667E+42				
47.100694E+0	295.000000E+0	293.170000E+0	-80.162034E-6	43.000000E+0	25.371367E+3	2.459649E+42				
50.880910E+0	295.000000E+0	293.280000E+0	-1.477969E+0	48.000000E+0	24.176835E+3	2.406006E+42				
54.662127E+0	295.000000E+0	293.390000E+0	-2.058487E+0	63.000000E+0	24.618325E+3	2.412630E+42				
58.444343E+0	295.000000E+0	293.390000E+0	-1.160461E+0	55.000000E+0	24.283131E+3	2.405135E+42				
62.245560E+0	295.000000E+0	293.280000E+0	292.101467E-3	47.000000E+0	24.574842E+3	2.415200E+42				
66.030777E+0	295.000000E+0	293.170000E+0	1.163493E+0	76.000000E+0	24.252630E+3	2.406444E+42				
69.813993E+0	295.000000E+0	292.940000E+0	582.667496E-3	66.000000E+0	24.747437E+3	2.420019E+42				
73.602210E+0	295.000000E+0	292.830000E+0	-579.215482E-3	61.000000E+0	24.520358E+3	2.430089E+42				
77.389427E+0	295.000000E+0	292.830000E+0	-1.768557E+0	63.000000E+0	25.193085E+3	2.470595E+42				
81.205645E+0	295.000000E+0	292.830000E+0	-2.376564E+0	83.000000E+0	24.760434E+3	2.428743E+42				
84.982861E+0	295.000000E+0	292.830000E+0	-2.086994E+0	64.000000E+0	23.967778E+3	2.408175E+42				
88.767077E+0	295.000000E+0	292.830000E+0	-1.188525E+0	79.000000E+0	24.980671E+3	2.447971E+42				
92.550293E+0	295.000000E+0	292.830000E+0	-290.412414E-3	81.000000E+0	24.548661E+3	2.425907E+42				
96.338511E+0	295.000000E+0	292.830000E+0	0.000000E+0	87.000000E+0	24.194584E+3	2.402127E+42				
100.162729E+0	295.000000E+0	292.830000E+0	0.000000E+0	76.000000E+0	23.849431E+3	2.412895E+42				
103.947946E+0	295.000000E+0	292.830000E+0	0.000000E+0	77.000000E+0	24.405685E+3	2.423232E+42				
107.733162E+0	295.000000E+0	292.940000E+0	0.000000E+0	66.000000E+0	24.580016E+3	2.462748E+42				
111.522379E+0	295.000000E+0	292.940000E+0	0.000000E+0	81.000000E+0	24.249510E+3	2.408860E+42				
115.316596E+0	295.000000E+0	292.940000E+0	290.604244E-3	81.000000E+0	25.060398E+3	2.478429E+42				
119.105813E+0	295.000000E+0	293.050000E+0	581.055015E-3	76.000000E+0	23.158981E+3	2.378295E+42				
122.891029E+0	295.000000E+0	293.170000E+0	581.055015E-3	79.000000E+0	24.653893E+3	2.446014E+42				
126.676246E+0	295.000000E+0	293.170000E+0	580.556824E-3	80.000000E+0	24.394380E+3	2.421745E+42				
130.458462E+0	295.000000E+0	293.280000E+0	897.412249E-3	73.000000E+0	24.328557E+3	2.413929E+42				
134.240678E+0	295.000000E+0	293.390000E+0	1.214435E+0	70.000000E+0	24.053836E+3	2.432135E+42				
138.043896E+0	295.000000E+0	293.500000E+0	1.215048E+0	74.000000E+0	24.083618E+3	2.405813E+42				
141.829112E+0	295.000000E+0	293.620000E+0	1.189412E+0	72.000000E+0	25.160611E+3	2.488912E+42				
145.612329E+0	295.000000E+0	293.730000E+0	1.452448E+0	68.000000E+0	25.217448E+3	2.486913E+42				
149.389544E+0	295.000000E+0	293.840000E+0	1.767914E+0	62.000000E+0	25.178481E+3	2.492944E+42				
153.169761E+0	295.000000E+0	293.960000E+0	1.794032E+0	66.000000E+0	24.201002E+3	2.400143E+42				
156.959978E+0	295.000000E+0	294.070000E+0	1.795951E+0	67.000000E+0	25.210809E+3	2.478194E+42				
160.739194E+0	295.000000E+0	294.180000E+0	1.798437E+0	70.000000E+0	24.373296E+3	2.451405E+42				
164.524410E+0	295.000000E+0	294.300000E+0	1.798277E+0	71.000000E+0	24.146743E+3	2.400504E+42				
168.330628E+0	295.000000E+0	294.410000E+0	1.797585E+0	62.000000E+0	24.247624E+3	2.418831E+42				
172.110844E+0	295.000000E+0	294.520000E+0	1.797021E+0	72.000000E+0	24.153586E+3	2.399475E+42				
175.890060E+0	295.000000E+0	294.640000E+0	1.795340E+0	55.000000E+0	23.879016E+3	2.413941E+42				
179.667276E+0	295.000000E+0	294.640000E+0	1.794038E+0	58.000000E+0	25.362095E+3	2.485447E+42				
183.460494E+0	295.000000E+0	294.640000E+0	1.794440E+0	57.000000E+0	25.015899E+3	2.481309E+42				
187.243710E+0	295.000000E+0	294.750000E+0	1.506104E+0	51.000000E+0	24.269022E+3	2.408842E+42				
191.026926E+0	295.000000E+0	294.750000E+0	926.121492E-3	60.000000E+0	24.877946E+3	2.444771E+42				
195.309171E+0	295.000000E+0	294.860000E+0	607.984292E-3	65.000000E+0	25.440715E+3	2.482938E+42				
199.091387E+0	295.000000E+0	294.860000E+0	581.131984E-3	70.000000E+0	24.759566E+3	2.440664E+42				
202.882604E+0	295.000000E+0	294.990000E+0	853.900020E-3	60.000000E+0	23.830775E+3	2.408819E+42				
206.666821E+0	295.000000E+0	295.110000E+0	836.327791E-3	63.000000E+0	24.247305E+3	2.411251E+42				
210.453037E+0	295.000000E+0	295.340000E+0	888.875238E-3	64.000000E+0	23.778939E+3	2.382149E+42				
214.232254E+0	295.000000E+0	295.450000E+0	1.276135E+0	63.000000E+0	24.197594E+3	2.401464E+42				
218.020470E+0	295.000000E+0	295.680000E+0	1.927983E+0	65.000000E+0	24.124093E+3	2.435362E+42				
221.801686E+0	295.000000E+0	295.680000E+0	2.483503E+0	68.000000E+0	24.092091E+3	2.416378E+42				
225.600904E+0	295.000000E+0	295.560000E+0	2.722062E+0	59.000000E+0	24.759151E+3	2.447391E+42				
229.369119E+0	295.000000E+0	295.450000E+0	2.405120E+0	51.000000E+0	25.216302E+3	2.483834E+42				
233.144335E+0	295.000000E+0	295.450000E+0	1.189690E+0	54.000000E+0	24.942060E+3	2.472253E+42				
236.925551E+0	295.000000E+0	295.340000E+0	-316.765190E-3	63.000000E+0	25.340457E+3	2.450205E+42				
240.696767E+0	295.000000E+0	295.340000E+0	-1.216117E+0	55.000000E+0	25.294398E+3	2.476120E+42				
244.474983E+0	295.000000E+0	295.450000E+0	-1.190655E+0	52.000000E+0	24.485953E+3	2.439463E+42				
248.238198E+0	295.000000E+0	295.450000E+0	-874.084031E-3	62.000000E+0	24.195451E+3	2.405515E+42				
251.983413E+0	295.000000E+0	295.450000E+0	-291.026923E-3	66.000000E+0	25.316086E+3	2.455827E+42				
255.743628E+0	295.000000E+0	295.450000E+0	291.837591E-3	54.000000E+0	24.928107E+3	2.478132E+42				
259.506843E+0	295.000000E+0	295.450000E+0	583.134485E-3	47.000000E+0	24.162325E+3	2.398372E+42				
263.807089E+0	295.000000E+0	295.450000E+0	291.721825E-3	61.000000E+0	24.944868E+3	2.463832E+42				
267.585305E+0	295.000000E+0	295.450000E+0	0.000000E+0	55.000000E+0	24.988208E+3	2.473215E+42				
271.327519E+0	295.000000E+0	295.450000E+0	0.000000E+0	56.000000E+0	23.973850E+3	2.387963E+42				
275.087734E+0	295.000000E+0	295.450000E+0	0.000000E+0	58.000000E+0	24.177238E+3	2.400934E+42				
278.866951E+0	295.000000E+0	295.450000E+0	0.000000E+0	53.000000E+0	25.134935E+3	2.468312E+42				
282.618165E+0	295.000000E+0	295.560000E+0	0.000000E+0	53.000000E+0	25.210063E+3	2.451253E+42				
286.405382E+0	295.000000E+0	295.560000E+0	0.000000E+0	53.000000E+0	24.925802E+3	2.467457E+42				
290.188598E+0	295.000000E+0	295.560000E+0	292.147961E-3	54.000000E+0	24.013978E+3	2.399824E+42				
293.997816E+0	295.000000E+0	295.450000E+0	583.985871E-3	58.000000E+0	25.208171E+3	2.459588E+42				
297.762031E+0	295.000000E+0	295.450000E+0	583.985871E-3	58.000000E+0	23.882915E+3	2.386100E+42				
302.037276E+0	295.000000E+0	295.450000E+0	2.075758E-3	60.000000E+0	23.763102E+3	2.367257E+42				
305.822492E+0	295.000000E+0	295.450000E+0	-580.251272E-3	59.000000E+0	23.713256E+3	2.398163E+42				
309.592708E+0	295.000000E+0	295.450000E+0	-580.251272E-3	57.000000E+0	25.153518E+3	2.449866E+42				
313.864952E+0	295.000000E+0	295.560000E+0	-290.489120E-3	58.000000E+0	24.221062E+3	2.413970E+42				
317.638168E+0	295.000000E+0	295.560000E+0	0.000000E+0	57.000000E+0	24.760300E+3	2.463501E+42				
321.401383E+0	295.000000E+0	295.560000E+0	273.548144E-3	61.000000E+0	25.295961E+3	2.446690E+42				
325.171599E+0	295.000000E+0	295.560000E+0	546.994279E-3	63.000000E+0	24.134943E+3	2.412131E+42				
328.953815E+0	295.000000E+0	295.680000E+0	546.994279E-3	55.000000E+0	23.640537E+3	2.364388E+42				
333.237060E+0	295.000000E+0	295.680000E+0	273.446135E-3	66.000000E+0	25.163359E+3	2.466874E+42				
337.007276E+0	295.000000E+0	295.680000E+0	317.778450E-3	53.000000E+0	23.942775E+3	2.408666E+42				
340.784492E+0	295.000000E+0	295.680000E+0	615.343580E-3	61.000000E+0	23.871431E+3	2.385819E+42				
344.611711E+0	295.000000E+0	295.680000E+0	615.343580E-3	51.000000E+0	24.853092E+3	2.441699E+42				
348.880955E+0	295.000000E+0	295.790000E+0	297.565130E-3	63.000000E+0	23.853621E+3	2.381805E+42				
352.659171E+0	295.000000E+0	295.680000E+0	0.000000E+0	57.000000E+0	23.716544E+3	2.352874E+42				
356.427386E+0	295.000000E+0	295.680000E+0	271.723600E-3	62.000000E+0	24.520161E+3	2.414423E+42				
360.211603E+0	295.000000E+0	295.680000E+0	271.723600E-3	54.000000E+0	24.274392E+3	2.439204E+42				
364.494848E+0	295.000000E+0	295.680000E+0	-19.804917E-3	60.000000E+0	24.946233E+3	2.411004E+42				
368.278064E+0	295.000000E+0	295.680000E+0	-291.528518E-3	56.000000E+0	25.083057E+3	2.422645E+42				
372.572310E+0	295.000000E+0	295.680000E+0	-291.528518E-3	51.000000E+0	24.141189E+3	2.364771E+42				
376.352526E+0	295.000000E+0	295.680000E+0	0.000000E+0	58.000000E+0	24.593428E+3	2.454538E+42				
380.127742E+0	295.000000E+0	295.790000E+0	0.000000E+0	65.000000E+0	23.688971E+3	2.364816E+42				
383.899958E+0	295.000000E+0	295.790000E+0	0.000000E+0	60.000000E+0	24.198866E+3	2.405830E+42				
387.674174E+0	295.000000E+0	295.790000E+0	291.181220E-3	51.000000E+0	24.726586E+3	2.394634E+42				
391.469391E+0	295.000000E+0	295.790000E+0	582.671096E-3	52.000000E+0	24.921622E+3	2.452175E+42				
395.239606E+0	295.000000E+0	295.790000E+0	582.671096E-3	50.000000E+0	24.971321E+3	2.455407E+42				
399.519851E+0	295.000000E+0	295.790000E+0	291.489876E-3	51.000000E+0	23.862090E+3	2.383323E+42				
403.302068E+0	295.000000E+0	295.680000E+0	0.000000E+0	51.000000E+0	23.976139E+3	2.382779E+42				
407.088284E+0	295.000000E+0	295.560000E+0	0.000000E+0	51.000000E+0	23.771245E+3	2.403782E+42				
410.864500E+0	295.000000E+0	295.450000E+0	-272.869524E-3	56.000000E+0	24.927944E+3	2.460223E+42				
414.646717E+0	295.000000E+0	295.450000E+0	-880.657176E-3	63.000000E+0	24.871148E+3	2.452078E+42				
418.419932E+0	295.000000E+0	295.450000E+0	-1.488927E+0	53.000000E+0	23.509204E+3	2.357677E+42				
422.201149E+0	295.000000E+0	295.450000E+0	-1.507123E+0	52.000000E+0	24.809254E+3	2.455724E+42				
425.999366E+0	295.000000E+0	295.560000E+0	-899.335547E-3	58.000000E+0	23.985720E+3	2.385693E+42				
430.274611E+0	295.000000E+0	295.680000E+0	-291.065638E-3	52.000000E+0	23.863419E+3	2.372766E+42				
434.048826E+0	295.000000E+0	295.790000E+0	290.259162E-3	60.000000E+0	24.630116E+3	2.419504E+42				
437.815042E+0	295.000000E+0	295.790000E+0	860.027125E-3	51.000000E+0	23.856850E+3	2.368145E+42				
441.590258E+0	295.000000E+0	295.680000E+0	1.431494E+0	60.000000E+0	23.903745E+3	2.388061E+42				
445.398475E+0	295.000000E+0	295.790000E+0	1.432995E+0	57.000000E+0	23.485192E+3	2.355245E+42				
449.177691E+0	295.000000E+0	295.790000E+0	571.505580E-3	45.000000E+0	24.981710E+3	2.441097E+42				
452.973909E+0	295.000000E+0	295.910000E+0	38.703327E-6	58.000000E+0	24.521004E+3	2.422787E+42				
457.256154E+0	295.000000E+0	295.910000E+0	-1.768701E-3	60.000000E+0	23.543568E+3	2.354238E+42				
461.036370E+0	295.000000E+0	295.910000E+0	606.766649E-3	59.000000E+0	24.680197E+3	2.442583E+42				
464.818586E+0	295.000000E+0	295.910000E+0	903.852897E-3	58.000000E+0	23.895304E+3	2.376413E+42				
468.599802E+0	295.000000E+0	295.910000E+0	613.899791E-3	53.000000E+0	23.751093E+3	2.361171E+42				
472.383019E+0	295.000000E+0	295.910000E+0	297.086248E-3	58.000000E+0	23.865896E+3	2.373846E+42				
476.157235E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	23.913049E+3	2.384831E+42				
479.931451E+0	295.000000E+0	295.910000E+0	0.000000E+0	56.000000E+0	23.491739E+3	2.348013E+42				
483.706666E+0	295.000000E+0	295.910000E+0	0.000000E+0	56.000000E+0	24.211315E+3	2.396585E+42				
487.525885E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	23.503484E+3	2.348453E+42				
491.305101E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	23.886890E+3	2.386353E+42				
495.085317E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	24.186228E+3	2.405153E+42				
498.854533E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	23.901715E+3	2.370984E+42				
502.625749E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	23.808495E+3	2.378929E+42				
506.455968E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	25.038992E+3	2.422616E+42				
510.235184E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	24.771786E+3	2.451599E+42				
514.019400E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	25.023081E+3	2.433335E+42				
517.803617E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	23.597358E+3	2.388245E+42				
521.581833E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	24.834576E+3	2.429571E+42				
525.405052E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	23.822398E+3	2.387975E+42				
529.186268E+0	295.000000E+0	295.790000E+0	0.000000E+0	54.000000E+0	24.228062E+3	2.421047E+42				
532.965484E+0	295.000000E+0	295.790000E+0	0.000000E+0	55.000000E+0	23.811847E+3	2.358103E+42				
537.245729E+0	295.000000E+0	295.790000E+0	-315.605303E-3	53.000000E+0	23.941999E+3	2.378312E+42				
541.019945E+0	295.000000E+0	295.910000E+0	-633.047462E-3	52.000000E+0	23.964799E+3	2.406485E+42				
544.799161E+0	295.000000E+0	295.910000E+0	-633.047462E-3	55.000000E+0	23.880820E+3	2.388516E+42				
548.582377E+0	295.000000E+0	295.910000E+0	-19.470621E-3	53.000000E+0	24.610570E+3	2.434477E+42				
552.360593E+0	295.000000E+0	295.910000E+0	615.707901E-3	57.000000E+0	23.786543E+3	2.355951E+42				
556.158811E+0	295.000000E+0	295.910000E+0	615.707901E-3	52.000000E+0	23.979923E+3	2.407613E+42				
559.935027E+0	295.000000E+0	295.910000E+0	317.736362E-3	56.000000E+0	23.762154E+3	2.396261E+42				
563.718243E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	23.842120E+3	2.361998E+42				
567.499459E+0	295.000000E+0	295.910000E+0	0.000000E+0	56.000000E+0	24.631065E+3	2.379917E+42				
571.284676E+0	295.000000E+0	295.910000E+0	0.000000E+0	54.000000E+0	24.598748E+3	2.437273E+42				
575.082893E+0	295.000000E+0	295.910000E+0	0.000000E+0	51.000000E+0	24.941002E+3	2.413488E+42				
578.857109E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	24.723571E+3	2.444264E+42				
582.630325E+0	295.000000E+0	295.910000E+0	0.000000E+0	55.000000E+0	23.829882E+3	2.369527E+42				
586.412541E+0	295.000000E+0	295.790000E+0	0.000000E+0	58.000000E+0	23.773617E+3	2.371523E+42				
590.189757E+0	295.000000E+0	295.790000E+0	0.000000E+0	51.000000E+0	23.857703E+3	2.375940E+42				
594.479002E+0	295.000000E+0	295.790000E+0	-317.652240E-3	56.000000E+0	23.466874E+3	2.367568E+42				
598.260219E+0	295.000000E+0	295.910000E+0	-635.136409E-3	55.000000E+0	24.845354E+3	2.412501E+42				
602.038435E+0	295.000000E+0	295.910000E+0	-635.136409E-3	57.000000E+0	23.625865E+3	2.387181E+42				
605.853653E+0	295.000000E+0	295.910000E+0	-20.103416E-3	56.000000E+0	24.702986E+3	2.432063E+42				
609.639870E+0	295.000000E+0	295.910000E+0	614.864923E-3	57.000000E+0	22.984996E+3	2.320321E+42				
613.423086E+0	295.000000E+0	296.020000E+0	614.864923E-3	57.000000E+0	23.830453E+3	2.361976E+42				
617.197302E+0	295.000000E+0	296.130000E+0	317.484170E-3	57.000000E+0	23.285412E+3	2.335210E+42				
620.974518E+0	295.000000E+0	296.130000E+0	290.642651E-3	53.000000E+0	25.052208E+3	2.426168E+42				
624.771735E+0	295.000000E+0	296.250000E+0	872.850986E-3	55.000000E+0	23.266722E+3	2.347518E+42				
628.549951E+0	295.000000E+0	296.250000E+0	1.164186E+0	57.000000E+0	23.702922E+3	2.354327E+42				
632.328167E+0	295.000000E+0	296.130000E+0	1.190399E+0	54.000000E+0	23.734370E+3	2.340654E+42				
636.109384E+0	295.000000E+0	296.130000E+0	925.004416E-3	54.000000E+0	24.749784E+3	2.396950E+42				
639.903600E+0	295.000000E+0	296.020000E+0	316.058744E-3	51.000000E+0	22.968624E+3	2.324589E+42				
643.681817E+0	295.000000E+0	296.020000E+0	-318.280792E-3	53.000000E+0	24.591813E+3	2.431699E+42				
647.465033E+0	295.000000E+0	295.910000E+0	-925.506806E-3	57.000000E+0	23.265793E+3	2.361199E+42				
651.248250E+0	295.000000E+0	295.910000E+0	-898.424097E-3	54.000000E+0	23.559796E+3	2.342718E+42				
655.037466E+0	295.000000E+0	295.790000E+0	-871.890095E-3	53.000000E+0	23.532914E+3	2.341102E+42				
658.819683E+0	295.000000E+0	295.790000E+0	-872.235523E-3	55.000000E+0	23.235286E+3	2.325265E+42				
662.603899E+0	295.000000E+0	295.790000E+0	-898.647114E-3	53.000000E+0	23.771274E+3	2.362798E+42				
666.382115E+0	295.000000E+0	295.910000E+0	-924.677910E-3	55.000000E+0	23.582042E+3	2.368841E+42				
670.204334E+0	295.000000E+0	295.910000E+0	-633.920031E-3	53.000000E+0	23.666938E+3	2.343144E+42				
673.992550E+0	295.000000E+0	296.020000E+0	377.269516E-6	58.000000E+0	24.340952E+3	2.411802E+42				
677.778767E+0	295.000000E+0	296.020000E+0	633.129622E-3	52.000000E+0	24.790024E+3	2.421722E+42				
681.561983E+0	295.000000E+0	296.020000E+0	922.206378E-3	54.000000E+0	24.272992E+3	2.408778E+42				
685.345200E+0	295.000000E+0	296.020000E+0	895.298954E-3	55.000000E+0	23.300482E+3	2.363655E+42				
689.122416E+0	295.000000E+0	296.020000E+0	579.527545E-3	53.000000E+0	23.442371E+3	2.362066E+42				
692.902632E+0	295.000000E+0	296.020000E+0	290.450789E-3	54.000000E+0	24.540085E+3	2.399766E+42				
696.684848E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	23.663405E+3	2.356354E+42				
700.463064E+0	295.000000E+0	296.020000E+0	0.000000E+0	55.000000E+0	24.512984E+3	2.388090E+42				
704.243280E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	23.829150E+3	2.347384E+42				
708.026497E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	23.534390E+3	2.316828E+42				
711.800713E+0	295.000000E+0	295.910000E+0	0.000000E+0	52.000000E+0	22.870406E+3	2.307109E+42				
715.579929E+0	295.000000E+0	295.910000E+0	-290.873217E-3	54.000000E+0	24.100463E+3	2.395543E+42				
719.359145E+0	295.000000E+0	295.910000E+0	-581.977384E-3	51.000000E+0	24.738525E+3	2.392073E+42				
723.144361E+0	295.000000E+0	295.910000E+0	-581.977384E-3	54.000000E+0	23.261948E+3	2.325538E+42				
726.933578E+0	295.000000E+0	295.910000E+0	-291.104167E-3	51.000000E+0	23.898895E+3	2.353998E+42				
730.707794E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	23.840671E+3	2.338362E+42				
734.495011E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	23.959242E+3	2.393992E+42				
738.275227E+0	295.000000E+0	296.020000E+0	0.000000E+0	55.000000E+0	24.456931E+3	2.363553E+42				
742.098446E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	22.768343E+3	2.314934E+42				
745.875662E+0	295.000000E+0	296.020000E+0	290.719460E-3	52.000000E+0	24.254918E+3	2.407683E+42				
749.655878E+0	295.000000E+0	296.020000E+0	580.062367E-3	53.000000E+0	23.142786E+3	2.315166E+42				
753.443095E+0	295.000000E+0	296.020000E+0	580.062367E-3	54.000000E+0	24.253913E+3	2.403875E+42				
757.224311E+0	295.000000E+0	296.020000E+0	289.342907E-3	53.000000E+0	24.239165E+3	2.400661E+42				
761.007527E+0	295.000000E+0	296.020000E+0	0.000000E+0	55.000000E+0	24.488624E+3	2.371704E+42				
764.790744E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	24.291415E+3	2.404202E+42				
768.566959E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	23.483083E+3	2.323618E+42				
772.349176E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	24.446850E+3	2.415918E+42				
776.149393E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	23.555389E+3	2.332846E+42				
779.921609E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	24.489865E+3	2.393957E+42				
783.703825E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	23.451559E+3	2.316059E+42				
787.485042E+0	295.000000E+0	295.910000E+0	0.000000E+0	52.000000E+0	24.211921E+3	2.404330E+42				
791.268258E+0	295.000000E+0	295.910000E+0	0.000000E+0	51.000000E+0	22.679489E+3	2.293663E+42				
795.046474E+0	295.000000E+0	295.910000E+0	-290.873217E-3	53.000000E+0	24.240631E+3	2.403304E+42				
798.826690E+0	295.000000E+0	295.910000E+0	-581.707984E-3	51.000000E+0	24.339327E+3	2.402226E+42				
802.644909E+0	295.000000E+0	296.020000E+0	-581.707984E-3	53.000000E+0	23.296692E+3	2.305037E+42				
806.426125E+0	295.000000E+0	296.020000E+0	-290.834767E-3	51.000000E+0	23.585183E+3	2.333209E+42				
810.202341E+0	295.000000E+0	296.020000E+0	289.533308E-3	51.000000E+0	22.900923E+3	2.302873E+42				
814.000558E+0	295.000000E+0	296.020000E+0	579.028520E-3	53.000000E+0	23.351605E+3	2.317435E+42				
817.781775E+0	295.000000E+0	296.020000E+0	579.028520E-3	52.000000E+0	24.299269E+3	2.404307E+42				
821.565991E+0	295.000000E+0	296.020000E+0	289.495212E-3	53.000000E+0	24.186369E+3	2.398836E+42				
825.348207E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	23.148902E+3	2.292474E+42				
829.130424E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	24.215303E+3	2.397148E+42				
832.942642E+0	295.000000E+0	296.020000E+0	0.000000E+0	49.000000E+0	24.032424E+3	2.385095E+42				
836.722858E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	24.217420E+3	2.396591E+42				
840.488073E+0	295.000000E+0	296.020000E+0	0.000000E+0	53.000000E+0	24.295296E+3	2.353763E+42				
844.273290E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	24.190776E+3	2.389040E+42				
848.045506E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	23.381946E+3	2.309092E+42				
851.830722E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	23.524112E+3	2.325287E+42				
855.613938E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	23.250836E+3	2.310535E+42				
859.399155E+0	295.000000E+0	296.020000E+0	0.000000E+0	50.000000E+0	23.509434E+3	2.327504E+42				
863.179371E+0	295.000000E+0	296.020000E+0	0.000000E+0	50.000000E+0	23.823820E+3	2.366810E+42				
866.959587E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	24.440524E+3	2.381616E+42				
870.742804E+0	295.000000E+0	296.020000E+0	0.000000E+0	49.000000E+0	24.282706E+3	2.379175E+42				
874.522020E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	24.170345E+3	2.392864E+42				
878.298236E+0	295.000000E+0	296.020000E+0	0.000000E+0	50.000000E+0	24.076945E+3	2.349421E+42				
882.071452E+0	295.000000E+0	296.020000E+0	0.000000E+0	52.000000E+0	23.439597E+3	2.313264E+42				
885.855668E+0	295.000000E+0	296.020000E+0	0.000000E+0	51.000000E+0	23.240968E+3	2.321637E+42				
889.650885E+0	295.000000E+0	295.910000E+0	0.000000E+0	50.000000E+0	23.719494E+3	2.318834E+42				
893.429101E+0	295.000000E+0	295.910000E+0	0.000000E+0	51.000000E+0	23.394613E+3	2.307882E+42				
897.204317E+0	295.000000E+0	295.910000E+0	-290.259162E-3	50.000000E+0	23.037705E+3	2.289286E+42				
900.983533E+0	295.000000E+0	295.910000E+0	-580.748282E-3	50.000000E+0	23.453722E+3	2.312125E+42				
904.762750E+0	295.000000E+0	295.910000E+0	-580.748282E-3	51.000000E+0	23.250023E+3	2.308302E+42				
908.561967E+0	295.000000E+0	295.910000E+0	-290.489120E-3	51.000000E+0	23.399378E+3	2.317928E+42				
912.344183E+0	295.000000E+0	295.910000E+0	0.000000E+0	50.000000E+0	24.248406E+3	2.374147E+42				
916.125400E+0	295.000000E+0	295.910000E+0	0.000000E+0	49.000000E+0	23.292060E+3	2.292289E+42				
919.909616E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	24.169565E+3	2.396858E+42				
923.687832E+0	295.000000E+0	295.910000E+0	0.000000E+0	53.000000E+0	24.149807E+3	2.395114E+42				
927.494050E+0	295.000000E+0	295.910000E+0	0.000000E+0	50.000000E+0	24.173773E+3	2.368502E+42				
931.274266E+0	295.000000E+0	296.020000E+0	0.000000E+0	48.000000E+0	23.330549E+3	2.351372E+42				
935.052482E+0	295.000000E+0	295.910000E+0	0.000000E+0	52.000000E+0	24.209521E+3	2.397078E+42				
