Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.266739E-2	8.015000E+1	2.000000E+3	2.010780E+0	1.895700E-3	1.060706E+6	5.730731E+5	3.488700E-3	1.999280E+0	9.910000E+37	1.895700E-3	5.227620E+43	2.840600E+43	3.488700E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+0
3.846887E-2	8.015000E+1	2.010000E+3	1.997190E+0	3.248500E-3	6.148038E+5	6.346921E+5	3.171900E-3	2.013180E+0	9.910000E+37	3.248500E-3	3.050639E+43	3.124310E+43	3.171900E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	2.000000E+0
6.433702E-2	8.015000E+1	2.020000E+3	2.012080E+0	3.129900E-3	6.428576E+5	5.001535E+5	3.974100E-3	1.987660E+0	9.910000E+37	3.129900E-3	3.166235E+43	2.493646E+43	3.974100E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	3.000000E+0
9.033850E-2	8.015000E+1	2.030000E+3	2.017350E+0	3.726200E-3	5.413961E+5	6.461065E+5	3.073100E-3	1.985550E+0	9.910000E+37	3.726200E-3	2.659546E+43	3.224757E+43	3.073100E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	4.000000E+0
1.160900E-1	8.015000E+1	2.040000E+3	2.063600E+0	3.708600E-3	5.564364E+5	7.295868E+5	2.761700E-3	2.014900E+0	9.910000E+37	3.708600E-3	2.672167E+43	3.588369E+43	2.761700E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	5.000000E+0
1.419581E-1	8.015000E+1	2.050000E+3	2.045670E+0	3.187600E-3	6.417587E+5	5.915515E+5	3.371000E-3	1.994120E+0	9.910000E+37	3.187600E-3	3.108922E+43	2.939780E+43	3.371000E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	6.000000E+0
1.678929E-1	8.015000E+1	2.060000E+3	2.045470E+0	3.514000E-3	5.820916E+5	6.503574E+5	3.063900E-3	1.992630E+0	9.910000E+37	3.514000E-3	2.820148E+43	3.234440E+43	3.063900E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	7.000000E+0
1.938778E-1	8.015000E+1	2.070000E+3	2.066440E+0	3.368300E-3	6.134964E+5	6.930293E+5	2.905000E-3	2.013250E+0	9.910000E+37	3.368300E-3	2.942137E+43	3.411360E+43	2.905000E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	8.000000E+0
2.197959E-1	8.015000E+1	2.080000E+3	2.070110E+0	3.418600E-3	6.055432E+5	9.122174E+5	2.189500E-3	1.997300E+0	9.910000E+37	3.418600E-3	2.898847E+43	4.526148E+43	2.189500E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	9.000000E+0
2.455974E-1	8.015000E+1	2.090000E+3	2.088010E+0	2.536300E-3	8.232504E+5	7.205956E+5	2.797200E-3	2.015650E+0	9.910000E+37	2.536300E-3	3.907266E+43	3.542829E+43	2.797200E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+1
