Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.275073E-2	2.506000E+2	2.000000E+3	2.001020E+0	4.910800E-2	4.074733E+4	3.474552E+4	5.754900E-2	1.999570E+0	9.910000E+37	4.910800E-2	2.018001E+42	1.722011E+42	5.754900E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+0
3.938559E-2	2.506000E+2	1.990000E+3	1.993440E+0	4.812700E-2	4.142041E+4	3.145781E+4	6.345800E-2	1.996250E+0	9.910000E+37	4.812700E-2	2.059135E+42	1.561663E+42	6.345800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.000000E+0
6.550375E-2	2.506000E+2	1.980000E+3	1.980430E+0	5.528100E-2	3.582479E+4	3.728179E+4	5.367500E-2	2.001100E+0	9.910000E+37	5.528100E-2	1.792659E+42	1.846297E+42	5.367500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0
9.163857E-2	2.506000E+2	1.970000E+3	1.973120E+0	4.765400E-2	4.140513E+4	3.363610E+4	5.935200E-2	1.996370E+0	9.910000E+37	4.765400E-2	2.079574E+42	1.669699E+42	5.935200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	4.000000E+0
1.176567E-1	2.506000E+2	1.960000E+3	1.964730E+0	5.238400E-2	3.750630E+4	4.197010E+4	4.769300E-2	2.001680E+0	9.910000E+37	5.238400E-2	1.891799E+42	2.077873E+42	4.769300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	5.000000E+0
1.438416E-1	2.506000E+2	1.950000E+3	1.953180E+0	5.466600E-2	3.572934E+4	3.570849E+4	5.599200E-2	1.999390E+0	9.910000E+37	5.466600E-2	1.812827E+42	1.769896E+42	5.599200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	6.000000E+0
1.700931E-1	2.506000E+2	1.940000E+3	1.939790E+0	5.559200E-2	3.489333E+4	4.117084E+4	4.866600E-2	2.003620E+0	9.910000E+37	5.559200E-2	1.782631E+42	2.036329E+42	4.866600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	7.000000E+0
1.962779E-1	2.506000E+2	1.930000E+3	1.928210E+0	6.188800E-2	3.115644E+4	3.693491E+4	5.414200E-2	1.999730E+0	9.910000E+37	6.188800E-2	1.601280E+42	1.830372E+42	5.414200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	8.000000E+0
2.224461E-1	2.506000E+2	1.920000E+3	1.921260E+0	4.603700E-2	4.173295E+4	3.093040E+4	6.467100E-2	2.000300E+0	9.910000E+37	4.603700E-2	2.152616E+42	1.532372E+42	6.467100E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	9.000000E+0
2.486642E-1	2.506000E+2	1.910000E+3	1.911280E+0	4.610500E-2	4.145494E+4	3.473005E+4	5.758500E-2	1.999930E+0	9.910000E+37	4.610500E-2	2.149441E+42	1.720934E+42	5.758500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+1
2.748157E-1	2.506000E+2	1.900000E+3	1.899360E+0	5.291600E-2	3.589387E+4	3.760537E+4	5.321500E-2	2.001170E+0	9.910000E+37	5.291600E-2	1.872779E+42	1.862257E+42	5.321500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.100000E+1
