Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.268406E-2	2.957900E+2	2.000000E+3	2.001830E+0	8.479000E-2	2.360927E+4	2.632739E+4	3.797300E-2	9.997300E-1	9.910000E+37	8.479000E-2	1.168770E+42	2.609749E+42	3.797300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+0
3.906890E-2	2.957900E+2	1.990000E+3	1.989840E+0	9.089700E-2	2.189115E+4	2.364201E+4	4.233100E-2	1.000790E+0	9.910000E+37	9.089700E-2	1.090245E+42	2.341074E+42	4.233100E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.000000E+0
6.507039E-2	2.957900E+2	1.980000E+3	1.981620E+0	8.225500E-2	2.409118E+4	2.722189E+4	3.687400E-2	1.003780E+0	9.910000E+37	8.225500E-2	1.204790E+42	2.687531E+42	3.687400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0
9.112188E-2	2.957900E+2	1.970000E+3	1.968990E+0	8.983800E-2	2.191712E+4	2.340443E+4	4.275600E-2	1.000680E+0	9.910000E+37	8.983800E-2	1.103097E+42	2.317803E+42	4.275600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	4.000000E+0
1.173401E-1	2.957900E+2	1.960000E+3	1.961250E+0	8.946600E-2	2.192174E+4	2.193883E+4	4.561000E-2	1.000630E+0	9.910000E+37	8.946600E-2	1.107683E+42	2.172769E+42	4.561000E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	5.000000E+0
1.435082E-1	2.957900E+2	1.950000E+3	1.949510E+0	9.442500E-2	2.064612E+4	2.221391E+4	4.504700E-2	1.000670E+0	9.910000E+37	9.442500E-2	1.049510E+42	2.199925E+42	4.504700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	6.000000E+0
1.696764E-1	2.957900E+2	1.940000E+3	1.938610E+0	8.624800E-2	2.247716E+4	2.853470E+4	3.511900E-2	1.002110E+0	9.910000E+37	8.624800E-2	1.149012E+42	2.821834E+42	3.511900E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	7.000000E+0
1.958279E-1	2.957900E+2	1.930000E+3	1.932380E+0	8.958900E-2	2.156939E+4	2.840955E+4	3.529200E-2	1.002630E+0	9.910000E+37	8.958900E-2	1.106163E+42	2.808002E+42	3.529200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	8.000000E+0
2.219794E-1	2.957900E+2	1.920000E+3	1.922980E+0	8.018700E-2	2.398119E+4	1.977317E+4	5.047800E-2	9.981100E-1	9.910000E+37	8.018700E-2	1.235861E+42	1.963232E+42	5.047800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	9.000000E+0
2.484475E-1	2.957900E+2	1.910000E+3	1.909480E+0	8.928800E-2	2.138563E+4	1.995110E+4	5.009800E-2	9.995100E-1	9.910000E+37	8.928800E-2	1.109892E+42	1.978123E+42	5.009800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+1
2.746490E-1	2.957900E+2	1.900000E+3	1.902150E+0	8.126600E-2	2.340647E+4	2.344050E+4	4.264200E-2	9.995500E-1	9.910000E+37	8.126600E-2	1.219452E+42	2.324000E+42	4.264200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.100000E+1
3.008005E-1	2.957900E+2	1.890000E+3	1.892830E+0	8.512400E-2	2.223615E+4	2.592692E+4	3.869800E-2	1.003320E+0	9.910000E+37	8.512400E-2	1.164184E+42	2.560856E+42	3.869800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.200000E+1
3.269687E-1	2.957900E+2	1.880000E+3	1.880070E+0	8.493900E-2	2.213436E+4	2.743708E+4	3.651700E-2	1.001920E+0	9.910000E+37	8.493900E-2	1.166720E+42	2.713805E+42	3.651700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.300000E+1
3.530535E-1	2.957900E+2	1.870000E+3	1.870800E+0	8.464200E-2	2.210250E+4	2.032021E+4	4.906200E-2	9.969500E-1	9.910000E+37	8.464200E-2	1.170814E+42	2.019893E+42	4.906200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.400000E+1
3.791050E-1	2.957900E+2	1.860000E+3	1.862130E+0	7.671900E-2	2.427208E+4	2.451797E+4	4.072400E-2	9.984700E-1	9.910000E+37	7.671900E-2	1.291727E+42	2.433454E+42	4.072400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.500000E+1
4.053065E-1	2.957900E+2	1.850000E+3	1.846770E+0	8.730200E-2	2.115381E+4	2.356861E+4	4.237500E-2	9.987200E-1	9.910000E+37	8.730200E-2	1.135140E+42	2.338643E+42	4.237500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.600000E+1
4.314413E-1	2.957900E+2	1.840000E+3	1.839870E+0	8.308900E-2	2.214336E+4	2.355365E+4	4.245500E-2	9.999700E-1	9.910000E+37	8.308900E-2	1.192697E+42	2.334236E+42	4.245500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.700000E+1
4.575095E-1	2.957900E+2	1.830000E+3	1.830730E+0	7.915600E-2	2.312813E+4	2.346327E+4	4.263600E-2	1.000380E+0	9.910000E+37	7.915600E-2	1.251958E+42	2.324327E+42	4.263600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.800000E+1
4.836443E-1	2.957900E+2	1.820000E+3	1.819600E+0	8.222200E-2	2.213033E+4	1.990441E+4	5.021300E-2	9.994600E-1	9.910000E+37	8.222200E-2	1.205274E+42	1.973592E+42	5.021300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.900000E+1
5.097958E-1	2.957900E+2	1.810000E+3	1.809920E+0	8.111700E-2	2.231246E+4	2.048727E+4	4.872000E-2	9.981400E-1	9.910000E+37	8.111700E-2	1.221692E+42	2.034072E+42	4.872000E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.000000E+1
5.359140E-1	2.957900E+2	1.800000E+3	1.799680E+0	8.095400E-2	2.223090E+4	2.367995E+4	4.223700E-2	1.000170E+0	9.910000E+37	8.095400E-2	1.224152E+42	2.346284E+42	4.223700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.100000E+1
5.620321E-1	2.957900E+2	1.790000E+3	1.789550E+0	8.017900E-2	2.231944E+4	2.327258E+4	4.301800E-2	1.001140E+0	9.910000E+37	8.017900E-2	1.235984E+42	2.303687E+42	4.301800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.200000E+1
5.882003E-1	2.957900E+2	1.780000E+3	1.779080E+0	8.003200E-2	2.222961E+4	2.352027E+4	4.251100E-2	9.998700E-1	9.910000E+37	8.003200E-2	1.238255E+42	2.331161E+42	4.251100E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.300000E+1
6.143351E-1	2.957900E+2	1.770000E+3	1.768380E+0	8.723500E-2	2.027145E+4	2.320706E+4	4.313300E-2	1.000990E+0	9.910000E+37	8.723500E-2	1.136012E+42	2.297545E+42	4.313300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.400000E+1
6.404200E-1	2.957900E+2	1.760000E+3	1.756760E+0	8.230300E-2	2.134503E+4	2.003152E+4	4.981100E-2	9.977900E-1	9.910000E+37	8.230300E-2	1.204087E+42	1.989520E+42	4.981100E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.500000E+1
6.666381E-1	2.957900E+2	1.750000E+3	1.751000E+0	7.837400E-2	2.234159E+4	2.245592E+4	4.457400E-2	1.000950E+0	9.910000E+37	7.837400E-2	1.264450E+42	2.223269E+42	4.457400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.600000E+1
6.928230E-1	2.957900E+2	1.740000E+3	1.737530E+0	7.638600E-2	2.274671E+4	2.351611E+4	4.258400E-2	1.001410E+0	9.910000E+37	7.638600E-2	1.297358E+42	2.327165E+42	4.258400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.700000E+1
7.188578E-1	2.957900E+2	1.730000E+3	1.726690E+0	7.959300E-2	2.169399E+4	2.844826E+4	3.527000E-2	1.003370E+0	9.910000E+37	7.959300E-2	1.245084E+42	2.809753E+42	3.527000E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.800000E+1
7.450926E-1	2.957900E+2	1.720000E+3	1.720870E+0	7.705500E-2	2.233301E+4	2.367892E+4	4.218900E-2	9.989900E-1	9.910000E+37	7.705500E-2	1.286094E+42	2.348954E+42	4.218900E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.900000E+1
7.712775E-1	2.957900E+2	1.710000E+3	1.709310E+0	7.956500E-2	2.148319E+4	2.413029E+4	4.137000E-2	9.982700E-1	9.910000E+37	7.956500E-2	1.245523E+42	2.395456E+42	4.137000E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+1
7.974289E-1	2.957900E+2	1.700000E+3	1.697800E+0	7.471300E-2	2.272429E+4	2.157148E+4	4.629400E-2	9.986300E-1	9.910000E+37	7.471300E-2	1.326409E+42	2.140666E+42	4.629400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.100000E+1
8.236138E-1	2.957900E+2	1.690000E+3	1.686230E+0	8.025900E-2	2.100986E+4	1.990656E+4	5.008400E-2	9.970000E-1	9.910000E+37	8.025900E-2	1.234752E+42	1.978676E+42	5.008400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.200000E+1
8.497486E-1	2.957900E+2	1.680000E+3	1.682070E+0	7.598800E-2	2.213600E+4	2.019303E+4	4.942300E-2	9.980000E-1	9.910000E+37	7.598800E-2	1.304153E+42	2.005139E+42	4.942300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.300000E+1
8.757501E-1	2.957900E+2	1.670000E+3	1.670180E+0	7.438200E-2	2.245409E+4	1.987818E+4	5.023600E-2	9.986000E-1	9.910000E+37	7.438200E-2	1.332312E+42	1.972689E+42	5.023600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.400000E+1
