Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.273406E-2	1.902200E+2	2.000000E+3	2.001280E+0	2.924400E-2	6.843387E+4	6.867711E+4	2.911800E-2	1.999740E+0	9.910000E+37	2.924400E-2	3.388729E+42	3.403393E+42	2.911800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+0
3.900224E-2	1.902200E+2	2.010000E+3	2.011930E+0	3.112600E-2	6.463824E+4	8.772938E+4	2.282200E-2	2.002160E+0	9.910000E+37	3.112600E-2	3.183833E+42	4.342301E+42	2.282200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.000000E+0
6.510373E-2	1.902200E+2	2.020000E+3	2.020180E+0	2.904000E-2	6.956543E+4	5.463580E+4	3.654600E-2	1.996720E+0	9.910000E+37	2.904000E-2	3.412534E+42	2.711651E+42	3.654600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0
9.132189E-2	1.902200E+2	2.030000E+3	2.031860E+0	3.030600E-2	6.704481E+4	6.791774E+4	2.946800E-2	2.001400E+0	9.910000E+37	3.030600E-2	3.269980E+42	3.362970E+42	2.946800E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	4.000000E+0
1.174734E-1	1.902200E+2	2.040000E+3	2.043050E+0	2.166600E-2	9.429752E+4	7.313316E+4	2.734300E-2	1.999680E+0	9.910000E+37	2.166600E-2	4.573987E+42	3.624328E+42	2.734300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	5.000000E+0
1.435582E-1	1.902200E+2	2.050000E+3	2.047200E+0	3.444900E-2	5.942698E+4	9.245199E+4	2.166000E-2	2.002510E+0	9.910000E+37	3.444900E-2	2.876716E+42	4.575254E+42	2.166000E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	6.000000E+0
1.697764E-1	1.902200E+2	2.060000E+3	2.058320E+0	2.833400E-2	7.264488E+4	8.276175E+4	2.415500E-2	1.999110E+0	9.910000E+37	2.833400E-2	3.497565E+42	4.102670E+42	2.415500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	7.000000E+0
1.959445E-1	1.902200E+2	2.070000E+3	2.068590E+0	3.019600E-2	6.850543E+4	6.890474E+4	2.902500E-2	1.999960E+0	9.910000E+37	3.019600E-2	3.281892E+42	3.414298E+42	2.902500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	8.000000E+0
2.221294E-1	1.902200E+2	2.080000E+3	2.075500E+0	3.749500E-2	5.535405E+4	7.636371E+4	2.619700E-2	2.000500E+0	9.910000E+37	3.749500E-2	2.643019E+42	3.782876E+42	2.619700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	9.000000E+0
2.483475E-1	1.902200E+2	2.090000E+3	2.091740E+0	2.776300E-2	7.534272E+4	7.859858E+4	2.541700E-2	1.997740E+0	9.910000E+37	2.776300E-2	3.569499E+42	3.898965E+42	2.541700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+1
