Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.270073E-2	1.201300E+2	2.000000E+3	2.001340E+0	5.319000E-3	3.762625E+5	4.074861E+5	4.946500E-3	2.015630E+0	9.910000E+37	5.319000E-3	1.863132E+43	2.003437E+43	4.946500E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+0
3.865221E-2	1.201300E+2	2.010000E+3	2.024070E+0	4.033200E-3	5.018521E+5	4.693774E+5	4.222700E-3	1.982040E+0	9.910000E+37	4.033200E-3	2.457106E+43	2.346840E+43	4.222700E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	2.000000E+0
6.458703E-2	1.201300E+2	2.020000E+3	2.019160E+0	3.807500E-3	5.303112E+5	5.327101E+5	3.749300E-3	1.997290E+0	9.910000E+37	3.807500E-3	2.602758E+43	2.643160E+43	3.749300E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	3.000000E+0
9.125523E-2	1.201300E+2	2.030000E+3	2.051000E+0	4.461000E-3	4.597624E+5	5.153975E+5	3.890900E-3	2.005360E+0	9.910000E+37	4.461000E-3	2.221475E+43	2.546969E+43	3.890900E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	4.000000E+0
1.172900E-1	1.201300E+2	2.040000E+3	2.030270E+0	4.731200E-3	4.291237E+5	3.663254E+5	5.450700E-3	1.996730E+0	9.910000E+37	4.731200E-3	2.094606E+43	1.818115E+43	5.450700E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	5.000000E+0
1.431082E-1	1.201300E+2	2.050000E+3	2.062310E+0	4.491800E-3	4.591277E+5	5.299174E+5	3.799800E-3	2.013580E+0	9.910000E+37	4.491800E-3	2.206242E+43	2.608032E+43	3.799800E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	6.000000E+0
1.688930E-1	1.201300E+2	2.060000E+3	2.058420E+0	5.387700E-3	3.820591E+5	3.606464E+5	5.547900E-3	2.000830E+0	9.910000E+37	5.387700E-3	1.839375E+43	1.786261E+43	5.547900E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	7.000000E+0
1.948445E-1	1.201300E+2	2.070000E+3	2.083080E+0	5.176400E-3	4.024187E+5	4.644558E+5	4.274400E-3	1.985270E+0	9.910000E+37	5.176400E-3	1.914458E+43	2.318454E+43	4.274400E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	8.000000E+0
2.206293E-1	1.201300E+2	2.080000E+3	2.078520E+0	4.086900E-3	5.085811E+5	3.647611E+5	5.475200E-3	1.997140E+0	9.910000E+37	4.086900E-3	2.424821E+43	1.809980E+43	5.475200E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	9.000000E+0
2.464308E-1	1.201300E+2	2.090000E+3	2.075730E+0	4.609800E-3	4.502863E+5	5.583969E+5	3.578100E-3	1.998000E+0	9.910000E+37	4.609800E-3	2.149768E+43	2.769626E+43	3.578100E-3	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+1
