Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.266740E-2	2.807900E+2	2.000000E+3	1.210810E+0	4.988620E-2	2.427144E+4	2.484004E+4	5.077930E-2	1.261360E+0	9.910000E+37	4.988620E-2	1.986521E+42	1.951583E+42	5.077930E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+0
3.866888E-2	2.807900E+2	2.010000E+3	1.244170E+0	4.977910E-2	2.499382E+4	2.448006E+4	5.053990E-2	1.237220E+0	9.910000E+37	4.977910E-2	1.990795E+42	1.960827E+42	5.053990E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	2.000000E+0
6.460369E-2	2.807900E+2	2.020000E+3	1.260290E+0	5.074290E-2	2.483678E+4	2.464145E+4	5.055830E-2	1.245830E+0	9.910000E+37	5.074290E-2	1.952983E+42	1.960113E+42	5.055830E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	3.000000E+0
9.062185E-2	2.807900E+2	2.030000E+3	1.238170E+0	4.955230E-2	2.498713E+4	2.453033E+4	4.978980E-2	1.221360E+0	9.910000E+37	4.955230E-2	1.999907E+42	1.990368E+42	4.978980E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	4.000000E+0
1.166067E-1	2.807900E+2	2.040000E+3	1.248550E+0	4.982760E-2	2.505740E+4	2.433139E+4	4.952080E-2	1.204910E+0	9.910000E+37	4.982760E-2	1.988858E+42	2.001179E+42	4.952080E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	5.000000E+0
1.426415E-1	2.807900E+2	2.050000E+3	1.215740E+0	4.978650E-2	2.441907E+4	2.435767E+4	4.980320E-2	1.213090E+0	9.910000E+37	4.978650E-2	1.990499E+42	1.989832E+42	4.980320E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	6.000000E+0
1.686430E-1	2.807900E+2	2.060000E+3	1.219960E+0	5.014700E-2	2.432768E+4	2.471104E+4	5.068260E-2	1.252420E+0	9.910000E+37	5.014700E-2	1.976190E+42	1.955306E+42	5.068260E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	7.000000E+0
1.946445E-1	2.807900E+2	2.070000E+3	1.266550E+0	5.005570E-2	2.530281E+4	2.448236E+4	4.901610E-2	1.200030E+0	9.910000E+37	5.005570E-2	1.979795E+42	2.021785E+42	4.901610E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	8.000000E+0
2.205793E-1	2.807900E+2	2.080000E+3	1.219290E+0	4.924260E-2	2.476088E+4	2.497876E+4	4.979950E-2	1.243930E+0	9.910000E+37	4.924260E-2	2.012485E+42	1.989980E+42	4.979950E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	9.000000E+0
2.468808E-1	2.807900E+2	2.090000E+3	1.218680E+0	5.003630E-2	2.435592E+4	2.395851E+4	4.920130E-2	1.178790E+0	9.910000E+37	5.003630E-2	1.980562E+42	2.014174E+42	4.920130E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.000000E+1
2.728323E-1	2.807900E+2	2.100000E+3	1.262320E+0	4.960150E-2	2.544923E+4	2.428305E+4	4.983970E-2	1.210260E+0	9.910000E+37	4.960150E-2	1.997923E+42	1.988375E+42	4.983970E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.100000E+1
2.988171E-1	2.807900E+2	2.110000E+3	1.260640E+0	4.990990E-2	2.525832E+4	2.446149E+4	5.028680E-2	1.230090E+0	9.910000E+37	4.990990E-2	1.985578E+42	1.970696E+42	5.028680E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.200000E+1
3.247186E-1	2.807900E+2	2.120000E+3	1.211820E+0	4.983630E-2	2.431601E+4	2.329158E+4	5.066680E-2	1.180110E+0	9.910000E+37	4.983630E-2	1.988510E+42	1.955916E+42	5.066680E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.300000E+1
3.506534E-1	2.807900E+2	2.130000E+3	1.239800E+0	5.043250E-2	2.458335E+4	2.400984E+4	5.070670E-2	1.217460E+0	9.910000E+37	5.043250E-2	1.965003E+42	1.954377E+42	5.070670E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.400000E+1
3.765382E-1	2.807900E+2	2.140000E+3	1.252190E+0	5.070780E-2	2.469423E+4	2.426460E+4	4.983350E-2	1.209190E+0	9.910000E+37	5.070780E-2	1.954334E+42	1.988622E+42	4.983350E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.500000E+1
4.024230E-1	2.807900E+2	2.150000E+3	1.206380E+0	5.076490E-2	2.376406E+4	2.453767E+4	4.909390E-2	1.204650E+0	9.910000E+37	5.076490E-2	1.952136E+42	2.018581E+42	4.909390E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.600000E+1
4.283912E-1	2.807900E+2	2.160000E+3	1.214870E+0	4.984930E-2	2.437085E+4	2.443793E+4	4.987410E-2	1.218820E+0	9.910000E+37	4.984930E-2	1.987992E+42	1.987003E+42	4.987410E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.700000E+1
4.543260E-1	2.807900E+2	2.170000E+3	1.226430E+0	5.025180E-2	2.440569E+4	2.499714E+4	4.990570E-2	1.247500E+0	9.910000E+37	5.025180E-2	1.972069E+42	1.985745E+42	4.990570E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.800000E+1
4.801775E-1	2.807900E+2	2.180000E+3	1.243660E+0	4.975110E-2	2.499764E+4	2.438866E+4	5.046280E-2	1.230720E+0	9.910000E+37	4.975110E-2	1.991916E+42	1.963823E+42	5.046280E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	1.900000E+1
5.061289E-1	2.807900E+2	2.190000E+3	1.217160E+0	4.960370E-2	2.453769E+4	2.433180E+4	5.012740E-2	1.219690E+0	9.910000E+37	4.960370E-2	1.997835E+42	1.976963E+42	5.012740E-2	9.910000E+37	8.000000E-2	1.000000E+0	5.000000E-2	3.000000E+0	5.000000E-2	3.000000E+0	1.000000E+0	2.000000E+1
