Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.271739E-2	2.104600E+2	2.000000E+3	2.002540E+0	2.089600E-2	9.583365E+4	9.251326E+4	2.167700E-2	2.005410E+0	9.910000E+37	2.089600E-2	4.742534E+42	4.571666E+42	2.167700E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+0
3.913557E-2	2.104600E+2	1.990000E+3	1.988800E+0	3.569600E-2	5.571493E+4	6.829041E+4	2.935200E-2	2.004460E+0	9.910000E+37	3.569600E-2	2.776221E+42	3.376261E+42	2.935200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	2.000000E+0
6.500372E-2	2.104600E+2	1.980000E+3	1.984550E+0	2.535600E-2	7.826747E+4	5.944929E+4	3.357500E-2	1.996010E+0	9.910000E+37	2.535600E-2	3.908345E+42	2.951601E+42	3.357500E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0
9.092186E-2	2.104600E+2	1.970000E+3	1.969930E+0	3.588100E-2	5.490176E+4	7.047229E+4	2.835100E-2	1.997960E+0	9.910000E+37	3.588100E-2	2.761907E+42	3.495468E+42	2.835100E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	4.000000E+0
1.169233E-1	2.104600E+2	1.960000E+3	1.961460E+0	3.756100E-2	5.222065E+4	7.893847E+4	2.532200E-2	1.998880E+0	9.910000E+37	3.756100E-2	2.638375E+42	3.913593E+42	2.532200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	5.000000E+0
1.431082E-1	2.104600E+2	1.950000E+3	1.949270E+0	3.486400E-2	5.591068E+4	5.457164E+4	3.666300E-2	2.000760E+0	9.910000E+37	3.486400E-2	2.842474E+42	2.702998E+42	3.666300E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	6.000000E+0
1.693263E-1	2.104600E+2	1.940000E+3	1.941010E+0	4.902500E-2	3.959225E+4	5.416455E+4	3.692600E-2	2.000080E+0	9.910000E+37	4.902500E-2	2.021418E+42	2.683746E+42	3.692600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	7.000000E+0
1.955445E-1	2.104600E+2	1.930000E+3	1.931000E+0	3.742900E-2	5.159101E+4	5.622080E+4	3.552600E-2	1.997300E+0	9.910000E+37	3.742900E-2	2.647680E+42	2.789506E+42	3.552600E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	8.000000E+0
2.216293E-1	2.104600E+2	1.920000E+3	1.916540E+0	4.721800E-2	4.058918E+4	5.743362E+4	3.487400E-2	2.002940E+0	9.910000E+37	4.721800E-2	2.098776E+42	2.841659E+42	3.487400E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	9.000000E+0
2.477642E-1	2.104600E+2	1.910000E+3	1.908600E+0	3.423100E-2	5.575648E+4	5.950478E+4	3.366200E-2	2.003050E+0	9.910000E+37	3.423100E-2	2.895037E+42	2.943972E+42	3.366200E-2	9.910000E+37	8.000000E-2	1.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	3.000000E+0	1.000000E+0	1.000000E+1
