Model,DPO3034
-2.040e-03,0.052
-2.020e-03,0.04
-2.000e-03,0.052
-1.980e-03,0.056
-1.960e-03,0.032
-1.940e-03,0.052
-1.920e-03,0.052
-1.900e-03,0.052
-1.880e-03,0.044
-1.860e-03,0.064
-1.840e-03,0.044
-1.820e-03,0.08
-1.800e-03,0.056
-1.780e-03,0.048
-1.760e-03,0.08
-1.740e-03,0.048
-1.720e-03,0.056
-1.700e-03,0.06
-1.680e-03,0.048
-1.660e-03,0.052
-1.640e-03,0.068
-1.620e-03,0.044
-1.600e-03,0.04
-1.580e-03,0.044
-1.560e-03,0.06
-1.540e-03,0.052
-1.520e-03,0.068
-1.500e-03,0.052
-1.480e-03,0.04
-1.460e-03,0.044
-1.440e-03,0.064
-1.420e-03,0.052
-1.400e-03,0.064
-1.380e-03,0.064
-1.360e-03,0.064
-1.340e-03,0.052
-1.320e-03,0.04
-1.300e-03,0.032
-1.280e-03,0.064
-1.260e-03,0.056
-1.240e-03,0.052
-1.220e-03,0.048
-1.200e-03,0.052
-1.180e-03,0.056
-1.160e-03,0.068
-1.140e-03,0.072
-1.120e-03,0.084
-1.100e-03,0.092
-1.080e-03,0.108
-1.060e-03,0.096
-1.040e-03,0.1
-1.020e-03,0.112
-1.000e-03,0.116
-9.800e-04,0.116
-9.600e-04,0.124
-9.400e-04,0.144
-9.200e-04,0.132
-9.000e-04,0.16
-8.800e-04,0.156
-8.600e-04,0.16
-8.400e-04,0.156
-8.200e-04,0.176
-8.000e-04,0.18
-7.800e-04,0.176
-7.600e-04,0.148
-7.400e-04,0.188
-7.200e-04,0.184
-7.000e-04,0.18
-6.800e-04,0.204
-6.600e-04,0.192
-6.400e-04,0.2
-6.200e-04,0.228
-6.000e-04,0.208
-5.800e-04,0.22
-5.600e-04,0.244
-5.400e-04,0.24
-5.200e-04,0.232
-5.000e-04,0.252
-4.800e-04,0.244
-4.600e-04,0.264
-4.400e-04,0.26
-4.200e-04,0.26
-4.000e-04,0.288
-3.800e-04,0.296
-3.600e-04,0.292
-3.400e-04,0.276
-3.200e-04,0.292
-3.000e-04,0.296
-2.800e-04,0.292
-2.600e-04,0.304
-2.400e-04,0.324
-2.200e-04,0.316
-2.000e-04,0.34
-1.800e-04,0.328
-1.600e-04,0.332
-1.400e-04,0.352
-1.200e-04,0.372
-1.000e-04,0.356
-8.000e-05,0.348
-6.000e-05,0.332
-4.000e-05,0.364
-2.000e-05,0.38
1.773e-17,0.376
2.000e-05,0.364
4.000e-05,0.376
6.000e-05,0.38
8.000e-05,0.404
1.000e-04,0.404
1.200e-04,0.412
1.400e-04,0.412
1.600e-04,0.4
1.800e-04,0.428
2.000e-04,0.42
2.200e-04,0.428
2.400e-04,0.444
2.600e-04,0.428
2.800e-04,0.464
3.000e-04,0.436
3.200e-04,0.46
3.400e-04,0.464
3.600e-04,0.468
3.800e-04,0.496
4.000e-04,0.48
4.200e-04,0.508
4.400e-04,0.492
4.600e-04,0.524
4.800e-04,0.524
5.000e-04,0.516
5.200e-04,0.508
5.400e-04,0.52
5.600e-04,0.524
5.800e-04,0.528
6.000e-04,0.528
6.200e-04,0.528
6.400e-04,0.54
6.600e-04,0.528
6.800e-04,0.54
7.000e-04,0.544
7.200e-04,0.548
7.400e-04,0.536
7.600e-04,0.516
7.800e-04,0.516
8.000e-04,0.532
8.200e-04,0.516
8.400e-04,0.536
8.600e-04,0.524
8.800e-04,0.484
9.000e-04,0.512
9.200e-04,0.52
9.400e-04,0.532
9.600e-04,0.504
9.800e-04,0.528
1.000e-03,0.508
1.020e-03,0.524
1.040e-03,0.544
1.060e-03,0.536
1.080e-03,0.532
1.100e-03,0.516
1.120e-03,0.52
1.140e-03,0.528
1.160e-03,0.52
1.180e-03,0.552
1.200e-03,0.508
1.220e-03,0.512
1.240e-03,0.536
1.260e-03,0.512
1.280e-03,0.512
1.300e-03,0.528
1.320e-03,0.532
1.340e-03,0.54
1.360e-03,0.536
1.380e-03,0.508
1.400e-03,0.528
1.420e-03,0.532
1.440e-03,0.516
1.460e-03,0.508
1.480e-03,0.524
1.500e-03,0.524
1.520e-03,0.52
1.540e-03,0.54
1.560e-03,0.528
1.580e-03,0.54
1.600e-03,0.524
1.620e-03,0.54
1.640e-03,0.548
1.660e-03,0.54
1.680e-03,0.532
1.700e-03,0.536
1.720e-03,0.532
1.740e-03,0.54
1.760e-03,0.52
1.780e-03,0.516
1.800e-03,0.54
1.820e-03,0.544
1.840e-03,0.52
1.860e-03,0.532
1.880e-03,0.508
1.900e-03,0.536
1.920e-03,0.54
1.940e-03,0.544
1.960e-03,0.544
1.980e-03,0.552
2.000e-03,0.552
2.020e-03,0.524
2.040e-03,0.528
2.060e-03,0.548
2.080e-03,0.504
2.100e-03,0.536
2.120e-03,0.516
2.140e-03,0.532
2.160e-03,0.528
2.180e-03,0.512
2.200e-03,0.524
2.220e-03,0.536
2.240e-03,0.52
2.260e-03,0.54
2.280e-03,0.54
2.300e-03,0.544
2.320e-03,0.528
2.340e-03,0.52
2.360e-03,0.552
2.380e-03,0.548
2.400e-03,0.508
2.420e-03,0.54
2.440e-03,0.528
2.460e-03,0.524
2.480e-03,0.524
2.500e-03,0.528
2.520e-03,0.544
2.540e-03,0.512
2.560e-03,0.528
2.580e-03,0.54
2.600e-03,0.52
2.620e-03,0.512
2.640e-03,0.528
2.660e-03,0.508
2.680e-03,0.512
2.700e-03,0.552
2.720e-03,0.528
2.740e-03,0.516
2.760e-03,0.532
2.780e-03,0.528
2.800e-03,0.528
2.820e-03,0.52
2.840e-03,0.516
2.860e-03,0.52
2.880e-03,0.508
2.900e-03,0.544
2.920e-03,0.52
2.940e-03,0.54
2.960e-03,0.488
2.980e-03,0.536
3.000e-03,0.544
3.020e-03,0.524
3.040e-03,0.504
3.060e-03,0.528
3.080e-03,0.512
3.100e-03,0.516
3.120e-03,0.504
3.140e-03,0.532
3.160e-03,0.532
3.180e-03,0.516
3.200e-03,0.512
3.220e-03,0.512
3.240e-03,0.516
3.260e-03,0.504
3.280e-03,0.532
3.300e-03,0.54
3.320e-03,0.516
3.340e-03,0.54
3.360e-03,0.496
3.380e-03,0.52
3.400e-03,0.52
3.420e-03,0.532
3.440e-03,0.512
3.460e-03,0.512
3.480e-03,0.528
3.500e-03,0.532
3.520e-03,0.512
3.540e-03,0.536
3.560e-03,0.528
3.580e-03,0.532
3.600e-03,0.552
3.620e-03,0.524
3.640e-03,0.536
3.660e-03,0.512
3.680e-03,0.524
3.700e-03,0.524
3.720e-03,0.544
3.740e-03,0.52
3.760e-03,0.528
3.780e-03,0.544
3.800e-03,0.552
3.820e-03,0.54
3.840e-03,0.54
3.860e-03,0.54
3.880e-03,0.532
3.900e-03,0.548
3.920e-03,0.544
3.940e-03,0.536
3.960e-03,0.536
3.980e-03,0.52
4.000e-03,0.54
4.020e-03,0.536
4.040e-03,0.536
4.060e-03,0.532
4.080e-03,0.556
4.100e-03,0.516
4.120e-03,0.532
4.140e-03,0.52
4.160e-03,0.528
4.180e-03,0.524
4.200e-03,0.54
4.220e-03,0.5
4.240e-03,0.528
4.260e-03,0.52
4.280e-03,0.524
4.300e-03,0.536
4.320e-03,0.532
4.340e-03,0.556
4.360e-03,0.52
4.380e-03,0.52
4.400e-03,0.532
4.420e-03,0.528
4.440e-03,0.528
4.460e-03,0.548
4.480e-03,0.528
4.500e-03,0.54
4.520e-03,0.52
4.540e-03,0.5
4.560e-03,0.524
4.580e-03,0.516
4.600e-03,0.516
4.620e-03,0.516
4.640e-03,0.544
4.660e-03,0.516
4.680e-03,0.552
4.700e-03,0.52
4.720e-03,0.528
4.740e-03,0.544
4.760e-03,0.536
4.780e-03,0.528
4.800e-03,0.552
4.820e-03,0.536
4.840e-03,0.54
4.860e-03,0.544
4.880e-03,0.528
4.900e-03,0.52
4.920e-03,0.54
4.940e-03,0.532
4.960e-03,0.532
4.980e-03,0.52
5.000e-03,0.524
5.020e-03,0.54
5.040e-03,0.528
5.060e-03,0.512
5.080e-03,0.536
5.100e-03,0.524
5.120e-03,0.524
5.140e-03,0.532
5.160e-03,0.528
5.180e-03,0.512
5.200e-03,0.54
5.220e-03,0.516
5.240e-03,0.552
5.260e-03,0.524
5.280e-03,0.528
5.300e-03,0.54
5.320e-03,0.54
5.340e-03,0.536
5.360e-03,0.524
5.380e-03,0.532
5.400e-03,0.524
5.420e-03,0.524
5.440e-03,0.532
5.460e-03,0.532
5.480e-03,0.52
5.500e-03,0.528
5.520e-03,0.52
5.540e-03,0.528
5.560e-03,0.524
5.580e-03,0.512
5.600e-03,0.532
5.620e-03,0.548
5.640e-03,0.54
5.660e-03,0.548
5.680e-03,0.52
5.700e-03,0.524
5.720e-03,0.536
5.740e-03,0.532
5.760e-03,0.536
5.780e-03,0.536
5.800e-03,0.52
5.820e-03,0.548
5.840e-03,0.532
5.860e-03,0.528
5.880e-03,0.536
5.900e-03,0.524
5.920e-03,0.528
5.940e-03,0.536
5.960e-03,0.54
5.980e-03,0.536
6.000e-03,0.512
6.020e-03,0.52
6.040e-03,0.504
6.060e-03,0.484
6.080e-03,0.5
6.100e-03,0.48
6.120e-03,0.5
6.140e-03,0.48
6.160e-03,0.476
6.180e-03,0.492
6.200e-03,0.448
6.220e-03,0.468
6.240e-03,0.456
6.260e-03,0.44
6.280e-03,0.432
6.300e-03,0.456
6.320e-03,0.424
6.340e-03,0.408
6.360e-03,0.4
6.380e-03,0.424
6.400e-03,0.416
6.420e-03,0.4
6.440e-03,0.392
6.460e-03,0.376
6.480e-03,0.384
6.500e-03,0.392
6.520e-03,0.384
6.540e-03,0.38
6.560e-03,0.368
6.580e-03,0.368
6.600e-03,0.34
6.620e-03,0.34
6.640e-03,0.368
6.660e-03,0.352
6.680e-03,0.328
6.700e-03,0.336
6.720e-03,0.328
6.740e-03,0.32
6.760e-03,0.312
6.780e-03,0.316
6.800e-03,0.312
6.820e-03,0.308
6.840e-03,0.304
6.860e-03,0.288
6.880e-03,0.276
6.900e-03,0.268
6.920e-03,0.26
6.940e-03,0.272
6.960e-03,0.268
6.980e-03,0.272
7.000e-03,0.252
7.020e-03,0.252
7.040e-03,0.232
7.060e-03,0.224
7.080e-03,0.22
7.100e-03,0.22
7.120e-03,0.228
7.140e-03,0.228
7.160e-03,0.212
7.180e-03,0.212
7.200e-03,0.204
7.220e-03,0.208
7.240e-03,0.196
7.260e-03,0.184
7.280e-03,0.18
7.300e-03,0.16
7.320e-03,0.164
7.340e-03,0.16
7.360e-03,0.176
7.380e-03,0.164
7.400e-03,0.164
7.420e-03,0.148
7.440e-03,0.156
7.460e-03,0.14
7.480e-03,0.124
7.500e-03,0.108
7.520e-03,0.116
7.540e-03,0.108
7.560e-03,0.116
7.580e-03,0.12
7.600e-03,0.096
7.620e-03,0.1
7.640e-03,0.068
7.660e-03,0.068
7.680e-03,0.088
7.700e-03,0.08
7.720e-03,0.06
7.740e-03,0.064
7.760e-03,0.04
7.780e-03,0.04
7.800e-03,0.068
7.820e-03,0.076
7.840e-03,0.044
7.860e-03,0.06
7.880e-03,0.036
7.900e-03,0.064
7.920e-03,0.04
7.940e-03,0.052
7.960e-03,0.06
7.980e-03,0.052
8.000e-03,0.052
8.020e-03,0.056
8.040e-03,0.056
8.060e-03,0.084
8.080e-03,0.044
8.100e-03,0.052
8.120e-03,0.04
8.140e-03,0.052
8.160e-03,0.052
8.180e-03,0.056
8.200e-03,0.04
8.220e-03,0.052
8.240e-03,0.052
8.260e-03,0.056
8.280e-03,0.064
8.300e-03,0.068
8.320e-03,0.064
8.340e-03,0.032
8.360e-03,0.064
8.380e-03,0.024
8.400e-03,0.052
8.420e-03,0.048
8.440e-03,0.064
8.460e-03,0.06
8.480e-03,0.048
8.500e-03,0.06
8.520e-03,0.068
8.540e-03,0.06
8.560e-03,0.052
8.580e-03,0.064
8.600e-03,0.04
8.620e-03,0.052
8.640e-03,0.056
8.660e-03,0.06
8.680e-03,0.064
8.700e-03,0.036
8.720e-03,0.064
8.740e-03,0.056
8.760e-03,0.072
8.780e-03,0.048
8.800e-03,0.072
8.820e-03,0.032
8.840e-03,0.076
8.860e-03,0.04
8.880e-03,0.064
8.900e-03,0.06
8.920e-03,0.052
8.940e-03,0.056
8.960e-03,0.064
8.980e-03,0.048
9.000e-03,0.072
9.020e-03,0.072
9.040e-03,0.064
9.060e-03,0.044
9.080e-03,0.072
9.100e-03,0.04
9.120e-03,0.064
9.140e-03,0.056
9.160e-03,0.048
9.180e-03,0.044
9.200e-03,0.052
9.220e-03,0.052
9.240e-03,0.068
9.260e-03,0.064
9.280e-03,0.052
9.300e-03,0.04
9.320e-03,0.04
9.340e-03,0.052
9.360e-03,0.064
9.380e-03,0.068
9.400e-03,0.056
9.420e-03,0.052
9.440e-03,0.064
9.460e-03,0.068
9.480e-03,0.06
9.500e-03,0.064
9.520e-03,0.044
9.540e-03,0.06
9.560e-03,0.048
9.580e-03,0.072
9.600e-03,0.072
9.620e-03,0.048
9.640e-03,0.056
9.660e-03,0.044
9.680e-03,0.064
9.700e-03,0.064
9.720e-03,0.04
9.740e-03,0.052
9.760e-03,0.036
9.780e-03,0.044
9.800e-03,0.036
9.820e-03,0.04
9.840e-03,0.056
9.860e-03,0.032
9.880e-03,0.044
9.900e-03,0.044
9.920e-03,0.052
9.940e-03,0.028
9.960e-03,0.044
9.980e-03,0.04
1.000e-02,0.048
1.002e-02,0.044
1.004e-02,0.028
1.006e-02,0.036
1.008e-02,0.032
1.010e-02,0.056
1.012e-02,0.068
1.014e-02,0.056
1.016e-02,0.04
1.018e-02,0.028
1.020e-02,0.044
1.022e-02,0.04
1.024e-02,0.028
1.026e-02,0.04
1.028e-02,0.024
1.030e-02,0.04
1.032e-02,0.036
1.034e-02,0.02
1.036e-02,0.048
1.038e-02,0.024
1.040e-02,-0.016
1.042e-02,0.04
1.044e-02,0.008
1.046e-02,0.048
1.048e-02,0.028
1.050e-02,0.016
1.052e-02,0.036
1.054e-02,0.012
1.056e-02,0.036
1.058e-02,0.048
1.060e-02,0.032
1.062e-02,0.032
1.064e-02,0.024
1.066e-02,0.028
1.068e-02,0.008
1.070e-02,0.032
1.072e-02,0.04
1.074e-02,0.04
1.076e-02,0.032
1.078e-02,0.052
1.080e-02,0.004
1.082e-02,0.032
1.084e-02,0.012
1.086e-02,0.024
1.088e-02,0.016
1.090e-02,0.008
1.092e-02,0.012
1.094e-02,0.028
1.096e-02,0.024
1.098e-02,0.032
1.100e-02,0.004
1.102e-02,0.016
1.104e-02,0.024
1.106e-02,0.02
1.108e-02,0.004
1.110e-02,0
1.112e-02,0.02
1.114e-02,0.004
1.116e-02,-0.012
1.118e-02,0.016
1.120e-02,0.028
1.122e-02,-0.036
1.124e-02,-0.004
1.126e-02,0.008
1.128e-02,-0.016
1.130e-02,-0.012
1.132e-02,-0.004
1.134e-02,0.004
1.136e-02,0.008
1.138e-02,0.016
1.140e-02,-0.004
1.142e-02,0.024
1.144e-02,-0.004
1.146e-02,0.02
1.148e-02,0.008
1.150e-02,0.008
1.152e-02,0.016
1.154e-02,0.004
1.156e-02,-0.012
1.158e-02,0.004
1.160e-02,0.004
1.162e-02,0.008
1.164e-02,0
1.166e-02,0
1.168e-02,-0.016
1.170e-02,-0.012
1.172e-02,0.016
1.174e-02,0.02
1.176e-02,0
1.178e-02,0.016
1.180e-02,0.008
1.182e-02,0.004
1.184e-02,-0.008
1.186e-02,0.028
1.188e-02,0
1.190e-02,0
1.192e-02,0.004
1.194e-02,0
1.196e-02,0.016
1.198e-02,0.008
1.200e-02,0.012
1.202e-02,0.02
1.204e-02,0.02
1.206e-02,0.004
1.208e-02,0.004
1.210e-02,0
1.212e-02,0.004
1.214e-02,-0.02
1.216e-02,-0.024
1.218e-02,-0.028
1.220e-02,-0.004
1.222e-02,0.008
1.224e-02,-0.004
1.226e-02,0.004
1.228e-02,-0.02
1.230e-02,-0.036
1.232e-02,0.02
1.234e-02,-0.024
1.236e-02,0.024
1.238e-02,-0.008
1.240e-02,0.028
1.242e-02,-0.008
1.244e-02,-0.024
1.246e-02,-0.036
1.248e-02,0
1.250e-02,0.004
1.252e-02,-0.024
1.254e-02,0
1.256e-02,0.004
1.258e-02,0.004
1.260e-02,0.004
1.262e-02,0.004
1.264e-02,-0.008
1.266e-02,-0.008
1.268e-02,-0.008
1.270e-02,-0.012
1.272e-02,-0.012
1.274e-02,-0.02

