Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0001,
Sample Interval,1e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.1
Label,,
TIME,CH1,CH2
-5.500e-04,0.016,0.008
-5.490e-04,0.024,0
-5.480e-04,0.016,0.008
-5.470e-04,0.016,0.02
-5.460e-04,0.032,0.008
-5.450e-04,0.024,0.004
-5.440e-04,0.024,0.032
-5.430e-04,0.008,0.004
-5.420e-04,0.024,0.004
-5.410e-04,0.04,0
-5.400e-04,0.024,0
-5.390e-04,0.024,0.012
-5.380e-04,0.024,0.02
-5.370e-04,0.024,0.02
-5.360e-04,0.04,0.024
-5.350e-04,0.024,0.016
-5.340e-04,0.04,0.016
-5.330e-04,0.024,-0.012
-5.320e-04,0.032,0.004
-5.310e-04,0.024,0.004
-5.300e-04,0.04,0.004
-5.290e-04,0.04,0.024
-5.280e-04,0.032,0.048
-5.270e-04,0.024,0.016
-5.260e-04,0.024,0.024
-5.250e-04,0.04,0.028
-5.240e-04,0.032,0
-5.230e-04,0.024,-0.012
-5.220e-04,0.04,0.016
-5.210e-04,0.04,0.024
-5.200e-04,0.04,0.024
-5.190e-04,0.048,0.04
-5.180e-04,0.032,0.032
-5.170e-04,0.04,0.008
-5.160e-04,0.04,0.032
-5.150e-04,0.032,0.016
-5.140e-04,0.016,0
-5.130e-04,0.024,0.004
-5.120e-04,0.032,0.04
-5.110e-04,0.024,0.016
-5.100e-04,0.048,0.02
-5.090e-04,0.04,0.02
-5.080e-04,0.016,0.02
-5.070e-04,0.048,0.008
-5.060e-04,0.04,0.02
-5.050e-04,0.048,0.012
-5.040e-04,0.04,0.028
-5.030e-04,0.032,0.016
-5.020e-04,0.048,0.02
-5.010e-04,0.048,-0.004
-5.000e-04,0.04,0.016
-4.990e-04,0.024,0.024
-4.980e-04,0.048,0.016
-4.970e-04,0.032,0.028
-4.960e-04,0.04,0.048
-4.950e-04,0.04,0.032
-4.940e-04,0.032,0.032
-4.930e-04,0.04,0.008
-4.920e-04,0.04,0.024
-4.910e-04,0.04,0.008
-4.900e-04,0.04,0.012
-4.890e-04,0.048,0.012
-4.880e-04,0.048,0.036
-4.870e-04,0.048,0.036
-4.860e-04,0.056,0.024
-4.850e-04,0.048,0.024
-4.840e-04,0.04,0.012
-4.830e-04,0.04,0.012
-4.820e-04,0.064,0.052
-4.810e-04,0.048,0.028
-4.800e-04,0.048,0.024
-4.790e-04,0.064,0.048
-4.780e-04,0.056,0.032
-4.770e-04,0.048,0.02
-4.760e-04,0.056,0.032
-4.750e-04,0.056,0.032
-4.740e-04,0.064,0
-4.730e-04,0.064,0.024
-4.720e-04,0.056,0.036
-4.710e-04,0.04,0.044
-4.700e-04,0.056,0.036
-4.690e-04,0.048,0.04
-4.680e-04,0.04,0.04
-4.670e-04,0.056,0.024
-4.660e-04,0.024,-0.036
-4.650e-04,0.048,0.02
-4.640e-04,0.056,0.016
-4.630e-04,0.064,0.04
-4.620e-04,0.056,0.04
-4.610e-04,0.056,0.048
-4.600e-04,0.04,0.032
-4.590e-04,0.056,0.044
-4.580e-04,0.056,0.02
-4.570e-04,0.064,0.024
-4.560e-04,0.04,0.016
-4.550e-04,0.048,0.02
-4.540e-04,0.064,0.032
-4.530e-04,0.056,0.044
-4.520e-04,0.072,0.044
-4.510e-04,0.072,0.052
-4.500e-04,0.064,0.004
-4.490e-04,0.064,0.024
-4.480e-04,0.072,0.04
-4.470e-04,0.056,0.024
