Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,0.0004
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH2
-4.320e-02,0.004
-4.280e-02,-0.008
-4.240e-02,0.004
-4.200e-02,-0.02
-4.160e-02,-0.016
-4.120e-02,0
-4.080e-02,0.004
-4.040e-02,-0.016
-4.000e-02,-0.008
-3.960e-02,-0.004
-3.920e-02,0
-3.880e-02,-0.008
-3.840e-02,0.008
-3.800e-02,0.008
-3.760e-02,-0.012
-3.720e-02,0.004
-3.680e-02,-0.012
-3.640e-02,0.024
-3.600e-02,0.028
-3.560e-02,0.008
-3.520e-02,0.016
-3.480e-02,-0.012
-3.440e-02,0.008
-3.400e-02,0
-3.360e-02,-0.008
-3.320e-02,0.008
-3.280e-02,0.016
-3.240e-02,0.004
-3.200e-02,0.028
-3.160e-02,0.004
-3.120e-02,0.012
-3.080e-02,0.02
-3.040e-02,-0.008
-3.000e-02,0
-2.960e-02,-0.008
-2.920e-02,0.004
-2.880e-02,0.016
-2.840e-02,-0.008
-2.800e-02,-0.016
-2.760e-02,0.02
-2.720e-02,0.012
-2.680e-02,-0.02
-2.640e-02,0.004
-2.600e-02,0
-2.560e-02,0.016
-2.520e-02,0.02
-2.480e-02,-0.004
-2.440e-02,0
-2.400e-02,0.004
-2.360e-02,0
-2.320e-02,-0.02
-2.280e-02,0.008
-2.240e-02,0
-2.200e-02,-0.024
-2.160e-02,-0.012
-2.120e-02,0.028
-2.080e-02,0
-2.040e-02,0.004
-2.000e-02,0.004
-1.960e-02,0.004
-1.920e-02,0.004
-1.880e-02,-0.008
-1.840e-02,0.012
-1.800e-02,0.012
-1.760e-02,-0.012
-1.720e-02,0.012
-1.680e-02,-0.004
-1.640e-02,0.004
-1.600e-02,0.02
-1.560e-02,-0.004
-1.520e-02,-0.008
-1.480e-02,0.008
-1.440e-02,0
-1.400e-02,0.024
-1.360e-02,0.008
-1.320e-02,0.012
-1.280e-02,0.02
-1.240e-02,-0.008
-1.200e-02,-0.004
-1.160e-02,0.012
-1.120e-02,0
-1.080e-02,0.008
-1.040e-02,0
-1.000e-02,0.052
-9.600e-03,0.008
-9.200e-03,0.02
-8.800e-03,0.024
-8.400e-03,0.02
-8.000e-03,0.02
-7.600e-03,0.044
-7.200e-03,0.024
-6.800e-03,0.032
-6.400e-03,0.008
-6.000e-03,-0.024
-5.600e-03,-0.008
-5.200e-03,0.008
-4.800e-03,0.008
-4.400e-03,0.028
-4.000e-03,0.024
-3.600e-03,0.044
-3.200e-03,0.064
-2.800e-03,0.044
-2.400e-03,0.072
-2.000e-03,0.036
-1.600e-03,0.04
-1.200e-03,0.152
-8.000e-04,0.248
-4.000e-04,0.344
-5.649e-17,0.452
4.000e-04,0.532
8.000e-04,0.544
1.200e-03,0.536
1.600e-03,0.52
2.000e-03,0.528
2.400e-03,0.5
2.800e-03,0.532
3.200e-03,0.524
3.600e-03,0.516
4.000e-03,0.548
4.400e-03,0.516
4.800e-03,0.548
5.200e-03,0.528
5.600e-03,0.52
6.000e-03,0.448
6.400e-03,0.336
6.800e-03,0.224
7.200e-03,0.136
7.600e-03,0.052
8.000e-03,0.072
8.400e-03,0.052
8.800e-03,0.052
9.200e-03,0.06
9.600e-03,0.052
1.000e-02,0.068
1.040e-02,0.032
1.080e-02,0.024
1.120e-02,-0.016
1.160e-02,0.02
1.200e-02,-0.008
1.240e-02,0.024
1.280e-02,0
1.320e-02,0.04
1.360e-02,0.016
1.400e-02,0.068
1.440e-02,0.052
1.480e-02,0.04
1.520e-02,0.052
1.560e-02,0.036
1.600e-02,0.056
1.640e-02,0.072
1.680e-02,0.124
1.720e-02,0.26
1.760e-02,0.34
1.800e-02,0.452
1.840e-02,0.536
1.880e-02,0.528
1.920e-02,0.52
1.960e-02,0.52
2.000e-02,0.528
2.040e-02,0.544
2.080e-02,0.552
2.120e-02,0.516
2.160e-02,0.484
2.200e-02,0.516
2.240e-02,0.524
2.280e-02,0.504
2.320e-02,0.544
2.360e-02,0.504
2.400e-02,0.484
2.440e-02,0.344
2.480e-02,0.24
2.520e-02,0.132
2.560e-02,0.072
2.600e-02,0.044
2.640e-02,0.06
2.680e-02,0.06
2.720e-02,0.06
2.760e-02,0.068
2.800e-02,0.044
2.840e-02,0.024
2.880e-02,0.016
2.920e-02,0.016
2.960e-02,0
3.000e-02,0.016
3.040e-02,0.028
3.080e-02,-0.016
3.120e-02,0.032
3.160e-02,0.016
3.200e-02,0.044
3.240e-02,0.048
3.280e-02,0.06
3.320e-02,0.056
3.360e-02,0.064
3.400e-02,0.032
3.440e-02,0.076
3.480e-02,0.14
3.520e-02,0.248
3.560e-02,0.328
3.600e-02,0.436
3.640e-02,0.516
3.680e-02,0.512
3.720e-02,0.528
3.760e-02,0.516
3.800e-02,0.504
3.840e-02,0.532
3.880e-02,0.512
3.920e-02,0.54
3.960e-02,0.52
4.000e-02,0.536
4.040e-02,0.548
4.080e-02,0.536
4.120e-02,0.552
4.160e-02,0.516
4.200e-02,0.464
4.240e-02,0.324
4.280e-02,0.228
4.320e-02,0.116
4.360e-02,0.052
4.400e-02,0.052
4.440e-02,0.024
4.480e-02,0.064
4.520e-02,0.06
4.560e-02,0.064
4.600e-02,0.044
4.640e-02,0.02
4.680e-02,0.012
4.720e-02,0.02
4.760e-02,0.024
4.800e-02,0.024
4.840e-02,0.008
4.880e-02,0.024
4.920e-02,0.028
4.960e-02,0.012
5.000e-02,0.028
5.040e-02,0.052
5.080e-02,0.06
5.120e-02,0.08
5.160e-02,0.028
5.200e-02,0.052
5.240e-02,0.064
5.280e-02,0.148
5.320e-02,0.228
5.360e-02,0.348
5.400e-02,0.4
5.440e-02,0.516
5.480e-02,0.536
5.520e-02,0.52
5.560e-02,0.544
5.600e-02,0.528
5.640e-02,0.548
5.680e-02,0.532
5.720e-02,0.512
5.760e-02,0.512
5.800e-02,0.528
5.840e-02,0.548
5.880e-02,0.524
5.920e-02,0.512
5.960e-02,0.516
6.000e-02,0.444
6.040e-02,0.34
6.080e-02,0.248
6.120e-02,0.124
6.160e-02,0.036
6.200e-02,0.044
6.240e-02,0.068
6.280e-02,0.064
6.320e-02,0.052
6.360e-02,0.04
6.400e-02,0.02
6.440e-02,0.012
6.480e-02,0.012
6.520e-02,0.004
6.560e-02,0.008
6.600e-02,0.02
6.640e-02,0.016
6.680e-02,0.008
