Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,0.0004,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.1
Label,,
TIME,CH1,CH2
-4.280e-02,0,0
-4.240e-02,0,-0.016
-4.200e-02,0,0.012
-4.160e-02,0.008,-0.008
-4.120e-02,0.016,0.012
-4.080e-02,-0.008,-0.004
-4.040e-02,0.016,-0.004
-4.000e-02,0.008,-0.028
-3.960e-02,0.008,0.016
-3.920e-02,0.024,0.036
-3.880e-02,0.016,0.008
-3.840e-02,0.008,0.02
-3.800e-02,0,-0.008
-3.760e-02,-0.008,0.012
-3.720e-02,-0.016,-0.008
-3.680e-02,0.008,0.012
-3.640e-02,0.008,0.004
-3.600e-02,0.008,-0.02
-3.560e-02,0,0
-3.520e-02,0.016,0.016
-3.480e-02,0,0.004
-3.440e-02,0,0.008
-3.400e-02,0,-0.016
-3.360e-02,0.008,0.016
-3.320e-02,0,-0.016
-3.280e-02,0.008,0.016
-3.240e-02,0.008,0.004
-3.200e-02,0,0.02
-3.160e-02,0.008,-0.012
-3.120e-02,0,0.008
-3.080e-02,0.008,-0.008
-3.040e-02,0,0
-3.000e-02,0,0
-2.960e-02,0,0.012
-2.920e-02,-0.016,-0.028
-2.880e-02,0.024,0.004
-2.840e-02,0.024,0.012
-2.800e-02,0.016,0.004
-2.760e-02,0.008,-0.012
-2.720e-02,0.016,0
-2.680e-02,0.016,0.012
-2.640e-02,0.008,0
-2.600e-02,-0.008,0.012
-2.560e-02,0,-0.012
-2.520e-02,0.016,0.016
-2.480e-02,0.016,0.008
-2.440e-02,0.016,-0.004
-2.400e-02,0,0
-2.360e-02,0,0.008
-2.320e-02,0.008,0.008
-2.280e-02,0.016,-0.016
-2.240e-02,0,0.012
-2.200e-02,0.016,-0.004
-2.160e-02,0.016,0.004
-2.120e-02,0.008,-0.004
-2.080e-02,0,-0.012
-2.040e-02,0.016,0.008
-2.000e-02,0.016,0
-1.960e-02,0,0
-1.920e-02,0,-0.004
-1.880e-02,0,-0.008
-1.840e-02,0.016,0.016
-1.800e-02,0.008,0.02
-1.760e-02,0.024,0.028
-1.720e-02,0.016,0.024
-1.680e-02,0,0.008
-1.640e-02,0.016,-0.008
-1.600e-02,-0.008,-0.024
-1.560e-02,0,-0.004
-1.520e-02,0,0.004
-1.480e-02,0.024,0.012
-1.440e-02,0.008,0
-1.400e-02,0,0.004
-1.360e-02,0,-0.004
-1.320e-02,0.016,0
-1.280e-02,0.008,0
-1.240e-02,0.008,0
-1.200e-02,-0.016,0.016
-1.160e-02,0.008,0.012
-1.120e-02,0.016,-0.012
-1.080e-02,-0.008,-0.036
-1.040e-02,0,0.004
-1.000e-02,-0.008,-0.004
-9.600e-03,0.016,0.008
-9.200e-03,0,0
-8.800e-03,0.016,0.012
-8.400e-03,0,-0.008
-8.000e-03,0.008,0.008
-7.600e-03,0.008,0.004
-7.200e-03,0.008,-0.004
-6.800e-03,0,-0.012
-6.400e-03,0.016,0.02
-6.000e-03,0,-0.012
-5.600e-03,0.016,-0.004
-5.200e-03,-0.008,0.012
-4.800e-03,0.008,0
-4.400e-03,0.048,0.028
-4.000e-03,0.064,0.016
-3.600e-03,0.064,0.04
-3.200e-03,0.096,0.06
-2.800e-03,0.104,0.064
-2.400e-03,0.112,0.068
-2.000e-03,0.088,0.068
-1.600e-03,0.112,0.064
-1.200e-03,0.152,0.08
-8.000e-04,0.352,0.192
-4.000e-04,0.544,0.308
-4.261e-17,0.76,0.44
4.000e-04,0.952,0.56
8.000e-04,1.008,0.576
1.200e-03,1.008,0.584
1.600e-03,1.008,0.6
2.000e-03,1.016,0.624
2.400e-03,1,0.576
2.800e-03,1.008,0.58
3.200e-03,1.016,0.572
3.600e-03,1,0.6
4.000e-03,1.008,0.588
4.400e-03,1.008,0.596
4.800e-03,1.008,0.6
5.200e-03,1.008,0.608
5.600e-03,1.016,0.6
6.000e-03,0.96,0.552
6.400e-03,0.76,0.436
6.800e-03,0.568,0.304
7.200e-03,0.368,0.196
7.600e-03,0.168,0.1
8.000e-03,0.096,0.068
8.400e-03,0.12,0.052
8.800e-03,0.104,0.064
9.200e-03,0.096,0.052
9.600e-03,0.096,0.056
1.000e-02,0.088,0.048
1.040e-02,0.064,0.028
1.080e-02,0.032,0.028
1.120e-02,0.032,0.028
1.160e-02,0.024,0
1.200e-02,0.008,-0.008
1.240e-02,0.016,0
1.280e-02,0.008,0.016
1.320e-02,0.024,0.012
1.360e-02,0.048,0.02
1.400e-02,0.056,0.04
1.440e-02,0.072,0.032
1.480e-02,0.096,0.044
1.520e-02,0.104,0.072
1.560e-02,0.104,0.056
1.600e-02,0.12,0.068
1.640e-02,0.096,0.064
1.680e-02,0.152,0.068
1.720e-02,0.344,0.212
1.760e-02,0.568,0.336
1.800e-02,0.736,0.44
1.840e-02,0.952,0.564
1.880e-02,1.008,0.608
1.920e-02,1.024,0.604
1.960e-02,1.008,0.592
2.000e-02,1.016,0.592
2.040e-02,1.008,0.588
2.080e-02,1,0.572
2.120e-02,1.008,0.604
2.160e-02,1.016,0.58
2.200e-02,1.008,0.588
2.240e-02,1.016,0.564
2.280e-02,1,0.604
2.320e-02,1.008,0.568
2.360e-02,1,0.584
2.400e-02,0.976,0.576
2.440e-02,0.76,0.448
2.480e-02,0.56,0.304
2.520e-02,0.36,0.224
2.560e-02,0.176,0.096
2.600e-02,0.096,0.06
2.640e-02,0.104,0.068
2.680e-02,0.112,0.076
2.720e-02,0.104,0.04
2.760e-02,0.096,0.06
2.800e-02,0.096,0.052
2.840e-02,0.064,0.048
2.880e-02,0.056,0.012
2.920e-02,0.016,-0.008
2.960e-02,0.008,0.004
3.000e-02,-0.008,-0.004
3.040e-02,0,0.02
3.080e-02,-0.008,-0.008
3.120e-02,0.008,-0.004
3.160e-02,0.04,0.028
3.200e-02,0.048,0.028
3.240e-02,0.08,0.052
3.280e-02,0.104,0.076
3.320e-02,0.104,0.048
3.360e-02,0.112,0.072
3.400e-02,0.104,0.064
3.440e-02,0.096,0.04
3.480e-02,0.16,0.096
3.520e-02,0.344,0.188
3.560e-02,0.544,0.32
3.600e-02,0.744,0.436
3.640e-02,0.952,0.56
3.680e-02,1,0.576
3.720e-02,1.016,0.608
3.760e-02,1.008,0.568
3.800e-02,1.008,0.576
3.840e-02,1,0.576
3.880e-02,1,0.588
3.920e-02,1,0.6
3.960e-02,1.016,0.588
4.000e-02,1,0.584
4.040e-02,1.008,0.58
4.080e-02,1,0.592
4.120e-02,1.008,0.564
4.160e-02,1,0.604
4.200e-02,0.96,0.56
4.240e-02,0.76,0.472
4.280e-02,0.552,0.328
4.320e-02,0.36,0.208
4.360e-02,0.152,0.096
4.400e-02,0.104,0.08
4.440e-02,0.096,0.06
4.480e-02,0.112,0.064
4.520e-02,0.112,0.064
4.560e-02,0.104,0.084
4.600e-02,0.072,0.04
4.640e-02,0.048,0.052
4.680e-02,0.04,0.012
4.720e-02,0.016,0
4.760e-02,0,0
4.800e-02,0,0
4.840e-02,0.008,0
4.880e-02,0.008,0.004
4.920e-02,0.024,0.02
4.960e-02,0.04,0.016
5.000e-02,0.056,0.024
5.040e-02,0.08,0.04
5.080e-02,0.088,0.044
5.120e-02,0.104,0.064
5.160e-02,0.104,0.052
5.200e-02,0.096,0.076
5.240e-02,0.096,0.052
5.280e-02,0.16,0.116
5.320e-02,0.344,0.192
5.360e-02,0.552,0.324
5.400e-02,0.744,0.428
5.440e-02,0.952,0.552
5.480e-02,1.016,0.576
5.520e-02,1,0.584
5.560e-02,1.016,0.584
5.600e-02,1.016,0.596
5.640e-02,1.016,0.588
5.680e-02,1.016,0.592
5.720e-02,1,0.576
5.760e-02,1.016,0.608
5.800e-02,1.008,0.56
5.840e-02,1.016,0.588
5.880e-02,1.008,0.58
5.920e-02,1.008,0.58
5.960e-02,1.016,0.604
6.000e-02,0.968,0.572
6.040e-02,0.752,0.428
6.080e-02,0.576,0.308
6.120e-02,0.36,0.22
6.160e-02,0.16,0.08
6.200e-02,0.104,0.068
6.240e-02,0.096,0.04
6.280e-02,0.112,0.076
6.320e-02,0.096,0.056
6.360e-02,0.104,0.072
6.400e-02,0.088,0.044
6.440e-02,0.064,0.024
6.480e-02,0.04,0.008
6.520e-02,0.016,0.012
6.560e-02,0.016,-0.008
6.600e-02,0.008,0.028
6.640e-02,0.008,0.008
6.680e-02,0.008,0.004
6.720e-02,0.016,-0.008
6.760e-02,0.024,0.036
6.800e-02,0.056,0.04
6.840e-02,0.072,0.032
6.880e-02,0.104,0.052
6.920e-02,0.104,0.052
6.960e-02,0.104,0.056
7.000e-02,0.112,0.08
7.040e-02,0.096,0.056
7.080e-02,0.144,0.092
7.120e-02,0.352,0.2
7.160e-02,0.56,0.328
7.200e-02,0.752,0.432
7.240e-02,0.944,0.568
7.280e-02,1.008,0.6
7.320e-02,1.008,0.592
7.360e-02,1.016,0.608
7.400e-02,1,0.612
7.440e-02,1.016,0.58
7.480e-02,1.016,0.592
7.520e-02,1,0.592
7.560e-02,1.016,0.592
7.600e-02,1.016,0.584
7.640e-02,1,0.596
7.680e-02,1.008,0.596
7.720e-02,1.008,0.6
7.760e-02,1,0.604
7.800e-02,0.968,0.568
7.840e-02,0.768,0.44
7.880e-02,0.56,0.316
7.920e-02,0.36,0.224
7.960e-02,0.16,0.112
8.000e-02,0.104,0.068
8.040e-02,0.104,0.052
8.080e-02,0.096,0.04
8.120e-02,0.112,0.06
8.160e-02,0.088,0.064
8.200e-02,0.08,0.072
8.240e-02,0.056,0.04
8.280e-02,0.04,0.024
8.320e-02,0.024,0.016
8.360e-02,-0.008,0.036
8.400e-02,0.016,0.016
8.440e-02,0.008,0
8.480e-02,0.024,-0.024
8.520e-02,0.024,-0.012
8.560e-02,0.04,0.008
8.600e-02,0.064,0.024
8.640e-02,0.08,0.04
8.680e-02,0.088,0.052
8.720e-02,0.112,0.072
8.760e-02,0.104,0.084
8.800e-02,0.104,0.064
8.840e-02,0.096,0.06
8.880e-02,0.16,0.076
8.920e-02,0.368,0.192
8.960e-02,0.544,0.34
9.000e-02,0.744,0.432
9.040e-02,0.936,0.54
9.080e-02,1.024,0.564
9.120e-02,1.008,0.58
9.160e-02,1.008,0.6
9.200e-02,1.024,0.608
9.240e-02,1.016,0.576
9.280e-02,1.016,0.58
9.320e-02,1.016,0.58
9.360e-02,1.008,0.596
9.400e-02,1.008,0.584
9.440e-02,1.016,0.592
9.480e-02,1.008,0.604
9.520e-02,1.024,0.576
9.560e-02,1.008,0.588
9.600e-02,0.96,0.568
9.640e-02,0.744,0.448
9.680e-02,0.568,0.324
9.720e-02,0.368,0.224
9.760e-02,0.16,0.112
9.800e-02,0.112,0.068
9.840e-02,0.104,0.072
9.880e-02,0.096,0.072
9.920e-02,0.112,0.068
9.960e-02,0.104,0.052
1.000e-01,0.088,0.048
1.004e-01,0.064,0.024
1.008e-01,0.024,0.024
1.012e-01,0.016,0.016
1.016e-01,0,0.004
1.020e-01,0.008,0.012
1.024e-01,0.016,0.008
1.028e-01,0.024,-0.008
1.032e-01,0.016,0.008
1.036e-01,0.032,0.012
1.040e-01,0.04,0.028
1.044e-01,0.088,0.036
1.048e-01,0.096,0.056
1.052e-01,0.096,0.06
