Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-06,
Sample Interval,4e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.1
Label,,
TIME,CH1,CH2
-1.712e-05,0,0.004
-1.708e-05,-0.016,0.008
-1.704e-05,0.016,-0.008
-1.700e-05,0.016,0.02
-1.696e-05,0,0.008
-1.692e-05,0.008,0.024
-1.688e-05,0.008,0.012
-1.684e-05,0.008,0
-1.680e-05,0,0.008
-1.676e-05,0,0.012
-1.672e-05,0.008,0.012
-1.668e-05,0.008,-0.012
-1.664e-05,0.024,-0.004
-1.660e-05,0.016,0.004
-1.656e-05,0.024,-0.008
-1.652e-05,0,-0.004
-1.648e-05,0,0.004
-1.644e-05,0.016,-0.016
-1.640e-05,0.008,0.004
-1.636e-05,0,-0.004
-1.632e-05,-0.008,0.024
-1.628e-05,0,0.008
-1.624e-05,0.008,-0.012
-1.620e-05,0.008,0.02
-1.616e-05,0,0.008
-1.612e-05,0,0.016
-1.608e-05,0,0.02
-1.604e-05,0.008,-0.02
-1.600e-05,0,0.008
-1.596e-05,0,0.004
-1.592e-05,0,0.012
-1.588e-05,0.008,0.012
-1.584e-05,0.024,0
-1.580e-05,0.008,-0.012
-1.576e-05,0.016,0.016
-1.572e-05,0.016,0.008
-1.568e-05,0.016,0.02
-1.564e-05,0.008,0
-1.560e-05,0.008,0.008
-1.556e-05,0.016,0.02
-1.552e-05,0.008,0.012
-1.548e-05,0.024,0.008
-1.544e-05,0.008,0
-1.540e-05,0.016,0
-1.536e-05,0.016,0.004
-1.532e-05,0.016,0
-1.528e-05,0.024,0.02
-1.524e-05,0.024,0.024
-1.520e-05,0.008,-0.016
-1.516e-05,0.016,0
-1.512e-05,0.024,0
-1.508e-05,0.024,0.024
-1.504e-05,0.016,0
-1.500e-05,0.024,0
-1.496e-05,0.016,0.02
-1.492e-05,0.016,0.012
-1.488e-05,0.024,0.016
-1.484e-05,0.024,0.024
-1.480e-05,0.032,0.004
-1.476e-05,0.024,0.008
-1.472e-05,0.024,0.008
-1.468e-05,0.04,0.02
-1.464e-05,0.04,0.032
-1.460e-05,0.032,0
-1.456e-05,0.016,0.004
-1.452e-05,0.032,0.024
-1.448e-05,0.04,0.02
-1.444e-05,0.024,0.02
-1.440e-05,0.024,0
-1.436e-05,0.024,0.016
-1.432e-05,0.032,0.02
-1.428e-05,0.032,0.016
-1.424e-05,0.024,0.028
-1.420e-05,0.032,0.008
-1.416e-05,0.04,0.016
-1.412e-05,0.032,0.028
-1.408e-05,0.032,0.016
-1.404e-05,0.048,0.028
-1.400e-05,0.04,0.02
-1.396e-05,0.04,0.016
-1.392e-05,0.04,0.02
-1.388e-05,0.024,0.028
-1.384e-05,0.04,0.024
-1.380e-05,0.04,0.008
-1.376e-05,0.048,0.008
-1.372e-05,0.032,0.028
-1.368e-05,0.04,0.02
-1.364e-05,0.04,0.024
-1.360e-05,0.04,0.024
-1.356e-05,0.056,0.004
-1.352e-05,0.04,0.028
-1.348e-05,0.048,0.032
-1.344e-05,0.048,0.032
-1.340e-05,0.04,0.02
-1.336e-05,0.056,0.012
-1.332e-05,0.048,0.02
-1.328e-05,0.04,0.04
-1.324e-05,0.048,0.028
-1.320e-05,0.056,0.04
-1.316e-05,0.04,0.02
