Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14:13:38,300.0723441535223,300.0,0.0,0.04601151219663687,0.001,46.01151219663687,0.04601151219663687,0.001,46.01151219663687
14:13:39,300.0998776849058,300.0365367241057,0.08752109078637481,0.059278473305086156,0.001,59.27847330508615,0.059278473305086156,0.001,59.27847330508615
14:13:40,300.0951186590189,299.99634597970567,0.08674609127741113,0.053715228597177034,0.001,53.71522859717703,0.053715228597177034,0.001,53.71522859717703
14:13:41,300.07724029939766,299.95616565419755,0.0,0.04215801276449634,0.001,42.15801276449634,0.04215801276449634,0.001,42.15801276449634
14:13:43,300.05902898907965,299.9160167999419,0.08156754465335106,0.04049201154470923,0.001,40.49201154470923,0.04049201154470923,0.001,40.49201154470923
14:13:44,300.0658935357843,299.87585273458086,0.0,0.03959892865103656,0.001,39.598928651036566,0.03959892865103656,0.001,39.598928651036566
14:13:45,300.0504470506033,299.8355613060149,0.0,0.06569478010653197,0.001,65.69478010653197,0.06569478010653197,0.001,65.69478010653197
14:13:46,300.03816346187654,299.795354365046,0.0,0.04803571879255058,0.001,48.035718792550576,0.04803571879255058,0.001,48.035718792550576
14:13:47,300.0508432713701,299.755070327456,0.0,0.043040194192126534,0.001,43.040194192126535,0.043040194192126534,0.001,43.040194192126535
14:13:49,300.0403355812106,299.71483762138604,0.0,0.0452312740556201,0.001,45.2312740556201,0.0452312740556201,0.001,45.2312740556201
14:13:50,300.0061324343998,299.6746350514245,0.0,0.047672391206476074,0.001,47.67239120647607,0.047672391206476074,0.001,47.67239120647607
14:13:51,299.96056031436,299.6343768901976,0.0,0.06242597774996741,0.001,62.42597774996741,0.06242597774996741,0.001,62.42597774996741
14:13:52,299.91676481251494,299.594141720469,0.0032124227703186573,0.06327171824136811,0.001,63.271718241368106,0.06327171824136811,0.001,63.271718241368106
14:13:53,299.86933565756357,299.55389132374046,0.0,0.06197989654791761,0.001,61.979896547917605,0.06197989654791761,0.001,61.979896547917605
14:13:55,299.8718675198912,299.513678835566,0.0,0.05151102085022652,0.001,51.511020850226515,0.05151102085022652,0.001,51.511020850226515
14:13:56,299.85413279796614,299.47342155648784,0.0,0.026118721778920093,0.001,26.118721778920094,0.026118721778920093,0.001,26.118721778920094
14:13:57,299.825506492851,299.43324063493327,0.07201392164119658,0.030977027005594553,0.001,30.977027005594554,0.030977027005594553,0.001,30.977027005594554
14:13:58,299.77965926663853,299.3929961033018,0.02600524752558564,0.0532593435948292,0.001,53.2593435948292,0.0532593435948292,0.001,53.2593435948292
14:13:59,299.70291179101883,299.35276826891817,0.08945067634335582,0.07012485256831134,0.001,70.12485256831134,0.07012485256831134,0.001,70.12485256831134
14:14:01,299.6586826527278,299.31248843544245,0.0,0.04265139685646391,0.001,42.651396856463904,0.04265139685646391,0.001,42.651396856463904
14:14:02,299.6237622147027,299.2723484900943,0.0,0.03160264131123697,0.001,31.602641311236965,0.03160264131123697,0.001,31.602641311236965
14:14:03,299.6076866565342,299.2321417637022,0.07455946112445129,0.04828754555042574,0.001,48.28754555042574,0.04828754555042574,0.001,48.28754555042574
14:14:04,299.56780421678985,299.19190207991517,0.0,0.055122934581821235,0.001,55.122934581821234,0.055122934581821235,0.001,55.122934581821234
14:14:05,299.50684634701554,299.15171388659394,0.08460891867325959,0.04511322929595182,0.001,45.113229295951825,0.04511322929595182,0.001,45.113229295951825
14:14:07,299.4930445490175,299.1114757922641,0.0,0.029269687435867442,0.001,29.269687435867443,0.029269687435867442,0.001,29.269687435867443
14:14:08,299.47527059804446,299.07122913076,0.037684210924620404,0.07178770441541314,0.001,71.78770441541315,0.07178770441541314,0.001,71.78770441541315
14:14:09,299.4385733972274,299.0310461031747,0.0,0.061648645413157725,0.001,61.64864541315772,0.061648645413157725,0.001,61.64864541315772
14:14:10,299.3882644591011,298.9908109890771,0.047741657903186546,0.04833621460828402,0.001,48.336214608284024,0.04833621460828402,0.001,48.336214608284024
14:14:11,299.3142598051618,298.95057737701654,0.0,0.026668776346982278,0.001,26.668776346982277,0.026668776346982278,0.001,26.668776346982277
14:14:13,299.2693992619387,298.91036724918604,0.0,0.05998992679734406,0.001,59.989926797344054,0.05998992679734406,0.001,59.989926797344054
14:14:14,299.2127453943595,298.8701283203912,0.04748708114099725,0.061641733592431726,0.001,61.64173359243173,0.061641733592431726,0.001,61.64173359243173
14:14:15,299.18072488285026,298.8299325294646,0.0,0.055686143370229695,0.001,55.68614337022969,0.055686143370229695,0.001,55.68614337022969
14:14:16,299.1207772488179,298.78970853362006,0.0,0.0293662697349333,0.001,29.366269734933297,0.0293662697349333,0.001,29.366269734933297
14:14:18,299.0653609906413,298.7495315300775,0.04420781834046557,0.03935128215061851,0.001,39.35128215061851,0.03935128215061851,0.001,39.35128215061851
14:14:19,299.0608246670604,298.7093060004068,0.057100346598124685,0.06084062249684072,0.001,60.840622496840716,0.06084062249684072,0.001,60.840622496840716
14:14:20,298.98133337403624,298.66915577921793,0.0,0.05288979210621925,0.001,52.88979210621925,0.05288979210621925,0.001,52.88979210621925
14:14:21,298.9206656963413,298.629016533231,0.0,0.060111693745814744,0.001,60.11169374581474,0.060111693745814744,0.001,60.11169374581474
14:14:22,298.92174710762623,298.58880484773243,0.0,0.037976947133875706,0.001,37.976947133875704,0.037976947133875706,0.001,37.976947133875704
14:14:24,298.8851604183058,298.5485992339604,0.0032226635667039097,0.03578168459242285,0.001,35.78168459242285,0.03578168459242285,0.001,35.78168459242285
14:14:25,298.83934074676824,298.50840433312976,0.0,0.05519639757582264,0.001,55.19639757582264,0.05519639757582264,0.001,55.19639757582264
14:14:26,298.8174894270356,298.4681356973799,0.0034750292276953367,0.04853325552200851,0.001,48.53325552200851,0.04853325552200851,0.001,48.53325552200851
14:14:27,298.77504373182427,298.42787476255023,0.03705949582634251,0.05527296286749991,0.001,55.272962867499906,0.05527296286749991,0.001,55.272962867499906
14:14:28,298.7117367898283,298.3876690534107,0.0,0.06435841253428883,0.001,64.35841253428882,0.06435841253428883,0.001,64.35841253428882
14:14:30,298.6696619223238,298.3474815912398,0.09237559655526105,0.0633627163357385,0.001,63.362716335738504,0.0633627163357385,0.001,63.362716335738504
14:14:31,298.6505072757605,298.30726934943124,0.0,0.058537662140235876,0.001,58.537662140235874,0.058537662140235876,0.001,58.537662140235874
