Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,4e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-6.400e-04,-0.01,-0.012
-6.360e-04,0.01,-0.004
-6.320e-04,0.01,0.002
-6.280e-04,0.03,0.012
-6.240e-04,0.01,-0.014
-6.200e-04,0.01,0.002
-6.160e-04,0.03,0.022
-6.120e-04,-0.01,-0.002
-6.080e-04,0.03,0
-6.040e-04,0.01,-0.002
-6.000e-04,0.03,0.002
-5.960e-04,0.01,-0.008
-5.920e-04,0.01,0
-5.880e-04,0.01,-0.004
-5.840e-04,0.03,0
-5.800e-04,-0.01,-0.008
-5.760e-04,0.01,0.002
-5.720e-04,-0.01,-0.006
-5.680e-04,0.01,0.006
-5.640e-04,0.01,-0.012
-5.600e-04,-0.03,0.006
-5.560e-04,0.01,0.012
-5.520e-04,0.01,0.01
-5.480e-04,0.01,-0.012
-5.440e-04,-0.01,-0.006
-5.400e-04,0.03,-0.008
-5.360e-04,-0.01,0.002
-5.320e-04,-0.01,0.006
-5.280e-04,-0.03,0.016
-5.240e-04,-0.01,-0.004
-5.200e-04,-0.01,-0.01
-5.160e-04,0.01,0
-5.120e-04,0.01,0.008
-5.080e-04,-0.03,0.012
-5.040e-04,-0.01,-0.002
-5.000e-04,0.03,0.004
-4.960e-04,0.01,0
-4.920e-04,0.03,-0.004
-4.880e-04,0.03,-0.008
-4.840e-04,0.01,-0.008
-4.800e-04,0.01,0.006
-4.760e-04,0.01,0.006
-4.720e-04,-0.01,0.002
-4.680e-04,0.01,-0.01
-4.640e-04,-0.01,-0.004
-4.600e-04,-0.01,-0.032
-4.560e-04,0.01,0.01
-4.520e-04,0.01,0.006
-4.480e-04,0.01,-0.008
-4.440e-04,-0.01,0.02
-4.400e-04,-0.01,0.01
-4.360e-04,0.01,-0.002
-4.320e-04,0.03,-0.004
-4.280e-04,0.01,-0.006
-4.240e-04,-0.01,-0.002
-4.200e-04,-0.01,-0.008
-4.160e-04,0.01,0.004
-4.120e-04,0.01,-0.002
-4.080e-04,0.01,0
-4.040e-04,0.03,0.004
-4.000e-04,0.01,0
-3.960e-04,0.03,0.004
-3.920e-04,0.03,0.008
-3.880e-04,-0.01,0.006
-3.840e-04,0.01,-0.008
-3.800e-04,-0.01,0.008
-3.760e-04,0.01,0.008
-3.720e-04,0.01,-0.002
-3.680e-04,0.01,0.018
-3.640e-04,-0.01,-0.044
-3.600e-04,-0.01,0.014
-3.560e-04,0.01,-0.016
-3.520e-04,0.01,0.006
-3.480e-04,0.03,0.002
-3.440e-04,0.01,0.01
-3.400e-04,-0.01,-0.008
-3.360e-04,0.01,-0.004
-3.320e-04,0.01,0.006
-3.280e-04,0.01,0.014
-3.240e-04,-0.01,0.006
-3.200e-04,0.03,0.004
-3.160e-04,-0.01,-0.01
-3.120e-04,-0.01,-0.014
-3.080e-04,-0.01,-0.014
-3.040e-04,0.01,0.01
-3.000e-04,0.01,0.004
-2.960e-04,-0.01,0.008
-2.920e-04,0.03,0.002
-2.880e-04,-0.01,-0.024
-2.840e-04,0.01,-0.008
-2.800e-04,-0.01,-0.006
-2.760e-04,-0.03,0
-2.720e-04,0.01,0.01
-2.680e-04,0.03,0.002
-2.640e-04,-0.01,0.014
-2.600e-04,0.01,0.01
-2.560e-04,0.01,-0.008
-2.520e-04,0.01,-0.004
-2.480e-04,0.03,-0.008
-2.440e-04,-0.01,0.014
-2.400e-04,0.03,0.006
-2.360e-04,0.01,-0.004
-2.320e-04,0.03,0.002
-2.280e-04,-0.01,0.01
-2.240e-04,-0.05,-0.008
-2.200e-04,0.01,0.006
-2.160e-04,-0.01,-0.002
-2.120e-04,-0.03,0
-2.080e-04,-0.01,0
-2.040e-04,0.01,-0.004
-2.000e-04,0.01,0.004
-1.960e-04,0.01,0.006
-1.920e-04,-0.01,-0.012
-1.880e-04,-0.01,-0.002
-1.840e-04,-0.01,-0.032
-1.800e-04,0.01,0.014
-1.760e-04,0.03,-0.006
-1.720e-04,0.01,-0.006
-1.680e-04,-0.01,-0.018
-1.640e-04,-0.01,0.012
-1.600e-04,0.01,0.006
-1.560e-04,0.01,-0.004
-1.520e-04,0.01,-0.004
-1.480e-04,0.01,-0.002
-1.440e-04,-0.01,-0.014
-1.400e-04,-0.01,0.002
-1.360e-04,0.01,-0.008
-1.320e-04,-0.01,0.014
-1.280e-04,0.01,0.004
-1.240e-04,0.03,-0.002
-1.200e-04,-0.01,-0.004
-1.160e-04,-0.01,-0.004
-1.120e-04,0.01,0
-1.080e-04,0.03,0.026
-1.040e-04,0.01,-0.004
-1.000e-04,0.01,-0.004
-9.600e-05,0.03,0.012
-9.200e-05,0.01,0.006
-8.800e-05,0.03,0.002
-8.400e-05,0.07,-0.008
-8.000e-05,0.11,0.02
-7.600e-05,0.09,0.026
-7.200e-05,0.17,0.028
-6.800e-05,0.17,0.018
-6.400e-05,0.21,0.026
-6.000e-05,0.21,0.03
-5.600e-05,0.23,0.03
-5.200e-05,0.27,0.028
-4.800e-05,0.31,0.054
-4.400e-05,0.33,0.056
