Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1,
Sample Interval,0.01,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.010e+00,-0.01,-0.004
-1.000e-00,0.01,0.008
-9.900e-01,0.01,0.012
-9.800e-01,-0.01,-0.016
-9.700e-01,0.01,0.008
-9.600e-01,-0.01,0.004
-9.500e-01,-0.01,-0.012
-9.400e-01,0.01,-0.008
-9.300e-01,-0.01,-0.004
-9.200e-01,-0.01,0.004
-9.100e-01,-0.03,0
-9.000e-01,-0.01,0.008
-8.900e-01,-0.01,-0.012
-8.800e-01,0.01,0.012
-8.700e-01,0.01,-0.004
-8.600e-01,0.01,-0.008
-8.500e-01,0.01,0.004
-8.400e-01,0.01,-0.004
-8.300e-01,-0.01,0.012
-8.200e-01,0.01,0.004
-8.100e-01,-0.01,-0.004
-8.000e-01,0.03,0.008
-7.900e-01,-0.01,0.028
-7.800e-01,-0.03,0
-7.700e-01,0.01,-0.016
-7.600e-01,-0.01,-0.016
-7.500e-01,0.05,0.036
-7.400e-01,0.01,-0.008
-7.300e-01,0.03,-0.016
-7.200e-01,0.03,0.004
-7.100e-01,0.01,0.008
-7.000e-01,0.01,0.016
-6.900e-01,0.01,-0.004
-6.800e-01,0.01,0.008
-6.700e-01,0.03,0
-6.600e-01,0.03,0.004
-6.500e-01,0.01,-0.004
-6.400e-01,0.01,0.008
-6.300e-01,-0.01,0.012
-6.200e-01,0.03,-0.012
-6.100e-01,0.05,-0.004
-6.000e-01,0.03,0.008
-5.900e-01,-0.05,0
-5.800e-01,-0.01,0.004
-5.700e-01,0.01,-0.008
-5.600e-01,0.01,0.012
-5.500e-01,0.01,-0.02
-5.400e-01,0.01,0.004
-5.300e-01,0.01,-0.008
-5.200e-01,0.01,-0.004
-5.100e-01,0.03,0
-5.000e-01,0.01,0.008
-4.900e-01,0.01,-0.008
-4.800e-01,-0.01,0.004
-4.700e-01,0.01,0.004
-4.600e-01,0.05,0.024
-4.500e-01,0.01,0.004
-4.400e-01,0.01,0.012
-4.300e-01,0.01,0.028
-4.200e-01,0.01,0
-4.100e-01,0.01,-0.012
-4.000e-01,-0.01,-0.004
-3.900e-01,0.01,-0.012
-3.800e-01,0.01,-0.008
-3.700e-01,0.01,0
-3.600e-01,0.01,-0.004
-3.500e-01,0.01,0.008
-3.400e-01,0.03,-0.004
-3.300e-01,0.01,0.012
-3.200e-01,0.01,0
-3.100e-01,0.01,-0.008
-3.000e-01,-0.01,0.008
-2.900e-01,0.01,0.012
-2.800e-01,-0.01,0.004
-2.700e-01,0.01,0
-2.600e-01,-0.01,0.004
-2.500e-01,0.01,0.012
-2.400e-01,0.01,0.008
-2.300e-01,-0.01,-0.036
-2.200e-01,0.01,-0.012
-2.100e-01,0.01,0.016
-2.000e-01,0.01,0
-1.900e-01,0.01,0.008
-1.800e-01,-0.01,0.016
-1.700e-01,0.01,0.012
-1.600e-01,0.01,-0.008
-1.500e-01,0.01,0
-1.400e-01,0.05,0.012
-1.300e-01,0.05,0.004
-1.200e-01,0.15,0.024
-1.100e-01,0.13,0.024
-1.000e-01,0.19,0.028
-9.000e-02,0.21,0.02
-8.000e-02,0.23,0.036
-7.000e-02,0.29,0.036
-6.000e-02,0.27,0.044
-5.000e-02,0.29,0.04
-4.000e-02,0.37,0.044
-3.000e-02,0.39,0.08
-2.000e-02,0.39,0.056
-1.000e-02,0.43,0.068
9.749e-16,0.49,0.072
1.000e-02,0.51,0.068
2.000e-02,0.55,0.068
3.000e-02,0.55,0.048
4.000e-02,0.59,0.096
5.000e-02,0.63,0.096
6.000e-02,0.65,0.084
7.000e-02,0.69,0.088
8.000e-02,0.75,0.112
9.000e-02,0.75,0.104
1.000e-01,0.77,0.104
1.100e-01,0.83,0.128
1.200e-01,0.85,0.124
1.300e-01,0.89,0.132
1.400e-01,0.91,0.124
1.500e-01,0.91,0.152
1.600e-01,0.97,0.152
1.700e-01,1.01,0.14
1.800e-01,1.05,0.2
1.900e-01,1.07,0.164
2.000e-01,1.11,0.16
2.100e-01,1.13,0.168
2.200e-01,1.17,0.18
2.300e-01,1.17,0.184
2.400e-01,1.21,0.196
2.500e-01,1.25,0.204
2.600e-01,1.25,0.196
2.700e-01,1.29,0.2
2.800e-01,1.31,0.208
2.900e-01,1.37,0.236
3.000e-01,1.37,0.224
3.100e-01,1.43,0.236
3.200e-01,1.45,0.236
3.300e-01,1.45,0.216
3.400e-01,1.47,0.24
3.500e-01,1.51,0.256
3.600e-01,1.53,0.3
3.700e-01,1.59,0.252
3.800e-01,1.61,0.26
3.900e-01,1.67,0.272
4.000e-01,1.67,0.252
4.100e-01,1.69,0.272
4.200e-01,1.73,0.296
4.300e-01,1.75,0.292
4.400e-01,1.77,0.304
4.500e-01,1.79,0.304
4.600e-01,1.87,0.304
4.700e-01,1.85,0.316
4.800e-01,1.89,0.312
4.900e-01,1.95,0.332
5.000e-01,1.97,0.32
5.100e-01,1.99,0.336
5.200e-01,2.01,0.34
5.300e-01,2.03,0.356
5.400e-01,2.09,0.348
5.500e-01,2.13,0.36
5.600e-01,2.15,0.364
5.700e-01,2.17,0.364
5.800e-01,2.21,0.368
5.900e-01,2.21,0.388
6.000e-01,2.29,0.4
6.100e-01,2.29,0.392
6.200e-01,2.31,0.376
6.300e-01,2.35,0.404
6.400e-01,2.41,0.416
6.500e-01,2.41,0.436
6.600e-01,2.39,0.42
6.700e-01,2.45,0.424
6.800e-01,2.39,0.428
6.900e-01,2.43,0.404
7.000e-01,2.41,0.416
7.100e-01,2.41,0.412
7.200e-01,2.39,0.38
7.300e-01,2.43,0.416
7.400e-01,2.41,0.424
7.500e-01,2.39,0.416
7.600e-01,2.45,0.424
7.700e-01,2.41,0.428
7.800e-01,2.39,0.416
7.900e-01,2.41,0.42
8.000e-01,2.41,0.408
8.100e-01,2.39,0.404
8.200e-01,2.41,0.416
8.300e-01,2.39,0.42
8.400e-01,2.41,0.424
8.500e-01,2.39,0.44
8.600e-01,2.39,0.42
8.700e-01,2.43,0.44
8.800e-01,2.41,0.432
8.900e-01,2.41,0.432
9.000e-01,2.41,0.42
9.100e-01,2.41,0.428
9.200e-01,2.39,0.424
9.300e-01,2.39,0.436
9.400e-01,2.41,0.472
9.500e-01,2.37,0.44
9.600e-01,2.41,0.44
9.700e-01,2.39,0.448
9.800e-01,2.41,0.436
9.900e-01,2.41,0.464
1.000e+00,2.39,0.436
1.010e+00,2.39,0.452
1.020e+00,2.41,0.444
1.030e+00,2.39,0.432
1.040e+00,2.37,0.428
1.050e+00,2.39,0.436
1.060e+00,2.41,0.436
1.070e+00,2.41,0.452
1.080e+00,2.41,0.444
1.090e+00,2.41,0.432
1.100e+00,2.41,0.476
1.110e+00,2.41,0.444
1.120e+00,2.43,0.46
1.130e+00,2.41,0.456
1.140e+00,2.41,0.464
1.150e+00,2.41,0.452
1.160e+00,2.39,0.428
1.170e+00,2.45,0.428
1.180e+00,2.41,0.444
1.190e+00,2.41,0.452
1.200e+00,2.41,0.448
1.210e+00,2.41,0.448
1.220e+00,2.37,0.444
1.230e+00,2.39,0.456
1.240e+00,2.39,0.456
1.250e+00,2.41,0.448
1.260e+00,2.41,0.42
1.270e+00,2.39,0.444
1.280e+00,2.41,0.44
1.290e+00,2.39,0.448
1.300e+00,2.43,0.428
1.310e+00,2.43,0.436
1.320e+00,2.41,0.436
1.330e+00,2.41,0.472
1.340e+00,2.37,0.444
1.350e+00,2.37,0.428
1.360e+00,2.39,0.444
1.370e+00,2.39,0.424
1.380e+00,2.39,0.42
1.390e+00,2.41,0.452
1.400e+00,2.39,0.46
1.410e+00,2.43,0.436
1.420e+00,2.39,0.444
1.430e+00,2.39,0.444
1.440e+00,2.41,0.444
1.450e+00,2.35,0.428
1.460e+00,2.37,0.428
1.470e+00,2.35,0.432
1.480e+00,2.31,0.412
1.490e+00,2.27,0.42
1.500e+00,2.27,0.384
1.510e+00,2.23,0.408
1.520e+00,2.19,0.408
1.530e+00,2.17,0.4
1.540e+00,2.09,0.408
1.550e+00,2.11,0.384
1.560e+00,2.11,0.38
1.570e+00,2.05,0.38
1.580e+00,2.05,0.364
1.590e+00,2.03,0.38
1.600e+00,1.97,0.372
1.610e+00,1.99,0.356
1.620e+00,1.93,0.348
1.630e+00,1.91,0.344
1.640e+00,1.87,0.348
1.650e+00,1.83,0.324
1.660e+00,1.83,0.316
1.670e+00,1.77,0.304
1.680e+00,1.75,0.316
1.690e+00,1.71,0.308
1.700e+00,1.69,0.312
1.710e+00,1.65,0.3
1.720e+00,1.63,0.264
1.730e+00,1.65,0.308
1.740e+00,1.63,0.292
1.750e+00,1.59,0.3
1.760e+00,1.55,0.268
1.770e+00,1.53,0.272
1.780e+00,1.49,0.268
1.790e+00,1.49,0.26
1.800e+00,1.43,0.256
1.810e+00,1.43,0.232
1.820e+00,1.37,0.252
1.830e+00,1.37,0.228
1.840e+00,1.39,0.252
1.850e+00,1.33,0.248
1.860e+00,1.29,0.216
1.870e+00,1.27,0.22
1.880e+00,1.21,0.208
1.890e+00,1.21,0.196
1.900e+00,1.15,0.192
1.910e+00,1.15,0.196
1.920e+00,1.13,0.196
1.930e+00,1.11,0.172
1.940e+00,1.09,0.184
1.950e+00,1.03,0.192
1.960e+00,1.03,0.184
1.970e+00,1.01,0.164
1.980e+00,0.97,0.168
1.990e+00,0.93,0.152
2.000e+00,0.91,0.172
2.010e+00,0.87,0.144
2.020e+00,0.87,0.16
2.030e+00,0.81,0.136
2.040e+00,0.79,0.136
2.050e+00,0.75,0.12
2.060e+00,0.73,0.128
2.070e+00,0.71,0.116
2.080e+00,0.67,0.116
2.090e+00,0.65,0.112
2.100e+00,0.63,0.108
2.110e+00,0.61,0.108
2.120e+00,0.59,0.104
2.130e+00,0.55,0.072
2.140e+00,0.51,0.084
2.150e+00,0.47,0.072
2.160e+00,0.45,0.088
2.170e+00,0.43,0.072
2.180e+00,0.41,0.06
2.190e+00,0.37,0.08
2.200e+00,0.39,0.052
2.210e+00,0.37,0.056
2.220e+00,0.31,0.076
2.230e+00,0.25,0.056
2.240e+00,0.25,0.032
2.250e+00,0.23,0.036
2.260e+00,0.23,0.044
2.270e+00,0.25,0.032
2.280e+00,0.25,0.056
2.290e+00,0.25,0.044
2.300e+00,0.23,0.036
2.310e+00,0.27,0.044
2.320e+00,0.27,0.028
2.330e+00,0.25,0.04
2.340e+00,0.27,0.044
2.350e+00,0.27,0.036
2.360e+00,0.25,0.048
2.370e+00,0.21,0.048
2.380e+00,0.19,0.056
2.390e+00,0.27,0.032
2.400e+00,0.25,0.044
2.410e+00,0.23,0.04
2.420e+00,0.27,0.036
2.430e+00,0.23,0.044
2.440e+00,0.25,0.04
2.450e+00,0.23,0.044
2.460e+00,0.23,0.032
2.470e+00,0.23,0.044
2.480e+00,0.25,0.032
2.490e+00,0.27,0.036
2.500e+00,0.25,0.048
2.510e+00,0.25,0.036
2.520e+00,0.25,0.036
2.530e+00,0.23,0.044
2.540e+00,0.27,0.032
2.550e+00,0.23,0.04
2.560e+00,0.21,0.036
2.570e+00,0.25,0.056
2.580e+00,0.23,0.036
2.590e+00,0.25,0.028
2.600e+00,0.23,0.044
2.610e+00,0.23,0.036
2.620e+00,0.25,0.052
2.630e+00,0.23,0.044
2.640e+00,0.27,0.044
2.650e+00,0.27,0.044
2.660e+00,0.23,0.024
2.670e+00,0.25,0.036
2.680e+00,0.25,0.036
2.690e+00,0.23,0.04
2.700e+00,0.25,0.04
2.710e+00,0.25,0.016
2.720e+00,0.25,0.028
2.730e+00,0.25,0.052
2.740e+00,0.21,0.048
2.750e+00,0.27,0.064
2.760e+00,0.23,0.052
2.770e+00,0.21,0.016
2.780e+00,0.29,0.044
2.790e+00,0.25,0.044
2.800e+00,0.25,0.02
2.810e+00,0.21,0.032
2.820e+00,0.25,0.048
2.830e+00,0.25,0.06
2.840e+00,0.25,0.044
2.850e+00,0.23,0.044
2.860e+00,0.23,0.016
2.870e+00,0.23,0.044
2.880e+00,0.27,0.036
2.890e+00,0.25,0.04
2.900e+00,0.25,0.044
2.910e+00,0.25,0.02
