Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4,
Sample Interval,0.04,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-3.960e+00,-0.01,-0.004
-3.920e+00,-0.01,-0.004
-3.880e+00,-0.01,0.004
-3.840e+00,0.03,0.008
-3.800e+00,-0.01,0.004
-3.760e+00,0.01,-0.004
-3.720e+00,0.01,0.008
-3.680e+00,0.01,0.008
-3.640e+00,0.01,0
-3.600e+00,0.05,0.032
-3.560e+00,0.01,0.008
-3.520e+00,0.01,0
-3.480e+00,0.01,0.008
-3.440e+00,-0.01,-0.02
-3.400e+00,-0.01,-0.016
-3.360e+00,-0.05,0.004
-3.320e+00,-0.01,0.012
-3.280e+00,-0.01,0.004
-3.240e+00,0.01,0.004
-3.200e+00,0.01,0.008
-3.160e+00,0.01,0.004
-3.120e+00,0.05,-0.008
-3.080e+00,0.01,0.012
-3.040e+00,0.01,0.02
-3.000e+00,0.01,0.008
-2.960e+00,0.01,-0.004
-2.920e+00,0.01,-0.008
-2.880e+00,0.01,0.024
-2.840e+00,0.01,-0.008
-2.800e+00,-0.01,0.012
-2.760e+00,-0.01,-0.028
-2.720e+00,0.01,-0.004
-2.680e+00,-0.01,0
-2.640e+00,0.03,0.008
-2.600e+00,0.03,0.008
-2.560e+00,0.01,-0.024
-2.520e+00,0.01,0.008
-2.480e+00,-0.01,0.008
-2.440e+00,0.03,0
-2.400e+00,0.03,0.008
-2.360e+00,0.01,0.008
-2.320e+00,0.01,0
-2.280e+00,0.01,-0.008
-2.240e+00,-0.05,-0.072
-2.200e+00,0.01,0.012
-2.160e+00,0.01,0.008
-2.120e+00,-0.03,-0.004
-2.080e+00,0.01,0.004
-2.040e+00,0.01,-0.016
-2.000e+00,0.05,0.004
-1.960e+00,0.01,0
-1.920e+00,0.01,0
-1.880e+00,0.01,0.008
-1.840e+00,0.01,-0.012
-1.800e+00,-0.03,0.004
-1.760e+00,0.01,-0.008
-1.720e+00,0.01,-0.008
-1.680e+00,0.03,-0.004
-1.640e+00,0.03,0.02
-1.600e+00,0.03,0.008
-1.560e+00,0.03,-0.004
-1.520e+00,0.01,0
-1.480e+00,0.01,0.008
-1.440e+00,-0.01,0
-1.400e+00,0.01,-0.008
-1.360e+00,-0.05,-0.012
-1.320e+00,0.01,0.008
-1.280e+00,-0.01,0
-1.240e+00,0.01,0.008
-1.200e+00,0.01,0
-1.160e+00,-0.01,0
-1.120e+00,-0.01,-0.012
-1.080e+00,0.01,0
-1.040e+00,0.03,-0.004
-1.000e-00,0.01,0.016
-9.600e-01,0.01,0.004
-9.200e-01,0.01,-0.012
-8.800e-01,0.01,-0.008
-8.400e-01,0.01,-0.008
-8.000e-01,0.01,-0.004
-7.600e-01,0.01,-0.008
-7.200e-01,-0.01,-0.008
-6.800e-01,0.01,0.004
-6.400e-01,0.01,0.016
-6.000e-01,0.03,0.004
-5.600e-01,0.05,0.02
-5.200e-01,0.11,0.016
-4.800e-01,0.11,0.008
-4.400e-01,0.15,0.016
-4.000e-01,0.19,0.016
-3.600e-01,0.21,0.036
-3.200e-01,0.25,0.04
-2.800e-01,0.25,0.044
-2.400e-01,0.29,0.028
-2.000e-01,0.31,0.044
-1.600e-01,0.35,0.048
-1.200e-01,0.37,0.06
-8.000e-02,0.43,0.06
-4.000e-02,0.43,0.068
2.123e-15,0.49,0.064
4.000e-02,0.51,0.084
8.000e-02,0.53,0.076
1.200e-01,0.57,0.088
1.600e-01,0.61,0.096
2.000e-01,0.63,0.104
2.400e-01,0.67,0.108
2.800e-01,0.69,0.1
3.200e-01,0.73,0.132
3.600e-01,0.75,0.128
4.000e-01,0.81,0.128
4.400e-01,0.83,0.12
4.800e-01,0.87,0.132
5.200e-01,0.91,0.144
5.600e-01,0.91,0.14
6.000e-01,0.93,0.152
6.400e-01,0.95,0.112
6.800e-01,1.01,0.152
7.200e-01,0.99,0.148
7.600e-01,1.03,0.18
8.000e-01,1.09,0.18
8.400e-01,1.09,0.188
8.800e-01,1.15,0.172
9.200e-01,1.19,0.18
9.600e-01,1.21,0.196
1.000e+00,1.25,0.196
1.040e+00,1.25,0.2
1.080e+00,1.27,0.204
1.120e+00,1.33,0.22
1.160e+00,1.39,0.24
1.200e+00,1.39,0.212
1.240e+00,1.41,0.224
1.280e+00,1.43,0.252
1.320e+00,1.47,0.208
1.360e+00,1.51,0.248
1.400e+00,1.57,0.276
1.440e+00,1.57,0.256
1.480e+00,1.59,0.272
1.520e+00,1.63,0.288
1.560e+00,1.61,0.264
1.600e+00,1.67,0.288
1.640e+00,1.71,0.292
1.680e+00,1.71,0.304
1.720e+00,1.77,0.304
1.760e+00,1.79,0.312
1.800e+00,1.79,0.304
1.840e+00,1.87,0.336
1.880e+00,1.87,0.32
1.920e+00,1.91,0.324
1.960e+00,1.95,0.34
2.000e+00,1.97,0.352
2.040e+00,1.99,0.344
2.080e+00,2.03,0.352
2.120e+00,2.09,0.36
2.160e+00,2.09,0.368
2.200e+00,2.13,0.368
2.240e+00,2.13,0.364
2.280e+00,2.17,0.388
2.320e+00,2.21,0.412
2.360e+00,2.21,0.4
2.400e+00,2.23,0.392
2.440e+00,2.29,0.44
2.480e+00,2.35,0.432
2.520e+00,2.39,0.448
2.560e+00,2.39,0.444
2.600e+00,2.41,0.44
2.640e+00,2.41,0.432
2.680e+00,2.41,0.444
2.720e+00,2.37,0.444
2.760e+00,2.37,0.436
2.800e+00,2.41,0.46
2.840e+00,2.41,0.448
2.880e+00,2.39,0.46
2.920e+00,2.41,0.432
2.960e+00,2.37,0.448
3.000e+00,2.39,0.444
3.040e+00,2.41,0.456
3.080e+00,2.39,0.452
3.120e+00,2.41,0.444
3.160e+00,2.41,0.44
3.200e+00,2.39,0.44
3.240e+00,2.41,0.44
3.280e+00,2.41,0.448
3.320e+00,2.41,0.456
3.360e+00,2.41,0.436
3.400e+00,2.41,0.448
3.440e+00,2.41,0.432
3.480e+00,2.39,0.44
3.520e+00,2.41,0.44
3.560e+00,2.39,0.448
3.600e+00,2.41,0.46
3.640e+00,2.39,0.452
3.680e+00,2.39,0.44
3.720e+00,2.37,0.448
3.760e+00,2.41,0.44
3.800e+00,2.41,0.436
3.840e+00,2.41,0.456
