Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1,
Sample Interval,0.01,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-9.700e-01,0.01,0.006
-9.600e-01,0.01,-0.002
-9.500e-01,-0.01,-0.006
-9.400e-01,0.01,-0.004
-9.300e-01,-0.01,0.004
-9.200e-01,0.05,-0.01
-9.100e-01,0.01,0.006
-9.000e-01,0.03,0.004
-8.900e-01,0.01,-0.006
-8.800e-01,-0.01,-0.01
-8.700e-01,0.01,0.012
-8.600e-01,-0.01,0.004
-8.500e-01,-0.01,-0.004
-8.400e-01,0.01,0.016
-8.300e-01,0.03,0.01
-8.200e-01,-0.01,0.002
-8.100e-01,0.01,-0.004
-8.000e-01,0.01,0.004
-7.900e-01,0.05,0.002
-7.800e-01,-0.01,-0.004
-7.700e-01,-0.01,0
-7.600e-01,-0.01,-0.012
-7.500e-01,0.01,0.008
-7.400e-01,0.01,0.008
-7.300e-01,-0.01,0.008
-7.200e-01,0.01,0.004
-7.100e-01,-0.01,-0.004
-7.000e-01,0.05,-0.002
-6.900e-01,0.03,-0.002
-6.800e-01,0.01,0.036
-6.700e-01,0.01,0
-6.600e-01,0.03,0.012
-6.500e-01,0.03,0.014
-6.400e-01,0.01,-0.006
-6.300e-01,0.01,0.022
-6.200e-01,-0.01,-0.004
-6.100e-01,0.01,-0.006
-6.000e-01,0.01,-0.004
-5.900e-01,-0.01,0.01
-5.800e-01,0.01,-0.006
-5.700e-01,0.03,0.004
-5.600e-01,0.01,0.004
-5.500e-01,0.01,0
-5.400e-01,0.01,0.006
-5.300e-01,0.01,0.012
-5.200e-01,0.05,-0.006
-5.100e-01,-0.01,0.006
-5.000e-01,0.03,0.052
-4.900e-01,0.01,0
-4.800e-01,0.01,0.004
-4.700e-01,0.01,-0.002
-4.600e-01,0.03,-0.004
-4.500e-01,-0.01,0
-4.400e-01,0.03,0.002
-4.300e-01,-0.01,-0.008
-4.200e-01,-0.01,0.004
-4.100e-01,0.01,-0.006
-4.000e-01,0.01,-0.004
-3.900e-01,0.03,0.002
-3.800e-01,-0.01,-0.006
-3.700e-01,0.05,0.002
-3.600e-01,0.01,-0.002
-3.500e-01,0.03,-0.004
-3.400e-01,-0.01,-0.01
-3.300e-01,0.01,0.002
-3.200e-01,0.01,0.004
-3.100e-01,-0.01,-0.002
-3.000e-01,-0.01,0.004
-2.900e-01,-0.01,0.008
-2.800e-01,-0.01,0.01
-2.700e-01,-0.01,0
-2.600e-01,0.03,0.008
-2.500e-01,0.03,-0.008
-2.400e-01,0.01,-0.004
-2.300e-01,0.01,0.008
-2.200e-01,0.01,-0.008
-2.100e-01,0.03,0.004
-2.000e-01,-0.01,-0.002
-1.900e-01,0.05,0.006
-1.800e-01,0.05,0.014
-1.700e-01,0.09,0.022
-1.600e-01,0.09,0.014
-1.500e-01,0.11,0.004
-1.400e-01,0.13,0.008
-1.300e-01,0.17,0.032
-1.200e-01,0.17,0.018
-1.100e-01,0.21,0.018
-1.000e-01,0.21,0.028
-9.000e-02,0.27,0.048
-8.000e-02,0.27,0.024
-7.000e-02,0.29,0.042
-6.000e-02,0.31,0.048
-5.000e-02,0.35,0.042
-4.000e-02,0.37,0.048
-3.000e-02,0.39,0.066
-2.000e-02,0.45,0.066
-1.000e-02,0.45,0.082
9.749e-16,0.45,0.062
1.000e-02,0.51,0.072
2.000e-02,0.53,0.078
3.000e-02,0.53,0.076
4.000e-02,0.59,0.082
5.000e-02,0.57,0.09
6.000e-02,0.61,0.082
7.000e-02,0.69,0.1
8.000e-02,0.65,0.106
9.000e-02,0.71,0.094
1.000e-01,0.71,0.108
1.100e-01,0.75,0.106
1.200e-01,0.77,0.112
1.300e-01,0.79,0.118
1.400e-01,0.83,0.114
1.500e-01,0.83,0.13
1.600e-01,0.89,0.13
1.700e-01,0.91,0.144
1.800e-01,0.91,0.126
1.900e-01,0.99,0.186
2.000e-01,0.97,0.152
2.100e-01,1.01,0.156
2.200e-01,1.01,0.166
2.300e-01,1.03,0.164
2.400e-01,1.09,0.156
2.500e-01,1.07,0.17
2.600e-01,1.13,0.186
2.700e-01,1.17,0.172
2.800e-01,1.17,0.182
2.900e-01,1.17,0.194
3.000e-01,1.21,0.186
3.100e-01,1.23,0.192
3.200e-01,1.27,0.2
3.300e-01,1.25,0.194
3.400e-01,1.33,0.204
3.500e-01,1.31,0.218
3.600e-01,1.35,0.214
3.700e-01,1.39,0.224
3.800e-01,1.39,0.212
3.900e-01,1.41,0.216
4.000e-01,1.45,0.222
4.100e-01,1.45,0.228
4.200e-01,1.47,0.204
4.300e-01,1.51,0.242
4.400e-01,1.57,0.242
4.500e-01,1.57,0.26
4.600e-01,1.57,0.258
4.700e-01,1.59,0.216
4.800e-01,1.63,0.254
4.900e-01,1.63,0.258
5.000e-01,1.67,0.276
5.100e-01,1.71,0.274
5.200e-01,1.73,0.288
5.300e-01,1.73,0.284
5.400e-01,1.75,0.286
5.500e-01,1.79,0.3
5.600e-01,1.79,0.29
5.700e-01,1.87,0.306
5.800e-01,1.87,0.312
5.900e-01,1.87,0.312
6.000e-01,1.85,0.312
6.100e-01,1.93,0.326
6.200e-01,1.89,0.322
6.300e-01,1.93,0.318
6.400e-01,1.91,0.322
6.500e-01,1.91,0.324
6.600e-01,1.89,0.322
6.700e-01,1.87,0.314
6.800e-01,1.91,0.33
6.900e-01,1.91,0.312
7.000e-01,1.91,0.318
7.100e-01,1.91,0.314
7.200e-01,1.91,0.312
7.300e-01,1.91,0.308
7.400e-01,1.95,0.326
7.500e-01,1.93,0.312
7.600e-01,1.89,0.332
7.700e-01,1.91,0.31
7.800e-01,1.93,0.33
7.900e-01,1.93,0.322
8.000e-01,1.89,0.314
8.100e-01,1.91,0.31
8.200e-01,1.91,0.316
8.300e-01,1.93,0.314
8.400e-01,1.93,0.322
8.500e-01,1.93,0.32
8.600e-01,1.93,0.316
8.700e-01,1.93,0.314
8.800e-01,1.89,0.33
8.900e-01,1.89,0.304
9.000e-01,1.91,0.326
9.100e-01,1.95,0.316
9.200e-01,1.91,0.33
9.300e-01,1.93,0.328
9.400e-01,1.97,0.338
9.500e-01,1.87,0.334
9.600e-01,1.91,0.338
9.700e-01,1.95,0.336
9.800e-01,1.93,0.318
9.900e-01,1.89,0.328
1.000e+00,1.93,0.318
1.010e+00,1.93,0.316
1.020e+00,1.89,0.306
1.030e+00,1.93,0.328
1.040e+00,1.91,0.318
1.050e+00,1.95,0.358
1.060e+00,1.93,0.324
1.070e+00,1.93,0.334
1.080e+00,1.89,0.31
1.090e+00,1.91,0.326
1.100e+00,1.89,0.328
1.110e+00,1.91,0.332
1.120e+00,1.93,0.318
1.130e+00,1.91,0.328
1.140e+00,1.93,0.32
1.150e+00,1.93,0.31
1.160e+00,1.91,0.324
1.170e+00,1.91,0.33
1.180e+00,1.93,0.312
1.190e+00,1.91,0.312
1.200e+00,1.91,0.306
1.210e+00,1.89,0.3
1.220e+00,1.93,0.322
1.230e+00,1.91,0.318
1.240e+00,1.93,0.342
1.250e+00,1.91,0.31
1.260e+00,1.91,0.344
1.270e+00,1.91,0.328
1.280e+00,1.85,0.296
1.290e+00,1.91,0.326
1.300e+00,1.95,0.33
1.310e+00,1.93,0.318
1.320e+00,1.93,0.354
1.330e+00,1.91,0.314
1.340e+00,1.93,0.316
1.350e+00,1.93,0.324
1.360e+00,1.91,0.334
1.370e+00,1.91,0.334
1.380e+00,1.93,0.324
1.390e+00,1.91,0.322
1.400e+00,1.93,0.334
1.410e+00,1.87,0.328
1.420e+00,1.87,0.318
1.430e+00,1.87,0.312
1.440e+00,1.87,0.334
1.450e+00,1.81,0.294
1.460e+00,1.81,0.288
1.470e+00,1.77,0.312
1.480e+00,1.79,0.304
1.490e+00,1.77,0.34
1.500e+00,1.73,0.278
1.510e+00,1.69,0.294
1.520e+00,1.67,0.294
1.530e+00,1.65,0.26
1.540e+00,1.67,0.308
1.550e+00,1.61,0.268
1.560e+00,1.59,0.254
1.570e+00,1.57,0.264
1.580e+00,1.53,0.256
1.590e+00,1.53,0.26
1.600e+00,1.51,0.23
1.610e+00,1.51,0.248
1.620e+00,1.49,0.242
1.630e+00,1.47,0.234
1.640e+00,1.41,0.232
1.650e+00,1.41,0.232
1.660e+00,1.33,0.154
1.670e+00,1.33,0.214
1.680e+00,1.31,0.222
1.690e+00,1.31,0.214
1.700e+00,1.27,0.206
1.710e+00,1.29,0.224
1.720e+00,1.25,0.214
1.730e+00,1.25,0.182
1.740e+00,1.19,0.188
1.750e+00,1.19,0.176
1.760e+00,1.15,0.182
1.770e+00,1.15,0.188
1.780e+00,1.13,0.188
1.790e+00,1.11,0.174
1.800e+00,1.11,0.184
1.810e+00,1.01,0.158
1.820e+00,1.03,0.158
1.830e+00,0.99,0.152
1.840e+00,0.99,0.168
1.850e+00,1.01,0.158
1.860e+00,0.93,0.128
1.870e+00,0.91,0.154
1.880e+00,0.91,0.146
1.890e+00,0.89,0.146
1.900e+00,0.87,0.144
1.910e+00,0.83,0.124
1.920e+00,0.87,0.132
1.930e+00,0.81,0.13
1.940e+00,0.79,0.134
1.950e+00,0.77,0.126
1.960e+00,0.71,0.106
1.970e+00,0.69,0.118
1.980e+00,0.69,0.12
1.990e+00,0.69,0.108
2.000e+00,0.65,0.104
2.010e+00,0.63,0.106
2.020e+00,0.57,0.086
2.030e+00,0.59,0.082
2.040e+00,0.55,0.078
2.050e+00,0.55,0.082
2.060e+00,0.51,0.08
2.070e+00,0.49,0.084
2.080e+00,0.45,0.064
2.090e+00,0.47,0.076
2.100e+00,0.47,0.058
2.110e+00,0.37,0.076
2.120e+00,0.39,0.054
2.130e+00,0.35,0.046
2.140e+00,0.35,0.062
2.150e+00,0.29,0.008
2.160e+00,0.27,0.03
2.170e+00,0.27,0.036
2.180e+00,0.25,0.05
2.190e+00,0.21,0.036
2.200e+00,0.19,0.028
2.210e+00,0.17,0.03
2.220e+00,0.23,0.02
2.230e+00,0.21,0.026
2.240e+00,0.21,0.034
2.250e+00,0.19,0.016
2.260e+00,0.19,0.018
2.270e+00,0.19,0.05
2.280e+00,0.19,0.03
2.290e+00,0.19,0.034
2.300e+00,0.19,0.022
2.310e+00,0.21,0.022
2.320e+00,0.17,0.03
2.330e+00,0.21,0.034
2.340e+00,0.21,0.038
2.350e+00,0.15,0.042
2.360e+00,0.21,0.026
2.370e+00,0.19,0.042
2.380e+00,0.19,0.07
2.390e+00,0.21,0.028
2.400e+00,0.17,0.03
2.410e+00,0.19,0.018
2.420e+00,0.17,0.024
2.430e+00,0.19,0.024
2.440e+00,0.19,0.034
2.450e+00,0.21,0.028
2.460e+00,0.19,0.02
2.470e+00,0.21,0.042
2.480e+00,0.21,0.03
2.490e+00,0.21,0.034
2.500e+00,0.21,0.028
2.510e+00,0.19,0.03
2.520e+00,0.21,0.022
2.530e+00,0.19,0.016
2.540e+00,0.23,0.032
2.550e+00,0.25,0.028
2.560e+00,0.19,0.012
2.570e+00,0.19,0.016
2.580e+00,0.21,0.028
2.590e+00,0.17,0.026
2.600e+00,0.23,0.046
2.610e+00,0.21,0.032
2.620e+00,0.21,0.004
2.630e+00,0.21,0.048
2.640e+00,0.19,0.032
2.650e+00,0.17,0.032
2.660e+00,0.21,0.036
2.670e+00,0.21,0.026
2.680e+00,0.21,0.02
2.690e+00,0.15,-0.024
2.700e+00,0.21,0.018
2.710e+00,0.17,0.022
2.720e+00,0.21,0.028
2.730e+00,0.21,0.022
2.740e+00,0.19,0.016
2.750e+00,0.19,0.05
2.760e+00,0.19,0.014
2.770e+00,0.21,0.022
2.780e+00,0.21,0.056
2.790e+00,0.21,0.068
2.800e+00,0.21,0.038
2.810e+00,0.19,0.024
2.820e+00,0.21,0.028
2.830e+00,0.19,0.02
2.840e+00,0.19,0.036
2.850e+00,0.19,0.024
2.860e+00,0.21,0.04
2.870e+00,0.21,0.024
2.880e+00,0.21,0.028
2.890e+00,0.19,0.034
2.900e+00,0.21,0.022
2.910e+00,0.21,0.03
2.920e+00,0.17,0.022
2.930e+00,0.21,0.034
2.940e+00,0.19,0.038
2.950e+00,0.21,0.024
