Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4,
Sample Interval,0.04,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-4.000e+00,-0.01,-0.004
-3.960e+00,-0.03,0.014
-3.920e+00,0.01,-0.012
-3.880e+00,0.05,0.008
-3.840e+00,0.01,0.004
-3.800e+00,0.01,0
-3.760e+00,0.01,0.006
-3.720e+00,0.01,-0.008
-3.680e+00,0.01,0.002
-3.640e+00,-0.01,-0.004
-3.600e+00,0.01,0.012
-3.560e+00,-0.01,0.002
-3.520e+00,-0.01,0.002
-3.480e+00,0.03,0.002
-3.440e+00,0.05,0.012
-3.400e+00,-0.01,-0.01
-3.360e+00,0.01,-0.008
-3.320e+00,-0.01,-0.006
-3.280e+00,0.03,0.008
-3.240e+00,0.01,0.006
-3.200e+00,0.01,-0.002
-3.160e+00,0.01,0
-3.120e+00,0.01,-0.002
-3.080e+00,-0.01,-0.002
-3.040e+00,-0.01,0.004
-3.000e+00,-0.01,-0.008
-2.960e+00,0.01,0
-2.920e+00,0.03,0.016
-2.880e+00,0.01,0.008
-2.840e+00,-0.03,0.002
-2.800e+00,0.01,0.008
-2.760e+00,0.03,0.03
-2.720e+00,0.03,0.008
-2.680e+00,0.03,0.012
-2.640e+00,0.01,-0.002
-2.600e+00,0.03,-0.006
-2.560e+00,0.01,-0.01
-2.520e+00,-0.01,-0.004
-2.480e+00,-0.01,0
-2.440e+00,-0.01,0.004
-2.400e+00,0.01,-0.002
-2.360e+00,0.01,0.012
-2.320e+00,0.01,0.008
-2.280e+00,-0.01,0.004
-2.240e+00,0.03,0.002
-2.200e+00,-0.03,-0.01
-2.160e+00,0.03,-0.006
-2.120e+00,-0.01,0.008
-2.080e+00,-0.01,-0.008
-2.040e+00,0.03,-0.002
-2.000e+00,-0.01,-0.008
-1.960e+00,0.05,0.01
-1.920e+00,0.01,-0.004
-1.880e+00,-0.01,-0.014
-1.840e+00,0.01,0.006
-1.800e+00,0.01,-0.01
-1.760e+00,0.01,0.004
-1.720e+00,-0.01,0.004
-1.680e+00,0.01,0.014
-1.640e+00,-0.01,-0.022
-1.600e+00,-0.01,-0.004
-1.560e+00,-0.01,0.004
-1.520e+00,0.03,-0.002
-1.480e+00,0.01,0.016
-1.440e+00,0.01,-0.012
-1.400e+00,0.03,0.006
-1.360e+00,0.01,-0.004
-1.320e+00,0.01,-0.01
-1.280e+00,-0.05,-0.008
-1.240e+00,0.03,0.002
-1.200e+00,0.03,0.008
-1.160e+00,-0.01,0.008
-1.120e+00,-0.01,0.014
-1.080e+00,-0.01,0.006
-1.040e+00,0.01,0.008
-1.000e-00,-0.03,-0.01
-9.600e-01,-0.01,0.006
-9.200e-01,-0.01,0.01
-8.800e-01,0.01,-0.004
-8.400e-01,0.03,0.01
-8.000e-01,-0.01,-0.006
-7.600e-01,0.01,0
-7.200e-01,0.01,-0.004
-6.800e-01,0.07,0.022
-6.400e-01,0.07,-0.002
-6.000e-01,0.11,0.03
-5.600e-01,0.13,0.03
-5.200e-01,0.15,0.016
-4.800e-01,0.21,0.024
-4.400e-01,0.19,0.032
-4.000e-01,0.21,0.028
-3.600e-01,0.25,0.034
-3.200e-01,0.25,0.026
-2.800e-01,0.27,0.044
-2.400e-01,0.29,0.058
-2.000e-01,0.31,0.056
-1.600e-01,0.37,0.054
-1.200e-01,0.37,0.06
-8.000e-02,0.43,0.074
-4.000e-02,0.43,0.07
3.011e-15,0.43,0.072
4.000e-02,0.53,0.08
8.000e-02,0.53,0.074
1.200e-01,0.53,0.07
1.600e-01,0.55,0.078
2.000e-01,0.57,0.08
2.400e-01,0.61,0.104
2.800e-01,0.61,0.092
3.200e-01,0.65,0.096
3.600e-01,0.69,0.092
4.000e-01,0.73,0.104
4.400e-01,0.73,0.108
4.800e-01,0.75,0.116
5.200e-01,0.75,0.122
5.600e-01,0.79,0.12
6.000e-01,0.81,0.118
6.400e-01,0.85,0.136
6.800e-01,0.89,0.128
7.200e-01,0.89,0.132
7.600e-01,0.93,0.15
8.000e-01,0.93,0.148
8.400e-01,0.95,0.148
8.800e-01,1.01,0.156
9.200e-01,1.03,0.15
9.600e-01,1.03,0.152
1.000e+00,1.07,0.17
1.040e+00,1.07,0.174
1.080e+00,1.11,0.176
1.120e+00,1.13,0.192
1.160e+00,1.21,0.19
1.200e+00,1.17,0.192
1.240e+00,1.21,0.186
1.280e+00,1.25,0.198
1.320e+00,1.25,0.21
1.360e+00,1.29,0.208
1.400e+00,1.33,0.222
1.440e+00,1.33,0.214
1.480e+00,1.33,0.226
1.520e+00,1.39,0.234
1.560e+00,1.41,0.216
1.600e+00,1.43,0.232
1.640e+00,1.45,0.246
1.680e+00,1.51,0.238
1.720e+00,1.47,0.252
1.760e+00,1.53,0.25
1.800e+00,1.55,0.246
1.840e+00,1.57,0.264
1.880e+00,1.59,0.274
1.920e+00,1.59,0.274
1.960e+00,1.63,0.28
2.000e+00,1.67,0.282
2.040e+00,1.67,0.28
2.080e+00,1.67,0.296
2.120e+00,1.75,0.29
2.160e+00,1.73,0.294
2.200e+00,1.77,0.304
2.240e+00,1.81,0.302
2.280e+00,1.81,0.324
2.320e+00,1.85,0.316
2.360e+00,1.85,0.324
2.400e+00,1.89,0.326
2.440e+00,1.91,0.336
2.480e+00,1.93,0.326
2.520e+00,1.89,0.32
2.560e+00,1.93,0.328
2.600e+00,1.91,0.338
2.640e+00,1.93,0.336
2.680e+00,1.91,0.336
2.720e+00,1.87,0.326
2.760e+00,1.93,0.324
2.800e+00,1.89,0.334
2.840e+00,1.91,0.332
2.880e+00,1.93,0.328
2.920e+00,1.93,0.334
2.960e+00,1.93,0.33
3.000e+00,1.95,0.332
3.040e+00,1.93,0.306
3.080e+00,1.91,0.322
3.120e+00,1.93,0.328
3.160e+00,1.91,0.342
3.200e+00,1.93,0.326
3.240e+00,1.91,0.33
3.280e+00,1.87,0.312
3.320e+00,1.91,0.338
3.360e+00,1.91,0.33
3.400e+00,1.93,0.332
3.440e+00,1.91,0.342
3.480e+00,1.91,0.336
3.520e+00,1.93,0.318
3.560e+00,1.87,0.324
3.600e+00,1.91,0.344
3.640e+00,1.91,0.328
3.680e+00,1.87,0.32
3.720e+00,1.91,0.334
