Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-3.560e-04,-0.01,0.002
-3.540e-04,0.05,-0.014
-3.520e-04,0.01,-0.002
-3.500e-04,0.01,-0.008
-3.480e-04,0.01,0.022
-3.460e-04,0.05,0.01
-3.440e-04,0.01,0.006
-3.420e-04,0.03,0.006
-3.400e-04,-0.01,-0.014
-3.380e-04,0.01,0
-3.360e-04,-0.03,-0.006
-3.340e-04,0.01,0.01
-3.320e-04,-0.01,0.008
-3.300e-04,0.03,-0.014
-3.280e-04,0.01,0.006
-3.260e-04,-0.01,-0.008
-3.240e-04,0.03,0.008
-3.220e-04,-0.01,0.018
-3.200e-04,-0.01,0.012
-3.180e-04,0.01,-0.004
-3.160e-04,-0.01,-0.004
-3.140e-04,0.01,-0.004
-3.120e-04,0.01,0.016
-3.100e-04,0.01,-0.002
-3.080e-04,0.03,0.006
-3.060e-04,-0.03,0.006
-3.040e-04,0.05,-0.004
-3.020e-04,-0.01,-0.014
-3.000e-04,0.05,-0.004
-2.980e-04,0.05,0.014
-2.960e-04,0.01,0.016
-2.940e-04,0.01,-0.01
-2.920e-04,0.03,-0.002
-2.900e-04,-0.01,-0.012
-2.880e-04,0.01,0.008
-2.860e-04,0.01,0.012
-2.840e-04,-0.01,-0.002
-2.820e-04,0.05,0.002
-2.800e-04,0.01,-0.004
-2.780e-04,0.03,0.006
-2.760e-04,0.01,-0.002
-2.740e-04,0.01,0
-2.720e-04,-0.01,0.004
-2.700e-04,0.01,0.012
-2.680e-04,0.05,0.012
-2.660e-04,0.01,0.036
-2.640e-04,0.01,-0.006
-2.620e-04,0.01,0
-2.600e-04,-0.01,0.01
-2.580e-04,0.03,0.012
-2.560e-04,0.01,-0.018
-2.540e-04,-0.01,-0.006
-2.520e-04,-0.01,0
-2.500e-04,0.01,-0.014
-2.480e-04,0.03,-0.004
-2.460e-04,0.01,0.016
-2.440e-04,0.03,0.006
-2.420e-04,-0.01,-0.004
-2.400e-04,0.01,-0.01
-2.380e-04,0.01,-0.01
-2.360e-04,0.01,0.008
-2.340e-04,0.01,0.008
-2.320e-04,0.01,-0.002
-2.300e-04,0.03,0.002
-2.280e-04,0.01,-0.012
-2.260e-04,0.01,-0.008
-2.240e-04,-0.01,-0.024
-2.220e-04,0.01,-0.022
-2.200e-04,0.03,0.012
-2.180e-04,-0.01,0.002
-2.160e-04,-0.01,0.004
-2.140e-04,-0.01,-0.004
-2.120e-04,0.01,-0.018
-2.100e-04,-0.01,-0.008
-2.080e-04,-0.01,-0.014
-2.060e-04,0.01,0.016
-2.040e-04,-0.01,0.016
-2.020e-04,-0.01,-0.01
-2.000e-04,0.03,-0.014
-1.980e-04,0.03,-0.01
-1.960e-04,0.01,-0.002
-1.940e-04,-0.01,0
-1.920e-04,-0.01,0.016
-1.900e-04,0.03,0.008
-1.880e-04,-0.03,-0.002
-1.860e-04,0.01,-0.008
-1.840e-04,0.01,0.002
-1.820e-04,0.01,0.014
-1.800e-04,0.01,0
-1.780e-04,-0.01,-0.006
-1.760e-04,0.05,0
-1.740e-04,0.03,-0.004
-1.720e-04,0.01,0.01
-1.700e-04,0.03,-0.01
-1.680e-04,0.01,-0.002
-1.660e-04,-0.01,0.012
-1.640e-04,0.01,0
-1.620e-04,0.01,0.002
-1.600e-04,0.01,-0.03
-1.580e-04,-0.01,0.004
-1.560e-04,0.01,0.002
-1.540e-04,0.01,0.002
-1.520e-04,0.01,-0.002
-1.500e-04,0.03,0.002
-1.480e-04,-0.01,-0.006
-1.460e-04,0.01,-0.004
-1.440e-04,0.01,-0.004
-1.420e-04,0.01,0.004
-1.400e-04,0.01,0.006
-1.380e-04,-0.03,0.022
-1.360e-04,0.01,-0.008
-1.340e-04,0.01,-0.016
-1.320e-04,0.03,-0.004
-1.300e-04,-0.01,-0.008
-1.280e-04,-0.03,0.034
-1.260e-04,0.01,0.008
-1.240e-04,-0.03,0
-1.220e-04,0.01,-0.008
-1.200e-04,-0.01,-0.002
-1.180e-04,0.05,0.012
-1.160e-04,0.01,0.002
-1.140e-04,0.05,0.004
-1.120e-04,0.03,0
-1.100e-04,0.01,-0.01
-1.080e-04,0.01,0.004
-1.060e-04,0.01,-0.004
-1.040e-04,0.01,0.012
-1.020e-04,0.01,0.006
-1.000e-04,0.01,-0.006
-9.800e-05,-0.01,-0.006
-9.600e-05,-0.01,-0.008
-9.400e-05,0.01,0.002
-9.200e-05,0.01,0.012
-9.000e-05,0.01,0.008
-8.800e-05,0.03,0.002
-8.600e-05,-0.01,-0.004
-8.400e-05,0.05,0.02
-8.200e-05,0.01,0.01
-8.000e-05,0.01,-0.002
-7.800e-05,0.03,-0.004
-7.600e-05,0.03,-0.01
