Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1,
Sample Interval,0.01,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.030e+00,0.01,0
-1.020e+00,0.01,-0.012
-1.010e+00,0.01,0.008
-1.000e-00,-0.01,-0.004
-9.900e-01,0.03,0.02
-9.800e-01,-0.03,0.016
-9.700e-01,-0.01,0.004
-9.600e-01,-0.05,-0.008
-9.500e-01,0.03,-0.004
-9.400e-01,0.03,0
-9.300e-01,0.01,0.004
-9.200e-01,0.03,-0.004
-9.100e-01,0.01,0.008
-9.000e-01,-0.01,-0.016
-8.900e-01,-0.01,0.004
-8.800e-01,0.01,-0.008
-8.700e-01,-0.01,-0.008
-8.600e-01,0.01,0.008
-8.500e-01,0.01,-0.004
-8.400e-01,0.01,0.004
-8.300e-01,0.03,0
-8.200e-01,0.03,0.004
-8.100e-01,0.05,0.04
-8.000e-01,-0.01,0
-7.900e-01,0.03,0.004
-7.800e-01,0.03,-0.004
-7.700e-01,0.01,0.004
-7.600e-01,0.01,-0.004
-7.500e-01,-0.01,0.008
-7.400e-01,0.05,0.004
-7.300e-01,0.01,-0.008
-7.200e-01,0.01,0.016
-7.100e-01,0.05,-0.008
-7.000e-01,-0.01,0.004
-6.900e-01,0.03,0
-6.800e-01,0.05,0.008
-6.700e-01,0.01,-0.004
-6.600e-01,0.01,0.024
-6.500e-01,-0.03,-0.016
-6.400e-01,0.03,0.008
-6.300e-01,0.01,0.004
-6.200e-01,0.01,0.012
-6.100e-01,0.01,-0.008
-6.000e-01,0.03,-0.008
-5.900e-01,0.01,0.004
-5.800e-01,-0.01,0.012
-5.700e-01,0.01,-0.012
-5.600e-01,-0.01,-0.004
-5.500e-01,-0.01,-0.016
-5.400e-01,0.03,0.008
-5.300e-01,0.03,0
-5.200e-01,-0.01,0.016
-5.100e-01,0.01,0.008
-5.000e-01,0.01,-0.004
-4.900e-01,0.03,0.004
-4.800e-01,-0.01,-0.008
-4.700e-01,-0.01,-0.004
-4.600e-01,0.03,0.016
-4.500e-01,0.03,0
-4.400e-01,-0.01,-0.02
-4.300e-01,-0.03,0.004
-4.200e-01,-0.03,0.008
-4.100e-01,-0.01,0
-4.000e-01,0.01,-0.008
-3.900e-01,0.01,0
-3.800e-01,0.03,0.008
-3.700e-01,0.01,-0.008
-3.600e-01,-0.01,-0.008
-3.500e-01,0.01,0.02
-3.400e-01,0.01,-0.008
-3.300e-01,0.01,-0.008
-3.200e-01,0.03,0.008
-3.100e-01,0.03,0.004
-3.000e-01,0.01,-0.012
-2.900e-01,-0.01,0
-2.800e-01,-0.03,-0.016
-2.700e-01,-0.01,-0.008
-2.600e-01,0.03,0.02
-2.500e-01,0.01,-0.008
-2.400e-01,0.01,0.004
-2.300e-01,0.01,0.004
-2.200e-01,0.01,0.02
-2.100e-01,0.01,0.008
-2.000e-01,0.01,0
-1.900e-01,-0.03,0.004
-1.800e-01,-0.01,-0.008
-1.700e-01,0.01,0.008
-1.600e-01,0.01,0.012
-1.500e-01,0.01,0.008
-1.400e-01,-0.01,0.008
-1.300e-01,-0.01,0.004
-1.200e-01,0.01,-0.004
-1.100e-01,0.03,-0.004
-1.000e-01,0.11,-0.004
-9.000e-02,0.17,0.056
-8.000e-02,0.17,0.024
-7.000e-02,0.25,0.024
-6.000e-02,0.25,0.028
-5.000e-02,0.27,0.044
-4.000e-02,0.31,0.044
-3.000e-02,0.35,0.06
-2.000e-02,0.39,0.06
-1.000e-02,0.43,0.076
9.749e-16,0.45,0.06
1.000e-02,0.49,0.092
2.000e-02,0.53,0.088
3.000e-02,0.55,0.08
4.000e-02,0.59,0.092
5.000e-02,0.61,0.1
6.000e-02,0.67,0.116
7.000e-02,0.71,0.124
8.000e-02,0.77,0.128
9.000e-02,0.77,0.116
1.000e-01,0.81,0.128
1.100e-01,0.87,0.108
1.200e-01,0.87,0.156
1.300e-01,0.89,0.16
1.400e-01,0.97,0.156
1.500e-01,1.01,0.164
1.600e-01,1.01,0.184
1.700e-01,1.09,0.184
1.800e-01,1.13,0.192
1.900e-01,1.15,0.184
2.000e-01,1.19,0.176
2.100e-01,1.21,0.184
2.200e-01,1.23,0.192
2.300e-01,1.29,0.192
2.400e-01,1.31,0.196
2.500e-01,1.35,0.228
2.600e-01,1.41,0.236
2.700e-01,1.43,0.224
2.800e-01,1.49,0.248
2.900e-01,1.49,0.24
3.000e-01,1.57,0.288
3.100e-01,1.57,0.276
3.200e-01,1.61,0.276
3.300e-01,1.65,0.268
3.400e-01,1.69,0.288
3.500e-01,1.73,0.276
3.600e-01,1.77,0.3
3.700e-01,1.79,0.292
3.800e-01,1.77,0.276
3.900e-01,1.87,0.312
4.000e-01,1.89,0.324
4.100e-01,1.93,0.332
4.200e-01,1.93,0.316
4.300e-01,1.99,0.34
4.400e-01,2.03,0.368
4.500e-01,2.09,0.348
4.600e-01,2.13,0.36
4.700e-01,2.09,0.352
4.800e-01,2.17,0.372
4.900e-01,2.23,0.368
5.000e-01,2.23,0.384
5.100e-01,2.31,0.38
5.200e-01,2.31,0.412
5.300e-01,2.37,0.404
5.400e-01,2.39,0.416
5.500e-01,2.43,0.436
5.600e-01,2.47,0.424
5.700e-01,2.51,0.46
5.800e-01,2.57,0.44
5.900e-01,2.61,0.44
6.000e-01,2.61,0.428
6.100e-01,2.67,0.46
6.200e-01,2.69,0.48
6.300e-01,2.73,0.472
6.400e-01,2.77,0.5
6.500e-01,2.79,0.5
6.600e-01,2.81,0.504
6.700e-01,2.87,0.496
6.800e-01,2.87,0.516
6.900e-01,2.89,0.508
7.000e-01,2.89,0.524
7.100e-01,2.87,0.516
7.200e-01,2.87,0.508
7.300e-01,2.85,0.516
7.400e-01,2.91,0.528
7.500e-01,2.85,0.504
7.600e-01,2.85,0.488
7.700e-01,2.83,0.512
7.800e-01,2.89,0.508
7.900e-01,2.89,0.52
8.000e-01,2.85,0.492
8.100e-01,2.85,0.496
8.200e-01,2.89,0.532
8.300e-01,2.89,0.516
8.400e-01,2.85,0.488
8.500e-01,2.91,0.532
8.600e-01,2.87,0.516
8.700e-01,2.89,0.508
8.800e-01,2.85,0.516
8.900e-01,2.87,0.536
9.000e-01,2.85,0.528
9.100e-01,2.89,0.528
9.200e-01,2.89,0.536
9.300e-01,2.87,0.54
9.400e-01,2.87,0.536
9.500e-01,2.89,0.532
9.600e-01,2.87,0.528
9.700e-01,2.89,0.536
9.800e-01,2.89,0.548
9.900e-01,2.85,0.552
1.000e+00,2.89,0.548
1.010e+00,2.87,0.548
1.020e+00,2.85,0.548
1.030e+00,2.87,0.544
1.040e+00,2.89,0.548
1.050e+00,2.89,0.548
1.060e+00,2.87,0.52
1.070e+00,2.83,0.556
1.080e+00,2.89,0.536
1.090e+00,2.87,0.544
1.100e+00,2.85,0.516
1.110e+00,2.87,0.524
1.120e+00,2.89,0.544
1.130e+00,2.87,0.556
1.140e+00,2.87,0.556
1.150e+00,2.87,0.556
1.160e+00,2.85,0.532
1.170e+00,2.89,0.58
1.180e+00,2.89,0.54
1.190e+00,2.83,0.556
1.200e+00,2.89,0.532
1.210e+00,2.89,0.56
1.220e+00,2.87,0.548
1.230e+00,2.87,0.548
1.240e+00,2.87,0.556
1.250e+00,2.83,0.552
1.260e+00,2.87,0.54
1.270e+00,2.87,0.56
1.280e+00,2.85,0.54
1.290e+00,2.85,0.544
1.300e+00,2.87,0.544
1.310e+00,2.85,0.544
1.320e+00,2.89,0.548
1.330e+00,2.89,0.548
1.340e+00,2.85,0.556
1.350e+00,2.87,0.56
1.360e+00,2.87,0.56
1.370e+00,2.87,0.564
1.380e+00,2.87,0.548
1.390e+00,2.89,0.556
1.400e+00,2.85,0.556
1.410e+00,2.89,0.552
1.420e+00,2.85,0.548
1.430e+00,2.87,0.564
1.440e+00,2.87,0.548
1.450e+00,2.87,0.56
1.460e+00,2.89,0.54
1.470e+00,2.83,0.552
1.480e+00,2.83,0.528
1.490e+00,2.81,0.544
1.500e+00,2.79,0.516
1.510e+00,2.79,0.516
1.520e+00,2.73,0.528
1.530e+00,2.71,0.504
1.540e+00,2.69,0.5
1.550e+00,2.67,0.508
1.560e+00,2.61,0.492
1.570e+00,2.59,0.496
1.580e+00,2.55,0.484
1.590e+00,2.51,0.476
1.600e+00,2.47,0.488
1.610e+00,2.45,0.468
1.620e+00,2.39,0.468
1.630e+00,2.41,0.44
1.640e+00,2.29,0.4
1.650e+00,2.31,0.448
1.660e+00,2.27,0.428
1.670e+00,2.21,0.42
1.680e+00,2.21,0.4
1.690e+00,2.19,0.404
1.700e+00,2.15,0.396
1.710e+00,2.13,0.428
1.720e+00,2.09,0.388
1.730e+00,2.03,0.384
1.740e+00,2.03,0.392
1.750e+00,2.01,0.364
1.760e+00,1.99,0.384
1.770e+00,1.93,0.348
1.780e+00,1.85,0.36
1.790e+00,1.83,0.32
1.800e+00,1.79,0.336
1.810e+00,1.79,0.332
1.820e+00,1.79,0.34
1.830e+00,1.77,0.344
1.840e+00,1.73,0.296
1.850e+00,1.65,0.296
1.860e+00,1.65,0.308
1.870e+00,1.61,0.304
1.880e+00,1.57,0.28
1.890e+00,1.55,0.276
1.900e+00,1.51,0.284
1.910e+00,1.51,0.292
1.920e+00,1.45,0.272
1.930e+00,1.43,0.264
1.940e+00,1.39,0.252
1.950e+00,1.41,0.224
1.960e+00,1.33,0.236
1.970e+00,1.31,0.228
1.980e+00,1.25,0.236
1.990e+00,1.21,0.204
2.000e+00,1.17,0.208
2.010e+00,1.15,0.216
2.020e+00,1.11,0.196
2.030e+00,1.11,0.196
2.040e+00,1.07,0.184
2.050e+00,1.05,0.168
2.060e+00,1.01,0.172
2.070e+00,0.99,0.176
2.080e+00,0.91,0.164
2.090e+00,0.87,0.152
2.100e+00,0.87,0.16
2.110e+00,0.83,0.136
2.120e+00,0.79,0.136
2.130e+00,0.75,0.112
2.140e+00,0.73,0.112
2.150e+00,0.71,0.132
2.160e+00,0.67,0.124
2.170e+00,0.65,0.112
2.180e+00,0.61,0.112
2.190e+00,0.59,0.1
2.200e+00,0.53,0.08
2.210e+00,0.49,0.096
2.220e+00,0.41,0.068
2.230e+00,0.45,0.084
2.240e+00,0.41,0.072
2.250e+00,0.41,0.088
2.260e+00,0.35,0.064
2.270e+00,0.31,0.048
2.280e+00,0.27,0.02
2.290e+00,0.31,0.04
2.300e+00,0.27,0.044
2.310e+00,0.31,0.06
2.320e+00,0.27,0.044
2.330e+00,0.31,0.044
2.340e+00,0.27,0.048
2.350e+00,0.33,0.048
2.360e+00,0.29,0.048
2.370e+00,0.27,0.036
2.380e+00,0.27,0.036
2.390e+00,0.23,0.04
2.400e+00,0.27,0.056
2.410e+00,0.29,0.06
2.420e+00,0.31,0.044
2.430e+00,0.29,0.064
2.440e+00,0.31,0.068
2.450e+00,0.31,0.056
2.460e+00,0.29,0.028
2.470e+00,0.29,0.044
2.480e+00,0.25,0.04
2.490e+00,0.31,0.072
2.500e+00,0.27,0.024
2.510e+00,0.27,0.04
2.520e+00,0.27,0.04
2.530e+00,0.27,0.044
2.540e+00,0.31,0.032
2.550e+00,0.27,0.044
2.560e+00,0.27,0.036
2.570e+00,0.31,0.044
2.580e+00,0.27,0.064
2.590e+00,0.31,0.056
2.600e+00,0.25,0.036
2.610e+00,0.31,0.06
2.620e+00,0.27,0.044
2.630e+00,0.29,0.056
2.640e+00,0.29,0.036
2.650e+00,0.29,0.044
2.660e+00,0.31,0.052
2.670e+00,0.31,0.064
2.680e+00,0.29,0.052
2.690e+00,0.31,0.056
2.700e+00,0.29,0.04
2.710e+00,0.25,0.044
2.720e+00,0.25,0.024
2.730e+00,0.25,0.076
2.740e+00,0.25,0.064
2.750e+00,0.31,0.072
2.760e+00,0.31,0.048
2.770e+00,0.29,0.056
2.780e+00,0.31,0.048
2.790e+00,0.27,0.044
2.800e+00,0.29,0.044
2.810e+00,0.27,0.044
2.820e+00,0.29,0.056
2.830e+00,0.27,0.036
2.840e+00,0.29,0.044
2.850e+00,0.23,0.036
2.860e+00,0.27,0.064
2.870e+00,0.31,0.04
2.880e+00,0.29,0.036
