Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.2,
Sample Interval,0.002,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-2.000e-01,-0.01,0.008
-1.980e-01,0.01,-0.002
-1.960e-01,-0.01,-0.026
-1.940e-01,0.01,0.016
-1.920e-01,0.01,-0.006
-1.900e-01,0.01,-0.002
-1.880e-01,-0.01,0.002
-1.860e-01,0.01,-0.004
-1.840e-01,0.01,0.01
-1.820e-01,0.01,0.004
-1.800e-01,0.01,0.002
-1.780e-01,0.01,0.012
-1.760e-01,-0.01,-0.004
-1.740e-01,0.01,0
-1.720e-01,0.01,-0.004
-1.700e-01,0.01,0.002
-1.680e-01,0.01,-0.004
-1.660e-01,-0.01,0
-1.640e-01,-0.01,-0.022
-1.620e-01,-0.01,0.01
-1.600e-01,0.01,0.03
-1.580e-01,-0.01,-0.008
-1.560e-01,0.01,-0.008
-1.540e-01,-0.03,-0.002
-1.520e-01,-0.03,0.012
-1.500e-01,0.03,-0.008
-1.480e-01,-0.01,-0.002
-1.460e-01,0.03,0
-1.440e-01,0.03,-0.01
-1.420e-01,-0.01,0.002
-1.400e-01,-0.03,0.004
-1.380e-01,-0.01,0.006
-1.360e-01,0.03,0.004
-1.340e-01,0.01,-0.004
-1.320e-01,-0.01,-0.006
-1.300e-01,0.01,-0.008
-1.280e-01,-0.01,0
-1.260e-01,0.05,0
-1.240e-01,0.01,-0.006
-1.220e-01,-0.01,-0.006
-1.200e-01,-0.01,-0.01
-1.180e-01,-0.01,-0.006
-1.160e-01,0.01,0.002
-1.140e-01,0.01,0.008
-1.120e-01,-0.01,0.004
-1.100e-01,-0.01,0
-1.080e-01,0.01,-0.006
-1.060e-01,0.01,0.002
-1.040e-01,-0.01,0.002
-1.020e-01,0.01,-0.004
-1.000e-01,0.01,0
-9.800e-02,0.01,-0.01
