Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
7.850446E-3	2.009000E+2	1.000000E+3	1.000230E+0	2.645340E-1	3.781102E+3	4.059541E+3	1.236790E-1	5.020800E-1	9.910000E+37	2.645340E-1	3.746210E+41	8.012678E+41	1.236790E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+0
2.511811E-2	2.009000E+2	1.000000E+3	9.999100E-1	2.645930E-1	3.779049E+3	4.205059E+3	1.191850E-1	5.011800E-1	9.910000E+37	2.645930E-1	3.745375E+41	8.314805E+41	1.191850E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+0
4.153571E-2	2.009000E+2	9.900000E+2	9.922700E-1	2.527060E-1	3.926579E+3	4.146364E+3	1.206720E-1	5.003500E-1	9.910000E+37	2.527060E-1	3.921553E+41	8.212344E+41	1.206720E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+0
5.798665E-2	2.009000E+2	9.800000E+2	9.801100E-1	2.588300E-1	3.786694E+3	4.142531E+3	1.209840E-1	5.011800E-1	9.910000E+37	2.588300E-1	3.828768E+41	8.191166E+41	1.209840E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+0
7.443758E-2	2.009000E+2	9.700000E+2	9.683300E-1	2.579150E-1	3.754454E+3	4.029686E+3	1.240990E-1	5.000800E-1	9.910000E+37	2.579150E-1	3.842351E+41	7.985560E+41	1.240990E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	5.000000E+0
9.092186E-2	2.009000E+2	9.600000E+2	9.612700E-1	2.448910E-1	3.925297E+3	4.005455E+3	1.250220E-1	5.007700E-1	9.910000E+37	2.448910E-1	4.046698E+41	7.926605E+41	1.250220E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	6.000000E+0
1.073895E-1	2.009000E+2	9.500000E+2	9.482600E-1	2.551380E-1	3.716655E+3	3.909427E+3	1.273230E-1	4.977600E-1	9.910000E+37	2.551380E-1	3.884172E+41	7.783354E+41	1.273230E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	7.000000E+0
1.237737E-1	2.009000E+2	9.400000E+2	9.433600E-1	2.397780E-1	3.934306E+3	3.932575E+3	1.270160E-1	4.995000E-1	9.910000E+37	2.397780E-1	4.132990E+41	7.802167E+41	1.270160E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	8.000000E+0
1.401913E-1	2.009000E+2	9.300000E+2	9.323700E-1	2.417930E-1	3.856067E+3	4.063146E+3	1.228900E-1	4.993200E-1	9.910000E+37	2.417930E-1	4.098547E+41	8.064122E+41	1.228900E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	9.000000E+0
1.565589E-1	2.009000E+2	9.200000E+2	9.212600E-1	2.337210E-1	3.941708E+3	4.023646E+3	1.244170E-1	5.006100E-1	9.910000E+37	2.337210E-1	4.240098E+41	7.965149E+41	1.244170E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+1
1.731099E-1	2.009000E+2	9.100000E+2	9.081400E-1	2.408540E-1	3.770500E+3	4.382579E+3	1.147110E-1	5.027300E-1	9.910000E+37	2.408540E-1	4.114526E+41	8.639102E+41	1.147110E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.100000E+1
