Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
7.950455E-3	2.403600E+2	1.000000E+3	9.990400E-1	3.608920E-1	2.768252E+3	3.037952E+3	1.645780E-1	4.999800E-1	9.910000E+37	3.608920E-1	2.745974E+41	6.021461E+41	1.645780E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+0
2.650151E-2	2.403600E+2	9.900000E+2	9.900000E-1	3.584720E-1	2.761722E+3	2.919987E+3	1.706480E-1	4.982900E-1	9.910000E+37	3.584720E-1	2.764512E+41	5.807276E+41	1.706480E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+0
4.308580E-2	2.403600E+2	9.800000E+2	9.810800E-1	3.558440E-1	2.757051E+3	2.964557E+3	1.684940E-1	4.995100E-1	9.910000E+37	3.558440E-1	2.784928E+41	5.881515E+41	1.684940E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+0
5.953673E-2	2.403600E+2	9.700000E+2	9.686100E-1	3.553470E-1	2.725814E+3	3.073397E+3	1.638220E-1	5.034900E-1	9.910000E+37	3.553470E-1	2.788823E+41	6.049249E+41	1.638220E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+0
7.595434E-2	2.403600E+2	9.600000E+2	9.606900E-1	3.421600E-1	2.807722E+3	2.925803E+3	1.708010E-1	4.997300E-1	9.910000E+37	3.421600E-1	2.896306E+41	5.802074E+41	1.708010E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	5.000000E+0
9.242196E-2	2.403600E+2	9.500000E+2	9.506900E-1	3.423570E-1	2.776897E+3	3.023831E+3	1.657930E-1	5.013300E-1	9.910000E+37	3.423570E-1	2.894639E+41	5.977333E+41	1.657930E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	6.000000E+0
1.088729E-1	2.403600E+2	9.400000E+2	9.404900E-1	3.386640E-1	2.777059E+3	2.945912E+3	1.695740E-1	4.995500E-1	9.910000E+37	3.386640E-1	2.926204E+41	5.844056E+41	1.695740E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	7.000000E+0
1.252072E-1	2.403600E+2	9.300000E+2	9.302600E-1	3.345040E-1	2.781013E+3	2.847474E+3	1.753730E-1	4.993700E-1	9.910000E+37	3.345040E-1	2.962595E+41	5.650813E+41	1.753730E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	8.000000E+0
1.417248E-1	2.403600E+2	9.200000E+2	9.197300E-1	3.300260E-1	2.786841E+3	3.066551E+3	1.636040E-1	5.017000E-1	9.910000E+37	3.300260E-1	3.002794E+41	6.057309E+41	1.636040E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	9.000000E+0
1.581590E-1	2.403600E+2	9.100000E+2	9.087700E-1	3.269680E-1	2.779385E+3	2.949797E+3	1.699100E-1	5.012000E-1	9.910000E+37	3.269680E-1	3.030878E+41	5.832500E+41	1.699100E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+1
1.746100E-1	2.403600E+2	9.000000E+2	8.995000E-1	3.221870E-1	2.791857E+3	2.946593E+3	1.695280E-1	4.995300E-1	9.910000E+37	3.221870E-1	3.075853E+41	5.845642E+41	1.695280E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.100000E+1
1.910443E-1	2.403600E+2	8.900000E+2	8.898300E-1	3.182870E-1	2.795684E+3	2.948163E+3	1.698210E-1	5.006600E-1	9.910000E+37	3.182870E-1	3.113542E+41	5.835556E+41	1.698210E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.200000E+1
2.072952E-1	2.403600E+2	8.800000E+2	8.809700E-1	3.104880E-1	2.837372E+3	2.945798E+3	1.699030E-1	5.005000E-1	9.910000E+37	3.104880E-1	3.191750E+41	5.832740E+41	1.699030E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.300000E+1
2.240295E-1	2.403600E+2	8.700000E+2	8.681100E-1	3.122850E-1	2.779865E+3	2.941619E+3	1.702940E-1	5.009400E-1	9.910000E+37	3.122850E-1	3.173383E+41	5.819348E+41	1.702940E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.400000E+1
2.403971E-1	2.403600E+2	8.600000E+2	8.627300E-1	3.030970E-1	2.846383E+3	2.945549E+3	1.698970E-1	5.004400E-1	9.910000E+37	3.030970E-1	3.269580E+41	5.832946E+41	1.698970E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.500000E+1
2.569980E-1	2.403600E+2	8.500000E+2	8.505300E-1	2.996500E-1	2.838411E+3	2.945421E+3	1.694970E-1	4.992400E-1	9.910000E+37	2.996500E-1	3.307192E+41	5.846711E+41	1.694970E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.600000E+1
2.734656E-1	2.403600E+2	8.400000E+2	8.399500E-1	2.984200E-1	2.814657E+3	2.880234E+3	1.731040E-1	4.985800E-1	9.910000E+37	2.984200E-1	3.320823E+41	5.724882E+41	1.731040E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.700000E+1
2.897666E-1	2.403600E+2	8.300000E+2	8.296800E-1	2.942970E-1	2.819193E+3	2.940220E+3	1.691880E-1	4.974500E-1	9.910000E+37	2.942970E-1	3.367347E+41	5.857389E+41	1.691880E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.800000E+1
3.064175E-1	2.403600E+2	8.200000E+2	8.206300E-1	2.910890E-1	2.819172E+3	2.933653E+3	1.702110E-1	4.993400E-1	9.910000E+37	2.910890E-1	3.404457E+41	5.822185E+41	1.702110E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.900000E+1
3.228351E-1	2.403600E+2	8.100000E+2	8.089300E-1	2.878290E-1	2.810453E+3	2.904828E+3	1.719930E-1	4.996100E-1	9.910000E+37	2.878290E-1	3.443017E+41	5.761862E+41	1.719930E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+1
