Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
2.069728E+3	244.073491E+0	243.980000E+0	-1.879657E+0	43.000000E+0	2.747854E+3	544.287182E+39				
2.073499E+3	243.948451E+0	243.890000E+0	-1.851396E+0	43.000000E+0	2.857029E+3	564.546910E+39				
2.077237E+3	243.822777E+0	243.820000E+0	-1.608601E+0	44.000000E+0	2.725836E+3	541.929839E+39				
2.081004E+3	243.698170E+0	243.730000E+0	-1.394209E+0	45.000000E+0	2.718762E+3	541.305250E+39				
2.084732E+3	243.572596E+0	243.650000E+0	-1.368644E+0	41.000000E+0	2.748752E+3	545.533616E+39				
2.088459E+3	243.448322E+0	243.470000E+0	-1.342717E+0	45.000000E+0	2.770826E+3	549.188686E+39				
2.092185E+3	243.324082E+0	243.400000E+0	-1.315909E+0	42.000000E+0	2.798742E+3	553.526146E+39				
2.095917E+3	243.199908E+0	243.310000E+0	-1.581400E+0	43.000000E+0	2.880337E+3	569.141177E+39				
2.099644E+3	243.075501E+0	243.220000E+0	-1.819770E+0	41.000000E+0	2.786257E+3	551.827825E+39				
2.103373E+3	242.951261E+0	243.140000E+0	-1.792032E+0	42.000000E+0	2.807431E+3	556.032475E+39				
2.107106E+3	242.826954E+0	243.050000E+0	-1.579718E+0	42.000000E+0	2.781359E+3	550.252916E+39				
2.110834E+3	242.702546E+0	242.960000E+0	-1.368560E+0	46.000000E+0	2.821728E+3	558.228091E+39				
2.114572E+3	242.578273E+0	242.890000E+0	-1.396237E+0	45.000000E+0	2.786994E+3	552.415354E+39				
2.118322E+3	242.453666E+0	242.710000E+0	-1.396625E+0	43.000000E+0	2.713367E+3	539.061565E+39				
2.122073E+3	242.328658E+0	242.630000E+0	-1.369356E+0	39.000000E+0	2.710236E+3	538.633794E+39				
2.125799E+3	242.203618E+0	242.540000E+0	-1.583950E+0	40.000000E+0	2.916500E+3	574.203156E+39				
2.129540E+3	242.079444E+0	242.450000E+0	-1.794670E+0	44.000000E+0	2.717572E+3	540.927054E+39				
2.133276E+3	241.954737E+0	242.380000E+0	-1.818831E+0	39.000000E+0	2.814694E+3	558.968024E+39				
2.137005E+3	241.830197E+0	242.290000E+0	-1.630652E+0	42.000000E+0	2.749007E+3	546.152956E+39				
2.140735E+3	241.705889E+0	242.210000E+0	-1.366713E+0	43.000000E+0	2.736494E+3	543.678028E+39				
2.144465E+3	241.581549E+0	242.120000E+0	-1.343360E+0	43.000000E+0	2.798023E+3	554.213364E+39				
2.148189E+3	241.457242E+0	242.030000E+0	-1.316822E+0	41.000000E+0	2.785458E+3	555.991921E+39				
2.151912E+3	241.333101E+0	241.960000E+0	-1.343446E+0	39.000000E+0	2.917294E+3	575.777823E+39				
2.155635E+3	241.208994E+0	241.870000E+0	-1.397228E+0	47.000000E+0	2.882707E+3	570.041473E+39				
2.159366E+3	241.084887E+0	241.780000E+0	-1.370424E+0	43.000000E+0	2.821849E+3	559.615102E+39				
2.163087E+3	240.000000E+0	241.700000E+0	-1.343569E+0	47.000000E+0	2.821055E+3	558.674965E+39				
2.166815E+3	240.000000E+0	241.520000E+0	-1.339119E+0	31.000000E+0	2.829941E+3	560.770933E+39				
2.170539E+3	240.000000E+0	241.450000E+0	-1.361911E+0	22.000000E+0	2.833359E+3	561.762722E+39				
2.174264E+3	240.000000E+0	241.360000E+0	-1.630460E+0	25.000000E+0	2.756116E+3	547.774081E+39				
2.177990E+3	240.000000E+0	241.290000E+0	-1.822425E+0	26.000000E+0	2.832916E+3	561.517627E+39				
2.181713E+3	240.000000E+0	241.200000E+0	-1.797278E+0	27.000000E+0	2.838876E+3	562.429058E+39				
2.185439E+3	240.000000E+0	241.110000E+0	-1.526605E+0	34.000000E+0	2.841961E+3	562.905067E+39				
2.189168E+3	240.000000E+0	241.030000E+0	-1.282092E+0	36.000000E+0	2.787542E+3	553.820017E+39				
2.192907E+3	240.000000E+0	240.850000E+0	-1.335209E+0	40.000000E+0	2.787438E+3	556.051195E+39				
2.196658E+3	240.000000E+0	240.690000E+0	-1.364556E+0	44.000000E+0	2.849949E+3	564.498673E+39				
2.200382E+3	240.000000E+0	240.620000E+0	-1.635837E+0	49.000000E+0	2.851618E+3	565.281129E+39				
2.204105E+3	240.000000E+0	240.440000E+0	-2.067433E+0	54.000000E+0	2.788452E+3	554.145185E+39				
2.207837E+3	240.000000E+0	240.280000E+0	-2.227863E+0	54.000000E+0	2.860767E+3	567.469293E+39				
2.211576E+3	240.000000E+0	240.110000E+0	-2.201455E+0	63.000000E+0	2.923181E+3	578.125729E+39				
2.215316E+3	240.000000E+0	240.020000E+0	-2.202681E+0	64.000000E+0	2.864200E+3	567.888783E+39				
2.219065E+3	240.000000E+0	239.860000E+0	-2.471800E+0	66.000000E+0	2.862722E+3	567.459545E+39				
2.222793E+3	240.000000E+0	239.770000E+0	-2.498301E+0	72.000000E+0	2.875957E+3	569.923454E+39				
2.226517E+3	240.000000E+0	239.700000E+0	-2.252919E+0	72.000000E+0	2.933910E+3	581.873268E+39				
2.230246E+3	240.000000E+0	239.610000E+0	-2.035685E+0	76.000000E+0	2.809393E+3	560.758240E+39				
2.233971E+3	240.000000E+0	239.540000E+0	-1.767874E+0	76.000000E+0	2.884959E+3	571.227649E+39				
2.237798E+3	240.000000E+0	239.450000E+0	-1.529845E+0	73.000000E+0	2.885086E+3	571.458228E+39				
2.241544E+3	240.000000E+0	239.360000E+0	-1.290250E+0	78.000000E+0	2.871279E+3	569.474773E+39				
2.245269E+3	240.000000E+0	239.360000E+0	-1.289152E+0	81.000000E+0	2.992957E+3	590.982008E+39				
2.249003E+3	240.000000E+0	239.360000E+0	-1.342515E+0	79.000000E+0	2.889341E+3	576.263302E+39				
2.252731E+3	240.000000E+0	239.360000E+0	-1.154556E+0	82.000000E+0	2.971109E+3	589.852864E+39				
2.256457E+3	240.000000E+0	239.360000E+0	-725.050256E-3	81.000000E+0	2.938389E+3	581.934772E+39				
2.260684E+3	240.000000E+0	239.360000E+0	-241.661787E-3	77.000000E+0	2.801893E+3	557.073313E+39				
2.264411E+3	240.000000E+0	239.360000E+0	0.000000E+0	80.000000E+0	2.893722E+3	573.054304E+39				
2.268134E+3	240.000000E+0	239.450000E+0	0.000000E+0	79.000000E+0	2.914527E+3	578.422675E+39				
2.271859E+3	240.000000E+0	239.450000E+0	0.000000E+0	79.000000E+0	2.895358E+3	572.931722E+39				
2.275684E+3	240.000000E+0	239.450000E+0	241.759169E-3	77.000000E+0	2.902984E+3	575.567146E+39				
2.279466E+3	240.000000E+0	239.450000E+0	483.648297E-3	79.000000E+0	2.890362E+3	574.086733E+39				
2.283247E+3	240.000000E+0	239.540000E+0	483.648297E-3	74.000000E+0	2.900877E+3	574.919360E+39				
2.287519E+3	240.000000E+0	239.540000E+0	241.889128E-3	76.000000E+0	2.819171E+3	560.092689E+39				
2.291301E+3	240.000000E+0	239.610000E+0	241.759169E-3	78.000000E+0	2.905406E+3	575.851429E+39				
2.295073E+3	240.000000E+0	239.610000E+0	483.680805E-3	78.000000E+0	2.903973E+3	575.590547E+39				
2.298854E+3	240.000000E+0	239.610000E+0	671.943305E-3	83.000000E+0	2.893828E+3	576.937631E+39				
2.302618E+3	240.000000E+0	239.700000E+0	618.370711E-3	80.000000E+0	2.838280E+3	566.466984E+39				
2.306343E+3	240.000000E+0	239.700000E+0	376.449075E-3	76.000000E+0	2.946415E+3	581.374884E+39				
2.310570E+3	240.000000E+0	239.700000E+0	429.848378E-3	80.000000E+0	2.873310E+3	570.162821E+39				
2.314295E+3	240.000000E+0	239.770000E+0	483.226302E-3	80.000000E+0	2.904296E+3	575.573831E+39				
2.318062E+3	240.000000E+0	239.770000E+0	483.226302E-3	78.000000E+0	2.909896E+3	576.752957E+39				
2.322322E+3	240.000000E+0	239.770000E+0	429.776372E-3	82.000000E+0	2.911106E+3	577.512558E+39				
2.326047E+3	240.000000E+0	239.770000E+0	376.423757E-3	81.000000E+0	2.983792E+3	588.340062E+39				
2.329773E+3	240.000000E+0	239.860000E+0	376.423757E-3	83.000000E+0	2.912299E+3	576.491257E+39				
2.334002E+3	240.000000E+0	239.860000E+0	188.211885E-3	79.000000E+0	2.913388E+3	577.260256E+39				
2.337728E+3	240.000000E+0	239.860000E+0	241.143761E-3	80.000000E+0	2.915845E+3	578.348410E+39				
2.341460E+3	240.000000E+0	239.860000E+0	482.416836E-3	81.000000E+0	2.915342E+3	577.001456E+39				
2.345193E+3	240.000000E+0	239.950000E+0	482.416836E-3	79.000000E+0	2.848732E+3	568.106903E+39				
2.349448E+3	240.000000E+0	239.950000E+0	241.273075E-3	82.000000E+0	2.951692E+3	584.885059E+39				
2.353178E+3	240.000000E+0	239.950000E+0	241.694250E-3	81.000000E+0	2.938238E+3	582.475196E+39				
2.356905E+3	240.000000E+0	239.950000E+0	483.388484E-3	83.000000E+0	3.026572E+3	599.291252E+39				
2.360633E+3	240.000000E+0	239.950000E+0	483.388484E-3	84.000000E+0	2.915499E+3	577.482271E+39				
2.364865E+3	240.000000E+0	239.950000E+0	241.694234E-3	84.000000E+0	2.991897E+3	591.786646E+39				
2.368593E+3	240.000000E+0	239.950000E+0	0.000000E+0	83.000000E+0	2.834070E+3	563.391492E+39				
2.372344E+3	240.000000E+0	239.950000E+0	0.000000E+0	80.000000E+0	3.013314E+3	594.859359E+39				
2.376091E+3	240.000000E+0	240.020000E+0	0.000000E+0	82.000000E+0	2.948479E+3	583.909780E+39				
2.379820E+3	240.000000E+0	240.020000E+0	0.000000E+0	82.000000E+0	2.947368E+3	584.074969E+39				
2.383543E+3	240.000000E+0	240.020000E+0	188.110712E-3	79.000000E+0	2.825097E+3	561.371309E+39				
2.387273E+3	240.000000E+0	240.020000E+0	376.170890E-3	82.000000E+0	2.910846E+3	579.922170E+39				
2.391006E+3	240.000000E+0	240.110000E+0	376.170890E-3	89.000000E+0	2.917075E+3	577.748239E+39				
2.395229E+3	240.000000E+0	240.110000E+0	188.060178E-3	86.000000E+0	2.860400E+3	570.560024E+39				
2.398954E+3	240.000000E+0	240.110000E+0	240.950066E-3	80.000000E+0	3.031736E+3	600.649744E+39				
2.402674E+3	240.000000E+0	240.110000E+0	481.932403E-3	81.000000E+0	2.925273E+3	580.044367E+39				
2.406402E+3	240.000000E+0	240.110000E+0	481.932403E-3	81.000000E+0	2.921690E+3	579.102070E+39				
2.410666E+3	240.000000E+0	240.110000E+0	240.982337E-3	86.000000E+0	2.926446E+3	579.430509E+39				
2.414391E+3	240.000000E+0	240.110000E+0	0.000000E+0	82.000000E+0	2.997027E+3	595.284577E+39				
2.418125E+3	240.000000E+0	240.110000E+0	0.000000E+0	83.000000E+0	2.979405E+3	589.880952E+39				
2.421897E+3	240.000000E+0	240.110000E+0	0.000000E+0	83.000000E+0	2.861684E+3	569.658090E+39				
2.425623E+3	240.000000E+0	240.110000E+0	0.000000E+0	89.000000E+0	2.923789E+3	579.494886E+39				
2.429352E+3	240.000000E+0	240.110000E+0	0.000000E+0	83.000000E+0	2.962272E+3	586.664772E+39				
2.433077E+3	240.000000E+0	240.110000E+0	0.000000E+0	85.000000E+0	2.846344E+3	564.936324E+39				
2.436801E+3	240.000000E+0	240.190000E+0	0.000000E+0	86.000000E+0	2.920711E+3	580.452061E+39				
2.440559E+3	240.000000E+0	240.190000E+0	0.000000E+0	89.000000E+0	2.929877E+3	580.353483E+39				
2.444333E+3	240.000000E+0	240.190000E+0	214.723986E-3	91.000000E+0	2.948045E+3	585.285762E+39				
2.448060E+3	240.000000E+0	240.190000E+0	429.447986E-3	89.000000E+0	2.957815E+3	583.961391E+39				
2.451787E+3	240.000000E+0	240.190000E+0	429.447986E-3	91.000000E+0	2.913699E+3	581.917686E+39				
2.456017E+3	240.000000E+0	240.190000E+0	214.724000E-3	88.000000E+0	2.903620E+3	576.662341E+39				
2.459744E+3	240.000000E+0	240.280000E+0	0.000000E+0	88.000000E+0	2.999497E+3	593.136140E+39				
2.463499E+3	240.000000E+0	240.280000E+0	0.000000E+0	90.000000E+0	2.927725E+3	579.718623E+39				
2.467228E+3	240.000000E+0	240.280000E+0	241.532072E-3	91.000000E+0	3.008211E+3	594.384833E+39				
2.470954E+3	240.000000E+0	240.280000E+0	482.934584E-3	89.000000E+0	2.928638E+3	580.618702E+39				
2.474684E+3	240.000000E+0	240.280000E+0	482.934584E-3	83.000000E+0	2.925810E+3	583.044067E+39				
2.478952E+3	240.000000E+0	240.280000E+0	241.402512E-3	88.000000E+0	2.936757E+3	582.088588E+39				
2.482687E+3	240.000000E+0	240.280000E+0	0.000000E+0	89.000000E+0	2.936552E+3	581.815193E+39				
2.486417E+3	240.000000E+0	240.280000E+0	0.000000E+0	81.000000E+0	2.860493E+3	569.546776E+39				
2.490144E+3	240.000000E+0	240.280000E+0	0.000000E+0	88.000000E+0	2.930324E+3	580.047762E+39				
2.493873E+3	240.000000E+0	240.360000E+0	0.000000E+0	94.000000E+0	2.932004E+3	580.693551E+39				
2.497597E+3	240.000000E+0	240.360000E+0	0.000000E+0	91.000000E+0	2.882354E+3	571.534030E+39				
2.501321E+3	240.000000E+0	240.360000E+0	215.128202E-3	83.000000E+0	2.885071E+3	572.336125E+39				
2.505072E+3	240.000000E+0	240.280000E+0	430.285345E-3	85.000000E+0	3.016812E+3	596.941203E+39				
2.508848E+3	240.000000E+0	240.360000E+0	430.285345E-3	92.000000E+0	2.851670E+3	566.606252E+39				
2.513076E+3	240.000000E+0	240.360000E+0	144.584245E-6	93.000000E+0	2.997882E+3	592.887740E+39				
2.516801E+3	240.000000E+0	240.360000E+0	-215.012558E-3	90.000000E+0	2.994751E+3	592.504903E+39				
2.521024E+3	240.000000E+0	240.360000E+0	13.777734E-9	84.000000E+0	2.921968E+3	580.248142E+39				
2.524755E+3	240.000000E+0	240.360000E+0	215.012572E-3	88.000000E+0	3.013088E+3	595.799941E+39				
2.528981E+3	240.000000E+0	240.360000E+0	215.012572E-3	89.000000E+0	2.947727E+3	585.410230E+39				
2.532762E+3	240.000000E+0	240.360000E+0	0.000000E+0	95.000000E+0	3.044505E+3	601.616046E+39				
2.536486E+3	240.000000E+0	240.360000E+0	0.000000E+0	86.000000E+0	2.891425E+3	576.528149E+39				
2.540215E+3	240.000000E+0	240.360000E+0	0.000000E+0	89.000000E+0	2.941944E+3	582.673832E+39				
2.543943E+3	240.000000E+0	240.360000E+0	0.000000E+0	91.000000E+0	2.855705E+3	566.771518E+39				
2.547667E+3	240.000000E+0	240.360000E+0	0.000000E+0	86.000000E+0	2.993438E+3	592.257031E+39				
2.551403E+3	240.000000E+0	240.360000E+0	0.000000E+0	92.000000E+0	2.940658E+3	581.907435E+39				
2.555130E+3	240.000000E+0	240.360000E+0	0.000000E+0	91.000000E+0	2.935835E+3	581.661521E+39				
2.558854E+3	240.000000E+0	240.360000E+0	0.000000E+0	86.000000E+0	2.928443E+3	581.965528E+39				
2.562585E+3	240.000000E+0	240.360000E+0	0.000000E+0	95.000000E+0	2.938814E+3	581.914269E+39				
2.566312E+3	240.000000E+0	240.360000E+0	0.000000E+0	88.000000E+0	2.941968E+3	582.317754E+39				
2.570042E+3	240.000000E+0	240.360000E+0	0.000000E+0	89.000000E+0	2.874964E+3	571.807743E+39				
2.573763E+3	240.000000E+0	240.360000E+0	0.000000E+0	95.000000E+0	2.875574E+3	571.309977E+39				
2.577488E+3	240.000000E+0	240.360000E+0	0.000000E+0	86.000000E+0	2.944259E+3	583.435381E+39				
2.581229E+3	240.000000E+0	240.360000E+0	0.000000E+0	89.000000E+0	2.920551E+3	579.223922E+39				
2.584956E+3	240.000000E+0	240.360000E+0	0.000000E+0	94.000000E+0	2.963820E+3	586.619627E+39				
2.789278E+3	240.405760E+0	240.530000E+0	0.000000E+0	92.000000E+0	2.891321E+3	574.772643E+39				
2.793000E+3	240.405760E+0	240.530000E+0	0.000000E+0	96.000000E+0	2.896249E+3	577.431798E+39				
2.796726E+3	240.281686E+0	240.530000E+0	0.000000E+0	100.000000E+0	2.913098E+3	578.220179E+39				
2.800445E+3	240.157479E+0	240.530000E+0	0.000000E+0	100.000000E+0	2.956294E+3	585.223548E+39				
2.804179E+3	240.033505E+0	240.530000E+0	0.000000E+0	100.000000E+0	2.947977E+3	584.195479E+39				
2.807912E+3	239.909031E+0	240.530000E+0	0.000000E+0	98.000000E+0	2.950431E+3	583.957950E+39				
2.811649E+3	239.784624E+0	240.530000E+0	0.000000E+0	97.000000E+0	2.931144E+3	581.231672E+39				
2.815474E+3	239.660050E+0	240.530000E+0	0.000000E+0	85.000000E+0	2.975957E+3	589.480947E+39				
2.819199E+3	239.532543E+0	240.530000E+0	0.000000E+0	86.000000E+0	2.961446E+3	586.630044E+39				
2.822924E+3	239.408369E+0	240.530000E+0	0.000000E+0	78.000000E+0	2.968368E+3	589.120006E+39				
2.826649E+3	239.284195E+0	240.530000E+0	0.000000E+0	70.000000E+0	2.960898E+3	585.970991E+39				
2.830370E+3	239.160055E+0	240.620000E+0	0.000000E+0	70.000000E+0	2.973383E+3	589.572129E+39				
2.834098E+3	239.036015E+0	240.620000E+0	0.000000E+0	61.000000E+0	2.959595E+3	586.251775E+39				
2.837825E+3	238.911741E+0	240.620000E+0	241.889128E-3	65.000000E+0	2.963317E+3	587.764301E+39				
2.841552E+3	238.787500E+0	240.530000E+0	483.518478E-3	62.000000E+0	2.793346E+3	557.308274E+39				
2.845273E+3	238.663293E+0	240.530000E+0	483.518478E-3	60.000000E+0	2.896494E+3	573.488733E+39				
2.849002E+3	238.539253E+0	240.530000E+0	517.887362E-6	59.000000E+0	2.958980E+3	585.919024E+39				
2.852729E+3	238.414946E+0	240.440000E+0	-482.384521E-3	59.000000E+0	2.958249E+3	585.797802E+39				
2.856455E+3	238.290705E+0	240.360000E+0	-482.384521E-3	58.000000E+0	2.966363E+3	588.521747E+39				
2.860174E+3	238.166498E+0	240.360000E+0	-482.610828E-3	55.000000E+0	2.954195E+3	584.878155E+39				
2.863898E+3	238.042558E+0	240.280000E+0	-697.259121E-3	62.000000E+0	2.960198E+3	587.134004E+39				
2.867628E+3	237.918417E+0	240.110000E+0	-911.695322E-3	53.000000E+0	2.996713E+3	594.459708E+39				
2.871354E+3	237.794077E+0	240.020000E+0	-884.765021E-3	58.000000E+0	3.003884E+3	595.774868E+39				
2.875079E+3	237.669870E+0	239.860000E+0	-1.099136E+0	53.000000E+0	2.935540E+3	586.859325E+39				
2.878806E+3	237.545696E+0	239.700000E+0	-1.579291E+0	57.000000E+0	2.941666E+3	581.340780E+39				
2.882546E+3	237.421489E+0	239.610000E+0	-1.301338E+0	60.000000E+0	2.968271E+3	588.381979E+39				
2.886282E+3	237.296815E+0	239.360000E+0	-553.415662E-3	58.000000E+0	2.953400E+3	583.682797E+39				
2.890021E+3	237.172275E+0	239.280000E+0	-Inf	61.000000E+0	2.859226E+3	566.641889E+39				
2.893758E+3	237.047634E+0	239.110000E+0	-Inf	59.000000E+0	2.960534E+3	588.756008E+39				
2.897482E+3	236.923094E+0	238.950000E+0	-Inf	59.000000E+0	2.965279E+3	587.283621E+39				
2.901211E+3	236.798953E+0	238.870000E+0	-Inf	59.000000E+0	2.968380E+3	588.238786E+39				
2.904935E+3	236.674646E+0	238.620000E+0	-Inf	61.000000E+0	2.937442E+3	582.608747E+39				
2.908659E+3	236.550506E+0	238.530000E+0	-Inf	56.000000E+0	2.994290E+3	592.543873E+39				
2.912388E+3	236.426365E+0	238.370000E+0	-Inf	60.000000E+0	2.971533E+3	588.581169E+39				
2.916123E+3	236.302091E+0	238.210000E+0	-Inf	55.000000E+0	2.906493E+3	575.848083E+39				
2.919948E+3	236.177584E+0	238.120000E+0	-3.362986E+0	61.000000E+0	3.080400E+3	608.636372E+39				
2.923672E+3	236.050077E+0	237.960000E+0	-2.449236E+0	61.000000E+0	3.068674E+3	606.936593E+39				
2.927396E+3	235.925937E+0	237.800000E+0	-2.203576E+0	58.000000E+0	3.059205E+3	604.991331E+39				
2.931131E+3	235.801796E+0	237.640000E+0	-2.157004E+0	59.000000E+0	2.959955E+3	589.575636E+39				
2.934890E+3	235.677322E+0	237.550000E+0	-2.101666E+0	54.000000E+0	3.059211E+3	604.799336E+39				
2.938613E+3	235.552015E+0	237.460000E+0	-2.294499E+0	53.000000E+0	2.916260E+3	579.230693E+39				
2.942338E+3	235.427908E+0	237.300000E+0	-2.339533E+0	53.000000E+0	2.990554E+3	592.870005E+39				
2.946067E+3	235.303734E+0	237.140000E+0	-2.016203E+0	53.000000E+0	2.956918E+3	585.815117E+39				
2.949798E+3	235.179461E+0	237.050000E+0	-1.827141E+0	48.000000E+0	2.992569E+3	593.423834E+39				
2.953522E+3	235.055087E+0	236.890000E+0	-2.015086E+0	50.000000E+0	3.017988E+3	596.995145E+39				
2.957247E+3	234.930946E+0	236.820000E+0	-2.202425E+0	48.000000E+0	3.029471E+3	600.813614E+39				
2.960973E+3	234.806773E+0	236.650000E+0	-2.199458E+0	53.000000E+0	2.927667E+3	580.751402E+39				
2.964703E+3	234.682566E+0	236.570000E+0	-1.957119E+0	45.000000E+0	3.029569E+3	600.460494E+39				
2.968432E+3	234.558258E+0	236.490000E+0	-1.933147E+0	50.000000E+0	2.952963E+3	585.230460E+39				
2.972175E+3	234.433951E+0	236.330000E+0	-1.936927E+0	48.000000E+0	2.968424E+3	587.085308E+39				
2.975899E+3	234.309178E+0	236.250000E+0	-1.749472E+0	45.000000E+0	3.018692E+3	599.095613E+39				
2.979625E+3	234.185037E+0	236.080000E+0	-1.746694E+0	52.000000E+0	3.039490E+3	602.438935E+39				
2.983351E+3	234.060830E+0	235.920000E+0	-1.717620E+0	47.000000E+0	3.007083E+3	596.337728E+39				
2.987077E+3	233.936656E+0	235.850000E+0	-1.958658E+0	44.000000E+0	3.015837E+3	598.097675E+39				
2.990804E+3	233.812449E+0	235.670000E+0	-1.226443E+0	53.000000E+0	2.978396E+3	590.767103E+39				
2.994527E+3	233.688209E+0	235.600000E+0	-521.438223E-3	47.000000E+0	2.968652E+3	589.365258E+39				
2.998271E+3	233.564102E+0	235.510000E+0	-523.152746E-3	47.000000E+0	3.012453E+3	596.459762E+39				
3.001988E+3	233.439294E+0	235.280000E+0	-1.282118E+0	44.000000E+0	3.006041E+3	594.548869E+39				
3.005720E+3	233.315421E+0	235.190000E+0	-1.773033E+0	50.000000E+0	3.015995E+3	598.596228E+39				
3.009442E+3	233.191014E+0	235.030000E+0	-1.960305E+0	44.000000E+0	3.036910E+3	601.014022E+39				
3.013169E+3	233.066940E+0	234.880000E+0	-2.148163E+0	45.000000E+0	3.064117E+3	608.330008E+39				
3.016898E+3	232.942699E+0	234.790000E+0	-2.389252E+0	43.000000E+0	3.050246E+3	603.786000E+39				
3.020626E+3	232.818426E+0	234.630000E+0	-2.362159E+0	43.000000E+0	3.053063E+3	602.970436E+39				
3.024355E+3	232.694152E+0	234.470000E+0	-2.139441E+0	42.000000E+0	3.063414E+3	607.241555E+39				
3.028084E+3	232.569845E+0	234.390000E+0	-2.130126E+0	44.000000E+0	3.036778E+3	602.431611E+39				
3.031809E+3	232.445538E+0	234.230000E+0	-2.155260E+0	47.000000E+0	3.056991E+3	604.758737E+39				
3.035539E+3	232.321364E+0	234.160000E+0	-2.163197E+0	45.000000E+0	3.067668E+3	608.352415E+39				
3.039264E+3	232.197057E+0	233.980000E+0	-2.146031E+0	41.000000E+0	3.038734E+3	603.157600E+39				
3.042992E+3	232.072883E+0	233.910000E+0	-1.906000E+0	46.000000E+0	3.007359E+3	595.832181E+39				
3.046728E+3	231.948609E+0	233.750000E+0	-1.933374E+0	41.000000E+0	3.034014E+3	600.416838E+39				
3.050452E+3	231.824069E+0	233.670000E+0	-1.959944E+0	40.000000E+0	3.087088E+3	612.215900E+39				
3.054180E+3	231.699928E+0	233.510000E+0	-1.957218E+0	42.000000E+0	3.003398E+3	596.072299E+39				
3.057914E+3	231.575688E+0	233.440000E+0	-1.928378E+0	42.000000E+0	3.065550E+3	606.936593E+39				
3.061654E+3	231.451214E+0	233.260000E+0	-1.899139E+0	37.000000E+0	3.036726E+3	601.386040E+39				
3.065382E+3	231.326540E+0	233.190000E+0	-1.898892E+0	41.000000E+0	3.060491E+3	606.929159E+39				
3.069112E+3	231.202266E+0	233.040000E+0	-1.927732E+0	41.000000E+0	3.050798E+3	604.910088E+39				
3.072838E+3	231.077959E+0	232.880000E+0	-1.957782E+0	41.000000E+0	3.092001E+3	613.337459E+39				
3.076565E+3	230.953752E+0	232.790000E+0	-1.934290E+0	38.000000E+0	3.022669E+3	599.704686E+39				
3.080285E+3	230.829512E+0	232.640000E+0	-2.094973E+0	39.000000E+0	3.071825E+3	608.726098E+39				
3.084048E+3	230.705505E+0	232.550000E+0	-2.094342E+0	42.000000E+0	3.088668E+3	612.075994E+39				
3.087776E+3	230.580064E+0	232.390000E+0	-2.144738E+0	36.000000E+0	3.025083E+3	599.247766E+39				
3.091502E+3	230.455824E+0	232.240000E+0	-1.954271E+0	38.000000E+0	3.063325E+3	607.856126E+39				
3.095232E+3	230.331617E+0	232.080000E+0	-1.955083E+0	40.000000E+0	3.061399E+3	606.951462E+39				
3.098951E+3	230.207276E+0	232.010000E+0	-2.145713E+0	41.000000E+0	3.099220E+3	613.664089E+39				
3.102678E+3	230.083302E+0	231.840000E+0	-2.336403E+0	40.000000E+0	3.093318E+3	611.871921E+39				
3.106433E+3	229.959062E+0	231.680000E+0	-2.282250E+0	41.000000E+0	3.102651E+3	613.926403E+39				
3.110156E+3	229.833922E+0	231.610000E+0	-2.094290E+0	40.000000E+0	3.010205E+3	597.351401E+39				
3.113885E+3	229.709814E+0	231.450000E+0	-2.148700E+0	38.000000E+0	3.125144E+3	618.821928E+39				
3.117610E+3	229.585507E+0	231.300000E+0	-2.146634E+0	42.000000E+0	3.118677E+3	618.864437E+39				
3.121336E+3	229.461334E+0	231.140000E+0	-2.118129E+0	40.000000E+0	3.124629E+3	619.673218E+39				
3.125061E+3	229.337160E+0	230.970000E+0	-2.064278E+0	41.000000E+0	3.064818E+3	607.994110E+39				
3.128803E+3	229.212986E+0	230.900000E+0	-2.280708E+0	40.000000E+0	3.052581E+3	606.112501E+39				
3.132536E+3	229.088246E+0	230.740000E+0	-2.551709E+0	45.000000E+0	3.124738E+3	619.038398E+39				
3.136262E+3	228.963805E+0	230.590000E+0	-2.363648E+0	39.000000E+0	3.095720E+3	613.854149E+39				
3.139990E+3	228.839598E+0	230.500000E+0	-2.149949E+0	39.000000E+0	3.099714E+3	615.027524E+39				
3.143715E+3	228.715358E+0	230.350000E+0	-2.097205E+0	39.000000E+0	3.093942E+3	613.648889E+39				
3.147442E+3	228.591184E+0	230.190000E+0	-2.097118E+0	40.000000E+0	3.118324E+3	617.187841E+39				
3.151165E+3	228.466943E+0	230.120000E+0	-2.123825E+0	42.000000E+0	3.130732E+3	619.556995E+39				
3.154893E+3	228.342836E+0	230.040000E+0	-2.123152E+0	35.000000E+0	3.063323E+3	607.539374E+39				
3.158621E+3	228.218562E+0	229.880000E+0	-2.096871E+0	36.000000E+0	3.098516E+3	614.482186E+39				
3.162347E+3	228.094322E+0	229.810000E+0	-1.854960E+0	37.000000E+0	3.143888E+3	623.168538E+39				
3.166073E+3	227.970115E+0	229.640000E+0	-1.665796E+0	36.000000E+0	3.136562E+3	621.219245E+39				
3.169803E+3	227.845908E+0	229.570000E+0	-1.664800E+0	34.000000E+0	3.139030E+3	621.211456E+39				
3.173527E+3	227.721567E+0	229.420000E+0	-1.906191E+0	34.000000E+0	3.100694E+3	614.188942E+39				
3.177253E+3	227.597460E+0	229.330000E+0	-1.906450E+0	39.000000E+0	3.082784E+3	612.367223E+39				
