Model,DPO3034
-7.400e-07,0.178
-7.300e-07,0.174
-7.200e-07,0.158
-7.100e-07,0.162
-7.000e-07,0.166
-6.900e-07,0.162
-6.800e-07,0.174
-6.700e-07,0.178
-6.600e-07,0.17
-6.500e-07,0.17
-6.400e-07,0.178
-6.300e-07,0.17
-6.200e-07,0.166
-6.100e-07,0.174
-6.000e-07,0.17
-5.900e-07,0.17
-5.800e-07,0.162
-5.700e-07,0.166
-5.600e-07,0.17
-5.500e-07,0.17
-5.400e-07,0.17
-5.300e-07,0.17
-5.200e-07,0.162
-5.100e-07,0.162
-5.000e-07,0.17
-4.900e-07,0.17
-4.800e-07,0.17
-4.700e-07,0.178
-4.600e-07,0.178
-4.500e-07,0.182
-4.400e-07,0.182
-4.300e-07,0.178
-4.200e-07,0.178
-4.100e-07,0.166
-4.000e-07,0.158
-3.900e-07,0.162
-3.800e-07,0.154
-3.700e-07,0.15
-3.600e-07,0.158
-3.500e-07,0.158
-3.400e-07,0.17
-3.300e-07,0.17
-3.200e-07,0.166
-3.100e-07,0.162
-3.000e-07,0.162
-2.900e-07,0.174
-2.800e-07,0.17
-2.700e-07,0.178
-2.600e-07,0.17
-2.500e-07,0.166
-2.400e-07,0.166
-2.300e-07,0.17
-2.200e-07,0.166
-2.100e-07,0.166
-2.000e-07,0.17
-1.900e-07,0.166
-1.800e-07,0.158
-1.700e-07,0.158
-1.600e-07,0.15
-1.500e-07,0.158
-1.400e-07,0.15
-1.300e-07,0.158
-1.200e-07,0.178
-1.100e-07,0.19
-1.000e-07,0.226
-9.000e-08,0.218
-8.000e-08,0.222
-7.000e-08,0.214
-6.000e-08,0.202
-5.000e-08,0.202
-4.000e-08,0.218
-3.000e-08,0.234
-2.000e-08,0.246
-1.000e-08,0.242
-2.133e-20,0.246
1.000e-08,0.238
2.000e-08,0.234
3.000e-08,0.23
4.000e-08,0.238
5.000e-08,0.258
6.000e-08,0.278
7.000e-08,0.282
8.000e-08,0.286
9.000e-08,0.282
1.000e-07,0.294
1.100e-07,0.282
1.200e-07,0.298
1.300e-07,0.294
1.400e-07,0.298
1.500e-07,0.306
1.600e-07,0.306
1.700e-07,0.306
1.800e-07,0.33
1.900e-07,0.326
2.000e-07,0.33
2.100e-07,0.35
2.200e-07,0.342
2.300e-07,0.342
2.400e-07,0.338
2.500e-07,0.342
2.600e-07,0.342
2.700e-07,0.362
2.800e-07,0.378
2.900e-07,0.378
3.000e-07,0.39
3.100e-07,0.398
3.200e-07,0.378
3.300e-07,0.382
3.400e-07,0.406
3.500e-07,0.402
3.600e-07,0.402
3.700e-07,0.406
3.800e-07,0.398
3.900e-07,0.398
4.000e-07,0.422
4.100e-07,0.422
4.200e-07,0.426
4.300e-07,0.434
4.400e-07,0.422
4.500e-07,0.414
4.600e-07,0.402
4.700e-07,0.406
4.800e-07,0.426
4.900e-07,0.446
5.000e-07,0.47
5.100e-07,0.49
5.200e-07,0.502
5.300e-07,0.518
5.400e-07,0.498
5.500e-07,0.494
5.600e-07,0.51
5.700e-07,0.51
5.800e-07,0.514
5.900e-07,0.522
6.000e-07,0.53
6.100e-07,0.534
6.200e-07,0.538
6.300e-07,0.546
6.400e-07,0.566
6.500e-07,0.586
6.600e-07,0.586
6.700e-07,0.586
6.800e-07,0.586
6.900e-07,0.582
7.000e-07,0.57
7.100e-07,0.582
7.200e-07,0.594
7.300e-07,0.582
7.400e-07,0.57
7.500e-07,0.562
7.600e-07,0.554
7.700e-07,0.546
7.800e-07,0.546
7.900e-07,0.55
8.000e-07,0.562
8.100e-07,0.57
8.200e-07,0.566
8.300e-07,0.562
8.400e-07,0.554
8.500e-07,0.558
8.600e-07,0.554
8.700e-07,0.554
8.800e-07,0.562
8.900e-07,0.558
9.000e-07,0.546
9.100e-07,0.546
9.200e-07,0.542
9.300e-07,0.542
9.400e-07,0.542
9.500e-07,0.542
9.600e-07,0.546
9.700e-07,0.554
9.800e-07,0.562
9.900e-07,0.558
1.000e-06,0.562
1.010e-06,0.546
1.020e-06,0.554
1.030e-06,0.546
1.040e-06,0.546
1.050e-06,0.546
1.060e-06,0.55
1.070e-06,0.534
1.080e-06,0.522
1.090e-06,0.518
1.100e-06,0.522
1.110e-06,0.526
1.120e-06,0.522
1.130e-06,0.526
1.140e-06,0.534
1.150e-06,0.542
1.160e-06,0.534
1.170e-06,0.538
1.180e-06,0.526
1.190e-06,0.526
1.200e-06,0.522
1.210e-06,0.534
1.220e-06,0.53
1.230e-06,0.534
1.240e-06,0.534
1.250e-06,0.526
1.260e-06,0.522
1.270e-06,0.518
1.280e-06,0.514
1.290e-06,0.526
1.300e-06,0.522
1.310e-06,0.53
1.320e-06,0.542
1.330e-06,0.546
1.340e-06,0.55
1.350e-06,0.546
1.360e-06,0.546
1.370e-06,0.53
1.380e-06,0.526
1.390e-06,0.53
1.400e-06,0.522
1.410e-06,0.526
1.420e-06,0.514
1.430e-06,0.514
1.440e-06,0.514
1.450e-06,0.51
1.460e-06,0.506
1.470e-06,0.502
1.480e-06,0.502
1.490e-06,0.49
1.500e-06,0.498
1.510e-06,0.494
1.520e-06,0.502
1.530e-06,0.498
1.540e-06,0.522
1.550e-06,0.526
1.560e-06,0.522
1.570e-06,0.526
1.580e-06,0.53
1.590e-06,0.514
1.600e-06,0.514
1.610e-06,0.506
1.620e-06,0.498
1.630e-06,0.494
1.640e-06,0.498
1.650e-06,0.498
1.660e-06,0.498
1.670e-06,0.498
1.680e-06,0.494
1.690e-06,0.47
1.700e-06,0.454
1.710e-06,0.454
1.720e-06,0.442
1.730e-06,0.442
1.740e-06,0.454
1.750e-06,0.458
1.760e-06,0.454
1.770e-06,0.458
1.780e-06,0.458
1.790e-06,0.45
1.800e-06,0.442
1.810e-06,0.426
1.820e-06,0.41
1.830e-06,0.406
1.840e-06,0.406
1.850e-06,0.39
1.860e-06,0.39
1.870e-06,0.386
1.880e-06,0.362
1.890e-06,0.358
1.900e-06,0.358
1.910e-06,0.354
1.920e-06,0.366
1.930e-06,0.374
1.940e-06,0.37
1.950e-06,0.37
1.960e-06,0.37
1.970e-06,0.354
1.980e-06,0.35
1.990e-06,0.342
2.000e-06,0.338
2.010e-06,0.334
2.020e-06,0.318
2.030e-06,0.314
2.040e-06,0.29
2.050e-06,0.294
2.060e-06,0.282
2.070e-06,0.27
2.080e-06,0.29
2.090e-06,0.274
2.100e-06,0.254
2.110e-06,0.242
2.120e-06,0.238
2.130e-06,0.23
2.140e-06,0.234
2.150e-06,0.246
2.160e-06,0.25
2.170e-06,0.25
2.180e-06,0.254
2.190e-06,0.234
2.200e-06,0.21
2.210e-06,0.206
2.220e-06,0.206
2.230e-06,0.206
2.240e-06,0.214
2.250e-06,0.206
2.260e-06,0.186
2.270e-06,0.178
2.280e-06,0.17
2.290e-06,0.154
2.300e-06,0.162
2.310e-06,0.158
2.320e-06,0.146
2.330e-06,0.142
2.340e-06,0.134
2.350e-06,0.126
2.360e-06,0.118
2.370e-06,0.126
2.380e-06,0.126
2.390e-06,0.122
2.400e-06,0.122
2.410e-06,0.094
2.420e-06,0.082
2.430e-06,0.062
2.440e-06,0.066
2.450e-06,0.07
2.460e-06,0.082
2.470e-06,0.086
2.480e-06,0.062
2.490e-06,0.062
2.500e-06,0.054
2.510e-06,0.042
2.520e-06,0.034
2.530e-06,0.03
2.540e-06,0.022
2.550e-06,0.03
2.560e-06,0.038
2.570e-06,0.042
2.580e-06,0.05
2.590e-06,0.05
2.600e-06,0.034
2.610e-06,0.034
2.620e-06,0.034
2.630e-06,0.022
2.640e-06,0.022
2.650e-06,0.014
2.660e-06,0.026
2.670e-06,0.018
2.680e-06,0.03
2.690e-06,0.022
2.700e-06,0.018
2.710e-06,0.018
2.720e-06,0.022
2.730e-06,0.022
2.740e-06,0.034
2.750e-06,0.038
2.760e-06,0.038
2.770e-06,0.038
2.780e-06,0.038
2.790e-06,0.042
2.800e-06,0.042
2.810e-06,0.038
2.820e-06,0.03
2.830e-06,0.03
2.840e-06,0.03
2.850e-06,0.03
2.860e-06,0.038
2.870e-06,0.03
2.880e-06,0.03
2.890e-06,0.038
2.900e-06,0.038
2.910e-06,0.038
2.920e-06,0.03
2.930e-06,0.03
2.940e-06,0.034
2.950e-06,0.022
2.960e-06,0.038
2.970e-06,0.034
2.980e-06,0.026
2.990e-06,0.034
3.000e-06,0.038
3.010e-06,0.034
3.020e-06,0.038
3.030e-06,0.034
3.040e-06,0.026
3.050e-06,0.03
3.060e-06,0.022
3.070e-06,0.026
3.080e-06,0.026
3.090e-06,0.034
3.100e-06,0.038
3.110e-06,0.038
3.120e-06,0.03
3.130e-06,0.026
3.140e-06,0.03
3.150e-06,0.022
3.160e-06,0.03
3.170e-06,0.03
3.180e-06,0.038
3.190e-06,0.05
3.200e-06,0.058
3.210e-06,0.05
3.220e-06,0.05
3.230e-06,0.046
3.240e-06,0.038
3.250e-06,0.03
3.260e-06,0.034
3.270e-06,0.018
3.280e-06,0.018
3.290e-06,0.03
3.300e-06,0.03
3.310e-06,0.034
3.320e-06,0.03
3.330e-06,0.03
3.340e-06,0.03
3.350e-06,0.038
3.360e-06,0.038
3.370e-06,0.034
3.380e-06,0.046
3.390e-06,0.042
3.400e-06,0.054
3.410e-06,0.046
3.420e-06,0.046
3.430e-06,0.038
3.440e-06,0.046
3.450e-06,0.038
3.460e-06,0.038
3.470e-06,0.038
3.480e-06,0.038
3.490e-06,0.026
3.500e-06,0.03
3.510e-06,0.026
3.520e-06,0.03
3.530e-06,0.034
3.540e-06,0.034
3.550e-06,0.03
3.560e-06,0.038
3.570e-06,0.034
3.580e-06,0.03
3.590e-06,0.034
3.600e-06,0.03
3.610e-06,0.038
3.620e-06,0.05
3.630e-06,0.038
3.640e-06,0.046
3.650e-06,0.038
3.660e-06,0.026
3.670e-06,0.022
3.680e-06,0.018
3.690e-06,0.022
3.700e-06,0.038
3.710e-06,0.03
3.720e-06,0.034
3.730e-06,0.042
3.740e-06,0.038
3.750e-06,0.038
3.760e-06,0.03
3.770e-06,0.026
3.780e-06,0.018
3.790e-06,0.022
3.800e-06,0.034
3.810e-06,0.042
3.820e-06,0.038
3.830e-06,0.03
3.840e-06,0.03
3.850e-06,0.034
3.860e-06,0.026
3.870e-06,0.026
3.880e-06,0.03
3.890e-06,0.022
3.900e-06,0.014
3.910e-06,0.014
3.920e-06,0.018
3.930e-06,0.01
3.940e-06,0.014
3.950e-06,0.022
3.960e-06,0.022
3.970e-06,0.03
3.980e-06,0.03
3.990e-06,0.038
4.000e-06,0.042
4.010e-06,0.034
4.020e-06,0.038
4.030e-06,0.026
4.040e-06,0.022
4.050e-06,0.014
4.060e-06,0.014
4.070e-06,0.014
4.080e-06,0.01
4.090e-06,0.006
4.100e-06,0.018
4.110e-06,0.022
4.120e-06,0.026
4.130e-06,0.018
4.140e-06,0.022
4.150e-06,0.022
4.160e-06,0.018
4.170e-06,0.022
4.180e-06,0.018
4.190e-06,0.018
4.200e-06,0.018
4.210e-06,0.03
4.220e-06,0.03
4.230e-06,0.03
4.240e-06,0.034
4.250e-06,0.03
4.260e-06,0.03
4.270e-06,0.018
4.280e-06,0.018
4.290e-06,0.01
4.300e-06,0.006
4.310e-06,0.018
4.320e-06,0.014
4.330e-06,0.022
4.340e-06,0.026
4.350e-06,0.026
4.360e-06,0.026
4.370e-06,0.018
4.380e-06,0.018
4.390e-06,0.018
4.400e-06,0.022
4.410e-06,0.022
4.420e-06,0.038
4.430e-06,0.038
4.440e-06,0.038
4.450e-06,0.038
4.460e-06,0.034
4.470e-06,0.03
4.480e-06,0.018
4.490e-06,0.018
4.500e-06,0.014
4.510e-06,0.01
4.520e-06,0.018
4.530e-06,0.018
4.540e-06,0.03
4.550e-06,0.03
4.560e-06,0.026
4.570e-06,0.018
4.580e-06,0.026
4.590e-06,0.03
4.600e-06,0.03
4.610e-06,0.03
4.620e-06,0.042
4.630e-06,0.038
4.640e-06,0.042
4.650e-06,0.042
4.660e-06,0.034
4.670e-06,0.026
4.680e-06,0.022
4.690e-06,0.018
4.700e-06,0.018
4.710e-06,0.014
4.720e-06,0.022
4.730e-06,0.022
4.740e-06,0.026
4.750e-06,0.022
4.760e-06,0.03
4.770e-06,0.026
4.780e-06,0.034
4.790e-06,0.034
4.800e-06,0.026
4.810e-06,0.03
4.820e-06,0.026
4.830e-06,0.026
4.840e-06,0.034
4.850e-06,0.034
4.860e-06,0.042
4.870e-06,0.038
4.880e-06,0.038
4.890e-06,0.03
4.900e-06,0.03
4.910e-06,0.026
4.920e-06,0.018
4.930e-06,0.018
4.940e-06,0.022
4.950e-06,0.03
4.960e-06,0.034
4.970e-06,0.034
4.980e-06,0.03
4.990e-06,0.034
5.000e-06,0.022
5.010e-06,0.018
5.020e-06,0.034
5.030e-06,0.03
5.040e-06,0.038
5.050e-06,0.042
5.060e-06,0.038
5.070e-06,0.042
5.080e-06,0.026
5.090e-06,0.026
5.100e-06,0.022
5.110e-06,0.026
5.120e-06,0.018
5.130e-06,0.026
5.140e-06,0.018
5.150e-06,0.022
5.160e-06,0.026
5.170e-06,0.022
5.180e-06,0.022
5.190e-06,0.03
5.200e-06,0.026
5.210e-06,0.026
5.220e-06,0.03
5.230e-06,0.038
5.240e-06,0.034
5.250e-06,0.026
5.260e-06,0.03
5.270e-06,0.018
5.280e-06,0.022
5.290e-06,0.022
5.300e-06,0.018
5.310e-06,0.022
5.320e-06,0.026
5.330e-06,0.026
5.340e-06,0.022
5.350e-06,0.018
5.360e-06,0.014
5.370e-06,0.01
5.380e-06,0.014
5.390e-06,0.018
5.400e-06,0.018
5.410e-06,0.022
5.420e-06,0.022
5.430e-06,0.022
5.440e-06,0.026
5.450e-06,0.038
5.460e-06,0.042
5.470e-06,0.046
5.480e-06,0.054
5.490e-06,0.054
5.500e-06,0.05
5.510e-06,0.05
5.520e-06,0.03
5.530e-06,0.03
5.540e-06,0.03
5.550e-06,0.022
5.560e-06,0.014
5.570e-06,0.026
5.580e-06,0.022
5.590e-06,0.026
5.600e-06,0.022
5.610e-06,0.034
5.620e-06,0.03
5.630e-06,0.03
5.640e-06,0.038
5.650e-06,0.034
5.660e-06,0.034
5.670e-06,0.03
5.680e-06,0.03
5.690e-06,0.014
5.700e-06,0.006
5.710e-06,0.006
5.720e-06,0.002
5.730e-06,-0.006
5.740e-06,0.002
5.750e-06,-0.006
5.760e-06,0.018
5.770e-06,0.026
5.780e-06,0.022
5.790e-06,0.026
5.800e-06,0.034
5.810e-06,0.03
5.820e-06,0.022
5.830e-06,0.026
5.840e-06,0.034
5.850e-06,0.046
5.860e-06,0.042
5.870e-06,0.046
5.880e-06,0.038
5.890e-06,0.038
5.900e-06,0.034
5.910e-06,0.014
5.920e-06,0.014
5.930e-06,0.006
5.940e-06,0.002
5.950e-06,0.018
5.960e-06,0.022
5.970e-06,0.018
5.980e-06,0.026
5.990e-06,0.03
6.000e-06,0.03
6.010e-06,0.022
6.020e-06,0.026
6.030e-06,0.022
6.040e-06,0.022
6.050e-06,0.022
6.060e-06,0.018
6.070e-06,0.018
6.080e-06,0.026
6.090e-06,0.03
6.100e-06,0.038
6.110e-06,0.038
6.120e-06,0.034
6.130e-06,0.038
6.140e-06,0.034
6.150e-06,0.038
6.160e-06,0.03
6.170e-06,0.026
6.180e-06,0.026
6.190e-06,0.03
6.200e-06,0.038
6.210e-06,0.042
6.220e-06,0.038
6.230e-06,0.038
6.240e-06,0.03
6.250e-06,0.022
6.260e-06,0.034
6.270e-06,0.03
6.280e-06,0.034
6.290e-06,0.038
6.300e-06,0.05
6.310e-06,0.042
6.320e-06,0.026
6.330e-06,0.022
6.340e-06,0.014
6.350e-06,0.014
6.360e-06,0.01
6.370e-06,0.01
6.380e-06,0.022
6.390e-06,0.034
6.400e-06,0.03
6.410e-06,0.038
6.420e-06,0.042
6.430e-06,0.038
6.440e-06,0.042
6.450e-06,0.042
6.460e-06,0.046
6.470e-06,0.05
6.480e-06,0.042
6.490e-06,0.034
6.500e-06,0.038
6.510e-06,0.034
6.520e-06,0.026
6.530e-06,0.026
6.540e-06,0.01
6.550e-06,0.002
6.560e-06,0.006
6.570e-06,0.002
6.580e-06,0.002
6.590e-06,0.01
6.600e-06,0.026
6.610e-06,0.022
6.620e-06,0.018
6.630e-06,0.026
6.640e-06,0.03
6.650e-06,0.022
6.660e-06,0.018
6.670e-06,0.014

